dropped,sentences
അവികസിത വളര്‍‍‍‍‍‍ത്തുവാന്‍ വ്യക്തമായ ചില ആണ് .,അവികസിത രാജ്യങ്ങള്‍‍ ടൂറിസം വളര്‍‍‍‍‍‍ത്തുവാന്‍ ഒരുമ്പെടുന്നത് വ്യക്തമായ ചില ഉദ്ദേശ്യങ്ങളോടെ ആണ് .
ദേശീയ ആണ് ഇതിന് കൈവന്നിട്ടുള്ളത് .,ദേശീയ വികസന പ്രക്രിയയുടെ ഭാഗം ആയിട്ട് ആണ് ഇതിന് ഇന്ന് പ്രാമുഖ്യം കൈവന്നിട്ടുള്ളത് .
ആ ആയി നില്‍ക്കുന്ന അനേകം അടിസ്ഥാനപരമായ കഴിഞ്ഞ ചെയ്തുകഴിഞ്ഞു .,ആ ലക്ഷ്യങ്ങള്‍ നേടുന്നതില്‍‍ പ്രതിബന്ധം ആയി നില്‍ക്കുന്ന അനേകം അടിസ്ഥാനപരമായ വസ്തുതകള്‍ കഴിഞ്ഞ അദ്ധ്യായത്തില്‍‍ ചര്‍‍‍‍‍‍‍ച്ച ചെയ്തുകഴിഞ്ഞു .
ഒരു പ്രധാനമായി ഏത് എല്ലാം ആണ് കൊണ്ട് കൈവരാന്‍ എന്ന് ആണ് ഇവിടെ .,ഒരു രാജ്യത്തിന് പ്രധാനമായി ഏത് എല്ലാം വഴികളിലൂടെ ആണ് ടൂറിസം കൊണ്ട് പ്രയോജനം കൈവരാന്‍ സാദ്ധ്യത എന്ന് ആണ് ഇവിടെ പരാമര്‍‍‍‍‍‍ശിക്കുന്നത് .
നിന്നും കുറഞ്ഞ നിശ്ചിത മുന്‍കൂറായി നല്‍കാന്‍ ഇല്ല .,അക്കാരണത്താല്‍‍ സാധാരണയില്‍‍ നിന്നും കുറഞ്ഞ നിരക്കില്‍‍ ഹോട്ടല്മുറികള് നിശ്ചിത ദിവസങ്ങളിലേയ്ക്ക് മുന്‍കൂറായി നല്‍കാന്‍ ഹോട്ടലുകള്‍ക്ക് വിഷമം ഇല്ല .
അത്പോലെതന്നെ നിശ്ചിത ചെയ്യുന്നു .,അത്പോലെതന്നെ വിമാനക്കമ്പനികള്‍ക്ക് ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ നിശ്ചിത യാത്രക്കാരെ വാഗ്ദാനം ചെയ്യുന്നു .
പലപ്പോഴും വളരെ താഴ്ന്ന നല്‍കാന്‍ ഇവര്‍‍ക്ക് സാധിക്കും .,പലപ്പോഴും ഷെഡ്യൂള്‍ വിമാനക്കമ്പനികള്‍ക്ക് വളരെ താഴ്ന്ന ടിക്കറ്റ് നിരക്കുകള്‍ നല്‍കാന്‍ ഇവര്‍‍ക്ക് സാധിക്കും .
"NULL മാത്രംഅല്ല ഒരു ഉള്‍പ്പെടുത്തുക ; അവ ആണ് മുഖ്യ എങ്കിലും മാര്‍‍ഗ്ഗം സഞ്ചരിക്കേണ്ട അനുഗമിക്കാന്‍ ഉള്ള , മറ്റ് എന്നിങ്ങനെ അതില്‍‍ ഉള്‍പ്പെടുന്നു .","ഹോട്ടല്‍മുറികളും വിമാനടിക്കറ്റുകളും മാത്രംഅല്ല ഒരു പായ്ക്കേജില്‍‍ ഉള്‍പ്പെടുത്തുക ; അവ ആണ് മുഖ്യ ഘടകങ്ങള്‍ എങ്കിലും റോഡ് മാര്‍‍ഗ്ഗം സഞ്ചരിക്കേണ്ട കോച്ചുകള്‍ സന്ദര്‍‍ശകരെ അനുഗമിക്കാന്‍ ഉള്ള ഗൈഡുകള്‍ , മറ്റ് വിനോദപരിപാടികള്‍ എന്നിങ്ങനെ പലതും അതില്‍‍ ഉള്‍പ്പെടുന്നു ഇന്‍ഷുറന്‍സും പെടും സര്‍‍വീസുകളുടെ കൂട്ടത്തില്‍‍ ."
ഉള്ള എല്ലാ ആയും ഏര്‍‍പ്പെടുന്നു കുറിച്ച് ഒരു ലഭിക്കുന്നു എന്നതിനാല്‍‍ മുന്‍കൂര്‍‍ ഒപ്പിടാന്‍ ആര്‍‍ക്കും ഇല്ല .,ഇത്തരത്തില്‍‍ ഉള്ള എല്ലാ സ്ഥാപനങ്ങളും ആയും ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ മൊത്തവിലയ്ക്ക് കരാറില് ഏര്‍‍പ്പെടുന്നു യാത്രക്കാരുടെ എണ്ണത്തെ കുറിച്ച് ഒരു ധാരണ ലഭിക്കുന്നു എന്നതിനാല്‍‍ മൊത്തവിലയ്ക്ക് മുന്‍കൂര്‍‍ കരാറുകള്‍ ഒപ്പിടാന്‍ ആര്‍‍ക്കും വൈഷമ്യം ഇല്ല .
അത്രയും ഒഴിവായിക്കിട്ടുന്നു എന്ന ഉണ്ട് താനും .,അത്രയും അനിശ്ചിതത്വം ഒഴിവായിക്കിട്ടുന്നു എന്ന ആശ്വാസം ഉണ്ട് താനും .
ഒരു മാത്രം ഒതുങ്ങുന്നില്ല .,ഒരു പ്രദേശത്ത് മാത്രം ഒതുങ്ങുന്നില്ല ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുടെ പ്രവര്‍‍ത്തനം .
ആയ വിവിധ ഉള്ള ഇത്തരം തയ്യാറാക്കുന്നു .,അന്താരാഷ്ട്രാടിസ്ഥാനത്തില്‍‍ പ്രബലര്‍‍ ആയ ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ ലോകത്തെ വിവിധ രാജ്യങ്ങളിലേയ്ക്ക് ഉള്ള ഇത്തരം പായ്ക്കേജുകള്‍ തയ്യാറാക്കുന്നു .
മാത്രം കേന്ദ്രീകരിക്കുന്നവരും ഇല്ലാതില്ല .,പ്രാദേശികമേഖലകളില്‍‍ മാത്രം ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നവരും ഇല്ലാതില്ല .
എങ്കിലും അനേകം ഉള്‍പ്പെടുത്താന്‍ ഉള്ള പോലെ തന്നെ അനേകം തയ്യാറാക്കാനും ആകുന്നു .,എങ്കിലും പായ്ക്കേജുകളില്‍‍ അനേകം ഘടകങ്ങള്‍ ഉള്‍പ്പെടുത്താന്‍ ഉള്ള പ്രേരണ പോലെ തന്നെ അനേകം പായ്ക്കേജുകള്‍ തയ്യാറാക്കാനും ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ നിര്‍‍ബന്ധിതര്‍‍ ആകുന്നു .
വിപണനരംഗത്ത് ആദായകരമായി നിലനില്‍ക്കണം എങ്കില്‍‍ ഈ വൈവിധ്യം ആവശ്യമായി വരുന്നു .,വിപണനരംഗത്ത് ആദായകരമായി നിലനില്‍ക്കണം എങ്കില്‍‍ ഈ വൈവിധ്യം ആവശ്യമായി വരുന്നു .
ഒന്നോ രണ്ടോ ആകര്‍‍ഷിക്കാന്‍ നടത്തുന്ന തമ്മില്‍‍ വലിയ വ്യത്യാസം ഇല്ല .,ഒന്നോ രണ്ടോ കേന്ദ്രങ്ങളിലേയ്ക്ക് യാത്രക്കാരെ ആകര്‍‍ഷിക്കാന്‍ നടത്തുന്ന ശ്രമവും തമ്മില്‍‍ വിഭവശേഷിയുടെ കാര്യത്തില്‍‍ വലിയ വ്യത്യാസം ഇല്ല .
അപ്പോള്‍ വൈവിധ്യമാര്‍‍ന്ന ആകര്‍‍ഷിക്കാന്‍ സാധിക്കുന്നു .,അപ്പോള്‍ വൈവിധ്യമാര്‍‍ന്ന വിഭാഗങ്ങളെ ആകര്‍‍ഷിക്കാന്‍ സാധിക്കുന്നു .
"നദീയാനം ഒഴിവുദിനം ചെലവിടാന്‍ വെറുതെ കടപ്പുറത്ത് ആഘോഷിക്കാന്‍ ഒട്ടകത്തിന്റെയോ NULL ആനയുടേയോ പുറത്ത് കയറി സവാരി ചെയ്യണം എന്ന് എല്ലാം NULL അനുയോജ്യമായ രീതിയില് ഉളള ഒരുമിച്ച് പരസ്യപ്പെടുത്തുകയും NULL വിപണനംചെയ്യുകയും , ചെയ്യുന്വോള്‍ , പ്രതിശീര്‍‍ഷചെലവ് വളരെ ഏറെ കുറയ്ക്കുവാന്‍ സാധിക്കുന്നു .","നദീയാനം ആഗ്രഹിക്കുന്നവര്‍‍ക്കും പര്‍‍വ്വതപ്രാന്തങ്ങളില്‍‍ ഒഴിവുദിനം ചെലവിടാന്‍ ആഗ്രഹിക്കുന്നവര്‍‍ക്കും വെറുതെ കടപ്പുറത്ത് അലസദിനങ്ങള്‍ ആഘോഷിക്കാന്‍ തയ്യാറെടുക്കന്നവര്‍‍ക്കും ഒട്ടകത്തിന്റെയോ ആനയുടേയോ പുറത്ത് കയറി സവാരി ചെയ്യണം എന്ന് വിചാരിക്കുന്നവര്‍‍ക്കും എല്ലാം അനുയോജ്യമായ രീതിയില് ഉളള പായ്ക്കേജുകള്‍ ഒരുമിച്ച് പരസ്യപ്പെടുത്തുകയും വിപണനംചെയ്യുകയും , ചെയ്യുന്വോള്‍ , പ്രതിശീര്‍‍ഷചെലവ് വളരെ ഏറെ കുറയ്ക്കുവാന്‍ സാധിക്കുന്നു ."
മറ്റു NULL എല്ലാം വ്യത്യസ്ത സംയോജിപ്പിക്കാന്‍ അങ്ങനെ സാധിക്കുന്നു .,ഹോട്ടലുകളുടേയും വിമാനക്കമ്പനികളുടേയും മറ്റു അനുബന്ധ പ്രവര്‍‍ത്തരകരുടേയും ഉപഭോക്താക്കളുടേയും എല്ലാം വ്യത്യസ്ത താത്പര്യങ്ങളെ സംയോജിപ്പിക്കാന്‍ ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍ക്ക് അങ്ങനെ സാധിക്കുന്നു .
അവരുടെ വമ്പിച്ച ഇത് തന്നെ .,അവരുടെ വമ്പിച്ച സ്വാധീനത്തിന്റെ കാരണവും ഇത് തന്നെ .
എന്നാല്‍‍ ഈ ഒരു ഉണ്ട് .,എന്നാല്‍‍ ഈ ക്രമീകരണത്തിന് ഒരു മറുവശവും ഉണ്ട് .
ഒരു NULL ഒരു അപ്പുറം ചെലുത്താന്‍ പോകുന്നു .,ഒരു രാജ്യത്തിന്റേയോ പ്രദേശത്തിന്റ്റേയോ സവിശേഷതകള്‍ക്ക് ഒരു പരിധിക്ക് അപ്പുറം ടൂറിസംവിപണിയില്‍‍ സ്വാധീനം ചെലുത്താന്‍ സാധിക്കാതെ പോകുന്നു .
എല്ലാ ഒരേ പെടുന്നു .,എല്ലാ കടല്‍ത്തീരകേന്ദ്രങ്ങളും ഒരേ വിഭാഗത്തില്‍‍ പെടുന്നു .
ആയാലും ആയാലും NULL ആയാലും NULL ഉള്ള ചെയ്യുന്നതിന് ഒരു NULL ആയ ഉള്ള ആയി മാറ്റുന്നില്ല .,മയാമി ആയാലും ഹവായി ആയാലും കോവളം ആയാലും കടല്‍ത്തീരത്തെ സൂര്യപ്രകാശവും നിശ്ചിതനിലവാരം ഉള്ള ഹോട്ടല്‍സൗകര്യങ്ങളും വഗ്ദാനം ചെയ്യുന്നതിന് അപ്പുറം ഒരു പ്രദേശത്തിന്റെ സാംസ്ക്കാരികമോ ഭൂമിശാസ്ത്രപരമോ ചരിത്രപരമോ ആയ പ്രത്യേകതകളെ വിപണനത്തിലെ സ്വാധീനം ഉള്ള അംശങ്ങള്‍ ആയി മാറ്റുന്നില്ല .
ആയ NULL മാത്രം ആകുന്നു .,വിലനിലവാരവും അന്താരാഷ്ട്രാടിസ്ഥാനത്തില്‍‍ സ്വീകാര്യം ആയ സൗകര്യങ്ങളും മാത്രം ആകുന്നു അളവുകോലുകള്‍ .
"അങ്ങനെ വരുന്വോള്‍ അതിപ്രധാനമായ NULL ഇല്ലാത്ത ഒരു , അതിന്റെ NULL മാത്രം ശ്രദ്ധിക്കപ്പെടാന്‍ ആയിവരുന്നു .","അങ്ങനെ വരുന്വോള്‍ അതിപ്രധാനമായ ചരിത്രസ്മാരകങ്ങളോ ആകര്‍‍ഷണങ്ങളോ ഇല്ലാത്ത ഒരു പ്രദേശത്തിന് , അതിന്റെ പ്രകൃതിസൗന്ദര്യത്തിന്റേയോ ആതിഥ്യമര്യാദയുടേയോ അടിസ്ഥാനത്തില്‍‍ മാത്രം വിപണിയില്‍‍ ശ്രദ്ധിക്കപ്പെടാന്‍ പ്രയാസം ആയിവരുന്നു ."
പോലെ ഉള്ള പ്രായേണ വൈകി മാത്രം ഈ കടന്നുവരുന്നവര്‍‍ക്ക് ഇത് ഒരു പ്രധാന തന്നെ ആണ് .,കേരളത്തെ പോലെ ഉള്ള പ്രായേണ വൈകി മാത്രം ഈ രംഗത്ത് കടന്നുവരുന്നവര്‍‍ക്ക് ഇത് ഒരു പ്രധാന പ്രശ്നം തന്നെ ആണ് .
നമ്മുടെ ഇപ്പോഴും പ്രകീര്‍ത്തിച്ചുകൊണ്ടുള്ളത് ആണ് എന്ന് ഓര്‍‍ക്കുക .,നമ്മുടെ വിപണനശൈലി ഇപ്പോഴും പ്രകൃതിലാവണ്യത്തെ പ്രകീര്‍ത്തിച്ചുകൊണ്ടുള്ളത് ആണ് എന്ന് ഓര്‍‍ക്കുക .
സ്വാധീനിക്കാന്‍ ഏതേതു ഉപകരിക്കുന്നു എന്ന അര്‍‍ഥവത്തായ ഏതൊരു ആകേണ്ടതാണ് .,ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുടെ തീരുമാനത്തെ സ്വാധീനിക്കാന്‍ ഏതേതു ഘടകങ്ങള്‍ ഉപകരിക്കുന്നു എന്ന അന്വേഷണം അര്‍‍ഥവത്തായ ഏതൊരു ടൂറിസം വിപണനത്തിന്റെയും ആധാരശില ആകേണ്ടതാണ് .
തങ്ങള്‍ ചെയ്ത എങ്ങനെ ആണ് ചെയ്യുന്നത് എന്ന് അറിയുന്നതും തന്നെ .,ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ തങ്ങള്‍ സംവിധാനം ചെയ്ത ഉത്പന്നത്തെ എങ്ങനെ ആണ് വിപണനം ചെയ്യുന്നത് എന്ന് അറിയുന്നതും പ്രധാനം തന്നെ .
"ഒരു , , പോലും തങ്ങളുടെ മുന്‍കൂട്ടി തീരുമാനിക്കുന്നു ആണ് .","വികസിത രാജ്യങ്ങളിലെ ഒരു പ്രത്യേകത , , സാധാരണക്കാര്‍‍ പോലും തങ്ങളുടെ പരിപാടികള്‍ മുന്‍കൂട്ടി തീരുമാനിക്കുന്നു എന്നത് ആണ് ."
"ഒരുപക്ഷേ , ഉള്ള , , NULL അത് ഏല്‍‍പ്പിക്കുന്ന പ്രത്യേക ഇതിന് ഒരു ആയിരിക്കാം .","ഒരുപക്ഷേ , കാലാവസ്ഥയില്‍‍ ഉള്ള , ക്രമവും , അത് ജീവിതത്തിന് ഏല്‍‍പ്പിക്കുന്ന പ്രത്യേക താളവും ഇതിന് ഒരു കാരണം ആയിരിക്കാം ."
എന്തായാലും NULL എപ്പോള്‍ ആണ് എവിടെ ആണ് പോകേണ്ടത് എന്ന് മുമ്പ് സാധാരണ തീരുമാനിക്കുന്നു .,എന്തായാലും ഗ്രീഷ്മമാസങ്ങളിലോ ശിശിരമാസങ്ങളിലോ എപ്പോള്‍ ആണ് എവിടെ ആണ് യാത്ര പോകേണ്ടത് എന്ന് മാസങ്ങള്‍ക്ക് മുമ്പ് സാധാരണ യാത്രക്കാരന്‍ തീരുമാനിക്കുന്നു .
", NULL ആണ് എങ്കില്‍‍ വളരെമുന്‍കൂട്ടിതന്നെ അവര്‍‍‍ തങ്ങളുടെ "" "" തിരഞ്ഞെടുക്കുകയും അത് ചെയ്യുകയും ചെയ്യുന്നു .","ഡിസംബര്‍‍ , ജനുവരി മാസങ്ങളില്‍‍ ആണ് യാത്ര എങ്കില്‍‍ വളരെമുന്‍കൂട്ടിതന്നെ അവര്‍‍‍ തങ്ങളുടെ "" പാക്കേജ് "" തിരഞ്ഞെടുക്കുകയും അത് റിസര്‍വ്വ് ചെയ്യുകയും ചെയ്യുന്നു ."
"ഉദാഹരണത്തിന് ആണ് പോകാന്‍ ഉദ്ദേശിക്കുന്നത് എങ്കില്‍‍ , തന്നെ അധികം ഉണ്ടാക്കും .","ഉദാഹരണത്തിന് ഡിസംബറില്‍‍ ആണ് യാത്ര പോകാന്‍ ഉദ്ദേശിക്കുന്നത് എങ്കില്‍‍ ജൂണ്‍ , ജൂലൈ മാസങ്ങളില്‍‍ തന്നെ അധികം പേരും അന്തിമതീരുമാനം ഉണ്ടാക്കും ."
ഇതിന് സഹായിക്കണം എങ്കില്‍‍ തങ്ങളുടെ വിവിധതരം ആയി അതിനു തന്നെ വന്നിട്ടുണ്ടാവണം .,ഇതിന് ഉപഭോക്താവിനെ സഹായിക്കണം എങ്കില്‍‍ തങ്ങളുടെ വിവിധതരം പാക്കേജുകളും ആയി ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ അതിനു മുമ്പ് തന്നെ രംഗത്ത് വന്നിട്ടുണ്ടാവണം .
വന്‍കിട തങ്ങളുടെ ഉള്‍പ്പെടുത്തി ആകര്‍‍ഷകമായ തയ്യാറാക്കുന്നു .,വന്‍കിട ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ തങ്ങളുടെ ഉത്പന്നങ്ങള്‍ ഉള്‍പ്പെടുത്തി ആകര്‍‍ഷകമായ ബ്രോഷറുകള്‍ തയ്യാറാക്കുന്നു .
ഇത് ആറേഴ് തന്നെ ചെറുകിട എത്തും .,ഇത് ആറേഴ് മാസങ്ങള്‍ക്ക് മുമ്പ് തന്നെ ചെറുകിട ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുടെ കൈകളില്‍‍ എത്തും .
അതിന് ഒരു എങ്കിലും ഏതെല്ലാം ആയി ഉള്‍പ്പെടുത്തണം എന്ന വിവിധ അവര്‍‍‍ കൈക്കൊണ്ടിട്ടുണ്ടാവും .,അതിന് ഒരു വര്‍‍ഷം മുന്‍പ് എങ്കിലും ഏതെല്ലാം പ്രദേശങ്ങള്‍ പുതുത് ആയി ഉള്‍പ്പെടുത്തണം എന്ന തീരുമാനം വിവിധ കണക്കുകൂട്ടലുകളുടെ അടിസ്ഥാനത്തില്‍‍ അവര്‍‍‍ കൈക്കൊണ്ടിട്ടുണ്ടാവും .
രണ്ടു തന്നെ ആരംഭിക്കുന്നു എന്ന് പറയാം .,ഉത്പ്പന്നക്രമീകരണം രണ്ടു വര്‍‍ഷങ്ങള്‍ക്കു മുന്‍പു തന്നെ ആരംഭിക്കുന്നു എന്ന് പറയാം .
വികസിത NULL ആയ പ്രവര്‍‍ത്തിക്കുന്ന അനേകമനേകം ചെറിയ NULL ആണ് ഈ .,വികസിത രാജ്യങ്ങളിലെ ചെറുതും വലുതും ആയ പട്ടണങ്ങളില്‍‍ പ്രവര്‍‍ത്തിക്കുന്ന അനേകമനേകം ചെറിയ ട്രാവല്‍‍ ഏജന്‍സികളും ടൂര്‍‍ഏജന്‍സികളും ആണ് ഈ വിപണിയിലെ ചെറുകിടകച്ചവടക്കാര്‍‍ .
ആയി നേരിട്ട് ബന്ധപ്പെടുന്നതും പലപ്പോഴും ഇവര്‍‍ തന്നെ .,ഉപഭോക്താവും ആയി നേരിട്ട് ബന്ധപ്പെടുന്നതും പലപ്പോഴും ഇവര്‍‍ തന്നെ .
ഒരു പ്രധാന മാത്രം അല്ല വന്നുചേരുന്നത് .,ചെറുകിടക്കാരുടെ മുന്‍പില്‍‍ ഒരു പ്രധാന ടൂര്‍‍ഓപ്പറേറ്ററുടെ അവധിക്കാല പായ്ക്കേജുകള്‍ മാത്രം അല്ല വന്നുചേരുന്നത് .
പ്രധാനപ്പെട്ട എല്ലാം ആയി അവിടെ വരുന്നു .,പ്രധാനപ്പെട്ട ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുടെ ഉത്പന്നങ്ങള്‍ എല്ലാം വിപണനത്തിന് ആയി അവിടെ വരുന്നു .
അത് ആകട്ടെ തന്റെ പിന്നേയും വര്‍‍ദ്ധിപ്പിക്കാന്‍ ആകുന്നു .,അത് ആകട്ടെ ഉപഭോക്താവിന് തന്റെ തെരെഞ്ഞെടുപ്പിന്റെ വിസ്തൃതി പിന്നേയും വര്‍‍ദ്ധിപ്പിക്കാന്‍ സഹായകം ആകുന്നു .
ഒരേ ഉള്ള രണ്ട് എല്ലാം ആയി അവിടെ വരുന്നു .,ഒരേ പ്രദേശത്തേയ്ക്ക് ഉള്ള രണ്ട് ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുടെ ഉത്പന്നങ്ങള്‍ എല്ലാം വിപണനത്തിന്‍ ആയി അവിടെ വരുന്നു .
ഒരേ ഉള്ള വ്യത്യസ്ത ചെയ്യാനും ഏറ്റവും നന്നായി ലഭിക്കുന്ന NULL തെരഞ്ഞെടുക്കാനും അങ്ങനെ സാധിക്കുന്നു .,ഒരേ പ്രദേശത്തേക്ക് ഉള്ള ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരുട വ്യത്യസ്ത പായ്ക്കേജുകള്‍ താരതമ്യം ചെയ്യാനും പണത്തിന്റെ മൂല്യം ഏറ്റവും നന്നായി ലഭിക്കുന്ന ഒന്ന് തെരഞ്ഞെടുക്കാനും അങ്ങനെ യാത്രക്കാരന് സാധിക്കുന്നു .
മെച്ചപ്പെട്ട NULL കൊടുക്കാന്‍ തമ്മില്‍‍ വലിയ വരുന്നതും ആണ് .,മെച്ചപ്പെട്ട വ്യവസ്ഥകളും ആനുകൂല്യങ്ങളും ഉപഭോക്താവിന് കൊടുക്കാന്‍ ഏജന്‍സികള്‍ തമ്മില്‍‍ വലിയ മത്സരം നിലവില്‍‍ വരുന്നതും ഇക്കാരണത്താല്‍‍ ആണ് .
തങ്ങളുടെ ‍നിന്ന് പ്രത്യേകിച്ച് ഒന്നും ഈടാക്കാറില്ല .,ചെറുകിടഏജന്‍സികള്‍ തങ്ങളുടെ സേവനത്തിന് ഉപഭോക്താവില്‍‍ ‍നിന്ന് പ്രത്യേകിച്ച് ഫീസ് ഒന്നും ഈടാക്കാറില്ല .
തങ്ങള്‍ വില്‍ക്കുന്ന നിര്ദ്ദിഷ്ട ഉള്ള അതാത് ഇവര്‍‍ക്ക് നല്‍കുന്നു .,തങ്ങള്‍ വില്‍ക്കുന്ന പായ്ക്കേജുകള്‍ക്ക് നിര്ദ്ദിഷ്ട നിരക്കില്‍‍ ഉള്ള കമ്മീഷന്‍ അതാത് ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര്‍‍ ഇവര്‍‍ക്ക് നല്‍കുന്നു .
ഈ എല്ലാം അവഗണിച്ചുകൊണ്ട് നേരിട്ട് സമീപിക്കാം എന്ന് വിചാരിക്കുന്നതില്‍‍ വലിയ ഇല്ല .,ഈ ശ്രേണികള്‍ എല്ലാം അവഗണിച്ചുകൊണ്ട് ഉപഭോക്താവിനെ നേരിട്ട് സമീപിക്കാം എന്ന് വിചാരിക്കുന്നതില്‍‍ വലിയ കഴമ്പ് ഇല്ല .
ചില NULL പ്രാദേശിക അങ്ങനെ ഉള്ള നടത്തിയേക്കാം .,ചില ഹോട്ടല്‍‍കമ്പനികളും പ്രാദേശിക ടൂറിസം ബോര്‍‍ഡുകളും അങ്ങനെ ഉള്ള ഉദ്യമങ്ങള്‍ നടത്തിയേക്കാം .
എന്നാല്‍‍ നടക്കുന്നത് വിവരിച്ച ‍തന്നെ ആണ് .,എന്നാല്‍‍ അന്താരാഷ്ട്രടൂറിസത്തിന്റെ സിംഹഭാഗവും നടക്കുന്നത് മേല്‍‍ വിവരിച്ച രീതിയില്‍‍ ‍തന്നെ ആണ് .
വമ്പന്‍ കൂടാതെ ചെറിയ നടത്തുന്നവരും ഉണ്ട് .,വമ്പന്‍ ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരേ കൂടാതെ ചെറിയ നിലവാരത്തില്‍‍ മൊത്തവ്യാപാരം നടത്തുന്നവരും ഉണ്ട് .
ഈ ആഗ്രഹത്തിന് വിത്ത് 1995-ല് ആയിരുന്നു .,ഈ ആഗ്രഹത്തിന് വിത്ത് ഇട്ടത് 1995-ല് ആയിരുന്നു .
പത്ത് വര്‍ഷം കഴിഞ്ഞ് 2005ല്‍ ഏതാണ്ട് തീരുമാനം ആയി .,പത്ത് വര്‍ഷം കഴിഞ്ഞ് 2005ല്‍ ഏതാണ്ട് തീരുമാനം ആയി .
പക്ഷെ ടീം ഒത്തുവരാതെ അതും മുടങ്ങി .,പക്ഷെ ടീം ഒത്തുവരാതെ അതും മുടങ്ങി .
2009 വീണ്ടും .,2009 ഡിസംബറില്‍ വീണ്ടും തീരുമാനങ്ങള്‍ .
പക്ഷെ ഫലത്തില്‍ 2010 ജൂണില്‍ .,പക്ഷെ ഫലത്തില്‍ ആയത് 2010 ജൂണില്‍ .
"എന്റെ മൂത്ത ഡോ: അസീം , NULL ആയ ജംഷദ്റുഷ്ദി , സാംറുഡ്വാജ്ദി പിന്നെ ഞാനും NULL അടങ്ങുന്ന നാലംഗസംഘവും രണ്ട് ബുള്ളറ്റും .","എന്റെ മൂത്ത സഹോദരന്‍ ഡോ: അസീം , അനിയന്‍മാര്‍ ആയ ജംഷദ്റുഷ്ദി , സാംറുഡ്വാജ്ദി പിന്നെ ഞാനും അടങ്ങുന്ന നാലംഗസംഘവും രണ്ട് ബുള്ളറ്റും ."
ഒരെണ്ണം സ്വന്തം NULL ഒരെണ്ണം .,ഒരെണ്ണം സ്വന്തം ഒരെണ്ണം വാടകയ്ക്കും .
അതിനുപുറമെ ഒരു അഞ്ജാത ഉണ്ടായിരുന്നു .,അതിനുപുറമെ ഒരു അഞ്ജാത മാലാഖയും യാത്രയ്ക്കു കൂട്ടു് ഉണ്ടായിരുന്നു .
അത് ആര് ആണ് എന്നു മനസിലാവും .,അത് ആര് ആണ് എന്നു വഴിയെ മനസിലാവും .
ആയി .,യാത്രയുടെ ഏകദേശരൂപം ആയി .
ബുള്ളറ്റ് നിന്ന് ഒരു ടൂള്‍കിറ്റ് ശരിയാക്കി .,കണ്ണൂരിലെ ബുള്ളറ്റ് ബാബുവില്‍ നിന്ന് ഒരു ടൂള്‍കിറ്റ് ശരിയാക്കി .
രണ്ട് ചെയ്യാന്‍ തീരുമാനിച്ചു .,രണ്ട് ബൈക്കും ഡല്‍ഹിയിലേക്ക് പാര്‍സല്‍ ചെയ്യാന്‍ തീരുമാനിച്ചു .
ഒരെണ്ണം അയക്കാന്‍ പറ്റിയില്ല .,രേഖകള്‍ മതിയാവാത്തതിനാല്‍ ഒരെണ്ണം അയക്കാന്‍ പറ്റിയില്ല .
ആ ഞങ്ങള്‍ക്ക് ഒപ്പം കൊണ്ട്പോകാം എന്ന് തീരുമാനിച്ചു .,ആ ബൈക്ക് 26ന് ഞങ്ങള്‍ക്ക് ഒപ്പം കൊണ്ട്പോകാം എന്ന് തീരുമാനിച്ചു .
നാലു് ആണ് .,ജൂണ്‍26ന് നാലു് മണിക്ക് ആണ് യാത്ര തുടങ്ങിയത് .
.,ട്രെയിനില്‍ ഡല്‍ഹിക്ക് .
കൂടെ പാക്ക് ചെയ്ത ..,കൂടെ പാക്ക് ചെയ്ത ബൈക്കും ..
.,ആശങ്കയുടെ നിമിഷങ്ങള്‍ .
പെട്ടെന്ന് ആണ് ഒരു .,പെട്ടെന്ന് ആണ് ഒരു അറിയിപ്പ് .
മണ്ണ് ഇടിഞ്ഞ് ട്രെയിന്‍ ക്യാന്‍സല് ‍ചെയ്തിരിക്കുന്നു .,കൊങ്കണ്‍പാതയില്‍ മണ്ണ് ഇടിഞ്ഞ് ട്രെയിന്‍ ക്യാന്‍സല് ‍ചെയ്തിരിക്കുന്നു .
...,ആശങ്കയുടെ നിമിഷങ്ങള്‍ ...
