dropped,sentences
खेळणाऱ्या आहे,रस्त्यावर क्रिकेट खेळणाऱ्या मुलांचा कल्ला सुरू आहे .
उचलतो फुटल्याचा,कोणीतरी बॅटमन सिक्‍सर उचलतो आणि पाठोपाठ खिडकीची काच खळकन्‌ फुटल्याचा आवाज !
होतात वाहणारा दिसतो,क्षणार्धात दोन्ही टीमचे खेळाडू गायब होतात आणि आता रस्त्यावर शिव्यांची लाखोली वाहणारा एकच माणूस दिसतो .
फुटलेली,ज्याच्या खिडकीची काच फुटलेली असते तो... !
घडत,असेच प्रसंग कमी - अधिक फरकाने आपल्या आजूबाजूला घडत असतात .
द्यावे,त्यांना तोंड द्यावे लागते ते या मुलांच्या पालकांना !
होऊ होऊ समजून घेणार,"कोणाचे नुकसान होऊ नये , कोणाला त्रास होऊ नये , हे मान्य ; परंतु या मुलांची व्यथा कोण समजून घेणार ?"
करणारे आहेत आहेत असतात,"तक्रार करणारे बहुतेक जण , ज्यांची मुले आता मोठी आहेत असेच किंवा रस्त्याच्या कडेला ज्यांची दुकाने आहेत , असेच असतात ."
होतो खेळून दिला होता विसरतात,"ही मंडळी आपणही कधी लहान होतो आणि असेच वेळी - अवेळी , अंगणात , रस्त्यावर खेळून कोणाला तरी त्रास दिला होता , हे सोयीस्कररीत्या विसरतात ."
होता,त्या दिवशी रविवारचा सुटीचा दिवस होता .
आला खवळले येऊन तोडली,ऐन दुपारी मुलांचा क्रिकेटचा खेळ रंगात आला असता एका आजोबांचे पित्त खवळले आणि त्यांनी संतापाच्या भरात बाहेर येऊन मुलांची बॅट तोडली .
होता येणे होते,प्रसंग बाका होता आणि पालकांकडे तक्रार येणे स्वाभाविक होते .
घेऊन काढली,आजोबांचा रक्तदाब विचारात घेऊन मी मुलांची समजूत काढली .
विचारले खेळावे वाटते,"आजोबांना विचारले , की मुलांनी केव्हा खेळावे असे तुम्हाला वाटते ?"
खेळू सांगितले,"त्यांनी , "" दुपारी खेळू नये , ' एवढेच सांगितले ."
सुचविलेल्या सांगितल्या,मी त्यांना इतरांनी मुलांना सुचविलेल्या वेळा सांगितल्या .
करायचा खेळूच येत होता,"त्या सर्वांचा विचार करायचा झाला , तर मुलांनी खेळूच नये असा निष्कर्ष येत होता ."
लढवली,मुलांनी आजोबांच्या कृतीला उत्तर म्हणून अफलातून युक्ती लढवली .
येण्याच्या आहे,"ही घटना "" मुन्नाभाई ' चित्रपट येण्याच्या दोन वर्षे आधीची आहे ."
तोडलेल्या घालून लिहिला खेळू करणारी लिहिली,आजोबांनी तोडलेल्या बॅटला पुष्पहार घालून मुलांनी श्रद्धांजलीचा बोर्ड लिहिला आणि त्या शेजारी कोणत्या वेळी मुलांनी खेळू नये अशा सूचना करणारी दिवसभराची यादी लिहिली .
मांडण्याची झाली होती,मुलांची व्यथा मांडण्याची ही युक्ती आमच्या मंडई परिसरात अनेक दिवस चर्चेचा विषय झाली होती .
वैतागलेले आले,रस्त्यावरील खेळाने वैतागलेले एक गृहस्थ एकदा तावातावाने आले .
फोडली होती,"तुमच्या मुलाने गाडीची काच फोडली , अशी त्यांची तक्रार होती ."
बोलावून फुटलेल्या घेण्यास सांगितले,सगळ्या मुलांना मी बोलावून घेतले आणि त्या गृहस्थांच्या गाडीच्या फुटलेल्या काचेची जबाबदारी घेण्यास सांगितले .
आले झाली,मुलांचे पालक एकत्र आले आणि चौकशी सुरू झाली .
तोडून असल्याचे केले नसल्याचे आले,गाडी पार्किंगचा नियम तोडून चुकीच्या जागी उभी असल्याचे व गाडीच्या विम्याचेसुद्धा नूतनीकरण केले नसल्याचे उघडकीस आले .
लावण्यासाठी असलेले वरमले काढून दिली,"मुलांना वळण लावण्यासाठी आक्रमक असलेले हे गृहस्थ आता मात्र वरमले , तरीही सर्व पालकांनी त्यांना थोडी वर्गणी काढून भरपाई दिली ."
खेळावे होते,मुलांनी मैदानावरच खेळावे असे एका काकूंचे मत होते .
सांगितले दाखवा घेऊन जाऊ,"त्यांना आम्ही सांगितले , तुम्ही मैदान दाखवा , आपण सगळ्या मुलांना तेथे घेऊन जाऊ ."
झाल्याने होते,जवळचेच एक मैदान आता पॉलिथीन ट्रॅक झाल्याने सामान्यांसाठी बंद होते .
होता,दुसऱ्या एका भव्य मैदानात फक्त त्याच शिक्षण संस्थेच्या सभासदांना प्रवेश होता .
नसलेल्या घेऊन गेलो ठोकायलासुद्धा नसल्याचे आले,निर्बंध नसलेल्या एका मैदानावर आम्ही सर्व मुलांना काकूंसमवेत घेऊन गेलो तेव्हा तेथे स्टंप ठोकायलासुद्धा जागा नसल्याचे लक्षात आले .
केली,त्या काकूंनी पुन्हा कधीही तक्रार केली नाही .
होत ऐकू,"संगणक युगात मैदानी खेळांचे प्रमाण कमी होत आहे , ही ओरड ऐकू येते ."
घातली,अनेक ठिकाणची आरक्षित मैदाने बांधकाम व्यावसायिकांनी घशात घातली आहेत .
होत,शिक्षण संस्थांची मैदाने संकुचित होत आहेत .
पावली,वाडा संस्कृतीबरोबर अंगणे लोप पावली .
वाढत करणे आहे,"खेळ संस्कृतीवर अतिक्रमण वाढत असताना , केवळ पोरांचे रस्त्यावरील खेळ लक्ष्य करणे हा निव्वळ पोरखेळ आहे ."
होऊ पाळणे आहे,"अशा खेळातून कोणाचेही नुकसान होऊ नये , इतपत पथ्य पाळणे पुरेसे आहे ."
खेळण्याच्या आहे,माझा मुलगा खेळण्याच्या वयातील आहे .
समजून उद्‌भवणारे टाळणे असते,पालक म्हणून मुलांना समजून घेताना खेळण्यातून उद्‌भवणारे संघर्ष टाळणे ही मोठी कसोटी असते .
होतात ठसतात,मुले मोठी होतात ; मात्र कटू आठवणींचे व्रण मनावर कायमचे ठसतात .
झालेल्या बसणार,राज्यात निर्माण झालेल्या भीषण वीजटंचाईचा दणका उद्योगांना बसणार आहे .
वाढविण्याचा घेतला,"विजेअभावी उद्योगांना सध्याच्या साप्ताहिक सुटीशिवाय आणखी एक दिवस सुटी वाढविण्याचा निर्णय ""महावितरण'ने घेतला आहे ."
वगळता बसणार,राज्यातील मुंबई आणि पुणे वगळता सर्व उद्योग आणि सुमारे दोन लाख लघुउद्योगांना या निर्णयाचा फटका बसणार आहे .
देण्याचे ठरविण्यात,पुणे जिल्ह्याच्या ग्रामीण भागात गुरुवारबरोबरच बुधवारीही ही सुटी ( स्टॅगर्ड हॉलिडे ) देण्याचे ठरविण्यात आले आहे .
लागू करण्यात आलेल्या वाढविण्याचा घेण्यात,याबरोबरच अक्षय प्रकाश योजना लागू करण्यात आलेल्या गावांमधील भारनियमन आणखी एका तासाने वाढविण्याचा निर्णय घेण्यात आला आहे .
गेल्या वाढल्यामुळे झाली,गेल्या काही दिवसांमध्ये राज्यात विजेची मागणी वाढल्यामुळे मोठ्या प्रमाणावर टंचाई निर्माण झाली आहे .
पोचली आहे,सध्या राज्यातील मागणी १४ हजार ७०० मेगावॉटपर्यंत पोचली आहे ; मात्र या तुलनेत राज्यात ९ ते १० हजार मेगावॉट इतकीच वीज उपलब्ध आहे .
पोचली,त्यामुळे ही तूट ५ हजार ७०० मेगावॉटपर्यंत पोचली आहे .
वाढविण्याचा घेण्यात होता,त्या पार्श्‍वभूमीवर ग्रामीण भागातील भारनियमन दोन तासांनी वाढविण्याचा निर्णय यापूर्वीच घेण्यात आला होता .
झालेला,तरीही यंत्रणेवरील ताण कमी झालेला नाही .
वाढल्याने पडण्याचा झाला,ही तूट वाढल्याने विद्युत यंत्रणा बंद पडण्याचा धोका निर्माण झाला आहे .
देण्याचा घेतला,"त्यामुळे भार प्रेषण केंद्राच्या ( लोड डिस्पॅच सेंटर ) आदेशानुसार उद्योगांना सध्याच्या सुटीव्यतिरिक्त आणखी एक दिवस सुटी देण्याचा निर्णय ""महावितरण'ने घेतला आहे ."
होईल,दोन वाजता कविसंमेलन होईल .
होणार,"दुपारी तीन वाजता अश्‍विनी जोशी , ज्योती डोळस व सौ. कटारिया यांचे एकपात्री प्रयोग होणार आहेत ."
होणार असून देण्यात येणार,"सायंकाळी चार वाजता पुरस्कार वितरण होणार असून , त्यात गीता तिलवानी यांना "" स्वानंद महिला भूषण ' व कविता सेठिया यांना "" स्वानंद उद्योग भूषण ' पुरस्कार देण्यात येणार आहे ."
आहे,""" स्वानंद भरारी ' पुरस्कारार्थींमध्ये सीमा शेख , वर्षा कुलकर्णी ( पत्रकारिता ) , उज्ज्वला अथावर , संगीता नहार ( शैक्षणिक ) , पुष्पा कर्नावट , कांता खाबिया ( धार्मिक ) , मंजू चोपडा , कांचन बाफना ( सांस्कृतिक ) , विमल खंडागळे , उज्ज्वला मराठे ( सामाजिक ) , तरुलताबेन शहा ( कला ) यांचा समावेश आहे ."
होईल,अभिनेत्री सुकन्या कुलकर्णी - मोने यांच्या हस्ते पुरस्कार वितरण होईल .
करतील,सायंकाळी पाच वाजता स्थानिक महिला कलाविष्कार सादर करतील .
करण्यासाठी शोधण्याचे आहे,महाराष्ट्र राज्य पर्यटन विकास महामंडळाच्या वतीने पर्यटकांसाठी सोलापूरलगत भव्य रिसॉर्ट उभे करण्यासाठी जागा शोधण्याचे काम सुरू आहे .
लागणार दिली,यासाठी पाच एकर जागा लागणार आहे अशी माहिती जिल्हाधिकारी डॉ. के. एच. गोविंदराज यांनी आज येथे दिली .
बोलत,लोकशाहीदिन पत्रकार परिषदेत ते बोलत होते .
केली असून असल्याचे म्हणाले,पालकमंत्री तथा पर्यटनमंत्री विजयसिंह मोहिते - पाटील यांनी तशी सूचना नुकतीच केली असून त्या दृष्टीने हालचाली सुरू असल्याचे जिल्हाधिकारी म्हणाले .
झालेल्या झाल्या,आज झालेल्या लोकशाहीदिनात एकूण २३३ तक्रारी दाखल झाल्या आहेत .
आहेत,यातील ११४ तक्रारी महसूल विभागाबाबत आहेत .
आहेत,यातही भूसंपादनाचा मोबदला आणि पुनर्वसनाच्या अनुषंगाने या तक्रारी आहेत .
दिले जाणार असल्याचे म्हणाले,याकडे विशेष लक्ष दिले जाणार असल्याचे ते म्हणाले .
आहेत,"महसूल विभागाशिवाय जिल्हा परिषदेबाबत २८ , ग्रामीण पोलिसांबद्दल १७ , महापालिकेबाबत १७ , पोलिस आयुक्तालयाबाबत ( शहर पोलिस ) १४ , उपनिबंधक सहकारी संस्था कार्यालयाबाबत १२ , वीज मंडळाबाबत आठ व अन्य २३ तक्रारी आहेत ."
झाल्या असून काढण्यात आल्या,जानेवारी अखेरपर्यंत १७ हजार ५८० तक्रारी दाखल झाल्या असून १७ हजार ४३५ तक्रारी निकाली काढण्यात आल्या आहेत .
आहेत,१४५ तक्रारी शिल्लक आहेत .
असल्याचे सांगितले,तक्रारी निकाली निघण्याचे प्रमाण ९९ टक्के असल्याचे त्यांनी सांगितले .
असून आहे,रोजगार हमीची ४४ कामे सुरू असून मजूर क्षमता १९१४ आहे .
आहेत,प्रत्यक्ष कामावर ९७ मजूर आहेत .
आहेत,"सांगोला तालुक्‍यात १४ , बार्शी तालुक्‍यात ८ , पंढरपूर तालुक्‍यात सहा , माळशिरस व अक्कलकोट तालुक्‍यात प्रत्येकी चार , दक्षिण सोलापूर तालुक्‍यात एक व उत्तर सोलापूर तालुक्‍यात तीन कामे तसेच करमाळा तालुक्‍यात ४ कामे सुरू आहेत ."
घेण्यात आलेल्या झाला,पर्यटन विकास महामंडळाच्या प्रायोजकत्वाने घेण्यात आलेल्या सोलापूर महोत्सवासाठी ५६ लाख ७० हजार रुपयांचा निधी जमा झाला .
झाला,महोत्सवासाठी सुमारे २२ लाख रुपये खर्च झाला आहे .
असून घेता यावा करण्यात असून ठेवण्यात,सुमारे ३४ लाख रुपये शिल्लक असून पुढच्या वर्षी महोत्सव घेता यावा यासाठी सोलापूर महोत्सव समिती स्थापन करण्यात आली असून समितीच्या खात्यावर ही रक्कम ठेवण्यात आली आहे .
घेण्याचा आहे सांगितले,"पर्यटन विकास महामंडळाचा दरवर्षी महोत्सव घेण्याचा मानस आहे , असे जिल्हाधिकाऱ्यांनी सांगितले ."
होते मिळाला,महोत्सवात जे स्टॉल होते त्यांना अपेक्षित प्रतिसाद मिळाला नाही .
होता,खाद्यपदार्थांच्या स्टॉललाही असाच प्रतिसाद होता .
देण्यात असल्याचे म्हणाले,यामुळे स्टॉलधारकांना प्रत्येकी चार - चार हजार रुपये परत देण्यात आले असल्याचे ते म्हणाले .
असून आहेत सांगितले,"दर महिन्याच्या तिसऱ्या सोमवारी जिल्हाधिकारी कार्यालयात दूरध्वनीवरून तक्रारी स्वीकारण्यात येणार असून यासाठी ०२१७ - २७३१०२० , २१ , २२ असे तीन क्रमांक आहेत , असे जिल्हाधिकाऱ्यांनी सांगितले ."
झाली,राज्यातील सर्व सेतू कार्यालयांची पाहणी झाली आहे .
असल्याची दिली,त्यात सोलापूरच्या सेतू कार्यालयाचा समावेश असल्याची माहिती जिल्हाधिकाऱ्यांनी दिली .
वगळता करण्यात दिली,"निर्धारित वेळेचे भारनियमन वगळता अतिरिक्त भारनियमन करण्यात येऊ नये , अशी सूचना वीज मंडळाच्या अधिकाऱ्यांना दिली आहे ."
केल्याचेही सांगितले,या अनुषंगाने आज महावितरणच्या अधिकाऱ्यांशी चर्चा केल्याचेही जिल्हाधिकाऱ्यांनी सांगितले .
नेणार असल्याचे कळविले,वीज भारनियमनाच्या विरोधात यंत्रमाग कारखानदार आणि कामगारांचा गुरुवारी वीज मंडळाच्या कार्यालयावर मोर्चा नेणार असल्याचे सोलापूर जिल्हा यंत्रमागधारक संघाने कळविले .
करण्याचे ठरले,विजेच्या समस्येवर सकाळी सव्वाआठ ते सायंकाळी पावणे सहापर्यंत अखंड वीजपुरवठा करण्याचे ठरले होते .
झाली,एक महिन्यापर्यंत त्याची अंमलबजावणी झाली .
आहे,"मात्र , अलीकडे काही दिवसांपासून "" तातडीचे भारनियमन ' म्हणून दिवसातून तीन वेळा एक - एक तास आणि रात्रीही भारनियमन सुरू आहे ."
केली होती,त्याच्या विरोधात आठ दिवसांपूर्वी कारखानदारांनी अशोक चौकातील वीज मंडळासमोर निदर्शने केली होती .
झाले,त्यात कामगारही सामील झाले होते .
होऊन काढण्याचे ठरले दिलेल्या म्हटले,"याबाबत चर्चा होऊन कारखानदार आणि कामगारांचा संयुक्त मोर्चा काढण्याचे ठरले , असे संघाचे सरचिटणीस दामोदर नल्ला यांनी दिलेल्या प्रसिद्धिपत्रकात म्हटले आहे ."
निघेल होण्याचे करण्यात,"अक्कलकोट रस्त्यावरील संघाच्या कार्यालयापासून सकाळी दहाला हा मोर्चा निघेल , यात सर्वांनी सामील होण्याचे आवाहन करण्यात आले ."
झाली होती,भारनियमन संदर्भात मुंबईत बैठक झाली होती .
होते,"ऊर्जामंत्री दिलीप वळसे - पाटील , पालकमंत्री विजयसिंह मोहिते - पाटील , गृहराज्यमंत्री सिद्धाराम म्हेत्रे , येथील अधीक्षक अभियंता रमेश ढाकूलकर , कार्यकारी अभियंता एम. एस. फंड आणि संघाचे पदाधिकारी या वेळी उपस्थित होते ."
करण्याचे ठरले,त्या वेळी यंत्रमाग उद्योगासाठी सलग दहा तास वीजपुरवठा करण्याचे ठरले होते .
राहावा करण्यात येणार,"त्याचा अंमल कायमस्वरूपी राहावा , अशी मागणी या मोर्चाद्वारे करण्यात येणार आहे ."
राहणार झाल्यास ठरणार,"पाण्याचा अमर्याद वापर , नासाडी आणि अपव्यय या सर्वावर शेतकऱ्यांच्या सिंचन व्यवस्थापनाने अंकूश राहणार असल्याने कायद्याचे काटेकोर पालन झाल्यास तो अतिशय उपयुक्त ठरणार आहे ."
करताना घ्यावे नव्हते,जलसंपदा खात्याकडून कालवा आणि अन्य माध्यमातून पाणी वितरण करताना शेतकऱ्याला पाणी किती घ्यावे याला बंधन नव्हते .
देऊन झाल्यानंतर साठवण्याचा करीत देत,"अनेक शेतकरी जमिनीला पाणी देऊन झाल्यानंतर शेतातल्या विहिरीत पाणी साठवण्याचा प्रयत्न करीत , जमिनीला वारेमाप पाणी देत ."
मिळते नसल्याने आलेले वापरून टाकण्याची असे,पुढची पाळी कधी मिळते याची शाश्‍वती नसल्याने आलेले पाणी वापरून टाकण्याची मानसिकता असे .
आले,त्याला या कायद्यामुळे बंधन आले आहे .
करणार करणे आहे,पाणी वापर संस्था साऱ्याचे नियंत्रण करणार असल्याने त्या संस्थेची रचना आणि कायद्यातील तरतुदी यांचा अभ्यास करणे आवश्‍यक आहे .
आहे,"पाणी वापर संस्थेला "" टेल टू हेड ' अर्थात पुच्छ ते शीर्ष असा पाणी वाटपाचा आदेश आहे ."
आहे आहे,"तो समन्यायी आहे , असा संकेत आहे ."
आहे होते अवलंबून,त्यात किती तथ्य आहे ते या वापर संस्थेकडे पाणीपट्टी कशी आणि किती जमा होते यावर अवलंबून आहे .
होण्यापूर्वी आलेली करणे आहे,"सिंचन हंगाम सुरू होण्यापूर्वी कालवा कार्यचालनाचे वेळापत्रक , कालवा व्यवस्थेची निगा आणि यंत्रणेची पाहणी , शेतकऱ्यांकडून आलेली पाण्याची मागणी याचा विचार पाणी वापर संस्थेला करणे भाग आहे ."
ठेवण्याचे करावे लागणार,त्याचप्रमाणे पाण्याचा हिशेब ठेवण्याचे मोठे काम त्यांना करावे लागणार आहे .
करण्यासाठी नेमण्यात करण्यात आला असू नयेत करण्यात आला आहे,"पाणीवापर संस्थेच्या कामकाजाची पूर्तता करण्यासाठी जी समिती नेमण्यात येईल तीत काही स्वागतार्ह कलमांचा समावेश करण्यात आला आहे , निवडणुकीच्या वेळी संबंधित सदस्याला दोन पेक्षा जास्त मुले असू नयेत , असा नियम करण्यात आला आहे ."
आहे,लोकसंख्या नियंत्रणाच्यादृष्टीने तो अत्यंत फायदेशीर आहे .
असून राहणार,सर्व गटांचा समावेश ही एक महत्त्वाची बाब असून गावातील विशिष्ट गटांचा किंवा व्यक्तींचा संस्थेवर प्रभाव राहणार नाही .
असेल,सर्वसमावेशक सदस्यता असे तिचे कायद्याने स्वरूप असेल .
करण्यात आली,याखेरीज महिला सदस्यांसाठी विशेष तरतूद कायद्यात करण्यात आली आहे .
आहे,महिलांच्या सहभागाचे हे कलमही महत्त्वपूर्ण आहे .
होणाऱ्या,या कायद्यामुळे होणाऱ्या नेमक्‍या फायद्यांविषयी उद्याच्या अंकात .
चुकवत घेऊन मिळविला,"शिवसेनेचे उमेदवार रमेश चौगुले यांनी सर्वांचे अंदाज चुकवत एक हजार ५४७ मते घेऊन सरळ "" सेट ' मध्ये विजय मिळविला ."
होते,"ज्येष्ठ संगणकतज्ज्ञ डॉ. विजय भटकर , "" टेक्‍नॉलॉजी डेव्हलपमेंट फॉर इंडियन लॅंग्वेजेस "" चे ( टीडीआयएल ) वरिष्ठ संचालक एस. डी. दधीच , व्हिज्युअल डिझाईन तज्ज्ञ प्रा . आर . के . जोशी , "" सी - डॅक "" चे संचालक डॉ. एस. सी. पुरोहित आदी या वेळी उपस्थित होते ."
म्हणाले करून देण्यासाठीही आहेत,"श्री . दधीच म्हणाले , "" ऑनलाइन भाषांतराबरोबरच "" टेक्‍स्ट टू स्पीच "" सुविधा उपलब्ध करून देण्यासाठीही प्रयत्न सुरू आहेत ."
करून,शिवाय देशातील २२पैकी १० भाषांतील लिपीत संगणक आज्ञावली उपलब्ध करून दिल्या आहेत .
करता येतील,"संगणक वापरकर्त्याला www . ildc . in या वेबसाइटवरून या सुविधा मोफत "" डाउनलोड "" करता येतील ."
आहेत,"त्यांच्या "" सीडी "" ही "" सी - डॅक "" कडे मोफत उपलब्ध आहेत ."
होतात,"याद्वारे संगणकावर ब्राउझर , ई - मेल , ओपन ऑफिस , मेसेंजर आदी सुविधा या दहा लिपीत उपलब्ध होतात ."
आहे,"प्रत्येक लिपी शंभराहून अधिक "" फॉंट "" मध्ये उपलब्ध आहे . """
करीत,"या "" डिझायनर सिरीज "" प्रकल्पावर १२जणांचा गट काम करीत आहेत ."
होतील करीत,"हा गट विविध भावना केवळ अक्षरलेखनातून व्यक्त होतील , अशाप्रकारचे "" फॉंट "" तयार करीत आहे ."
करण्यासाठी आणणारे करीत असल्याचेही सांगितले,"तांत्रिकदृष्ट्या अक्षरलेखनाचा अधिक प्रभावी वापर करण्यासाठी "" सी - डॅक "" लवकरच अक्षरलेखक , भाषातज्ज्ञ , सॉफ्टवेअर विकसक यांना एकत्र आणणारे राष्ट्रीय व्यासपीठ ( नॅशनल गिल्ड ) तयार करीत असल्याचेही "" सी - डॅक "" च्या "" जिस्ट "" गटाचे प्रकल्प समन्वयक महेश कुलकर्णी यांनी सांगितले ."
,भांडारकर संस्थेत अक्षरलेखनाचे संग्रहालय
करण्यासाठी करणे असल्याचे करून म्हणाले आहे,"भाषा अधिकाधिक समृद्ध करण्यासाठी अधिकाधिक "" फॉंट्‌स "" विकसित करणे आवश्‍यक असल्याचे नमूद करून डॉ. भटकर म्हणाले , "" यासाठी अक्षरलेखन कला व तंत्रज्ञान यांचा समन्वय आवश्‍यक आहे ."
आहे,या क्षेत्रातही संशोधन व विकासाला वाव आहे .
व्हावा करण्याबाबत आहेत,याचा प्रसार व्हावा यासाठी भांडारकर प्राच्यविद्या संशोधन संस्थेत अक्षरलेखनाचे संग्रहालय करण्याबाबत प्रयत्न सुरू आहेत .
झाली होऊ शकेल,"निधीची उपलब्धता झाली , की या कामाला सुरवात होऊ शकेल . """
झाल्याची होत असून होण्यासाठी आहे केले,""" वेद कालबाह्य झाल्याची टीका होत असली , तरी मनुष्य हाच वेदांचा केंद्रबिंदू असून , मनुष्यजीवन समृद्ध होण्यासाठी वेदांची आवश्‍यकता आहे , "" असे मत स्वामी स्वरूपानंद सरस्वती यांनी आज व्यक्त केले ."
झाले,""" ऋग्वेदाचा मराठी शास्त्रीय अनुवादा "" च्या पहिल्या खंडाचे प्रकाशन त्यांच्या हस्ते झाले ."
बोलत,या वेळी ते बोलत होते .
केला,डॉ. भीमराव कुलकर्णी यांनी हा अनुवाद केला आहे .
होते,"विधान परिषदेचे माजी सभापती ना . स . फरांदे , प्रसिद्ध उद्योगपती बी. जी. शिर्के , वेदमूर्ती लक्ष्मणशास्त्री पालेकर आणि स्वाध्याय मंडळाचे कार्यवाह अप्पासाहेब कुलकर्णी या प्रसंगी उपस्थित होते ."
आहे करून म्हणाले होत पडतात,"वेद म्हणजे ज्ञानाचे भांडार आहे , असे वर्णन करून ते म्हणाले , "" विज्ञानामुळे मनुष्याची ऐहिक , भौतिक प्रगती होत असली , तरी त्याच्या कर्तृत्त्वाला आणि प्रयत्नांना मर्यादा पडतात ."
पडते,त्या वेळी वेदांमधील ज्ञानच उपयोगी पडते .
मानता आहे,"जात , धर्म , पंथ न मानता वेदांमधील ज्ञान सर्वांसाठी उपलब्ध आहे ."
झालेत करणेदेखील आहे,"त्यामुळे वेद कालबाह्य झालेत , असा विचार करणेदेखील अज्ञानाचे द्योतक आहे . """
केलेला सांगितला,"डॉ. कुलकर्णी यांनी ऋग्वेदाचा केवळ पारंपरिक अनुवाद केलेला नाही , तर त्यातील प्रत्येक मंत्राचा विज्ञाननिष्ठ अभिप्राय सांगितला आहे ."
पोचायला हवा सांगितले,"त्यामुळे वेदांचा अर्थ समाजापर्यंत पोचायला हवा , असेही त्यांनी सांगितले ."
पोचल्याने झाले ठरेल केली,""" वेदांचा अर्थ सर्वसामान्यांपर्यंत त्यांच्या भाषेत न पोचल्याने त्याविषयी अनेक गैरसमज निर्माण झाले ; म्हणूनच वेदांचा मराठीतला अर्थ नागरिकांना हितकारक ठरेल , "" अशी अपेक्षा फरांदे यांनी व्यक्त केली ."
होऊन ओढवल्या,""" वातावरणात बदल होऊन काहीवेळा गारपिटीसारख्या नैसर्गिक आपत्ती ओढवल्या जातात ."
करण्यासाठी घ्यावा केल्यानंतर केली,"अशा वेळी शेतकऱ्यांचे मार्गदर्शन करण्यासाठी वन व कृषी विभागाने पुढाकार घ्यावा , "" अशी अपेक्षा आमदार शरद ढमाले यांनी गारपीटग्रस्त भागाची पाहणी केल्यानंतर व्यक्त केली ."
झालेल्या झाले,हवेली तालुक्‍यातील सोनापूर येथे १५ एप्रिलला झालेल्या गारपिटीमुळे शेतीचे नुकसान झाले .
आहेत,त्याचे पंचनामे सुरू आहेत .
देऊन केली,"त्या ठिकाणी आज आमदार ढमाले व जिल्हा परिषद सदस्य रमेश कोंडे , पंचायत समिती सदस्य नितीन वाघ यांनी भेट देऊन शेतीच्या नुकसानीची पाहणी केली ."
म्हणाले लावल्याने झाल्याने होऊन ओढवली,"ते म्हणाले , "" दरवर्षी वणवा लावल्याने तसेच सातत्याने खासगी व शासकीय वृक्षतोड झाल्याने या परिसरात कमी दाबाचा पट्टा निर्माण होऊन नैसर्गिक आपत्ती ओढवली जाते ."
यावे लावले,"गवत चांगले यावे , या गैरसमजुतीने डोंगरांना वणवे लावले जातात ."
करण्यासाठी घेणे आहे,"याबाबत शेतकऱ्यांना योग्य मार्गदर्शन करण्यासाठी वन विभाग व शेती , कृषी विभागाने पुढाकार घेणे आवश्‍यक आहे . """
आलेले झाले,खडकवासला ते पानशेतपर्यंतच्या धरणाच्या पाणलोट क्षेत्रातील हाताशी आलेले पीक गारांमुळे नष्ट झाले आहे .
लावलेल्या फाटली असून झालेली पाहावयास आलेली गळाली डागाळलेली,"दोन - तीन महिन्यांपूर्वी लावलेल्या उसाची पाने फाटली असून ती गवती चहाच्या पानांप्रमाणे लहान झालेली पाहावयास मिळाली . ढोबळी मिरचीला आलेली फळे , गळाली व गारांच्या माऱ्यामुळे डागाळलेली आहेत ."
