dropped,sentences
"या अशा तयार , तरच हे सज्ज , असेही ते .","या ऍकॅडमीतील विद्यार्थ्यांना अशा प्रकारच्या कलाकृती तयार करण्याचे प्रशिक्षण देण्यात यावे , तरच हे विद्यार्थी रंगभूमीच्या सेवेसाठी सज्ज होऊ शकतील , असेही ते म्हणाले ."
ऍकॅडमी ऑफ थिएटर आणि त्यांच्या आपण उत्सुक विक्रम यांनी या .,ऍकॅडमी ऑफ थिएटर आर्टस्‌च्या विद्यार्थ्यांना मार्गदर्शन करण्यास आणि त्यांच्या प्रशिक्षणात सहकार्य करण्यास आपण उत्सुक असल्याचे विक्रम गोखले यांनी या वेळी सांगितले .
पुस्तकी ज्ञानाकडून आहे हेच दहा सुरू या सिद्ध - डॉ. ए. डी. यांनी .,विद्यापीठाचा प्रवास पुस्तकी ज्ञानाकडून जीवनाच्या अभ्यासाकडे होत आहे हेच दहा दिवस सुरू असलेल्या या महोत्सवातून सिद्ध झाल्याचे मतही प्र - कुलगुरू डॉ. ए. डी. सावंत यांनी मांडले .
", आणि गिरवून उपलब्ध म्हणून एक विशेष , अशी नॅशनल स्कूल ऑफ देवेंद्र राज अंकुर यांनी यांना .","विद्यापीठातून अभिनय , लेखन आणि दिग्दर्शनाचे धडे गिरवून बाहेर पडणाऱ्या विद्यार्थ्यांना व्यासपीठ उपलब्ध व्हावे म्हणून एक विशेष नाट्यगृह स्थापन करण्यात यावे , अशी विनंती नवी दिल्ली येथील नॅशनल स्कूल ऑफ ड्रामाचे संचालक देवेंद्र राज अंकुर यांनी कुलगुरू डॉ. विजय खोले यांना केली ."
एनएसडीमधून तयार या दोन्ही एक अतूट त्यांनी .,एनएसडीमधून तयार होऊन बाहेर पडलेले नाट्यकर्मी ऍकॅडमी ऑफ थिएटर आर्टस्‌चे शिक्षक झाल्यामुळे या दोन्ही संस्थांत एक अतूट नाते निर्माण झाल्याचेही त्यांनी सांगितले .
"दहा या मराठी , , मणिपुरी आणि भाषेतील अकरा सादर .","गेले दहा दिवस रंगलेल्या या महोत्सवात मराठी , हिंदी , मणिपुरी आणि कन्नड भाषेतील अकरा नाटके सादर झाली ."
मणिपुरी रतन यांची चक्रव्यूह आणि ही विशेष .,मणिपुरी दिग्दर्शक रतन थियाम यांची चक्रव्यूह आणि ऋतुसंहरम्‌ ही नाटके महोत्सवाची विशेष आकर्षणे ठरली .
यंदाचे तिसरे .,महोत्सवाचे यंदाचे तिसरे वर्षे होते .
महाराष्ट्राबाहेरील सादर या खऱ्या राष्ट्रीय होते .,महाराष्ट्राबाहेरील नाटके सादर झाल्यामुळे या महोत्सवाला खऱ्या अर्थाने राष्ट्रीय स्वरूप आले होते .
अद्वैत याने दिग्दर्शित हे सादर आले .,ऍकॅडमीचाच विद्यार्थी अद्वैत दादरकर याने दिग्दर्शित केलेले पालखी हे नाटकही महोत्सवात सादर करण्यात आले .
"समारोप ऍकॅडमी ऑफ थिएटर "" ' या आधारित .","महोत्सवाचा समारोप ऍकॅडमी ऑफ थिएटर आर्टस्‌च्याच "" जानेमन ' या तृतीयपंथीयांवर आधारित नाटकाने झाला ."
"न्यूझीलंड डेअरी डेव्हलपमेंट आहे , अशी आहे .","आरे डेअरीमध्ये असलेल्या न्यूझीलंड हॉस्टेलच्या कॅन्टीनमधील शिळा भात खाल्ल्याने विद्यार्थ्यांना झालेल्या विषबाधेचे प्रकरण दडपण्याचा प्रयत्न डेअरी डेव्हलपमेंट टेक्‍नॉलॉजी विद्यालयाकडून होत आहे , अशी तक्रार विद्यार्थ्यांकडून होत आहे ."
"२५ अचानक , पोटदुखी व सुरू .","गेल्या आठवड्यात हॉस्टेलमधील २५ विद्यार्थ्यांना अचानक डोकेदुखी , पोटदुखी व उलट्यांचा त्रास सुरू झाला होता ."
त्यापैकी १० ( . ३१ ) कूपर दाखल आले .,त्यापैकी १० जणांना शनिवारी ( ता . ३१ ) उपचारासाठी महापालिकेच्या कूपर रुग्णालयात दाखल करण्यात आले .
या ते आणखी आहे .,या प्रकरणी शिवसेनेने रस दाखविण्यास सुरुवात केल्याने ते आणखी गुंतागुंतीचे बनत चालले आहे .
"जेवणात आल्याने त्यापैकी २५ , व सुरू .","डेअरी डेव्हलपमेंटच्या टेक्‍नॉलॉजी विद्यालयात शिकणाऱ्या विद्यार्थ्यांना गेल्या बुधवारी रात्री जेवणात शिळा भात देण्यात आल्याने त्यापैकी २५ जणांना डोकेदुखी , पोटदुखी व उलट्यांचा त्रास सुरू झाला ."
त्यांच्यावर आरे १६ आले होते ; मात्र तेथील त्यापैकी १० कूपर दाखल होते .,त्यांच्यावर आरे डेअरीतील युनिट १६ मधील दवाखान्यात उपचार करण्यात आले होते ; मात्र तेथील डॉक्‍टरांनी विद्यार्थ्यांची रक्‍ततपासणी केल्यानंतर त्यापैकी १० जणांना कूपर रुग्णालयात दाखल करण्यास सांगितले होते .
त्यानुसार त्यांना आले .,त्यानुसार त्यांना कूपर रुग्णालयात आणण्यात आले .
"शिळ्या नसून त्यांची , असा यांनी ; मात्र हा साफ फेटाळून लावला आहे .","विद्यार्थ्यांना शिळ्या अन्नामुळे विषबाधा झालेली नसून उष्माघातामुळे त्यांची प्रकृती बिघडली , असा दावा विद्यालयाचे प्राचार्य योगेश ढाकणे यांनी केला होता ; मात्र विद्यार्थ्यांनी हा दावा साफ फेटाळून लावला आहे ."
"दाखल निळकंठ , की निकृष्ट तसेच लेखी व हॉस्टेल मॅनेजर गिरीश यांच्याकडे अनेकदा होत्या ; मात्र ठेकेदारावर कुठलीही आली नाही .","रुग्णालयात उपचारासाठी दाखल असलेले निळकंठ पाचपांडे म्हणाले , की मेसमध्ये मिळणाऱ्या निकृष्ट अन्नाबाबतच्या तक्रारी तसेच लेखी निवेदने प्राचार्य योगेश ढाकणे व हॉस्टेल मॅनेजर गिरीश अलोने यांच्याकडे अनेकदा केल्या होत्या ; मात्र कॅन्टीन ठेकेदारावर कुठलीही कारवाई करण्यात आली नाही ."
त्या आलेले व शिळ्या आले .,त्या वेळी मेसमधून घेण्यात आलेले व तपासणीसाठी पाठविलेले शिळ्या अन्नाचे नमुनेही बदलण्यात आले .
दाखल आहे .,आता रुग्णालयात उपचारासाठी दाखल असतानाही विद्यालय व्यवस्थापनाकडून विद्यार्थ्यांवर दबाव वाढत आहे .
सर्वांच्या आले आहेत .,सर्वांच्या घरचे दूरध्वनी क्रमांक घेण्यात आले आहेत .
स्वत : यांनी .,रुग्णालयातून डिस्चार्ज घेण्यासाठी स्वत : प्राचार्य दबाव आणत असल्याचे पाचपांडे यांनी सांगितले .
तेव्हा गप्प का ?,तेव्हा तोंडवळकर गप्प का होते ?
कित्येक .,नाट्यसंमेलन गेली कित्येक वर्षं शासनाच्या अनुदानावर चालते .
त्यामुळे मला मोहन यांनी त्या का नाही ? की तुम्हाला काही ?,त्यामुळे मला आता प्रश्‍न विचारणाऱ्या मोहन तोंडवळकर यांनी त्या वेळीच का विरोध केला नाही ? की नाट्यसंमेलनाच्या रंगमंचावरून तुम्हाला शासनाकडे काही मागायचेच असते ?
"तुमच्या मी काही सडेतोड , तेव्हा तुम्हाला , अशा लालन यांनी यांचा .","तुमच्या विरोधात नाट्यसृष्टीच्या भल्यासाठी मी काही सडेतोड बोलले , तेव्हा तुम्हाला नाट्यसंमेलनाच्या अनुदानाची आठवण झाली , अशा शब्दांत लालन सारंग यांनी तोंडवळकर यांचा समाचार घेतला ."
", यांसारख्या ऐतिहासिक व - रुजू .","मुंबई , कोलकता यांसारख्या शहराचे वैशिष्ट्य ठरलेली ऐतिहासिक ट्राम आता पुणे व पिंपरी - चिंचवडकरांच्या सेवेला रुजू होण्याच्या बेतात आहे ."
"अडीच हजार या अंतिम येत , पहिला पाच पूर्ण अपेक्षित .","अडीच हजार कोटींच्या या प्रकल्पाच्या अहवालास सध्या अंतिम स्वरूप देण्यात येत असून , मान्यता मिळाल्यावर पहिला टप्पा पाच वर्षांत पूर्ण होणे अपेक्षित आहे ."
"उल्लेखनीय म्हणजे पहिली "" इलक्‍ट्रिक ' ( . ७ ) शंभर पूर्ण आहेत .","उल्लेखनीय म्हणजे मुंबईत पहिली "" इलक्‍ट्रिक ट्राम ' धावल्याच्या घटनेसही उद्या ( ता . ७ मे ) शंभर वर्षे पूर्ण होत आहेत ."
शंभर व - चिंचवडसारख्या आला आहे .,शंभर वर्षांनंतर पुणे व पिंपरी - चिंचवडसारख्या वाढत्या शहरांसाठीही ट्रामचा पर्याय निवडण्यात आला आहे .
आणि - आणि अशा नव्या आहे .,पुणे आणि पिंपरी - चिंचवडमधील वाहतुकीचा प्रश्‍न सोडविण्यासाठी जमिनीवरून आणि जमिनीखालून अशा नव्या रूपातील ट्रामचा पर्याय पुढे आला आहे .
", अशा आधुनिक ही "" ' पुन्हा "" ते ' का , अशी आहे .","मेट्रो , बीआरटी अशा आधुनिक व्यवस्थांमध्ये ही "" ट्राम ' पुन्हा "" जुनं ते सोनं ' ठरणार का , अशी उत्सुकता निर्माण झाली आहे ."
"यासाठी तयार येत असलेल्या ९१ प्रस्तावित आले , सुमारे अडीच हजार या अंतिम येत आहे .","यासाठी तयार करण्यात येत असलेल्या आराखड्यात ९१ किलोमीटर अंतराचे ट्राममार्ग प्रस्तावित करण्यात आले असून , सुमारे अडीच हजार कोटींच्या या प्रकल्पाच्या अहवालास सध्या अंतिम स्वरूप देण्यात येत आहे ."
"पहिली "" इलक्‍ट्रिक ' उद्याच शंभर आहेत .","मुंबईत पहिली "" इलक्‍ट्रिक ट्राम ' धावल्याच्या घटनेला उद्याच शंभर वर्षे होत आहेत ."
त्यापूर्वी .,त्यापूर्वी घोड्यांमार्फत ओढण्यात येणाऱ्या ट्राम होत्या .
", , या बंद .","कालांतराने मुंबई , मद्रास , दिल्ली या शहरांमधील ट्रामसेवा बंद पडली ."
आजमितीला फक्त सुरू .,आजमितीला फक्त कोलकात्यात ट्राम सुरू आहे .
", तर त्याच्या व - .","आता येथील योजना मार्गी लागली , तर त्याच्या जोडीला पुणे व पिंपरी - चिंचवडचा समावेश होऊ शकेल ."
या दोन्ही बिकट तपशीलवार ( डिटेल्ड्‌ ) तयार सुरू .,"या दोन्ही शहरांमधील वाहतुकीचा बिकट प्रश्‍न सोडविण्यासाठी ""ट्राम'चा तपशीलवार प्रकल्प अहवाल ( डिटेल्ड्‌ प्रोजेक्‍ट रिपोर्ट ) तयार करण्याचे काम सुरू आहे ."
"हे आहेत , अशी या मुख्य यांनी .","जगभरात ट्रामसेवेसाठी ख्याती असलेल्या जर्मनीतील संस्था हे काम करीत आहेत , अशी माहिती या प्रकल्पाचे मुख्य अधिकारी मोहन साखळकर यांनी दिली ."
"व - महापालिका , राज्य व केंद्र सरकार यांचा या .","पुणे व पिंपरी - चिंचवड महापालिका , राज्य व केंद्र सरकार यांचा या प्रकल्पात सहभाग आहे ."
"सुमारे अडीच हजार हा , खासगी व सार्वजनिक त्याला मूर्त सुरू .","सुमारे अडीच हजार कोटींचा हा प्रकल्प असून , खासगी व सार्वजनिक क्षेत्रांच्या भागीदारीतून त्याला मूर्त स्वरूप देण्याचा विचार सुरू आहे ."
"""व्हायेबिलिटी गॅप फंडिंग'च्या ही आहे .","""व्हायेबिलिटी गॅप फंडिंग'च्या तत्त्वावर ही योजना मांडण्यात येणार आहे ."
त्याचा पहिला पाच पूर्ण अपेक्षित .,मान्यता मिळाल्यानंतर त्याचा पहिला टप्पा पाच वर्षांत पूर्ण होणे अपेक्षित आहे .
दोन्ही आणि प्रस्तावित आले आहेत .,दोन्ही शहरांतील गजबजलेले रस्ते आणि वाहतुकीचे प्रमाण लक्षात घेऊन ट्रामचे मार्ग प्रस्तावित करण्यात आले आहेत .
ही .,रस्त्याच्या मध्यभागातून ही ट्राम धावेल .
एकूण ९१ तयार आला आहे .,एकूण ९१ किलोमीटर लांबीचे ट्रामचे जाळे उभारण्याचा प्रस्ताव तयार करण्यात आला आहे .
"ही ७८ आणि साडेबारा ( ) , अशी .","ही ट्राम ७८ किलोमीटर रस्त्यावरून आणि साडेबारा किलोमीटर जमिनीखालून ( अंडरग्राउंड ) धावेल , अशी योजना आहे ."
"बॉब यांचा , त्यांचे लवकरच , असा एकीकडे व्यक्त असताना मात्र नवा आहे .","पाकिस्तान क्रिकेट संघाचे प्रशिक्षक बॉब वूल्मर यांचा खून झाला असून , त्यांचे खुनी लवकरच पकडले जातील , असा विश्‍वास जमैका पोलिस एकीकडे व्यक्त करत असताना पाकिस्तानच्या तपास अधिकाऱ्यांनी मात्र नवा शोध लावला आहे ."
"त्यांनी अंतर्गत यांचा एकही सबळ , त्यांचा नैसर्गिकरीत्याच आहे .","त्यांनी अंतर्गत सुरक्षा मंत्रालयाला दिलेल्या अहवालात वूल्मर यांचा खून झाल्याचा एकही सबळ पुरावा सापडला नसून , त्यांचा मृत्यू नैसर्गिकरीत्याच झाला असल्याचे म्हटले आहे ."
वेस्ट पार विश्‍वकरंडक क्रिकेट स्पर्धेच्या अठरा यांचा स्पष्ट होते .,वेस्ट इंडीजमध्ये पार पडलेल्या विश्‍वकरंडक क्रिकेट स्पर्धेच्या साखळी सामन्यांदरम्यान अठरा मार्च रोजी वूल्मर यांचा खून झाल्याचे स्पष्ट झाले होते .
त्यानंतर सुरू व काही आपला .,त्यानंतर जमैका पोलिसांनी तपास सुरू केला व काही संशयितांकडे आपला मोर्चा वळविला .
त्यांना महत्त्वपूर्ण यांच्या लवकरच जाहीर त्यांनी .,हॉटेलच्या क्‍लोजसर्किट टीव्हीच्या आधारे त्यांना महत्त्वपूर्ण धागेदोरे मिळाले असून वूल्मर यांच्या मारेकऱ्याचे नाव लवकरच जाहीर केले जाणार असल्याचे त्यांनी सांगितले .
"मात्र , असलेल्या दोन मात्र यांचा आपल्या नमूद सर्वांनाच आहे .","मात्र , जमैका पोलिसांना मदत करत असलेल्या पाकिस्तानच्या दोन तपास अधिकाऱ्यांनी मात्र वूल्मर यांचा खून झाला नसल्याचे आपल्या अहवालात नमूद करत सर्वांनाच आश्‍चर्याचा धक्का दिला आहे ."
"व हे दोन , जमैका एक काही येथे गेले होते .","मीर झुबेर व सईद कलाम इमाम हे दोन तपास अधिकारी पाकिस्तानात जमैका पोलिसांनी दिलेल्या सूचनांनुसार तपास करत असून , जमैका पोलिसांचे एक पथकही काही दिवसांपूर्वी येथे येऊन गेले होते ."
त्या काही .,त्या वेळी पाकच्या तपास अधिकाऱ्यांनी पाकिस्तानातही काही व्यक्तींकडे चौकशी केली होती .
या सर्व एक काल या दोन .,या सर्व तपासाचा एक अहवाल काल या दोन अधिकाऱ्यांनी मंत्रालयाला दिला .
"यांचा , त्या यांनीच .","अमेरिकेचे पत्रकार डॅनीयल पर्ल यांचा खून २००२मध्ये झाला होता , त्या प्रकरणाचा तपास मीर झुबेर यांनीच केला होता ."
"मात्र , त्यांनीच यांच्या असा व्यक्त आहे .","मात्र , त्यांनीच वूल्मर यांच्या मृत्यूबाबत असा निष्कर्ष काढल्याने आश्‍चर्य व्यक्त होत आहे ."
हे दोन काही होते .,हे दोन अधिकारी काही दिवसांपूर्वी जमैकालाही जाऊन आले होते .
"त्या यांचा काही अशी व्यक्त , त्या या दोन्ही याबाबत कोणतेही व्यक्त .","त्या वेळीही जमैका पोलिसांनी वूल्मर यांचा मारेकरी काही दिवसांतच जाळ्यात अडकेल अशी शक्‍यता व्यक्त केली होती , त्या वेळी या दोन्ही अधिकाऱ्यांनी याबाबत कोणतेही मत व्यक्त केले नव्हते ."
", यांचा विश्‍वकरंडक स्पर्धेदरम्यान हॉटेल .","दरम्यान , वूल्मर यांचा मुक्काम विश्‍वकरंडक स्पर्धेदरम्यान हॉटेल पेगाससमध्ये होता ."
त्यांच्यावर त्यांचा तसेच उत्तरीय स्पष्ट होते .,त्यांच्यावर विषप्रयोग केल्यानंतर त्यांचा गळा दाबून खून केल्याचे तपासात तसेच उत्तरीय तपासणीत स्पष्ट झाले होते .
"तसेच आज जाहीर यांनी अठरा , त्या जो त्यांनी त्यातील त्यात आहेत .","तसेच आज जमैका पोलिसांनी जाहीर केलेल्या पत्रकानुसार वूल्मर यांनी अठरा मार्च रोजी शॅम्पेन घेतली होती , त्या वेळी जो ग्लास त्यांनी वापरला त्यातील उरलेल्या शॅम्पेनची तपासणी केल्यानंतर त्यात विषाचे अंश सापडले आहेत ."
तसेच त्यातील व तपास नवा हा या एकूण आहे .,आता जमैका पोलिसांचा तपास तसेच त्यातील निष्कर्ष व पाकच्या तपास अधिकाऱ्यांचा नवा शोध हा या एकूण प्रकरणात विरोधाभास ठरत आहे .
याबाबतचे सर्व स्पष्ट .,जमैका पोलिसांनी मारेकऱ्याला अटक केल्यानंतरच याबाबतचे सर्व चित्र स्पष्ट होईल .
.,पृथ्वीच्या वायुमंडलात धूमकेतूच्या मदतीने थिजलेल्या अवस्थेतील जीवाणू येतात .
"त्यातून नवी , असा प्रख्यात व यांनी आहे .","त्यातून नवी जीवसृष्टी निर्माण होते , असा दावा प्रख्यात शास्त्रज्ञ फ्रेड व्हाईड व चंद्रा विक्रमसिंगे यांनी केला आहे ."
"ही ग्राह्य , तर आपण सर्व .","ही कल्पना काळाच्या कसोटीवर ग्राह्य मानली , तर आपण सर्व जण परग्रहवासीच असू ."
"ही २००१ तरी याला , असे ज्येष्ठ जयंत यांनी .","ही कल्पना तपासण्यासाठी इस्रोच्या वतीने २००१ मध्ये करण्यात आलेल्या प्रयोगातून तरी याला पुष्टी मिळते , असे ज्येष्ठ शास्त्रज्ञ जयंत नारळीकर यांनी सांगितले ."
"नवनिर्माण युवक आयोजित शारदा पाचव्या "" ' या ते होते .","येथील नवनिर्माण युवक संघटनेच्या वतीने आयोजित शारदा व्याख्यानमालेच्या पाचव्या दिवशी "" परग्रहावरील जीवसृष्टी ' या विषयावर ते बोलत होते ."
माजी सतीश उपस्थित .,याप्रसंगी संघटनेचे अध्यक्ष माजी जिल्हा परिषद अध्यक्ष सतीश खोमणे उपस्थित होते .
"माधव यांनी दिला , तर यांनी प्रास्ताविक .","माधव जोशी यांनी परिचय करून दिला , तर अनिल गलांडे यांनी प्रास्ताविक केले ."
". , "" "" व यांनी अनंत आहे .","श्री . नारळीकर म्हणाले , "" "" फ्रेड व्हाईड व चंद्रा विक्रमसिंगे यांनी आकाशगंगेत अनंत जीवाणू असल्याचा निष्कर्ष काढला आहे ."
त्यांचा २००१ व २००५ काही आले .,त्यांचा दावा तपासण्यासाठी इस्रोच्या वतीने २००१ व २००५ मध्ये काही प्रयोग करण्यात आले .
"चाळीस "" ' त्यातून "" ' निर्वात आले .","पृथ्वीच्या वातावरणाच्या बाहेर चाळीस किलोमीटर अंतरावर "" बलून ' पाठवून त्यातून "" रिमोट ' च्या साह्याने निर्वात हवेचे सिलिंडर सोडण्यात आले ."
त्यामध्ये या आले .,"""रिमोट'च्या मदतीनेच त्यामध्ये या वातावरणातील घटक भरण्यात आले ."
"त्यांपैकी निम्मे आले , तर निम्मे चंद्रा यांच्याकडे आले .","त्यांपैकी निम्मे सिलिंडर इस्रोच्या हैदराबाद येथील प्रयोगशाळेत पाठविण्यात आले , तर निम्मे चंद्रा विक्रमसिंगे यांच्याकडे पाठविण्यात आले ."
या किंचित वेगळ्या आले .,या सिलिंडरमध्ये पृथ्वीवरील बॅक्‍टेरियांपेक्षा किंचित वेगळ्या आकाराचे बॅक्‍टेरिया आढळून आले .
"विशेष म्हणजे , त्यांच्यावर अतिनील आले .","विशेष म्हणजे , त्यांच्यावर अतिनील किरणांचा परिणाम होत नसल्याचे आढळून आले ."
दुसऱ्या पुन्हा .,दुसऱ्या दिवशी डॉक्टरांचा फोन पुन्हा एकदा आलाच .
"मी त्यांना - - "" अहो काय ?","मी त्यांना विचारलं - - "" अहो बाबांनी काय सांगितलंय ?"
"कशाला ? ""","कशाला फोन केलात ? """
""" तुला की मला अथवा नकोस मला कुठं तसं की तुला नाही किंवा भेटायचं नाही म्हणून "" !",""" बाबांनी तुला सांगितलंय की मला फोन करू नकोस अथवा भेटू नकोस मला कुठं तसं सांगितलंय की तुला फोन करायचा नाही किंवा भेटायचं नाही म्हणून "" !"
आपलं वकिली .,आपलं वकिली डोक वापरीत डॉक्टर म्हणाले .
पण मी तुम्हाला की तुम्हीसुद्धा मला नाही .,पण मी तुम्हाला सांगते की तुम्हीसुद्धा मला फोन करायचा नाही .
अगदी तरी .,अगदी समोर आलात तरी बोलू नका .
फिरवून .,तोंड फिरवून चालायला लागा .
मी भरत .,मी दम भरत म्हणाले .
""" मला माहीत गं सगळं .",""" मला माहीत आहे गं सगळं ."
आज तुला आहे तो तुला .,आज तुला फोन केला आहे तो इरावतीचा तुला निरोप द्यायला .
"तुमचं कोल्हापूरला मी सर्व तिला तर ती , तिला तुमच्याशी आणि तुम्हाला तिला काही असेल तर तिला माझ्या माझ्याकडे तो .","तुमचं कोल्हापूरला ठरलेलं मी सर्व तिला सांगितलं तर ती म्हणाली , आता तिला घरी तुमच्याशी बोलता येणार नसेल आणि तुम्हाला तिला काही निरोप द्यायचा असेल तर तिला माझ्या दवाखान्यात फोन करून माझ्याकडे तो द्यायला सांगा ."
"तरी तुझं यावर काय आहे ? "" .","तरी तुझं यावर काय म्हणणं आहे ? "" डॉक्टरांनी विचारले ."
मी काय ?,मी काय म्हणणार ?
इरावतीबाईं आणखी किती चांगलं आहेत याच्याच मी गेले .,इरावतीबाईं आता आणखी किती चांगलं माझ्याशी वागणार आहेत याच्याच विचारात मी गढून गेले .
एका नोव्हेंबरची मी अक्षरशः पाहात होते .,एका वर्षाने येणाऱ्या नोव्हेंबरची वाट मी अक्षरशः डोळ्यात प्राण आणून पाहात होते .
एक एक कमी माझी .,एक एक कमी होणारा दिवस माझी उमेद वाढवत होता .
मात्र वरवर शांत तरी त्याखाली अस्वस्थता .,घरात मात्र वातावरण वरवर शांत असलं तरी त्याखाली अस्वस्थता दबलेली होती .
त्यातच सर्व काही खवचट मुद्दाम कांचनचे लाडू कधी NULL असा .,त्यातच सर्व कळलेली काही खवचट मंडळी मुद्दाम आत्तीला कांचनचे लाडू कधी असा प्रश्न विचारायची .
ज्या त्याच्या जवळपासच कधीतरी ह्दयनाथ यांनी मात्र सरळ मलाच की माझे आहे का म्हणून .,ज्या दिवशी बातमी पसरली त्याच्या जवळपासच कधीतरी ह्दयनाथ मंगेशकर यांनी मात्र सरळ मलाच फोन करून विचारले की माझे लग्न ठरले आहे का म्हणून .
काहीतरी अफवा पसरविण्यापेक्षा किंवा मारण्यापेक्षा यांचे सरळ मला अधिक .,काहीतरी अफवा पसरविण्यापेक्षा किंवा टोमणे मारण्यापेक्षा ह्दयनाथ यांचे सरळ फोन करणे मला अधिक आवडले .
पण त्यांच्या सरळ मात्र मी .,पण त्यांच्या सरळ प्रश्नांना मात्र मी आडवळणाची उत्तरं दिली .
"मी त्यांनाच की , तुम्हाला माझे कुणाशी आहे त्याचे माहीत असेल तर .","मी त्यांनाच विचारले की , तुम्हाला माझे कुणाशी लग्न ठरेल आहे त्याचे नाव माहीत असेल तर सांगा ."
यांनी पाळून आणखी काही वेडेवाकडे नाहीत .,ह्दयनाथ यांनी सभ्यता पाळून आणखी काही वेडेवाकडे प्रश्न विचारले नाहीत .
"मात्र एवढेच की - - "" आज जो तो तुमच्या .","मात्र एवढेच म्हणाले की - - "" आज जो भेटतोय तो तुमच्या लग्नाची बातमी सांगतोय ."
मी त्यांना ती आमच्या असल्यासारखी .,मी त्यांना म्हणालो ती मुलगी आमच्या घरातील असल्यासारखी आहे .
तेव्हा तुम्हालाच विचारून घ्यावी म्हणून सरळ .,तेव्हा तुम्हालाच विचारून शहानिशा करून घ्यावी म्हणून सरळ तुम्हालाच फोन केला .
""" तुम्ही हे फार बरं .",""" तुम्ही हे फार बरं केलंत ."
अजून काही किंवा नाही .,अजून काही माझं लग्न ठरलं किंवा झालेलं नाही .
ज्या ते किंवा तेव्हा पहिल्यांदा तुम्हाला .,ज्या दिवशी ते ठरेल किंवा होईल तेव्हा पहिल्यांदा तुम्हाला कळवीन .
हा तेव्हा .,नशीब हा फोन झाला तेव्हा आत्ती घरी नव्हती .
नाहीतर तिने सगळं .,नाहीतर तिने संतापाने सगळं घर डोक्यावर घेतलं असतं .
""" बरं म्हणून जरी हे असले तरी मला मात्र हे फार आणि होते .",""" इरावतीबाईंना बरं वाटावं म्हणून जरी डॉक्टर हे बोलले असले तरी मला मात्र हे ऐकून फार राग आला आणि दुःखही झाले होते ."
त्यांच्या सर्वांच्याच नाहीत .,त्यांच्या सर्वांच्याच प्रतिक्रिया समजल्या नाहीत .
पण त्यांना काय ते मात्र मला .,पण डॉक्टरांनी त्यांना काय उत्तरं दिली ते मात्र डॉक्टर मला सांगायचे .
"पण ही अशी विचित्र , नाजूक की तिला की अशा .","पण ही गोष्टच अशी विचित्र , नाजूक होती की तिला साथ करायची की विरोध करायचा अशा संभ्रमात मंडळी पडायची ."
"या मी कधी आणि कोणता त्याबद्दल अधिक उत्सुक , मात्र होते त्यावेळी त्यांची जी , तशीच माझी .","या सर्वापेक्षाही मी कधी पाऊल उचलते आणि कोणता निर्णय आत्ती घेईल त्याबद्दल डॉक्टर अधिक उत्सुक होते , मात्र इरावतीबाईंशी डॉक्टरांचे लग्न ठरले होते त्यावेळी त्यांची जी परिस्थिती झाली होती , तशीच माझी परिस्थिती आता झाली होती ."
मी जशी कसं अशा तसेच त्या आपल्या कसा या होते .,मी जशी आत्तीला कसं सांगावं अशा विवंचनेत होते तसेच डॉक्टरही त्या वेळी आपल्या लग्नाचा निर्णय वडिलांना कसा सांगावा या विचारात रखडले होते .
याउलट स्वतःचा आपल्या त्यांची कधीच .,याउलट इरावतीबाईंनी स्वतःचा निर्णय ठरताच आपल्या वडिलांना सांगून त्यांची संमती कधीच घेतली होती .
