dropped,sentences
ಬಗ್ಗೆ ನಿರ್ದಿಷ್ಟವಾದ 12 .,ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ನಿರ್ದಿಷ್ಟವಾದ ಅಭಿಪ್ರಾಯ ತಳೆಯಲು 12 ದಿನಗಳು ಅತ್ಯಲ್ಪ .
ಆದರೆ ಇದು ನಿಜವಾಗಿಯೂ ಗ್ರಾಮೀಣ .,ಆದರೆ ಇದು ನಿಜವಾಗಿಯೂ ಗ್ರಾಮೀಣ ಜನರ ಚಳವಳಿ ಎಂಬ ಮುಖ್ಯಾಂಶ ಮೌಲ್ಯ ಮಾಪನದಿಂದ ವ್ಯಕ್ತ ಆಗಿದೆ .
ಗಮನಾರ್ಹ ಆದ್ದರಿಂದ ಗ್ರಾಮೀಣ .,ಮೋಹಿಂ ಸಾಧನೆ ಗಮನಾರ್ಹ ಆದ್ದರಿಂದ ಗ್ರಾಮೀಣ ಜನತೆಗೆ ಉಪಯೋಗ ಆಗಿದೆ .
ಜಡ .,ಕಲಿಯುವವರಲ್ಲಿ ಮನೆ ಮಾಡಿಕೊಂಡಿದ್ದ ಜಡ ಮನೋಭಾವನೆ ಹೋಗಲು ಕಾರ್ಯಕ್ರಮ ನೆರವಾಗಿದೆ .
ಸ್ಥಿರೀಕರಣ ತೃಪ್ತಿಕರ ಆದ್ದರಿಂದ ಸಾಕ್ಷರತಾ ಎಷ್ಟರಮಟ್ಟಿಗೆ .,ಸ್ಥಿರೀಕರಣ ಕಾರ್ಯಕ್ರಮ ತೃಪ್ತಿಕರ ಆಗಿಲ್ಲ ಆದ್ದರಿಂದ ಸಾಕ್ಷರತಾ ಕಾರ್ಯಕ್ರಮದ ಫಲ ಎಷ್ಟರಮಟ್ಟಿಗೆ ಸಾಧನೆ ಆಗಿದೆ ಎಂಬುದನ್ನು ವಾಚಕರೇ ಊಹಿಸಬಹುದು .
ಪ್ರಧಾನ ಸ್ಥಿರೀಕರಣ .,ಮಹಾರಾಷ್ಟ್ರ ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂನ ಪ್ರಧಾನ ಕೊರತೆ ಸ್ಥಿರೀಕರಣ ಕಾರ್ಯಕ್ರಮ ಇಲ್ಲದ್ದು .
", ಮತ್ತು ಸಾಕಷ್ಟು .","ಪುಸ್ತಕ ಭಂಡಾರಗಳ ವ್ಯವಸ್ಥೆ , ಪುಸ್ತಕ ವಿತರಣೆ ಮತ್ತು ಸಮಾಜ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳನ್ನು ಸಾಕಷ್ಟು ಸಂಖ್ಯೆಯಲ್ಲಿ ತೆರೆಯುವುದು ಅನಿವಾರ್ಯ ."
ಈ .,ಈ ಕೊರತೆ ರಾಜ್ಯದ ವಯಸ್ಕರ ಶಿಕ್ಷಣಕ್ಕೆ ಅರಿವು ಆಗಿದೆ .
ಪ್ರಭಾವಯುತ ಹಾಗೂ ಪರಿಣಾಮಕಾರಿಯಾದ .,ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂ ಪ್ರಭಾವಯುತ ಹಾಗೂ ಪರಿಣಾಮಕಾರಿಯಾದ ಚಳವಳಿ .
ಆದರೆ ಸಾಕ್ಷರತಾ ಸ್ಥಿರೀಕರಣ .,ಆದರೆ ಸಾಕ್ಷರತಾ ಕಾರ್ಯಕ್ರಮ ಸ್ಥಿರೀಕರಣ ಕಾರ್ಯಕ್ರಮದ ಕೊರತೆಯಿಂದ ನಿರೀಕ್ಷಿಸಿದಷ್ಟು ಯಶಸ್ವಿ ಆಗಿಲ್ಲ .
ಒಂದು .,ಉತ್ತರಪ್ರದೇಶದ ಯೂಸುಫ್ ನಗರದ ಹತ್ತಿರ ಬಾಗಿಮಾವು ಒಂದು ಹಳ್ಳಿ .
ಅಲ್ಲಿ ಪೈಕಿ ಆರು .,ಅಲ್ಲಿ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಕ್ಕೆ ಸೇರಿದವರ ಪೈಕಿ ಆರು ಮಂದಿ ಕಲಿತವರು .
ಮತ್ತು ತಮ್ಮ .,ಶ್ರದ್ಧೆ ಮತ್ತು ಆಸಕ್ತಿ ಇದ್ದಲ್ಲಿ ನಿರಕ್ಷರಕುಕ್ಷಿಗಳು ಓದನ್ನು ಕಲಿತು ತಮ್ಮ ಬಾಳನ್ನು ಬೆಳಗಿಸಬಹುದು .
ಜೊತೆಗೆ ಸೂಕ್ತ ಪೈಕಿ ಕೆಲವರಾದರೂ ತಾವು ಪರಿಣಾಮಕಾರಿಯಾಗಿ .,ಜೊತೆಗೆ ಸೂಕ್ತ ಸೌಲಭ್ಯಗಳನ್ನು ಒದಗಿಸಿದಲ್ಲಿ ನವಸಾಕ್ಷರರ ಪೈಕಿ ಕೆಲವರಾದರೂ ತಾವು ಕಲಿತ ಓದು ಬರೆಹವನ್ನು ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಮುಂದುವರಿಸುವರು .
ಐದು .,1963-68ರ ಅವಧಿಯಲ್ಲಿ ಬಾಗಿಮಾವು ಹಳ್ಳಿಯಲ್ಲಿ ಒಟ್ಟು ಐದು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ನಡೆದವು .
195 .,ಕೇಂದ್ರಗಳಿಗೆ ಸೇರಿದ ವಿದ್ಯಾರ್ಥಿಗಳ ಸಂಖ್ಯೆ 195 .
"ಅವರ ಪೈಕಿ 139 , NULL 56 , 47 ; NULL 11 58 .","ಅವರ ಪೈಕಿ 139 ಮಂದಿ ಗಂಡಸರು , 56 ಮಂದಿ ಹೆಂಗಸರು , ಗಂಡಸರು 47 ; ಹೆಂಗಸರು 11 ಒಟ್ಟು 58 ಮಂದಿ ಅಕ್ಷರಸ್ಥರು ."
ಅವರಿಗೆ ಹೆಚ್ಚಿನ ಮತ್ತು ' ' .,ಅವರಿಗೆ ಹೆಚ್ಚಿನ ತಿಳುವಳಿಕೆ ಮೂಡಿಸಲು ಮತ್ತು ಸಾಕ್ಷರತೆಯನ್ನು ಮುಂದುವರಿಸಲು ' ಬೆಲ್ ' ಬೈಸಿಕಲ್ ಪುಸ್ತಕ ಭಂಡಾರ ಯೋಜನೆ ಜಾರಿಗೆ ಬಂತು .
ಮೇಲ್ಕಂಡ ಮೇಲೆ ಯಾವ ತೆರನಾದ ಎಂಬುದನ್ನು ಒಂದು .,ಮೇಲ್ಕಂಡ ಅವಧಿಯಲ್ಲಿ ನಡೆಸಿದ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಕಲಿಯುವವರ ಮೇಲೆ ಯಾವ ತೆರನಾದ ಪರಿಣಾಮವನ್ನು ಬೀರಿವೆ ಎಂಬುದನ್ನು ತಿಳಿಯಲು ಲಕ್ನೋ ಸಾಕ್ಷರತಾ ನಿಕೇತನ ಸಂಸ್ಥೆಯು 1969ರಲ್ಲಿ ಒಂದು ಅಧ್ಯಯನವನ್ನು ಕೈಗೊಂಡಿತು .
ಅಂತಹ ಮೂರು .,ಅಂತಹ ಅಧ್ಯಯನದಿಂದ ಮೂರು ಮುಖ್ಯಾಂಶಗಳು ಹೊರಬಿದ್ದಿವೆ .
1 ) ಯಾವುವು ?,1 ) ಓದು ಬರೆಹ ಕಲಿಯಲು ಪ್ರೇರಕಾಂಶಗಳು ಯಾವುವು ?
2 ) ಹೇಗೆ ?,2 ) ಕಲಿತ ಓದನ್ನು ಮುಂದುವರಿಸಿದ್ದು ಹೇಗೆ ?
"3 ) ಅವಿಭಾಜ್ಯ , ಅದನ್ನೇ ಹೆಚ್ಚು ಏಕೆ ?","3 ) ಸಾಕ್ಷರತೆಯ ಅವಿಭಾಜ್ಯ ಅಂಗ ಲೆಕ್ಕ , ಅದನ್ನೇ ಹೆಚ್ಚು ರೀತಿಯಲ್ಲಿ ಮುಂದುವರಿಸಿದ್ದು ಏಕೆ ?"
4 ಏಕೆ ?,4 ಓದು ಬರೆಹ ಏಕೆ ?
"15 , ಅಲ್ಲಿಯ 695 , 490 ಪೈಕಿ 290 15 ಮತ್ತು ಹೆಚ್ಚಿನ .","ಬಾಗಿಮಾವು ಲಕ್ನೋ ನಗರದಿಂದ 15 ಮೈಲಿ ದೂರ , ಅಲ್ಲಿಯ ಜನಸಂಖ್ಯೆ 695 , 490 ಮಂದಿ ನಿರಕ್ಷರಕುಕ್ಷಿಗಳ ಪೈಕಿ 290 ಮಂದಿ 15 ಮತ್ತು ಹೆಚ್ಚಿನ ವಯಸ್ಸಿನವರು ಎಂಬುದಾಗಿ ಸರ್ವೇಕ್ಷಣೆಯಿಂದ ವ್ಯಕ್ತಪಟ್ಟಿದೆ ."
ಮುಖ್ಯ .,ಗ್ರಾಮದ ಮುಖ್ಯ ಜನರ ಕಸಬು ಬೇಸಾಯ .
ಕೆಲವರು ಹೆಚ್ಚಿನ .,ಕೆಲವರು ಹೆಚ್ಚಿನ ವರಮಾನದ ದೃಷ್ಟಿಯಿಂದ ಉಪಕಸಬುಗಳನ್ನು ಮಾಡುವರು .
"ಅಲ್ಲಿ ದೊಡ್ಡ , NULL .","ಅಲ್ಲಿ ದೊಡ್ಡ ಹಿಡುವಳಿಗಳು ಕಡಿಮೆ , ಸುಧಾರಿಸಿದ ಬೇಸಾಯ ಪದ್ಧತಿಯನ್ನು ಅನುಸರಿಸುವವರು ವಿರಳ ."
ಈ .,ಈ ಗ್ರಾಮದಿಂದ ಲಕ್ನೋ ನಗರಕ್ಕೆ ಹಾಲು ಸರಬರಾಜು ಆಗುತ್ತಿದೆ .
ತಮ್ಮ ಸಾಮಾನ್ಯವಾಗಿ .,ಗ್ರಾಮ ಪಂಚಾಯಿತಿ ಚುನಾವಣೆಯಲ್ಲಿ ಗ್ರಾಮಸ್ಥರು ತಮ್ಮ ಜಾತಿಯವರನ್ನೇ ಸಾಮಾನ್ಯವಾಗಿ ಆಯ್ಕೆ ಮಾಡುವರು .
ಮತ್ತು ಈ .,ವಿಧಾನಸಭೆ ಮತ್ತು ಲೋಕಸಭಾ ಚುನಾವಣೆಗಳು ಈ ಪಿಡುಗಿನಿಂದ ಹೊರತಾಗಿಲ್ಲ .
ಹಲವಾರು .,ಹಲವಾರು ಮಂದಿ ಊರಿನಿಂದ ಹೊರಗೆ ಹೋಗಿ ಕೂಲಿ ಮಾಡುವರು .
ಆದರೂ ಅವರು ಅನೂಚಾನವಾಗಿ .,ಆದರೂ ಅವರು ಅನೂಚಾನವಾಗಿ ಬಂದ ಜೀವನದ ಮೌಲ್ಯಗಳನ್ನು ಕಳೆದುಕೊಳ್ಳದೆ ಉಳಿಸಿಕೊಂಡಿರುವರು .
30 ಅಲ್ಲಿ ಕೇವಲ 12 .,30 ವರ್ಷಗಳ ಹಿಂದೆ ಅಲ್ಲಿ ಇದ್ದ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ ಕೇವಲ 12 .
ಕೇವಲ ಮಾತ್ರ ತಮ್ಮ ಖಾಸಗಿ .,ಅಂದು ಕೇವಲ ಶ್ರೀಮಂತರು ಮಾತ್ರ ತಮ್ಮ ಮಕ್ಕಳಿಗೆ ಪಾಠ ಹೇಳಿಸಲು ಖಾಸಗಿ ಉಪಾಧ್ಯಾಯರನ್ನು ಗೊತ್ತುಮಾಡಿದ್ದರು .
ಅಂತಹ ಕೇವಲ ಒಂದು .,ಅಂತಹ ಶಾಲೆ ಕೇವಲ ಒಂದು ವರ್ಷ ನಡೆದು ಮುಕ್ತಾಯ ಆಯಿತು .
ಅಲ್ಲಿ ಒಂದು ಸರಕಾರೀ .,ಅನಂತರ ಅಲ್ಲಿ ಒಂದು ಸರಕಾರೀ ಪಾಠಶಾಲೆ ಏರ್ಪಟ್ಟಿತು .
ಆ 215ಕ್ಕೆ .,ಇಂದು ಆ ಅಕ್ಷರಸ್ಥರ ಸಂಖ್ಯೆ 215ಕ್ಕೆ ಏರಿದೆ .
"ಅವರ ಪೈಕಿ ಕೇವಲ 9 , ಅನೇಕ ಆಗಲೇ .","ಅವರ ಪೈಕಿ ಓದು ಬರೆಹ ಕಲಿತ ಹೆಣ್ಣು ಮಕ್ಕಳ ಸಂಖ್ಯೆ ಕೇವಲ 9 , ಅನೇಕ ಮಂದಿ ಕೃಷಿಕರು ಎಂಬುದನ್ನು ಆಗಲೇ ತಿಳಿಸಿದೆ ."
ಅವರ ಪೈಕಿ ಬದಲು .,ಅವರ ಪೈಕಿ ಅನೇಕರು ಹೆಬ್ಬೆಟ್ಟು ಒತ್ತುವ ಬದಲು ಓದು ಬರೆಹ ಕಲಿಯಲು ಅಪೇಕ್ಷಿಸಿದರು .
ಕೆಲವರು .,ಭಜನಾವಳಿಯ ಪುಸ್ತಕದಿಂದ ಹಾಡುಗಳನ್ನು ಬರೆದುಕೊಂಡು ಕಲಿಯಲು ಕೆಲವರು ಇಚ್ಛಿಸಿದರು .
ಅವರದು .,ಹಾಡುಗಳನ್ನು ಕಲಿತು ಕೀರ್ತನ ಮಂಡಳಿಯಲ್ಲಿ ಹಾಡುವ ಬಯಕೆ ಅವರದು .
ಅವರಿಗೆ .,ನಾಟಕ ಪುಸ್ತಕಗಳನ್ನು ಪಡೆದು ನಾಟಕ ಕಲಿಯುವ ಆಸೆ ಅವರಿಗೆ .
ಧಾರ್ಮಿಕ ಮತ್ತೆ ಕೆಲವರಿಗೆ .,ಧಾರ್ಮಿಕ ಗ್ರಂಥಗಳನ್ನು ಅವಲೋಕಿಸುವ ಆಸೆ ಮತ್ತೆ ಕೆಲವರಿಗೆ .
ಹಲವಾರು .,1963ರಲ್ಲಿ ಗ್ರಾಮದ ಹಲವಾರು ಯುವಕ ಯುವತಿಯರು ಓದು ಬರೆಹ ಕಲಿಯಲು ಇಚ್ಛಿಸಿದರು .
"ಆದ್ದರಿಂದ 2 , NULL 1 , 3 .","ಆದ್ದರಿಂದ ಗಂಡಸರಿಗೆ 2 , ಹೆಂಗಸರಿಗೆ 1 , ಒಟ್ಟು 3 ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು ."
"10 , ಈ ಒಂದು ಮತ್ತು ಪೂರಕ ಮೂರು .","ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರದ ಅವಧಿ 10 ತಿಂಗಳು , ಈ ಅವಧಿಯಲ್ಲಿ ಬಳಸಿದ ಪಠ್ಯಪುಸ್ತಕ ಒಂದು ಮತ್ತು ಪೂರಕ ಪುಸ್ತಕಗಳು ಮೂರು ."
ಈ ಮೂರು .,ಈ ಮೂರು ಕೇಂದ್ರಗಳು 1966ರಲ್ಲಿ ಮುಕ್ತಾಯ ಆದವು .
ಪುನಃ ಇನ್ನು ಎರಡು .,ಪುನಃ 1968ರಲ್ಲಿ ಗಂಡಸರಿಗೆ ಇನ್ನು ಎರಡು ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು .
ಈಗಾಗಲೇ ಐದು 58 ಕ್ರಿಯಾತ್ಮಕ .,ಈಗಾಗಲೇ ತಿಳಿಸಿದಂತೆ ಐದು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಂದ ಒಟ್ಟು 58 ಮಂದಿ ಕ್ರಿಯಾತ್ಮಕ ಸಾಕ್ಷರತೆಯನ್ನು ಪಡೆದರು .
ಸಾಕ್ಷರತಾ .,1969ರಲ್ಲಿ ಲಕ್ನೋ ಸಾಕ್ಷರತಾ ನಿಕೇತನ ಸಂಸ್ಥೆಯು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳ ಮೌಲ್ಯ ಮಾಪನ ಕಾರ್ಯವನ್ನು ಕೈಗೊಂಡಿತು .
"ಅಂತಹ 58 , ಅವರ ಪೈಕಿ ಹಲವಾರು ದೆಸೆಯಿಂದ ಎಂಟು .","ಅಂತಹ ಮೌಲ್ಯ ಮಾಪನೆಗೆ ಒಳಗಾದವರ ಸಂಖ್ಯೆ 58 , ಅವರ ಪೈಕಿ ಹಲವಾರು ಅನಿವಾರ್ಯಗಳ ದೆಸೆಯಿಂದ ಎಂಟು ಮಂದಿಯನ್ನು ಭೇಟಿ ಮಾಡಲು ಆಗಲಿಲ್ಲ ."
.,ಒಬ್ಬರು ದೈವಾಧೀನ ಆಗಿದ್ದರು .
ಕೆಲವರು ಅಕ್ಕಪಕ್ಕದ .,ಕೆಲವರು ಅಕ್ಕಪಕ್ಕದ ಹಳ್ಳಿಗಳಿಗೆ ವಲಸೆ ಹೋಗಿದ್ದರು .
ಕೆಲವರನ್ನು .,ಕೆಲವರನ್ನು ಗುರುತಿಸಲು ಆಗಲಿಲ್ಲ .
ಹನ್ನೊಂದು ಪೈಕಿ ಎಂಟು .,ಹನ್ನೊಂದು ಮಹಿಳೆಯರ ಪೈಕಿ ಎಂಟು ಮಂದಿ ವಿವಾಹಿತರು .
ಅವರು ತಮ್ಮ .,ಅವರು ತಮ್ಮ ಗಂಡನ ಮನೆಗೆ ಹೋಗಿದ್ದರು .
ಕೇವಲ 42 .,ಭೇಟಿ ಮಾಡಲು ದೊರೆತವರು ಕೇವಲ 42 ಮಂದಿ ಗಂಡಸರು .
ಅವರ ಪೈಕಿ 40 .,ಅವರ ಪೈಕಿ ಶೇಕಡ 40 ಮಂದಿ ಸಾಕ್ಷರತೆಯನ್ನು ಕಳೆದುಕೊಂಡಿದ್ದರು .
35 ) ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ ಆದರೆ .,ಶೇಕಡ 35 ಮಂದಿ ) ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ ಓದು ಬಲ್ಲವರು ಆದರೆ ಬರೆಯಲಾರರು .
26 ಅಂದರೆ 11 ಮಾತ್ರ ತಾವು .,ಶೇಕಡ 26 ಮಂದಿ ಅಂದರೆ 11 ಮಂದಿ ಮಾತ್ರ ತಾವು ಕಲಿತ ಓದು ಬರೆಹವನ್ನು ಬಳಕೆಯಲ್ಲಿ ಇಟ್ಟುಕೊಂಡಿದ್ದರು .
ಹನ್ನೊಂದು ಪೈಕಿ ಆರು ತಮ್ಮ ತಮ್ಮ ಹೇಗೆ ಎಂಬುದು .,ತಿಳಿಸಿದ ಹನ್ನೊಂದು ಮಂದಿ ಪೈಕಿ ಆರು ಮಂದಿ ಸಾಕ್ಷರರು ತಮ್ಮ ಜೀವನದಲ್ಲಿ ಸಾಕ್ಷರತೆಯನ್ನು ತಮ್ಮ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಗೆ ಬಳಸಿಕೊಂಡಿದ್ದಾರೆ ಎಂಬುದು ನಡೆಸಿದ ಅಧ್ಯಯನದಿಂದ ಗೊತ್ತಾಗಿದೆ .
1 : ; ; 28 .,1 ಹೆಸರು : ಸಿ. ಎಲ್. ಹರಿಜನ ; ಕೃಷಿ ಕಾರ್ಮಿಕ ; ವಯಸ್ಸು 28 .
", .","ಸಿ. ಎಲ್. ಹರಿಜನ , ಬಡಕುಟುಂಬದಲ್ಲಿ ಹುಟ್ಟಿದವನು ."
ಆತನ ಇತರ ಬಹು .,ಆತನ ತಂದೆ ಇತರ ಬಹು ಮಂದಿ ಹರಿಜನರಂತೆ ಜಮೀನು ಇಲ್ಲದವನು .
ತನ್ನ .,ತನ್ನ ಮಕ್ಕಳನ್ನು ಬಾಲ್ಯದಲ್ಲಿ ವಿದ್ಯಾಭ್ಯಾಸಕ್ಕೆ ಕಳುಹಿಸಲಿಲ್ಲ .
ಜೊತೆಗೆ ಆ ಆ ಪ್ರಾಥಮಿಕ .,ಜೊತೆಗೆ ಆ ಊರಿನಲ್ಲಿ ಆ ಕಾಲಕ್ಕೆ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಇರಲಿಲ್ಲ .
ಆದ್ದರಿಂದ ಮಾತ್ರ ತಮ್ಮ .,ಆದ್ದರಿಂದ ಶ್ರೀಮಂತರು ಮಾತ್ರ ತಮ್ಮ ಮಕ್ಕಳನ್ನು ನೆರೆಗ್ರಾಮದ ಶಾಲೆಗೆ ಕಳುಹಿಸುತ್ತಿದ್ದರು .
.,ಸಿ. ಎಲ್. ತಂದೆ ನಗರದ ಪುರಸಭಾ ಕಛೇರಿಯಲ್ಲಿ ಗಾರೆ ಕೆಲಸದ ಮೇಸ್ತ್ರಿ .
ಆ ಅವನು .,ಆ ಕೆಲಸಕ್ಕೆ ಸೇರುವ ಮುಂಚೆ ಅವನು ನಿರಕ್ಷರಕುಕ್ಷಿ .
ಅವನು ತನ್ನ ಮತ್ತು .,ಅವನು ತನ್ನ ಕೆಲಸದ ಮಧ್ಯೆ ಒಂದರಿಂದ ಹತ್ತರವರೆಗೆ ಅಂಕಿಗಳನ್ನು ಮತ್ತು ಅಕ್ಷರಗಳನ್ನು ಬರೆಯುವುದನ್ನು ಕಲಿತನು .
ಜೊತೆಗೆ ಮತ್ತು ಅವನಿಗೆ .,ಜೊತೆಗೆ ಕಟ್ಟಡದ ಮತ್ತು ರಸ್ತೆಯ ನಕ್ಷೆ ತಯಾರಿಸುವುದು ಅವನಿಗೆ ತಿಳಿದಿತ್ತು .
ಆದ್ದರಿಂದ ಅವನು ಇತರರಿಗೆ ಆದರ್ಶ .,ಆದ್ದರಿಂದ ಅವನು ನಕ್ಷೆಗಾರ ಆಗಿ ಗ್ರಾಮದಲ್ಲಿ ಇತರರಿಗೆ ಆದರ್ಶ ವ್ಯಕ್ತಿ .
.,ಸಿ. ಎಲ್. ಚಿಕ್ಕಂದಿನಲ್ಲಿ ಕೂಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದನು .
ತಾನು ಸಹ .,ತಾನು ಸಹ ತಂದೆಯಂತೆ ಓದುಬರೆಹ ಕಲಿತು ಗಾರೆ ಕೆಲಸದ ಮೇಸ್ತ್ರಿ ಆಗಲು ಬಯಸಿದನು .
ಆತನು ಒಡನೆ ಹೆಚ್ಚು .,ಕಲಿಯುವ ಆಸಕ್ತಿಯ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಆತನು ಓದುಬರೆಹ ಬಲ್ಲವರ ಒಡನೆ ಹೆಚ್ಚು ಮಿಳಿತ ಆಗುತ್ತಿದ್ದನು .
", .","ಒಬ್ಬ ಶಾಲಾ ಬಾಲಕ , ಜಾತಿಯಲ್ಲಿ ಬ್ರಾಹ್ಮಣ ."
ಅವನು .,ಅವನು ಈತನಿಗೆ ಸಂಜೆ ಹೊತ್ತು ಓದು ಬರೆಹ ಕಲಿಸಲು ಒಪ್ಪಿದನು .
ಎರಡು .,ಗ್ರಾಮದಲ್ಲಿ ಎರಡು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳು ಪ್ರಾರಂಭ ಆದವು .
ಆ ಅವನಿಗೆ .,ಆ ವೇಳೆಗೆ ಅವನಿಗೆ ವರ್ಣಮಾಲೆಯ ಅಕ್ಷರಗಳು ಬಂದಿದ್ದವು .
ಅವನಿಗೆ .,ಅವನಿಗೆ ಕಲಿಯಲು ಉತ್ಸಾಹ ಇತ್ತು .
ಆದ್ದರಿಂದ ಅವನು ಕ್ರಮವಾಗಿ ಎಲ್ಲರಿಗಿಂತಲೂ .,ಆದ್ದರಿಂದ ಅವನು ರಾತ್ರಿ ಶಾಲೆಗೆ ಕ್ರಮವಾಗಿ ಎಲ್ಲರಿಗಿಂತಲೂ ಮುಂಚಿತ ಆಗಿ ಹಾಜರು ಆಗುತ್ತಿದ್ದನು .
", , NULL ಮುಂತಾದ .","ಶಾಲೆಯಲ್ಲಿ ಕಸ ಗುಡಿಸುವುದು , ಚಾಪೆ ಹಾಕುವುದು , ಪೆಟ್ರೊಮ್ಯಾಕ್ಸ್ ದೀಪ ಹಚ್ಚುವುದು ಮುಂತಾದ ಶಾಲೆಯ ಕೆಲಸಗಳಲ್ಲಿ ಉಪಾಧ್ಯಾಯರಿಗೆ ನೆರವು ನೀಡುತ್ತಿದ್ದನು ."
ಹತ್ತು ಎಲ್ಲರಿಗಿಂತಲೂ ಚೆನ್ನಾಗಿ .,ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರದ ಹತ್ತು ತಿಂಗಳ ಅವಧಿಯಲ್ಲಿ ಎಲ್ಲರಿಗಿಂತಲೂ ಚೆನ್ನಾಗಿ ಓದು ಬರೆಹ ಕಲಿತು ಅಕ್ಷರಸ್ಥ ಆದನು .
ಹೀಗೆ ಕಷ್ಟಪಟ್ಟು ಅವನಿಗೆ ಖಾಸಗಿ ಹತ್ತಿರ .,ಹೀಗೆ ಕಷ್ಟಪಟ್ಟು ಓದು ಬರೆಹದ ಫಲವಾಗಿ ಅವನಿಗೆ ಒಬ್ಬ ಖಾಸಗಿ ಕಂಟ್ರಾಕ್ಟರನ ಹತ್ತಿರ ಮೇಸ್ತ್ರಿ ಕೆಲಸ ದೊರೆಯಿತು .
ಅಲ್ಲಿಗೆ .,ಓದನ್ನು ಅಲ್ಲಿಗೆ ಬಿಡದೇ ಮುಂದುವರಿಸಿದನು .
ಪ್ರಕಾರ ತನ್ನ .,ಸ್ನೇಹಿತರೊಬ್ಬರ ಸಲಹೆಯ ಪ್ರಕಾರ ತನ್ನ ಹೆಸರನ್ನು ಉದ್ಯೋಗ ವಿನಿಮಯ ಕೇಂದ್ರದಲ್ಲಿ ನೋಂದಾಯಿಸಿದನು .
ಕೆಲವು .,ಕೆಲವು ದಿನಗಳ ನಂತರ ಬಾಗಿಮಾವು ಹತ್ತಿರದ ಹೊಲ ಮನೆಯಲ್ಲಿ ಕೆಲಸ ಸಿಕ್ಕಿತು .
ಅಲ್ಲಿ ಮತ್ತು .,ಅಲ್ಲಿ ಹೈನುಗಾರಿಕೆ ಮತ್ತು ಕೋಳಿ ಸಾಕಣೆ ವಿಭಾಗಗಳು ಇದ್ದವು .
.,ಸಿ. ಎಲ್.ಗೆ ಕೋಳಿ ಸಾಕಣೆ ಸಂಶೋಧನ ವಿಭಾಗದ ಪ್ರಯೋಗಾಲಯದಲ್ಲಿ ಕೆಲಸ ಮಾಡುವ ಹೊಣೆ ಇತ್ತು .
ಅಲ್ಲಿ ವಿವಿಧ ಮತ್ತು .,ಅಲ್ಲಿ ವಿವಿಧ ತಳಿಯ ಕೋಳಿಗಳ ಸಾಕಣೆ ಮತ್ತು ಬೆಳವಣಿಗೆಯನ್ನು ಪರಿಶೀಲಿಸಿ ದಾಖಲು ಮಾಡಬೇಕಿತ್ತು .
ಅವನಿಗೆ ಚೆನ್ನಾಗಿ .,ಅವನಿಗೆ ಓದುಬರೆಹ ಚೆನ್ನಾಗಿ ಬರುತ್ತಿತ್ತು .
ಆದ್ದರಿಂದ ಈ ಅವನಿಗೆ .,ಆದ್ದರಿಂದ ಈ ಕೆಲಸ ಅವನಿಗೆ ಕಷ್ಟ ಆಗಲಿಲ್ಲ .
ತನ್ನ ಬಗ್ಗೆ ಸಾಕಷ್ಟು .,ಸಿ. ಎಲ್.ಗೆ ತನ್ನ ಕೆಲಸದ ಬಗ್ಗೆ ಸಾಕಷ್ಟು ತೃಪ್ತಿ ಇರಲಿಲ್ಲ .
ಅವನು ಇನ್ನೂ ಉತ್ತಮ .,ಅವನು ಇನ್ನೂ ಉತ್ತಮ ದರ್ಜೆಯ ಕೆಲಸ ಪಡೆಯಲು ಬಯಸಿದನು .
ಒಂದು .,ಸಂಶೋಧನಾ ಕೇಂದ್ರದಲ್ಲಿ ಒಂದು ಹುದ್ದೆ ಇತ್ತು .
ಅದನ್ನು ಚೆನ್ನಾಗಿ .,ಅದನ್ನು ಪಡೆಯಲು ಹಿಂದಿ ಭಾಷೆ ಚೆನ್ನಾಗಿ ಬರಬೇಕಿತ್ತು .
