dropped,sentences
ದೇಶ ಇಂದು ಸಮಸ್ಯೆಗಳಲ್ಲಿ ಹಣದುಬ್ಬರವು ಸಮಸ್ಯೆ,ನಮ್ಮ ದೇಶ ಇಂದು ಎದುರಿಸುತ್ತಿರುವ ಹಲವಾರು ಪ್ರಮುಖ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ಹಣದುಬ್ಬರವು ಒಂದು ಬಹು ಗಂಭೀರವಾದ ಸಮಸ್ಯೆ ಎನ್ನಬಹುದು .
ರಾಷ್ಟ್ರದ ಏಳಿಗೆಗೆ,ರಾಷ್ಟ್ರದ ಸರ್ವತೋಮುಖ ಏಳಿಗೆಗೆ ಇದೊಂದು ಮಾರಕವಾಗಿ ಪರಿಣಮಿಸಿದೆ .
ಹಣದುಬ್ಬರಕ್ಕೆ ವ್ಯಾಖ್ಯೆಯನ್ನು ಕಠಿಣ,ಹಣದುಬ್ಬರಕ್ಕೆ ಸರ್ವಸಮ್ಮತವಾದ ವ್ಯಾಖ್ಯೆಯನ್ನು ಕೊಡುವುದು ಕಠಿಣ .
ಲೇಖಕರು ವಿಧದಲ್ಲಿ ವ್ಯಾಖ್ಯೆಯನ್ನು,ಬೇರೆ ಬೇರೆ ಲೇಖಕರು ಬೇರೆ ಬೇರೆ ವಿಧದಲ್ಲಿ ವ್ಯಾಖ್ಯೆಯನ್ನು ನೀಡಿದ್ದಾರೆ .
ಹಣದುಬ್ಬರ ಬೆಲೆಗಳ ಮಟ್ಟವು ವೇಗದಲ್ಲಿ ಪರಿಸ್ಥಿತಿ,ಕೆಲವರು ಹಣದುಬ್ಬರ ಎಂದರೆ ಬೆಲೆಗಳ ಮಟ್ಟವು ತ್ವರಿತ ವೇಗದಲ್ಲಿ ಏರುತ್ತಿರುವ ಪರಿಸ್ಥಿತಿ ಎಂದು ಕರೆದಿದ್ದಾರೆ .
ಹಣದುಬ್ಬರವು ಬೆಲೆಗಳ ಏರುವಿಕೆಯೊಡನೆ ಸಂಬಂಧ ಶಕ್ತಿಯಲ್ಲಿ ಕಡಿತವನ್ನು,"ಸಾಧಾರಣವಾಗಿ ಹಣದುಬ್ಬರವು ಬೆಲೆಗಳ ಏರುವಿಕೆಯೊಡನೆ ಸಂಬಂಧ ಹೊಂದಿದ್ದು , ಕೊಳ್ಳುವ ಶಕ್ತಿಯಲ್ಲಿ ಕಡಿತವನ್ನು ತಂದೊಡ್ಡುತ್ತದೆ ."
ಬೆಲೆಗಳಲ್ಲಿ ಏರುವಿಕೆ ಹಣದ ಮೌಲ್ಯ ಕಡಿಮೆ,ಅಂದರೆ ಬೆಲೆಗಳಲ್ಲಿ ಏರುವಿಕೆ ಉಂಟಾಗುವುದರಿಂದ ಹಣದ ಮೌಲ್ಯ ಕಡಿಮೆ ಆಗುತ್ತ ಹೋಗುತ್ತದೆ .
ಬೆಲೆ ಕಾರಣ ಹಣದ ಪ್ರಮಾಣದಲ್ಲಿನ ಹೆಚ್ಚಳ,ಬೆಲೆ ಏರಲು ಮುಖ್ಯ ಕಾರಣ ಹಣದ ಪ್ರಮಾಣದಲ್ಲಿನ ಹೆಚ್ಚಳ .
ಹಣವು ಚಲಾವಣೆಗೆ ಹಣದುಬ್ಬರ,ಅವಶ್ಯಕತೆಗಿಂತ ಹೆಚ್ಚಿನ ಹಣವು ಚಲಾವಣೆಗೆ ಬಂದಾಗ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .
ಹಣದ ಆಧಿಕ್ಯದಿಂದ ಬೆಲೆಗಳು ಹಣದುಬ್ಬರ,ಹಣದ ಆಧಿಕ್ಯದಿಂದ ಬೆಲೆಗಳು ಏರುವುದನ್ನು ಹಣದುಬ್ಬರ ಎಂದು ಕರೆಯಬಹುದು .
ಬೆಲೆಯ ಏರಿಕೆಯು ಹಣದುಬ್ಬರದಿಂದಲೇ,ಆದರೆ ಬೆಲೆಯ ಏರಿಕೆಯು ಹಣದುಬ್ಬರದಿಂದಲೇ ಆಗುತ್ತದೆ ಎಂದು ಹೇಳಲು ಆಗುವುದಿಲ್ಲ .
ಉತ್ಪಾದನೆಯ ವೆಚ್ಚ ಬೇಡಿಕೆ ವಸ್ತುವಿನ ಪೂರೈಕೆ ಬೆಲೆಗಳು,"ಏಕೆಂದರೆ ಉತ್ಪಾದನೆಯ ವೆಚ್ಚ ಹೆಚ್ಚಿದಾಗ ಬೇಡಿಕೆ ಅಧಿಕಗೊಂಡಾಗ , ವಸ್ತುವಿನ ಪೂರೈಕೆ ಕಡಿಮೆಯಾದಾಗ ಬೆಲೆಗಳು ಏರುತ್ತವೆ ."
ಚಲಾವಣೆಯಲ್ಲಿ ಹಣದ ಪ್ರಮಾಣ ಬೆಲೆಗಳು ಹಣದುಬ್ಬರದಿಂದ ಹೆಚ್ಚಳ,ಆದ್ದರಿಂದ ಚಲಾವಣೆಯಲ್ಲಿ ಹಣದ ಪ್ರಮಾಣ ಹೆಚ್ಚಿದಾಗ ಬೆಲೆಗಳು ಏರಿದರೆ ಮಾತ್ರ ಅದು ಹಣದುಬ್ಬರದಿಂದ ಉಂಟಾಗಿರುವ ಹೆಚ್ಚಳ ಎನ್ನಬಹುದು .
ಹಣದುಬ್ಬರದಿಂದ ಬೆಲೆಗಳು,ಆದರೆ ಹಣದುಬ್ಬರದಿಂದ ಬೆಲೆಗಳು ಏರಿಯೇ ಏರುತ್ತವೆ ಎಂದು ಹೇಳಲಾಗುವುದಿಲ್ಲ .
ಬಾರಿ ಹಣದುಬ್ಬರ ಬೆಲೆಗಳು,ಕೆಲವು ಬಾರಿ ಹಣದುಬ್ಬರ ಇದ್ದರೂ ಬೆಲೆಗಳು ಏರದೇ ಇರಬಹುದು .
ರೀತಿ ಹಣದ ಪ್ರಮಾಣವು ಸಮ ಬೆಲೆಗಳಲ್ಲಿ ಕಾರಣಗಳಿಂದ ವ್ಯತ್ಯಾಸ,ಅದೇ ರೀತಿ ಹಣದ ಪ್ರಮಾಣವು ಒಂದೇ ಸಮ ಆಗಿದ್ದು ಬೆಲೆಗಳಲ್ಲಿ ಬೇರೆ ಕಾರಣಗಳಿಂದ ವ್ಯತ್ಯಾಸ ಆಗಬಹುದು .
ಸಂದರ್ಭಗಳಲ್ಲಿ ಹಣದುಬ್ಬರ,ಮುಖ್ಯವಾಗಿ ಎರಡು ಸಂದರ್ಭಗಳಲ್ಲಿ ಹಣದುಬ್ಬರ ಉಂಟಾಗಿದೆ ಎಂದು ಹೇಳಬಹುದು .
ಹಣದ ಪೂರೈಕೆಯು ಬೇಡಿಕೆಗಿಂತಲೂ ವಸ್ತುಗಳ ಬೆಲೆಗಳಲ್ಲಿ ಏರಿಕೆ,"ಹಣದ ಪೂರೈಕೆಯು ಬೇಡಿಕೆಗಿಂತಲೂ ಬಹಳ ಹೆಚ್ಚಾದಾಗ , ವಸ್ತುಗಳ ಬೆಲೆಗಳಲ್ಲಿ ಅಸಾಮಾನ್ಯ ಏರಿಕೆ ಉಂಟಾದಾಗ ."
ಸಿ. ಪಿ. ಗೂರವರ ವರಮಾನವನ್ನು ಚಟುವಟಿಕೆಗಿಂತಲೂ ವೇಗದಲ್ಲಿ ಹಣದ ಆದಾಯವು ಹಣದುಬ್ಬರ,ಸಿ. ಪಿ. ಗೂರವರ ಪ್ರಕಾರ ವರಮಾನವನ್ನು ಗಳಿಸುವ ಚಟುವಟಿಕೆಗಿಂತಲೂ ಹೆಚ್ಚು ವೇಗದಲ್ಲಿ ಹಣದ ಆದಾಯವು ಹೆಚ್ಚಾದರೆ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .
ಹಣದುಬ್ಬರ ಜನರ ವರಮಾನ,ಹಣದುಬ್ಬರ ಆದಾಗ ಜನರ ವರಮಾನ ಹೆಚ್ಚುತ್ತದೆ .
ಜನರಿಗೆ ಉದ್ಯೋಗಗಳು ಆದಾಯ,ಜನರಿಗೆ ಹೆಚ್ಚಿನ ಉದ್ಯೋಗಗಳು ದೊರೆತು ಕೈತುಂಬಾ ಆದಾಯ ಬರುತ್ತದೆ .
ಜನರಲ್ಲಿ ಹಣ ಬಯಕೆಗಳು ವಸ್ತುಗಳನ್ನು,ಇದರಿಂದ ಜನರಲ್ಲಿ ಹೆಚ್ಚು ಹಣ ಸೇರಿ ಅವರ ಬಯಕೆಗಳು ಮತ್ತಷ್ಟು ಹೆಚ್ಚಾಗಿ ಅವರು ಹೆಚ್ಚು ವಸ್ತುಗಳನ್ನು ಬೇಡುತ್ತಾರೆ .
ಆಗ ವಸ್ತುಗಳಿಗೆ ಬೇಡಿಕೆಯು,ಆಗ ವಸ್ತುಗಳಿಗೆ ಬೇಡಿಕೆಯು ಹೆಚ್ಚಾಗುತ್ತದೆ .
ವಸ್ತುಗಳ ಪೂರೈಕೆಯು ಬೇಡಿಕೆಗಿಂತ ಕಡಿಮೆ ಬೆಲೆಗಳು,ಆದರೆ ವಸ್ತುಗಳ ಪೂರೈಕೆಯು ಬೇಡಿಕೆಗಿಂತ ಕಡಿಮೆ ಇರುವುದರಿಂದ ಅವುಗಳ ಬೆಲೆಗಳು ಏರುತ್ತವೆ .
ಹಣದುಬ್ಬರ ಪಿಗೂರವರು ಅಭಿಪ್ರಾಯ,ಇದೇ ನಿಜವಾದ ಹಣದುಬ್ಬರ ಎಂದು ಪಿಗೂರವರು ಅಭಿಪ್ರಾಯ ಪಟ್ಟಿದ್ದಾರೆ .
ಕೇನ್ಸರವರ ಉದ್ಯೋಗ ಸ್ಥಿತಿ ನಂತರ ಚಲಾವಣೆಯಲ್ಲಿ ಹಣ ಹಣದುಬ್ಬರ,"ಕೇನ್ಸರವರ ಪ್ರಕಾರ , ಪೂರ್ಣ ಉದ್ಯೋಗ ಸ್ಥಿತಿ ಹೊಂದಿದ ನಂತರ ಚಲಾವಣೆಯಲ್ಲಿ ಹಣ ಹೆಚ್ಚಿದರೆ ಮಾತ್ರ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ ."
ಉದ್ಯೋಗವನ್ನು ಲಭ್ಯ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಜನ ಶಕ್ತಿಗಳನ್ನು,"ಪೂರ್ಣ ಉದ್ಯೋಗವನ್ನು ಹೊಂದದಿದ್ದಲ್ಲಿ ಲಭ್ಯ ಇರುವ ಸಂಪನ್ಮೂಲಗಳನ್ನು , ಜನ ಶಕ್ತಿಗಳನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಬಳಸಿಕೊಂಡಿರುವುದಿಲ್ಲ ."
ಚಲಾವಣೆಯಲ್ಲಿ ಹಣವನ್ನು ಬೆಲೆಗಳು ಉತ್ಪಾದನೆಯಲ್ಲಿ ಹೆಚ್ಚಳ,ಆಗ ಚಲಾವಣೆಯಲ್ಲಿ ಇರುವ ಹಣವನ್ನು ಹೆಚ್ಚಿಸಿದಲ್ಲಿ ಬೆಲೆಗಳು ಏರಿದರೂ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಹೆಚ್ಚಳ ಉಂಟಾಗುತ್ತದೆ .
ಜನರಿಗೆ ಉದ್ಯೋಗ ಅವಕಾಶಗಳು,ಜನರಿಗೆ ಹೆಚ್ಚಿನ ಉದ್ಯೋಗ ಅವಕಾಶಗಳು ದೊರೆಯುತ್ತವೆ .
ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ಹಣದುಬ್ಬರ,ಈ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ಹಣದುಬ್ಬರ ಆಗುವುದಿಲ್ಲ .
ಉದ್ಯೋಗದ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಚಲಾವಣೆಯಲ್ಲಿ ಹಣದುಬ್ಬರಕ್ಕೆ ಎಡೆ,ಆದರೆ ಪೂರ್ಣ ಉದ್ಯೋಗದ ಸ್ಥಿತಿಯನ್ನು ತಲುಪಿದ ನಂತರ ಚಲಾವಣೆಯಲ್ಲಿ ಹೆಚ್ಚಿದರೆ ಅದು ಹಣದುಬ್ಬರಕ್ಕೆ ಎಡೆ ಮಾಡಿಕೊಡುತ್ತದೆ .
ಉತ್ಪಾದನೆಯಲ್ಲಿ ಹೆಚ್ಚಳ ಉದ್ಯೋಗ ಅವಕಾಶಗಳ ವಿಸ್ತರಣೆ ಆಗ ಸಾಧ್ಯ,"ಉತ್ಪಾದನೆಯಲ್ಲಿ ಹೆಚ್ಚಳ ಆಗಲೀ , ಉದ್ಯೋಗ ಅವಕಾಶಗಳ ವಿಸ್ತರಣೆ ಆಗಲೀ ಆಗ ಸಾಧ್ಯ ಇರುವುದಿಲ್ಲ ."
ಸಹಜ ಬೆಲೆಗಳು,ಸಹಜ ಆಗಿಯೇ ಬೆಲೆಗಳು ಏರುತ್ತವೆ .
ಕೇನ್ಸರವರ ಉದ್ಯೋಗ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಚಲಾವಣೆಯ ಹಣವನ್ನು ಹಣದುಬ್ಬರ,ಅಂದರೆ ಕೇನ್ಸರವರ ಪ್ರಕಾರ ಪೂರ್ಣ ಉದ್ಯೋಗ ಸ್ಥಿತಿಯನ್ನು ಮುಟ್ಟಿದ ನಂತರ ಚಲಾವಣೆಯ ಹಣವನ್ನು ಹೆಚ್ಚಿಸಿದಾಗ ಮಾತ್ರ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .
ಅಮೇರಿಕಾದ ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞರು ಇರ್ವಿಂಗ್ ಫಿಷರವರ ಸಮೀಕರಣದ ಬಳಕೆಯಲ್ಲಿ ಹಣದ ಮೊತ್ತವು ಮಾರಾಟ ಪದಾರ್ಥಗಳ ಪ್ರಮಾಣ ಮೊದಲಿನಷ್ಟೇ ಬೆಲೆಗಳು ಹಣದುಬ್ಬರ,"ಅಮೇರಿಕಾದ ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞರು ಆದ ಇರ್ವಿಂಗ್ ಫಿಷರವರ ಸಮೀಕರಣದ ಪ್ರಕಾರ ಬಳಕೆಯಲ್ಲಿ ಇರುವ ಹಣದ ಮೊತ್ತವು ಹೆಚ್ಚಾಗಿ , ಮಾರಾಟ ಮಾಡಲು ಇರುವ ಪದಾರ್ಥಗಳ ಪ್ರಮಾಣ ಮೊದಲಿನಷ್ಟೇ ಇದ್ದರೆ ಬೆಲೆಗಳು ಏರಲು ಆರಂಭಿಸಿ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ ."
ಕಾರಣಗಳು,ಕಾರಣಗಳು : .
ಹಣದುಬ್ಬರಕ್ಕೆ ಕೆಳಗಿನ ಅಂಶಗಳು ಕಾರಣಗಳಾಗಿ,ಹಣದುಬ್ಬರಕ್ಕೆ ಮುಖ್ಯವಾಗಿ ಕೆಳಗಿನ ಅಂಶಗಳು ಕಾರಣಗಳಾಗಿ ಪರಿಣಮಿಸುತ್ತವೆ .
ಯುದ್ಧ,ಯುದ್ಧ : .
ಯುದ್ಧ ಕಾಲದಲ್ಲಿ ದೇಶಕ್ಕೆ ಹಣದ ಅವಶ್ಯಕತೆ,ಯುದ್ಧ ಕಾಲದಲ್ಲಿ ದೇಶಕ್ಕೆ ಹೆಚ್ಚಿನ ಹಣದ ಅವಶ್ಯಕತೆ ಇರುತ್ತದೆ .
ತೆರಿಗೆಗಳು ಸಾಲಗಳಿಂದ ಕೆಲಸವಲ್ಲ,ಇದನ್ನು ತೆರಿಗೆಗಳು ಅಥವಾ ಸಾಲಗಳಿಂದ ತುಂಬಬೇಕಾದರೆ ಕೂಡಲೇ ಆಗುವ ಕೆಲಸವಲ್ಲ .
ಸರಕಾರವು ದೇಶದ ರಕ್ಷಣೆಯ ಕಾರ್ಯಗಳಿಗೆ ಹಣವನ್ನು ಚಲಾವಣೆಗೆ,ಆದಕಾರಣ ಸರಕಾರವು ದೇಶದ ರಕ್ಷಣೆಯ ಕಾರ್ಯಗಳಿಗೆ ಬಳಸಲು ಹೆಚ್ಚಿನ ಹಣವನ್ನು ಚಲಾವಣೆಗೆ ತರುತ್ತದೆ .
ಹಣದುಬ್ಬರ,ಇದರಿಂದ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .
ಕೊರತೆ ಹಣ,ಕೊರತೆ ಹಣ : .
ಪಂಚವಾರ್ಷಿಕ ಯೋಜನೆಗಳನ್ನು ಕಾರ್ಯರೂಪಕ್ಕೆ ಹಣದ ಅವಶ್ಯಕತೆ,ಪಂಚವಾರ್ಷಿಕ ಯೋಜನೆಗಳನ್ನು ಕಾರ್ಯರೂಪಕ್ಕೆ ತರಲು ಹೆಚ್ಚು ಹಣದ ಅವಶ್ಯಕತೆ ಇರುತ್ತದೆ .
ಆಗ ಕೊರತೆಯ ಹಣದ ಅಗತ್ಯತೆ ನೋಟುಗಳನ್ನು ಚಲಾವಣೆಗೆ,ಆಗ ಕೊರತೆಯ ಹಣದ ಅಗತ್ಯತೆ ನೀಗಿಸಲು ಹೆಚ್ಚು ನೋಟುಗಳನ್ನು ಮುದ್ರಿಸಿ ಚಲಾವಣೆಗೆ ತರುವುದುಂಟು .
ಹಣದುಬ್ಬರವಾಗಿ ವಸ್ತುಗಳ ಬೆಲೆಗಳು,ಇದರಿಂದಲೂ ಹಣದುಬ್ಬರವಾಗಿ ವಸ್ತುಗಳ ಬೆಲೆಗಳು ಮಿತಿಮೀರಿ ಏರತೊಡಗುತ್ತವೆ .
ಹಣದ ಪೂರೈಕೆ ಅಧಿಕ ಖಾಸಗಿ ಸರಕಾರಿ ವಲಯಗಳ ವೆಚ್ಚಗಳು ಬ್ಯಾಂಕುಗಳು ಸಾಲ ವಿದೇಶಿಯರಿಂದ ವಸ್ತುಗಳಿಗೆ ಬೇಡಿಕೆ ಅಂಶಗಳು ಹಣದುಬ್ಬರಕ್ಕೆ ಕಾರಣ,"ಹಣದ ಪೂರೈಕೆ ಅಧಿಕ ಆಗುವುದು , ಖಾಸಗಿ ಮತ್ತು ಸರಕಾರಿ ವಲಯಗಳ ವೆಚ್ಚಗಳು ಏರುವುದು , ಇವುಗಳ ಜೊತೆಗೆ ಬ್ಯಾಂಕುಗಳು ಹೆಚ್ಚಾಗಿ ಸಾಲ ಕೊಡುವುದು ವಿದೇಶಿಯರಿಂದ ದೇಶೀಯ ವಸ್ತುಗಳಿಗೆ ಬೇಡಿಕೆ ಹೆಚ್ಚಾಗುವುದು ಇತ್ಯಾದಿ ಅಂಶಗಳು ಹಣದುಬ್ಬರಕ್ಕೆ ಕಾರಣ ಆಗುತ್ತವೆ ."
ಬೆಲೆಗಳು ಗ್ರಾಹಕರು ವ್ಯಾಪಾರಿಗಳು ಉತ್ಪಾದಕರು ಬೆಲೆಗಳು ಮುಂದೆ ವಸ್ತುಗಳನ್ನು ದಾಸ್ತಾನು,"ಬೆಲೆಗಳು ಏರುತ್ತಿದ್ದಾಗ ಗ್ರಾಹಕರು , ವ್ಯಾಪಾರಿಗಳು ಮತ್ತು ಉತ್ಪಾದಕರು ಬೆಲೆಗಳು ಮುಂದೆ ಮತ್ತಷ್ಟು ಏರಬಹುದು ಎಂದು ಹೆಚ್ಚು ವಸ್ತುಗಳನ್ನು ಕೊಂಡು ದಾಸ್ತಾನು ಮಾಡುತ್ತಾರೆ ."
ಬೆಲೆಗಳು ಹಣದುಬ್ಬರ,ಇದರಿಂದಲೂ ಬೆಲೆಗಳು ಏರಿ ಹಣದುಬ್ಬರ ತಲೆದೋರುತ್ತದೆ .
ಉತ್ಪಾದನಾ ಕಾರ್ಯಕ್ಕೆ ಮುಖ್ಯವಾಗಿ ಕಚ್ಚಾವಸ್ತುಗಳು ಯಂತ್ರಗಳು ದಕ್ಷತೆ ಪರಿಶ್ರಮ ಪ್ರಮಾಣದಲ್ಲಿ,"ಉತ್ಪಾದನಾ ಕಾರ್ಯಕ್ಕೆ ಮುಖ್ಯವಾಗಿ ಕಚ್ಚಾವಸ್ತುಗಳು , ಒಳ್ಳೆಯ ಯಂತ್ರಗಳು , ದಕ್ಷತೆ ಮತ್ತು ಪರಿಶ್ರಮ ಸಾಕಷ್ಟು ಪ್ರಮಾಣದಲ್ಲಿ ಬೇಕು ."
ಕೊರತೆ ಹಣದುಬ್ಬರ,ಇವುಗಳ ಕೊರತೆ ಇದ್ದಲ್ಲಿ ಹಣದುಬ್ಬರ ಉಂಟಾಗುತ್ತದೆ .
ಹಣದುಬ್ಬರದ ಲಕ್ಷಣಗಳು,ಹಣದುಬ್ಬರದ ಲಕ್ಷಣಗಳು : .
ಹಣದುಬ್ಬರವು ಲಕ್ಷಣಗಳನ್ನು,ಹಣದುಬ್ಬರವು ಮುಖ್ಯ ಲಕ್ಷಣಗಳನ್ನು ಹೊಂದಿರುತ್ತದೆ .
ಬಾರಿ ಹಣದುಬ್ಬರ ಬಹುಕಾಲದವರೆಗೆ,ಒಂದು ಬಾರಿ ಉಂಟಾದ ಹಣದುಬ್ಬರ ಬಹುಕಾಲದವರೆಗೆ ಮುಂದುವರೆಯುತ್ತದೆ .
ಮೊದಮೊದಲು ವೇಗದಲ್ಲಿ ಹಣದುಬ್ಬರ,ಮೊದಮೊದಲು ಕಡಿಮೆ ವೇಗದಲ್ಲಿ ಇರುವ ಹಣದುಬ್ಬರ ಬರುಬರುತ್ತಾ ತೀವ್ರಗತಿಯಿಂದ ಹೆಚ್ಚಾಗುತ್ತಾ ಹೋಗುತ್ತದೆ .
ಪ್ರಮಾಣದಲ್ಲಿ ವಸ್ತುಗಳ ಬೆಲೆಗಳು ಗಗನವನ್ನು,ಕಡಿಮೆ ಪ್ರಮಾಣದಲ್ಲಿ ಏರಲು ಆರಂಭಿಸುವ ವಸ್ತುಗಳ ಬೆಲೆಗಳು ಕ್ರಮೇಣ ಗಗನವನ್ನು ಮುಟ್ಟಲು ಆರಂಭಿಸುತ್ತವೆ .
ಬೆಲೆ ಏರಿಕೆಯಿಂದ ಉತ್ಪಾದಕರು ಲಾಭ ಉದ್ದಿಮೆಗಳನ್ನು,ಬೆಲೆ ಏರಿಕೆಯಿಂದ ಉತ್ಪಾದಕರು ಅಧಿಕ ಲಾಭ ಪಡೆಯುವುದರಿಂದ ಅವರು ತಮ್ಮ ಉದ್ದಿಮೆಗಳನ್ನು ವಿಸ್ತರಿಸಲು ತೊಡಗುತ್ತಾರೆ .
ಲಾಭ ಆಸೆಯಿಂದ ಉದ್ದಿಮೆಗಳನ್ನು,ಹೆಚ್ಚು ಲಾಭ ಗಳಿಸುವ ಆಸೆಯಿಂದ ಹೊಸ ಹೊಸ ಉದ್ದಿಮೆಗಳನ್ನು ಸ್ಥಾಪಿಸುತ್ತಾರೆ .
ಪ್ರಮಾಣದ ಬಂಡವಾಳ,ಇದಕ್ಕೆಲ್ಲಾ ಅವರಿಗೆ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದ ಬಂಡವಾಳ ಬೇಕಾಗುತ್ತದೆ .
ಬ್ಯಾಂಕುಗಳು ವ್ಯಾಪಾರ ವಾಣಿಜ್ಯಗಳಿಗೆ ಅವಶ್ಯಕತೆಗಿಂತಲೂ ಸಾಲವನ್ನು ಬಡ್ಡಿಗೆ ಸಿದ್ಧ,ಬ್ಯಾಂಕುಗಳು ವ್ಯಾಪಾರ ಮತ್ತು ವಾಣಿಜ್ಯಗಳಿಗೆ ಅವಶ್ಯಕತೆಗಿಂತಲೂ ಹೆಚ್ಚು ಸಾಲವನ್ನು ಕಡಿಮೆ ಬಡ್ಡಿಗೆ ಕೊಡಲು ಸಿದ್ಧ ಆಗಿರುತ್ತವೆ .
ಉದ್ದಿಮೆಗಾರರು ಸಾಲಗಳನ್ನು,ಇದರಿಂದಾಗಿ ಉದ್ದಿಮೆಗಾರರು ಹಾಗೂ ಇತರರು ಹೆಚ್ಚಿನ ಸಾಲಗಳನ್ನು ಪಡೆಯುತ್ತಾರೆ .
ಬಗೆಯ ಕಾರ್ಯಕ್ರಮಗಳಿಂದ ಬಂಡವಾಳ ಹೂಡುವಿಕೆಯು ಜನರ ಕೈಯಲ್ಲಿ ಹಣವು,ಈ ಬಗೆಯ ಕಾರ್ಯಕ್ರಮಗಳಿಂದ ಬಂಡವಾಳ ಹೂಡುವಿಕೆಯು ಅಧಿಕಗೊಂಡು ಜನರ ಕೈಯಲ್ಲಿ ಹಣವು ಹೆಚ್ಚಾಗಿ ಸೇರುತ್ತದೆ .
ಶಕ್ತಿಯು,ಇದರಿಂದ ಅವರ ಕೊಳ್ಳುವ ಶಕ್ತಿಯು ಹೆಚ್ಚುತ್ತದೆ .
ಹಣದ ಪೂರೈಕೆ ಬ್ಯಾಂಕಿನ ಸಾಲಗಳು ಹಣದ ಉತ್ಪಾದನೆಯು ವೆಚ್ಚವನ್ನು,ಹೀಗೆ ಹಣದ ಒಟ್ಟು ಪೂರೈಕೆ ಮತ್ತು ಬ್ಯಾಂಕಿನ ಸಾಲಗಳು ಒಟ್ಟು ಹಣದ ಉತ್ಪಾದನೆಯು ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುತ್ತವೆ .
ಚಲಾವಣೆಯಲ್ಲಿ ಹಣದ ಪ್ರಮಾಣ ವಸ್ತುಗಳ ಬೆಲೆಗಳೂ,ಚಲಾವಣೆಯಲ್ಲಿ ಇರುವ ಹಣದ ಪ್ರಮಾಣ ಏರಿದಾಗ ವಸ್ತುಗಳ ಬೆಲೆಗಳೂ ಏರುತ್ತವೆ .
ಬೆಲೆಗಳು ಜೀವನ ವೆಚ್ಚ ಉದ್ಯೋಗ ವೇತನ ತುಟ್ಟಿಭತ್ಯೆ ನಗರಭತ್ಯೆ,"ಬೆಲೆಗಳು ಏರಿದಂತೆ ಜೀವನ ವೆಚ್ಚ ಹೆಚ್ಚಾಗಿ ಉದ್ಯೋಗ ಮಾಡುವವರ ವೇತನ , ತುಟ್ಟಿಭತ್ಯೆ , ನಗರಭತ್ಯೆ ಇತ್ಯಾದಿಗಳನ್ನು ಹೆಚ್ಚಿಸಲೇ ಬೇಕಾಗುತ್ತದೆ ."
ಸರಕಾರ ಹಣವನ್ನು ವೆಚ್ಚ,ಇದಕ್ಕಾಗಿ ಸರಕಾರ ಹೆಚ್ಚು ಹಣವನ್ನು ವೆಚ್ಚ ಮಾಡಬೇಕಾಗುತ್ತದೆ .
ಆಗ ಸರಕಾರವು ಕೇಂದ್ರ ಬ್ಯಾಂಕಿನಿಂದ ಸಾಲ ಕೊರತೆ ಹಣ ವಿನಿಯೋಗವನ್ನು,"ಆಗ ಸರಕಾರವು ಕೇಂದ್ರ ಬ್ಯಾಂಕಿನಿಂದ ಸಾಲ ಪಡೆದು , ಕೊರತೆ ಹಣ ವಿನಿಯೋಗವನ್ನು ಮಾಡಬೇಕಾಗುತ್ತದೆ ."
ಸರಕಾರದ ವೆಚ್ಚಗಳು ಚಲಾವಣೆಯಲ್ಲಿ ಹಣವನ್ನು,ಸರಕಾರದ ವೆಚ್ಚಗಳು ಚಲಾವಣೆಯಲ್ಲಿ ಇರುವ ಹಣವನ್ನು ಹೆಚ್ಚಿಸುತ್ತವೆ .
ಫಲವಾಗಿ ಬೆಲೆಗಳು,ಇದರ ಫಲವಾಗಿ ಬೆಲೆಗಳು ಮತ್ತಷ್ಟು ಏರುತ್ತವೆ .
