dropped,sentences
خیر ، کا اور والے بند ، NULL اس کا میرے لیے بہت ضروری ۔,خیر ، شہر کا کونا کونا چھان مارو اور باہر جانے والے راستے بند کر دو ، اس آدمی کا پکڑا جانا میرے لیے بہت ضروری ہے ۔
کیونکہ میں یہ کہ یہ سے کیسے ؟,کیونکہ میں یہ جاننا چاہتا ہوں کہ یہ مہیش سے منا کیسے بن گیا ؟
! ابھی ایک پورے میں چار باقی ، NULL ابھی تک کا میرے پر ۔,جیوتی ! ابھی ایک سال پورے ہونے میں چار دن باقی ہیں ، ابھی تک شہربدر کا سکہ میرے ماتھے پر لگا ہوا ہے ۔
میرے کے موافق اور تم جب تک میں نہیں ، NULL میں واپس نہیں ۔,پولس میرے پیچھے کتے کے موافق پڑی ہوئی ہے اور تم جانتی ہو جب تک میں سزا کاٹ نہیں لیتا ، میں بمبئ واپس نہیں آ سکتا ۔
کس کے لئے مجھے ؟,بتاؤ کس کے لئے بلایا مجھے ؟
یہ عوامی کے پر بہت موثر سے ۔,یہ عوامی اہمیت کے سوالات پر بہت موثر ڈھنگ سے لکھتا تھا ۔
اسی نے میں کا ۔,اسی ادارے نے پونا میں کانگریس بلانے کا فیصلہ کیا تھا ۔
کے عوامی کے ایک سے عادی جناب بھی اس میں اور ` ` میں ۔,مہاراشٹر کے عوامی زندگی کے ایک قسم سے عادی مدیر جناب مہادیو گوند راناڈے بھی اس میں اور ` اندوپرکاش ` میں لکھتے تھے ۔
کے کے خلاف ایک پر جناب اور جناب کو اور میں جب میں میں اور کے ناقابل تو نے ۴ ، میں ایک - NULL ` تو ، NULL میں کی کو ۔,کولہاپور کے دیوان کے خلاف ایک مضمون شائع کرنے پر جناب تلک اور جناب آگرکر کو سزا ہوئی اور بعد میں جب ۱۸۹۷ میں پونا میں پلیگ پھیلا اور کمشنر رینڈ کے مظالم ناقابل برداشت ہو گئے تو لوک مانیہ تلک نے ۴ مئی ، ۱۸۹۷ میں ایک مضمون لکھا تھا - ` بیماری تو بہانا ہے ، حقیقت میں سرکار لوگوں کی روح کو کچلنا چاہتی ہے ۔
مسٹر متشدد اور جو کچھ وہ وہ کے سے ہی اسلئے کے بیکار ہے ۔,مسٹر رینڈ متشدد ہیں اور جو کچھ وہ کر رہے ہیں وہ سرکار کے حکم سے ہی کر رہے ہیں اسلئے حکومت کے پاس گذارش کرنا بیکار ہے ۔
اس کے کے نے ۲۲ کو جناب کا ۔,اس طرح کے مضامین کے بعد چاپیکر بھائیوں نے ۲۲ جون کو جناب رینڈ کا قتل کر دیا تھا ۔
اس طرح ہم NULL کہ جن کو ہندوستانی قومی کے پہلے کے میں کی میں اول وہ ہندوستانی کے کچھ ۔,اس طرح ہم دیکھتے ہیں کہ جن لوگوں کو ہندوستانی قومی کانگریس کے پہلے دن آزادی کے کام میں نمائندوں کی فہرست میں اول مقام دیا گیا ہے وہ ہندوستانی اخبارات کے کچھ مدیر تھے ۔
یہ صرف محترمہ نے ہی ، ایسا نہیں ۔,یہ بات صرف محترمہ اینی بیسنٹ نے ہی لکھی ہو ، ایسا نہیں ہے ۔
لیکن ان اور کا فقط موجود ہی کافی نہیں ۔,لیکن ان مدیران اور اخبارات کا فقط موجود ہونا ہی کافی نہیں مانا گیا ۔
پہلی کی پہلی کے ' ' کے نے ، جس میں یہ کہ ہندوستانی کی کے لئے ایک مقرر ۔,پہلی کانگریس کی پہلی تجویز مدراس کے ' ہندو ' کے مدیر جی سبرمنیم ایّر نے پیش کیا تھا ، جس میں یہ مانگ کی گئی تھی کہ سرکار ہندوستانی انتظامیہ کی جانچ کے لئے ایک کمیشن مقرر کرے ۔
محترمہ نے ان کے متعلق کہ وہ کے میں سب سے بہادر اور والے اور انھوں نے جس لائق کے ذریعہ اول وہ بہت کچھ بھی اتنی ہی اہم ۔,محترمہ بیسنٹ نے ان کے متعلق کہا تھا کہ وہ مدراس کے لیڈروں میں سب سے بہادر اور دوراندیشی رکھنے والے رہنما تھے اور انھوں نے جس لائق ستائش تقریر کے ذریعہ اول تجاویز پیش کیا وہ بہت کچھ آج بھی اتنی ہی اہم ہےں ۔
محترم جنھوں نے ` ` کی اور اور ` ` اور کے کو قومی کا ۔,محترم مدن موہن مالویہ جنھوں نے ` دینک ہندوستان ` کی ادارت کی اور ہفتہ_وار اور روزنامہ ` ابھیودے ` اور دلی کے ہندوستان ٹائمس کو قومی روزنامہ کا خاکہ حاصل ہوا ۔
` ` کے کے پہلے اور ` ` سے تو انھوں نے کہ جب تک میرے میں ایک بھی تب تک میں ` ` کو نہیں ۔,پنڈت موتی لال نہرو ` لیڈر ` روزنامہ کے ڈائرکٹر کے پہلے صدر تھے اور ` لیڈر ` سے ضمانت مانگی گئی تھی تو انھوں نے کہا تھا کہ جب تک میرے گھر میں ایک بھی اینٹ ہے تب تک میں ` لیڈر ` کو مرنے نہیں دونگا ۔
انھوں نے ` ` کا ۔,انھوں نے ` انڈپنڈنٹ ` روزنامہ کا قیام کیا ۔
کی سے ` ` ، ` ` اور ` ` کے تین سے ۔,لالا لاجپت رائے کی ترغیب سے ` پنجابی ` ، ` وندےماترم ` اور ` پیپُل ` نام کے تین روزنامے لاہور سے نکلے ۔
جہاں تک انقلابی کا ، کی انقلابی اور کے نہیں ، NULL سے ۔,جہاں تک انقلابی تحریک کا تعلق ہے ، ہندوستان کی انقلابی تحریک بندوق اور بم کے ساتھ نہیں ، اخبارات سے شروع ہوئ ۔
جن میں کچھ نہایت فخریہ ۔,جن میں کچھ نام نہایت فخریہ ہیں ۔
خود ` ` اپنے آپ میں کا بڑا ۔,خود ` غدر ` اخبار اپنے آپ میں انقلاب کا بڑا سفیر تھا ۔
یہ ایک کے میں ہی ، ، ، ، اور میں اور کل_ملاکر اس کی لاکھوں اور کے جہاں - جہاں ، NULL ان کو ۔,یہ ایک برس کے عہد میں ہی ہندی ، اردو ، پنجابی ، گجراتی ، مراٹھی اور انگریزی میں نکلنے لگا اور کل_ملاکر اس کی لاکھوں کاپیاں چھپتی تھیں اور ہندوستان کے باہر جہاں - جہاں ہندوستانی تھے ، ان کو بھیجی جاتی تھیں ۔
میں کے ذریعہ ہندوستانی کے لئے کی کافی پرانی ۔,غیرممالک میں اخبارات کے ذریعہ ہندوستانی آزادی کے لئے کوششوں کی تاریخ کافی پرانی ہے ۔
ہندوستانی قومی نے اپنی سے ہی میں کی ایک قائم ، جس کی سے ` ` کا ایک شائع اور اس کا کی سے ۔,ہندوستانی قومی کانگریس نے اپنی ابتدا سے ہی برطانیہ میں کانگریس کی ایک شاخ قائم کی ، جس کی جانب سے ` انڈیا ` نام کا ایک اخبار شائع ہوتا تھا اور اس کا خرچ کانگریس کی جانب سے دیا جاتا تھا ۔
` ` کے میں ` ` نے قومی میں بڑا ۔,` یگانتر ` کے بعد ہندستان میں ` وندےماترم ` اخبار نے قومی تحریک میں بڑا رول نبھایا ۔
اس کا جناب ، اور نے کو جناب کی میں ۔,اس کا قیام جناب سبودھ چند ملک ، دیش بندھو چترنجنداس اور بپن چندرپال نے ۶ اگست ۱۹۰۶ کو جناب اروند گھوش کی ادارت میں کیا تھی ۔
جہاں تک کا ، NULL میں جو سے ، انھیں سرکاری کی لیکن اس سے سب سے اہم کا ، جنھوں نے میں ` ` نامی کا ایک مگر میں اس میں بھی شامل ۔,جہاں تک ہندی اخبارات کا تعلق ہے ، آغاز میں جو اخبار کلکتہ سے نکلے ، انھیں سرکاری امداد کی توقع رہتی تھی لیکن اس نظر سے سب سے اہم رول بھارتیندو ہریش چندر کا تھا ، جنھوں نے ۱۸۶۸ میں ` کویوچن سُدھا ` نامی شاعری کا ایک رسالہ نکالا مگر بعد میں اس میں نثر بھی شامل ہوتی رہی ۔
میں سے نے ` ` جس کے پہلے جناب ۔,۱۸۸۵ میں کالاکانکر سے راجا رام پال سنگھ نے ` ہندوستان ` اخبار نکالا جس کے پہلے مدیر جناب مدن موہن مالویہ تھے ۔
وہ جناب کی کے اور انھوں نے نہ صرف ` ` کے ذریعہ بلکہ میں دیگر کے ذریعہ جن کا ہم قومی کو ۔,وہ جناب بال کرشن بھٹّ کی روایت کے تھے اور انھوں نے نہ صرف ` ہندوستھان ` کے ذریعہ بلکہ بعد میں دیگر اخبارات کے ذریعہ جن کا ہم ذکر کر چکے ہیں قومی تحریک کو بڑھایا ۔
کا ایک مشہور ` ` ، جو ، کو پندرہ روزہ کے بطور ۔,کلکتہ کا ایک مشہور ہندی اخبار ` بھارت مِتر ` تھا ، جو مئی ، ۱۸۷۸ کو پندرہ روزہ اخبار کے بطور نکلا ۔
میں یہ اور اس نے قومی میں بہت بڑا ۔,بعد میں یہ روزنامہ ہو گیا اور اس اخبار نے قومی تحریک میں بہت بڑا تعاون کیا ۔
نے سے ` ` جو شدید کا اور جس میں کے ` ` اور کے ` ` میں شائع بھی ۔,پنڈت سندرلال نے الہ_آباد سے ` کرم یوگی ` ہفتہ_وار نکالا جو شدید نظریے کا اخبار تھا اور جس میں اروند گھوش کے ` کرم یوگی ` اور لوک مانیہ تلک کے ` کیسری ` میں شائع مضامین بھی چھپتے تھے ۔
بہت جلد ہی اس کی اشاعتی دس ہزار اور اس سے تنگ نے اور کے آمرانہ کے تحت اسے بند ۔,بہت جلد ہی اس کی اشاعتی تعداد دس ہزار ہو گئی اور اس سے تنگ آ کر حکومتِ ہند نے ۱۹۰۸ اور ۱۹۱۰ کے آمرانہ قانون کے تحت اسے بند کرا دیا ۔
جناب جی کی اور سے جناب نے کا ` ` جس کے نو کو کے تحت اور ایک کے ایک NULL کئی کو کی ۔,جناب سندرلال جی کی ترغیب اور تعاون سے جناب شیونارائن بھٹناگر نے اردو کا ` سوراج ` اخبار نکالا جس کے نو مدیر کو ملک غدّاری کے تحت سزا ہوئی اور ایک کے بعد ایک جیل بھیجے گئے کئی کو کالے پانی کی سزا ہوئی ۔
میں جناب نے ` ` اور جناب نے کی اور یہ بھی قومی کے مبلغ ۔,لاہور میں جناب خوشحال چند کھُرسند نے ` ملاپ ` اور جناب کرشن نے اردو اخبارات کی اشاعت کی اور یہ اخبار بھی قومی تحریک کے مبلغ رہے ۔
میں کی کافی پرانی ۔,پنجاب میں اخبارات کی روایت کافی پرانی رہی ہے ۔
میں نے جناب کے سے جناب کی میں انگریزی ` ` کی ۔,۱۸۸۱ میں سردار دیال سنگھ مجیٹحیا نے جناب سریندرناتھ بنرجی کے مشورے سے جناب شیتلاکانت چٹرجی کی ادارت میں انگریزی اخبار ` ٹربیون ` کی اشاعت شروع کی ۔
کچھ تک جناب نے بھی اس میں اور میں میں جناب ، جو پہلے ` ` میں اور جو میں کے ` ` کے اس کے اور تک اس کے ۔,کچھ دنوں تک جناب بپن چند پال نے بھی اس اخبار میں ادارت کی اور بعد میں ۱۹۱۷ میں جناب کالیناتھ رائے ، جو پہلے ` بنگالی ` اخبار میں کام کر رہے تھے اور جو ۱۹۱۱ میں لالا لاجپت رائے کے ` پنجابی ` اخبار کے مدیر ہوئے تھے اس کے مدیر ہو گئے اور دسمبر ۱۹۴۵ تک اس کے مدیر رہے ۔
کا کوئی ایسا نہیں جس نے کی والے اور کو نہ ۔,ہندستان کا کوئی صوبہ ایسا نہیں تھا جس نے قومیت کی تبلیغ کرنے والے اخبارات اور صحافیوں کو جنم نہ دیا ہو ۔
سے ` ` تو ہی ، NULL اس کے ہی ، جناب نے ` ` کو شدید کا ایک پرزور ۔,بمبئی سے ` بامبے کرانیکل ` تو نکلا ہی ، اس کے ہی ، مدیر جناب بی جی ہارنیمین نے ` بامبے کرانیکل ` کو شدید قومیت کا ایک پرزور اخبار بنا دیا ۔
کے قومی میں جناب کے ذریعہ قائم ` ` جناب کی میں قومی کے بڑے ۔,بہار کے قومی اخبارات میں جناب سچّدانند سنہا کے ذریعہ قائم ` سرچ لائٹ ` اخبار جناب مرلی منوہر سنہا کی ادارت میں قومی تحریک کے بڑے حامی رہے ۔
کے میں جناب کے ذریعہ قائم ` ` اور ` ہندستانی کے ۔,بہار کے ہندی اخبارات میں جناب دیوورت شاستری کے ذریعہ قائم ` نوشکتی ` اور راشٹروانی ` ہندستانی تحریک کے اخبار رہے ۔
` ` اور ` ` نے بھی عوامی میں ۔,` ہفتہ_وار یوگی ` اور ` ہنکار ` نے بھی عوامی بیداری میں تعاون دیا ۔
تحریک میں کے کی دراصل تحریک کی کیونکہ یا تو کا خود کا یا نے اپنے کو ظاہر کے لئے لازمی ۔,تحریک آزادی میں صحافیوں کے تعاون کی تاریخ دراصل تحریک آزادی کی تاریخ ہے کیونکہ یا تو اخبار کا مدیر خود آزادی کا رہنما ہو گیا تھا یا رہنما نے اپنے خیالات کو ظاہر کرنے کے لئے اخبار نکالنا لازمی سمجھا ۔
تحریک کے میں ہی ۸ ، کو سے نے کا پہلا ` ` شائع ۔,تحریک آزادی کے دور میں ہی ۸ جون ، ۱۸۵۴ کو کلکتہ سے بابو شیام سندر سین نے ہندی کا پہلا روزنامہ اخبار ` سماچار سدھارورشن ` شائع کیا ۔
میں یہ ۹ ۔,شمار میں یہ تاریخ ۹ جون نکلتی ہے ۔
یہ ایک ذولسانی جس میں اور میں شائع ۔,یہ ایک ذولسانی اخبار تھا جس میں بنگلہ اور ہندی زبان میں مضمون شائع کئے جاتے تھے ۔
لیکن سے ہی NULL کہ کو کافی ۔,لیکن عنوان سے ہی پتہ چل جاتا ہے کہ ہندی کو کافی اہمیت دی جاتی تھی ۔
` ` کی جب تب تک میں ۷۵ کے تجربے سے متمول ۔,` سماچار سدھاورشن ` کی اشاعت جب شروع ہوئی تب تک ہندستان میں صحافت ۷۵ برس کے تجربے سے متمول ہو چکی تھی ۔
اس کا منبع اور اہم ۔,کولکاتا اس کا منبع اور اہم مرکز تھا ۔
اگرچہ تو اس پر لائق ہی لیکن تب تک کے مختلف سے الگ الگ میں بیسیوں ` ` NULL ۔,اگرچہ روزنامہ اخبارات تو اس وقت انگلیوں پر گنے جا سکنے لائق ہی تھے لیکن تب تک ملک کے مختلف مقامات سے الگ الگ زبانوں میں بیسیوں ہفتہ_وار ` پندرہ روزہ ` ماہانہ اخبارات نکل رہے تھے ۔
کو خواندہ ، مطّلع اور راغب کا ۔,سماج کو خواندہ ، مطّلع اور راغب کرنے کا رول نبھا رہے تھے ۔
عیسائی کی اور اس کے کے سے و اور کے تئیں ، سماجی ، معاشی اور سیاسی کے ۔,عیسائی مذہب کی تبلیغ اور اس کے انتقام کے عہد سے باہر نکل کر اخبارات و رسائل اور سائنس کے تئیں بیداری ، سماجی اصلاح ، معاشی ترقی اور سیاسی حقوق کے معاملے اٹھانے لگے تھے ۔
عمدہ_ترین غیرفیچر کا کی ` ` کو جبکہ پر عمدہ_ترین کا کی ` آف ` کو ۔,عمدہ_ترین غیرفیچر فلم کا انعام راجاشبیرخان کی فلم ` شیفرڈ آف پیراڈائز ` کو دیا گیا ہے جبکہ سنیما پر عمدہ_ترین کتاب کا انعام بی ڈی گرگ کی ` سائلنٹ سنیما آف انڈیا اے پکٹوریل جرنی ` کو دیا گیا ہے ۔
دہشت_گردانہ پر ، مشہور کی ` آف / ` پر کچھ حساس کی وجہ سے کے ۔,ممبئی دہشت_گردانہ حملے پر بنی ، مشہور فلمکار رام گوپال ورما کی فلم ` دی اٹیکس آف 26 / 11 ` پر کچھ حساس مناظر کی وجہ سے خطرے کے بادل چھا گئے ہیں ۔
پر بڑے دہشت_گردانہ کی حقیقی پر مبنی اس کے کچھ پر سمیت حفاظتی اور خفیہ کو ۔,ہندستان پر ہوئے بڑے دہشت_گردانہ حملے کی حقیقی کہانی پر مبنی اس فلم کے کچھ مناظر پر حکومت سمیت حفاظتی اور خفیہ ایجنسیوں کو اعتراض ہے ۔
نے مرکزی سے کو دوبارہ کچھ کا کو ۔,وزارتِ_داخلہ نے مرکزی سنسربورڈ سے فلم کو دوبارہ دیکھ کر کچھ مناظر کا تبصرہ کرنے کو کہا ہے ۔
26 / 11 کے سے کی پر سرکاری کو کہ انھیں کچھ سے ۔,26 / 11 حملے کے بعد تنازعات سے جڑے رہے ورما کی فلم پر سرکاری مصیبتوں کو دیکھ کر مانا جا رہا ہے کہ انھیں کچھ مناظر سے کانٹ چھانٹ کرنی پڑ سکتی ہے ۔
اعلیٰ_منصبی کے مطابق نے کو ۔,اعلیٰ_منصبی ذرائع کے مطابق وزارت داخلہ نے سنسربورڈ کو خط لکھا ہے ۔
اس میں کہ کی اندرونی کی کی ۔,اس میں کہا گیا ہے کہ ملک کی اندرونی حفاظت کی ذمہ_داری وزارت_داخلہ کی ہے ۔
لہٰذا اسے ` 26 / 11 ` کے بارے میں میں ۔,لہٰذا اسے ` دی اٹیکس آف 26 / 11 ` کے بارے میں یقین میں رکھا جائے ۔
کی کے نے سے کچھ اور میں کو بھی ۔,اعتراضات کی فہرست کے ساتھ وزارت نے سنسربورڈ سے کچھ مکالمات اور مناظر میں ترمیم کرانے کو بھی کہا ہے ۔
کے مطابق خفیہ نے کو آگاہ کہ میں کے ریاستی اور مرکزی کو مایوس اور میں ۔,ذرائع کے مطابق خفیہ محکمے نے سرکار کو آگاہ کیا کہ فلم میں حملے کے دوران ریاستی اور مرکزی سرکاروں کو مایوس اور تذبذب میں دکھایا گیا ہے ۔
میں تین تک میں پاکستانی کے خونی کے اور حفاظتی کو میں اور ڈُہل_مل بھی ۔,فلم میں تین دن تک تاج_ہوٹل میں پاکستانی دہشتگردوں کے ساتھ ہوئی خونی جنگ کے دوران سرکار اور حفاظتی ایجنسیوں کو فیصلے لینے میں دیر کرتے اور ڈُہل_مل رویہ اپناتے بھی دکھایا گیا ہے ۔
میں اہم کے میں ۔,ناناپاٹیکر فلم میں اہم پولس افسر کے رول میں رہے ہیں ۔
کے میں کو عام کی سچی سے واقف والے بےحد کم ہی ۔,فائدوں کے کھیل میں لوگوں کو عام آدمی کی سچی آواز سے واقف کرانے والے بےحد کم ہی لوگ ہیں ۔
مشہور اور جانے مانے کا ایسے ہی کچھ ایک منتخب میں ۔,مشہور طنزنگار اور جانے مانے صحافی انوج کھرے کا نام ایسے ہی کچھ ایک منتخب لوگوں میں گنایا جا سکتا ہے ۔
` ` کے کا یہ دوسرا طنزیہ ۔,` چلّرچنتن ` کے بعد کھرے کا یہ دوسرا طنزیہ مجموعہ ہے ۔
خود کہ کوئی نہ ، کسی کے نہ ، کوئی نہ ، کوئی نہ NULL کوئی نہ تو سے بھلا کیا ؟,کھرے خود مانتے ہیں کہ کوئی پتہ نہ کھڑکے ، کسی کے اندر ہلچل نہ ہو ، کوئی گل نہ کھلے ، کوئی نظام نہ بدلے کوئی کھیل نہ ہو تو لکھنے سے بھلا کیا فائدہ ؟
کا یہی ان کے کی میں ۔,فائدے کا یہی راز ان کے طنز کی دھار میں نظر آتا ہے ۔
کا کہ نہ تو بدرنگ ۔,قلمکار کا ماننا ہے کہ خطرے نہ ہوں تو زندگی بدرنگ ہو جاتی ہے ۔
لہٰذا یا کی بغیر اس نے ۔,لہٰذا داد یا حقارت کی پرواہ کئے بغیر اس نے قلم چلائی ہے ۔
کے کی یا کے کو کے پر ، NULL تند کا یا اپنا پر والوں کی ایکدم کھرے ثابت ۔,روٹین کے انقلابیوں کی خبر لینی ہو یا انقلاب کے امکانات کو پگھلنے کے کگار پر دیکھنا ، تند خیالات کا تابوت اٹھانا ہو یا اپنا قد کتابوں پر کھڑے ہو کر بڑھنے والوں کی تعریف کرنا انوج ایکدم کھرے ثابت ہوئے ہیں ۔
انھوں نے کا جدیدترین بھی اور کو بھی NULL وہ کا میں کامیاب تو کو ایک بھی ۔,انھوں نے جذبہءمذمت کا جدیدترین شمارہ بھی تلاش کیا ہے اور سمپیتھی مینجمنٹ کو بھی سادھا ہے وہ لَو کا لوچا پکڑ پانے میں کامیاب رہے ہیں تو مائکے گئی بیوی کو ایک بےرنگ خط بھی لکھ مارے ہیں ۔
ان کی میں اور جو کہ کے کیا ۔,ان کی زبان میں مست مولاپن اور چوکنّی شوخی ہے جو پکڑ لیتی ہے کہ کہے جا رہے لفظ کے مضمرات کیا ہیں ۔
تقریباً ۲۰ کے کے کسی کے نئے تخلیقی کا ۔,تقریباً ۲۰ برس کے وقفے کے بعد کسی قلمکار کے نئے تخلیقی عمل کا آنا حیرانی بھرا ہو سکتا ہے ۔
لیکن اس سے جیسے کے نئے شعری ` کے ` کو نظرانداز قطعی نہیں ۔,لیکن اس وجہ سے راجا خُگشال جیسے قلمکار کے نئے شعری مجموعے ` پہاڑ شیرشک ہے پرتھوی کے ` کو نظرانداز قطعی نہیں کیا جا سکتا ۔
میں کے اور میں شائع ` ` کے یہ کا تیسرا شعری ۔,۱۹۸۳ میں مکالمے کے سلسلے اور ۱۹۹۱ میں شائع ` صدی کے شیش ورش ` کے بعد یہ راجاخُشگال کا تیسرا شعری مجموعہ ہے ۔
ان کی میں ، اور سے سے ۔,ان کی شاعری میں وقت سماج ، تہذیب اور نظام سے لے کر ماحول سے جڑا تفکر نظر آتا ہے ۔
اسلئے یہ غلط نہیں کہ نے کے تئیں اپنی اور کے اپنے کے کو زندہ ۔,اسلئے یہ کہنا غلط نہیں ہوگا کہ راجا خُشگال نے شاعری کے تئیں اپنی بےپروائی اور بےاعتنائی کے درمیان اپنے اندر کے شاعر کو زندہ رکھا ہے ۔
لمبے کے باوجود ان کے کے نے اپنے اور کو سے اوجھل نہیں,لمبے عرصے کے باوجود ان کے اندر کے شاعر نے اپنے وقت اور سماج کو شاعری سے اوجھل نہیں ہونے دیا۔
کی کے کئی ۔,راجا خُشگال کی شاعری کے کئی رنگ ہیں ۔
کبھی وہ ` کا ` میں کو تو کبھی ` ` میں ایک کی ۔,کبھی وہ ` دنیا کا چہرا ` شاعری میں بدلتے چہروں کو بیاں کرتے ہیں تو کبھی ` بھوٹئے ` نظموں میں ایک تہذیب کی کہانی کہتے ہیں ۔
` کا ` چھوٹی سی لیکن ایک بہت بڑا ۔,` میل کا پتھر ` چھوٹی سی نظم ہے لیکن ایک مطلب بہت بڑا ہے ۔
کے کو بھی وہ اور ۔,میل کے پتھروں کو بھی وہ راہبر اور ہمسفر مانتے ہیں ۔
اسی طرح ` اننت میں مون ` ( آنجہانی شمشیرجی کے لئے عزت کے ساتھ ) کی شعری زبان سادی اور آسان ہے لیکن شعری پن بالکل خالی نہیں ۔,اسی طرح ` اننت میں مون ` ( آنجہانی شمشیرجی کے لئے عزت کے ساتھ ) کی شعری زبان سادی اور آسان ہے لیکن شعری پن بالکل خالی نہیں ۔
انھوں نے جو بھی محسوس اسے اور کے آسان میں کا ۔,انھوں نے جو بھی محسوس کیا اسے عزت اور وقار کے ساتھ آسان زبان میں شاعری کا روپ دے دیا ۔
اگر کا تو کا ایک ۔,لفظ اگر اظہار کا ذریعہ ہے تو رقص اظہار کا ایک طرز ہے ۔
، اور سے سے ہمارے کو ۔,سُر ، تال اور لے سے جڑ کر رقص صدیوں سے ہمارے جذبات کو زباں بناتا آیا ہے ۔
یا,موسم بدلے یا ماحول
ہر کے مطابق ایک علاحدہ نے ہمارے کی کو متمول ۔,ہر موقعے کے مطابق ایک علاحدہ رقص نے ہمارے ملک کی روایات کو متمول کیا ہے ۔
ان کا تب اور بھی صاف جب کے سے ہی ایک کو ۔,ان روایات کا تعاون تب اور بھی صاف نظر آتا ہے جب رقص کے نام سے ہی ایک ریاست کو پہچانا جانے لگتا ہے ۔
حالانکہ ہر کے کی اپنی کی بھی بہت ۔,حالانکہ ہر علم کے ساتھ فنکار کی اپنی علمیت کی بھی بہت اہمیت ہے ۔
جب کوئی بھی اچھا تو اس سے مضبوط ۔,جب کوئی بھی اچھا فنکار پیشکش دیتا ہے تو اس سے روایت مضبوط ہوتی ہے ۔
اس میں کی بھی اپنی کیونکہ کا جتنا اونچا اتنی ہی عمدہ ۔,اس میں تلاش کی بھی اپنی اہمیت ہے کیونکہ فنکار کا تخیل جتنا اونچا ہوگا پیشکش اتنی ہی عمدہ ہوگی ۔
پھر چاہے کو پر یا کسی اور کو اپنے سے ۔,پھر چاہے رادھاوکرشن کو اسٹیج پر لائیں یا کسی اور عنوان کو اپنے فن سے جوڑیں ۔
بیشک نئے کے نئے میں لیکن اس کے ہی یہ بھی دلچسپ کہ کلاسکی اور جیسے قدیم میں والوں کی ۔,بیشک نئے زمانے کے لوگ نئے رنگ میں رنگ چکے ہیں لیکن اس کے ساتھ ہی یہ بھی دلچسپ ہے کہ کلاسکی موسیقی اور رقص جیسے قدیم فن میں دلچسپی لینے والوں کی تعداد بڑھ رہی ہے ۔
اس کی سب سے بڑی کا سے ۔,اس کی سب سے بڑی وجہ فنکاروں کا گہرائی سے کام کرنا کہا جائے گا ۔
تہذیبی سے کے اپنے کے لئے ، اور تو اس کا ہمیشہ مناسب ۔,تہذیبی سرگرمیوں سے جڑے فنکار کے اندر اپنے فن کے لئے عزت ، وقار اور لگن ہو تو اس کا طرز ہمیشہ مناسب رہتا ہے ۔
یہی ہماری سماجی کی ۔,یہی ہماری سماجی تہذیب کی پہچان ہے ۔
کا کلاسکی پوری میں مشہور ۔,ہندوستان کا کلاسکی رقص پوری دنیا میں مشہور ہے ۔
ویسے بھی کی کوئی نہیں ۔,ویسے بھی رقص کی کوئی سرحد نہیں ہوتی ہے ۔
اگر ہمارے میں یہ قدیم تو بھر میں اس میں والوں کی بھی کوئی نہیں ۔,اگر ہمارے ملک میں یہ قدیم روایت ہے تو دنیا بھر میں اس میں ڈوبنے والوں کی بھی کوئی کمی نہیں ہے ۔
کے بھلے ہی اس کے میں زیادہ نہیں لیکن اس میں کا جو وہ دلچسپ ۔,وقت کے ساتھ بھلے ہی اس کے طرز میں زیادہ تبدیلی نہیں آئی ہے لیکن اس میں حرکات وسکنات کا جو مرکب ہے وہ دلچسپ ہے ۔
کی میں `` `` بھی ۔,قانون کی زبان میں `` گناہ `` بھی جرم ہے ۔
اسیلئے جرائم کا سیدھا و ، و اور سے ۔,اسیلئے جرائم حادثات کا سیدھا تعلق شخص و سماج ، ملک و عہد اور مذہب سے ہے ۔
میں والا ہر براہراست یا بالاواسطہ سے سے متاثر ۔,سماج میں رہنے والا ہر شخص براہراست یا بالاواسطہ طور سے جرائم سے متاثر ہوتا ہے ۔
ان کے لئے نیک نہیں بلکہ ۔,ان کے لئے نیک حوادث خبر نہیں بنتے بلکہ حوادث خبر بن جاتے ہیں ۔
کا وقت کا بہت ہی سے ۔,خبر کا تعین کرتے وقت جرائم خبر کا تعین بہت ہی احتیاط سے کرنا پڑتا ہے ۔
اسیلئے ` کھوجی ` میں خاص ۔,اسیلئے ` کھوجی صحافت ` میں جرائم نامہ_نگار خاص اہمیت رکھتا ہے ۔
مغربی میں تو بہت ہی سینئر ۔,مغربی ممالک میں تو کرائم رپورٹر بہت ہی سینئر نامہ_نگار مانا جاتا ہے ۔
اور کی اس کو جسے کے ہر اور کا پورا پورا ۔,اور جرائم کی رپورٹنگ اس نامہ_نگار کو دی جاتی ہے جسے صحافت کے ہر شعبہ اور پہلو کا پورا پورا علم ہو ۔
ایک میں کو جمع والا نہایت اہم ۔,ایک روزنامہ اخبار میں جرائم اخباروں کو جمع کرنے والا نامہ_نگار نہایت اہم ممبر مانا جاتا ہے ۔
جہاں سبھی کے لئے اہم وہیں ، اس میں الگ ۔,جہاں سبھی اخبار کے لئے اہم ہوتے ہیں وہیں ، جرائم خبر اس میں الگ مقام رکھتی ہے ۔
لیکن میں بڑے کے میں سماجی یا شہری سے والے کو الگ ۔,لیکن بعد میں بڑے گروپوں کے اخبارات میں سماجی یا شہری نامہ_نگاروں سے جرائم خبر جمع کرنے والے نامہ_نگار کو الگ کر دیا گیا ۔
