dropped,sentences
کردار دھیان کردارکشی قتل,کسی کے کردار کے متعلق لکھتے ہوئے دھیان رکھنا چاہیئے کہ کردارکشی کسی قتل سے کم نہیں ۔
پرومو اشتھار زبان,پرومو میں اشتھار کی زبان ہونی چاہیئے ۔
اشتھار تشہیر روپ,مثلاً کچھ اشتھار کے متعلق میں بتاوں تو آپ نے کئی تشہیر اشتھاری روپ میں دیکھے یا سنے ہونگے ۔
فینا پرچار فینا کوکاکولا تشہیر مطلب کوکاکولا,مثلاً ، فینا کے پرچار کا ' فینا ہی لینا ، یا پھر کوکاکولا کی تشہیر میں ، ' ٹھنڈا مطلب کوکاکولا ' ۔
ٹاپک پوجا,میرا ٹاپک ہے پوجا ۔
صبح واہے گرو پوجا,ہم ہر ایک صبح واہے گرو کی پوجا کرتے ہیں ۔
پاپا پوجا واہے گرو حفاظت,پاپا کہتے ہیں کہ پوجا کرنے سے واہے گرو خوش ہو جائینگے اور ہماری حفاظت کرینگے ۔
ممی پوجا دادی مکان,ممی کہتی ہیں کہ پوجا کرنے سے دادی خوش ہو جائینگی اور ہمیں بڑا مکان چھوڑ جائینگی ۔
پوجابھٹ اداکارہ فرینڈ نام پوجا,پوجابھٹ میری پسندیدہ اداکارہ ہے اور میری بیسٹ فرینڈ کا نام بھی پوجا ہے ۔
ماں پیار پیار سمجھ,ماں وہ ہے جو ہم کو اتنا پیار کرتی ہے کہ کبھی کبھی ہم خود اس پیار کو سمجھ نہیں پاتے ۔
ماں احساس,ماں وہ ہے جو ہم کو احساس دلاتی ہے کہ ہم کتنے اچھے ہیں ، ہم سے اچھا اور کوئی ہے ہی نہیں ۔
ماں خوشی ہنسی دکھ دکھ,ماں وہ ہے جس کی خوشی ہماری ہنسی سے ہے ، جس کا دکھ ہمارے دکھ سے ہے ۔
ماں,ماں وہ ہے جس کے بنا ہم جی نہیں سکتے ۔
ماں پاس,ماں سب کچھ ہے ، بس ہمارے پاس نہیں ۔
پاس پاپا,لیکن ہمارے پاس پاپا ہیں اور وہ بھی کافی اچھے ہیں ۔
پتا راہول شرما شرما فون,پتا ہے راہول ! وہ اپنے شرما جی ہیں نا شرما جی ، ان کا فون آیا تھا ۔
دہلی پڑوسی رشتہ,وہ ، اپنے دہلی کے پڑوسی ، انھوں نے رشتہ بھیجا ہے ۔
لڑکی,ویسے وہ کہہ رہے تھے کہ لڑکی خوبصورت ہے ، سلیقہ_مند ہے ۔
انکار,میں نے تو صاف انکار کر دیا ۔
کام,میں ویسے بھی کون سا کام غلط کرتی ہوں ؟
لڑکی,اب لڑکی سلیقہ_مند ہے تو کیا ہوا ، خوبصورت ہے تو کیا ہوا ؟
لڑکی آجکل سلیقےمند,ہر لڑکی آجکل سلیقےمند ہی ہوتی ہے ، خوبصورت ہی ہوتی ہے ۔
شادی,تم دوسری شادی نہیں کرو گے ؟
ماں بار بار شادی بار پیار بار,ماں ! ہم ایک بار جیتے ہیں ، ایک بار مرتے ہیں ، شادی بھی ایک ہی بار ہوتی ہے اور پیار بھی ایک ہی بار ہوتا ہے ، باربار نہیں ہوتا ۔
بیٹے انجلی,تم تو اپنے آپ کو سنبھال لو گے بیٹے ، لیکن انجلی ؟
ماں ضرورت,تمھیں نہیں لگتا اسے ایک ماں کی ضرورت ہے ؟
پاس پاس ماں چٹھیاں,وہ ٹھیک ہے ، کیونکہ اس کے پاس وہ ہے جو میرے پاس بھی نہیں ، اس کی ماں کی چٹھیاں NULL ۔
انجلی ہیپی برتھڈے,میری پیاری انجلی ، ہیپی برتھڈے ۔
آج سال یقین پاپا,آج تم آٹھ سال کی ہو گئی ہو ، اور مجھے یقین ہے کہ تم بالکل اپنے پاپا جیسی ہو ۔
آنکھیں چہرہ انجلی,وہی آنکھیں ، وہی چہرہ ، ہے نا انجلی ؟
,نہیں ، میں آپ کے جیسی ہوں ۔
پاپا رات جوتے,کیا تمھارے پاپا ابھی بھی رات کو جوتے پہن کر سوتے ہیں ؟
عادت,ان کی یہ عادت کب جائیگی ؟
آج کہانی,آج میں تمھیں ایک کہانی سنانے جا رہی ہوں ۔
کہانی پاپا انجلی,اس کہانی میں میں ہوں ، تمھارے پاپا ہیں اور انجلی NULL ۔
صبح,صبح صبح مجھ سے اٹھا نہیں جاتا ہے ۔
,اٹھا نہیں جاتا یا تم ڈر گئے تھے ؟
راہول کھنّہ,ہے ! راہول کھنّہ کسی سے نہیں ڈرتا ہے ۔
انجلی شرما باسکیٹ_بال,لیکن انجلی شرما سے روز باسکیٹ_بال میں ضرور ہارتا ہے ۔
لڑکیوں,لڑکیوں کی طرح مت چلّاؤ ۔
لڑکی,اے ! مجھے لڑکی مت بلاؤ ۔
لڑکی,تم تو لڑکی ہو ہی نہیں ۔
لڑکیوں پیچھے,ایٹلیسٹ ، میں ان اسٹوپڈ لڑکیوں کی طرح نہیں ہوں ، جن کے پیچھے تم بھاگتے رہتے ہو ۔
لڑکیوں پیچھے لڑکیاں پیچھے,میں لڑکیوں کے پیچھے نہیں بھاگتا ، لڑکیاں میرے پیچھے بھاگتی ہیں ۔
یار پتہ,یار کب دلدار بن جائے پتہ نہیں چلتا ۔
ملہوترہ,تم کچھ کہہ رہے تھے ملہوترہ ؟
کالج اسکرٹ,میں تو ایسے ہی کہہ رہا تھا کہ کالج میں شاٹ اسکرٹ پہننا منع ہے ۔
آجکل فیشن ملہوترہ,لیکن یہ تو آجکل کا فیشن ہے ، ملہوترہ ۔
ملہوترہ کپڑے,لیکن ملہوترہ ، تم بہت بورنگ کپڑے پہنتے ہو ۔
مسز ملہوترہ کپڑے,جب تک تو مسز ملہوترہ زندہ تھیں ، تب تک تو میں ان کے لئے کبھی ۔ کبھی فینسی کپڑے پہن لیتا تھا ۔
بات سر آج نظر,کیا بات ہے سر ، آج آپ بہت خوش نظر آ رہے ہو ؟
آج بیٹی,آج میری بیٹی واپس آ رہی ہے نا ، اسلئے ۔
ٹینا لندن آج,ٹینا لندن سے واپس آ رہی ہے آج ۔
آکسفورڈ یونیورسٹی,ہاں ، وہ وہاں آکسفورڈ یونیورسٹی میں پڑھتی تھی ۔
فن شائقین نمائش لوگوں تصاویر رقص خاتون تصویر مورتی موہن_جوداڑو کھدائی حاصل,فن شائقین کے لئے بےحد پسندیدہ رہی اس نمائش میں لوگوں کے لئے ان خاص تصاویر کے علاوہ رقص کرتی اس خاتون کی تصویر بھی رہی جس کی مورتی موہن_جوداڑو کی کھدائی سے حاصل ہوئی ہے ۔
نٹراجن کرناٹک مورتیوں نندی_بیل تصویر لوگوں,وہیں نٹراجن اور کرناٹک کی افسانوی مورتیوں میں سے ایک نندی_بیل کی تصویر کو بھی لوگوں نے پسند کیا ۔
نمائش بھگوان بدھ تصویر چہرے تاثرات مجسموں ساتھ نمونے,نمائش میں بھگوان بدھ کی تصویر بھی ہے جس میں ان کے چہرے کے الگ الگ تاثرات کو مجسموں سے لیا گیا ہے ساتھ ہی ان میں کچھ فنی نمونے بھی شامل ہیں ۔
بھگوان وشنو ساتھ تصاویر اشوک استمبھ فنکار لکیروں,بھگوان وشنو کے غرور کے ساتھ تصاویر میں اشوک استمبھ کو بھی فنکار نے لکیروں سے سجایا ہے ۔
پینٹنگ نمائش ۲۹ مئی,یہ بہترین پینٹنگ نمائش ۲۹ مئی تک چلے گی ۔
خواتین واردات اضافے پیچھے,خواتین سے متعلق واردات میں مسلسل ہو رہے اضافے کے پیچھے کون ہے ذمہ_دار ۔
انتظامیہ پولس قانون سماج سرکار,انتظامیہ ، پولس ، قانون ، سماج یا پھر سرکار ۔
سوالوں نتائج نوجوان فنکاروں سوالوں طنز مزاح روپ اسٹیج پیش ناظرین سچائی کوشش,ان سوالوں کے نتائج پر پہنچنا تو ابھی تک ممکن نہیں ہو پایا ہے لیکن جب نوجوان فنکاروں نے ان سوالوں کو طنز و مزاح کے روپ میں اسٹیج پر پیش کیا تو ناظرین ان میں چھپی سچائی کو جاننے کی کوشش میں دکھائے دئے ۔
مکت_دھارا آڈیٹوریم ڈرامہ جنتادربار دوران ناظرین طور کوشش,مکت_دھارا آڈیٹوریم میں دکھایا گیا ڈرامہ ` جنتادربار ` کے دوران ناظرین نے خاص طور پر سمجھنے کی کوشش کی ۔
ادارے پروگرام مسکراہٹ ۲۰۱۳ ناٹک ہدایتکاری راجیوسنہا,غیرسرکاری ادارے کے ذریعہ منعقد سالانہ پروگرام مسکراہٹ ۲۰۱۳ کے تحت اس ناٹک کی ہدایتکاری راجیوسنہا نے کی ۔
ڈرامے بھکاری کائنسلر سماعت خاتون ساتھ زدوکوب مدد,ڈرامے میں دکھایا گیا جب ایک غریب بھکاری کو کائنسلر بنایا جاتا ہے تو سماعت میں آئی خاتون خود کے ساتھ ہوئے زدوکوب کے لئے مدد مانگتی ہے ۔
سماعت دوران ماں-باپ سوال سماج ملزم,سماعت کے دوران ماں-باپ کو بتایا جاتا ہے اور سوال کیا جاتا ہے کہ اس کے لئے کون ذمہ_دار ہے وہ سماج کو ملزم ٹھہراتے ہیں ۔
سماج ٹھیکیدار انتظامیہ,سماج کے ٹھیکیدار انتظامیہ کو ذمہ_دار بتاتے ہے ۔
انتظامیہ قانون قانون سرکار,وہیں انتظامیہ قانون کو اور قانون سرکار کو ۔
طرح آخر حکومت سہولیت قانون ترمیم کوشش مکالمات پیش,اس طرح آخر میں حکومت کے ذریعہ اپنی سہولیت کے مطابق قانون میں ترمیم کرنے کی کوشش کو بھی طنزیہ مکالمات کے ذریعہ پیش کیا گیا ۔
ڈرامے فنکاروں ریشوسنہا سنجیوملک سوپنل راج_گورو ودّیاوشوناتھن فنکاری,ڈرامے کے اہم فنکاروں میں ریشوسنہا ، سنجیوملک ، سوپنل راج_گورو و ودّیاوشوناتھن نے اپنی فنکاری سے متاثر کیا ۔
ساہتیہ-کلا-پریشد دلی حکومت محکمہءفن ثقافت السنہ ندو ناٹیہ اتسو تقریب پیر شری رام سینٹر شروع,ساہتیہ-کلا-پریشد کے تعاون سے دلی حکومت کے محکمہءفن ، ثقافت و السنہ کے ذریعہ منعقدہ ۳۰ ویں بھارتی ندو ناٹیہ اتسو تقریب پیر کو شری رام سینٹر میں شروع ہوئی ۔
تقریب دن محبت علامت لیلیٰ_مجنوں کہانی پیش,تقریب کے پہلے دن ناکام محبت کی لازوال علامت بن چکی ` لیلیٰ_مجنوں ` کی کہانی پیش کی گئی ۔
۲۵ مارچ میلے ہفتے ہدایتکاروں ہدایتکاری ڈراموں پیش,۲۵ مارچ تک چلنے والے اس میلے میں ایک ہفتے تک کئی نامی ہدایتکاروں کی ہدایتکاری میں کئی بہترین ڈراموں کو پیش کیا جائے گا ۔
ناتھرام گوڑ ڈرامے لیلامجنوں ہدایت این ایس ڈی گریجوئیٹ انل چودھری,ناتھرام گوڑ کے لکھے ڈرامے ` لیلامجنوں ` کی ہدایت این ایس ڈی گریجوئیٹ انل چودھری نے کیا ہے ۔
محبت داستان طرز انداز پیش,محبت کی اس لاجواب داستان کو جب نوٹنکی طرز میں دلچسپ اور ماہرانہ انداز میں پیش کیا گیا ہے ۔
ناظرین دل ڈرامہ پسند,جسے دیکھ کر ناظرین کا دل پسیج گیا اور ڈرامہ خوب پسند کیا گیا ۔
تقریب افتتاح این ایس ڈی صدر امَل آنا,تقریب کا افتتاح این ایس ڈی کی صدر امَل آنا نے کیا ۔
ںاٹیہ اتسو سلیم رضا سُہیلاکپور باپی بوس گرامی ہدایتکاروں موضوعات گرامی ڈراموں پیش,آٹھ روزہ اس ںاٹیہ اتسو میں سلیم رضا ، سُہیلاکپور ، باپی بوس جیسے نامی گرامی ہدایتکاروں کے علاوہ مختلف موضوعات پر مرکوز کئی نامی گرامی ڈراموں کو پیش کیا جائے گا ۔
بھگوتی چرن ورما ناول چندرلیکھا نام ڈرامہ تقریب پیش,بھگوتی چرن ورما کے مشہور ناول چندرلیکھا پر مبنی اسی نام سے بنا ڈرامہ بھی اسی تقریب میں پیش ہوگا ۔
ہدایتکاری سریندرشرما,اس کی ہدایتکاری سریندرشرما نے کی ہے ۔
چتراسنگھ ہدایت_کاری قصہ موجپور پیش,چتراسنگھ کی ہدایت_کاری میں قصہ موجپور بھی پیش کیا جائے گا ۔
منگل سعادت حسن منٹو سوانح کردار ڈرامے ایک کتے کی کہانی سلیم رضا ہدایت پیش,منگل کو سعادت حسن منٹو کی سوانح اور ان کے کردار پر مبنی ڈرامے ` ایک کتے کی کہانی ` سلیم رضا کی ہدایت میں پیش کیا جائے گا ۔
ڈرامے قلم_کار دانش اقبال,اس ڈرامے کے قلم_کار دانش اقبال ہیں ۔
رنر شہرت حاصل بعد حالات چنبل ڈکیت پان سنگھ تومر کہانی فلم فلم انعامات مقام,رنر کے بطور قومی و بین_الاقوامی شہرت حاصل ہونے کے بعد حالات کی وجہ چنبل کا ڈکیت بننے والے پان سنگھ تومر کی کہانی پر مبنی فلم کو ۶۰ ویں قومی فلم انعامات میں سب سے اونچا مقام ملا ہے ۔
تگمانشودھولیا پان سنگھ تومر فیچر فلم فلم اداکاری عرفان اداکار اعزاز,تگمانشودھولیا ہدایت_کردہ پان سنگھ تومر عمدہ_ترین فیچر فلم سے نوازی گئی ہے جبکہ اسی فلم میں بہترین اداکاری کے لئے عرفان کو عمدہ_ترین اداکار کا اعزاز دیا گیا ہے ۔
عرفان ساتھی مراٹھی اداکار وکرم گوکھلے مراٹھی فلم اجازت اداکار اعزاز,عرفان کے ساتھی مراٹھی اداکار وکرم گوکھلے کو بھی مراٹھی فلم کی اجازت کے لئے عمدہ_ترین اداکار کا اعزاز دیا گیا ہے ۔
مراٹھی فلم دھگ اداکاری مراٹھی اداکارہ اوشاجادو اداکارہ اعزاز,مراٹھی فلم ` ` دھگ ` ` میں اداکاری کے لئے مراٹھی اداکارہ اوشاجادو کو عمدہ_ترین اداکارہ کا اعزاز دیا گیا ہے ۔
باسوچٹرجی صدارت فیچر فلم جیوری زبانوں کل فلموں انعامات انعامات ہندی مراٹھی فلموں,بزرگ فلم_کار باسوچٹرجی کی صدارت والی قومی فیچر فلم جیوری نے ۱۴ زبانوں میں کل ۳۸ فلموں کو مختلف انعامات کے لئے منتخب کیا جن میں کئی اہم انعامات ہندی اور مراٹھی فلموں کو گئے ہیں ۔
ہدایتکاری اعزاز دھگ شیواجی لوٹن پاٹل,عمدہ_ترین ہدایتکاری کا اہم اعزاز بھی ` ` دھگ ` ` کے لئے شیواجی لوٹن پاٹل کو دیا گیا ہے ۔
فلم انعامات ہندی فلموں جلوہ,ویسے ۶۰ ویں قومی فلم انعامات میں ہندی فلموں کا جلوہ رہا ۔
۲۰۱۲ فلم وکی ڈونر تفریح انعام ہدایتکار فلم اندراگاندھی انعام بیدبرت پین چٹگاوں,۲۰۱۲ کی مشہور اور مقبول فلم ` ` وکی ڈونر ` ` کو مکمل تفریح کے لئے عمدہ_ترین عوامی انعام ملا ہے تو ہدایتکار کی پہلی بہترین فلم کے لئے اندراگاندھی انعام بیدبرت پین کی چٹگاوں کو دیا گیا ہے ۔
اطفال فلم اعزاز ہندی فلم دیکھ انڈین سرکس فلم اطفال اداکار ویریندرپرتاپ اطفال اداکار انعام فیصلہ,عمدہ_ترین اطفال فلم کا اعزاز بھی ہندی فلم ` ` دیکھ انڈین سرکس ` ` اور اسی فلم کے اطفال اداکار ویریندرپرتاپ کو بہترین اطفال اداکار کا انعام دینے کا فیصلہ کیا گیا ہے ۔
ادکار انوکپور ادکارہ ڈالی اہلوالیا انعام وکی_ڈونر فیصلہ,عمدہ_ترین معاون ادکار انوکپور اور معاون ادکارہ ڈالی اہلوالیا کا انعام بھی وکی_ڈونر کے لئے دینے کا فیصلہ لیا گیا ۔
مئی پنڈت برجومہاراج صدر انعام حاصل,۳ مئی کو پنڈت برجومہاراج بھی صدر کے ہاتھوں انعام حاصل کرینگے ۔
اعزاز کمل حاسن فلم وشوروپم گیت کوریوگرافی,انھیں یہ اعزاز کمل حاسن کی فلم ` ` وشوروپم ` ` کے ایک گیت کی کوریوگرافی کے لئے دیا گیا ہے ۔
پرینکاچوپڑا بہن پرینیتی چوپڑا فلم عشق_زادے اداکاری جیوری ذکر,پرینکاچوپڑا کی بہن پرینیتی چوپڑا کو اس کی پہلی فلم ’ عشق_زادے ‘ کی اداکاری کے لیے جیوری نے خاص ذکر کے قابل مانا ۔
گلوکار انعام ہندی فلم چٹگاوں شنکرمہادیون گلوکارہ اعزاز مراٹھی فلم سنہتا گیت آرتی انکلیکرٹکیکر,عمدہ_ترین گلوکار کا انعام ہندی فلم ` چٹگاوں ` کے لئے شنکرمہادیون اور عمدہ_ترین گلوکارہ کا اعزاز مراٹھی فلم ` ` سنہتا ` ` کے گیت کے لئے آرتی انکلیکرٹکیکر کو دیا گیا ہے ۔
۲۰۱۲ فلموں انعام,۲۰۱۲ کی کچھ مشہور فلموں کو بڑے انعام نصیب نہیں ہوئے ۔
کہانی مکالمے سجےگھوش ایڈیٹنگ نمرتاراو اعزاز صبر ناٹک فلم اومائی_گاڈ اڈیپٹیڈ اسکرین_پلے بھویش منڈالیا اومیش شکلا انعام,کہانی کو عمدہ_ترین بنیادی مکالمے ( سجےگھوش ) اور عمدہ_ترین ایڈیٹنگ ( نمرتاراو ) کے اعزاز سے صبر کرنا پڑا جو گجراتی ناٹک پر مبنی ایک دیگر مشہور فلم ` اومائی_گاڈ ` کے عمدہ_ترین اڈیپٹیڈ اسکرین_پلے ( بھویش منڈالیا ، اومیش شکلا ) کے انعام سے ۔
انوراگ کشیپ فلم گینگس آف واسے_پور ریکارڈنگ انعام اطمینان,انوراگ کشیپ کی مشہور فلم ` گینگس آف واسے_پور ` کو ریکارڈنگ کے ایک تکنیکی انعام سے ہی اطمینان کرنا پڑا ۔
مہادیو آڈیٹوریم پرتھوی تھیئیٹر روپ,مہادیو آڈیٹوریم کو پرتھوی تھیئیٹر کا روپ ؟
پرم فلم جیوری انعامات سفارشیں اطلاعات نشریات وزیر پہلے میڈیا سامنے پہلے,پرم کے برخلاف قومی فلم جیوری نے انعامات کی سفارشیں اطلاعات و نشریات کے وزیر کو سب سے پہلے سونپنے کی بجائے اسے میڈیا کے سامنے پہلے رکھ دیا ۔
وزیراطلاعات نشریات منیش تِواری صلاح جیوری کام پہلے فاتحین نام,وزیراطلاعات و نشریات منیش تِواری کی صلاح پر ایسا کیا گیا جن کا ماننا ہے کہ جیوری نے غیرجانبدار ہو کر کام کیا ہے تو سب سے پہلے فاتحین کے نام کو عام کر دیا جانا چاہیئے ۔
ڈاکیمنٹری فلموں نمائش پلیٹ_فارم مشورے منیش تیواری جیوری ارکان وزارت دہلی مہادیوآڈیٹوریم ممبئی پرتھوی تھئِٹر روپ,ڈاکیمنٹری فلموں کے لئے نمائش کے اچھے پلیٹ_فارم دستیاب کرانے کے ایک مشورے کے سیاق میں منیش تیواری نے جیوری ارکان سے کہا کہ ان کی وزارت دہلی میں واقع سرکاری مہادیوآڈیٹوریم کو ممبئی کے پرتھوی تھئِٹر جیسا روپ دیا جا سکتا ہے ۔
میڈیا اثر,الکٹرانک میڈیا کا اثر زیادہ گہرا ہوتا ہے ۔
تاریخ_نویس دستاویز جان,لیکن تاریخ_نویس کو اس دستاویز میں جان پیدا کرنی ہوتی ہے ۔
ٹی_وی ریکارڈ باتیں پیش,ٹی_وی پر آف دی ریکارڈ باتیں نہیں پیش ہو سکتیں ۔
پہلے سیاستداں آسانی بات تردید,پہلے سیاستداں بڑی آسانی سے اپنی بات کی تردید خود کرتے تھے ، لیکن اب یہ ممکن نہیں ہے ۔
فرانس فلسفی موجودگی جنت جہنم بحث,فرانس کے ایک مشہور فلسفی کی موجودگی میں جنت اور جہنم کو لے کر گرماگرم بحث چلتی رہی ۔
فلسفی غیرجانبداری فریقوں باتیں,فلسفی صاحب غیرجانبداری سے دونوں فریقوں کی باتیں سنتے رہے ۔
آخر موضوع رائے,آخر میں کسی نے ان سے پوچھا کہ اس موضوع پر آپ کی رائے کیا ہے ؟
فلسفی عاجزی جواب مقامات دوست,فلسفی صاحب نے بڑی عاجزی سے جواب دیا کہ آپ مجھے معاف کریں ، کیونکہ دونوں ہی مقامات پر میرے دوست ہیں ۔
مطلب مقامات آدمی حمایت,مطلب یہ ہے کہ ایسے مقامات پر سمجھدار آدمی کسی کی حمایت نہیں کرتا ۔
میڈیا رویہ,میڈیا میں بھی یہی رویہ دیکھنے کو ملتا ہے ۔
ڈاکٹر وکیل کالج اساتذہ ادارے قابلیت معیار طے پریس پیمانہ طے,ڈاکٹر ، وکیل یا کالج کے اساتذہ کے لئے ایسے پیشہ_ور ادارے ہیں جو ان کی قابلیت اور معیار طے کرتے ہیں لیکن پریس کے لئے ایسا کوئی پیمانہ طے نہیں کیا گیا ہے ۔
برس میڈیم رفتار,گزشتہ ۵۰ برس کے دوران اخباری میڈیم کی رفتار ضرور تیز ہوئی ہے ۔
ٹائپرائٹر کی_بورڈ انٹرنیٹ ٹیلیکس بعد سیٹیلائٹ فون لیپٹاپ زمانہ تجربہ عالم_کاری دور دنیا لوگ دور,ٹائپرائٹر کے کی_بورڈ سے انٹرنیٹ یا ٹیلیکس کے بعد سیٹیلائٹ فون اور لیپٹاپ کا زمانہ آ گیا لیکن تجربہ یہی بتاتا ہے کہ عالم_کاری کے اس دور میں دنیا کے لوگ ایک دوسرے سے دور ہوتے جا رہے ہیں ۔
طرح ٹیلی_ویژن چینلوں جرائم خبروں اولیت خبریں دُم چھلے پیش,اسی طرح مغربی ٹیلی_ویژن چینلوں میں جرائم خبروں کو زیادہ اولیت ملتی ہے اور بین_الاقوامی خبریں دُم - چھلے کی طرح پیش کی جاتی ہیں ۔
معاملات سیکس سانحہ گونج خبروں,سماجی اور معاشی معاملات کے مقابلے سیکس سانحہ کی گونج خبروں میں زیادہ سنائی دیتی ہے ۔
ممالک ہندوستان گپ افواہ زبان استعمال تبصرہ,مغربی ممالک کی طرح ہندوستان میں بھی آدھی گپ اور آدھی افواہ پر چکنی _ چپڑی زبان کا استعمال کر تبصرہ کر دیا جاتا ہے ۔
تعصب رپورٹنگ,تعصب والی رپورٹنگ دیکھنے کو ملتی ہے ۔
لوگ کٹہرے بار مجرم واہ واہی,معصوم لوگ کٹہرے میں کھڑے ہوتے ہیں اور کئی بار مجرم کی واہ - واہی ہوتی ہے ۔
ذرائع نظریے اہمیت دن دن,خبری ذرائع میں نظریے کی اہمیت دن _ بہ _ دن گھٹتی دکھائی دے رہی ہے ۔
شخصیتوں اثر,شخصیتوں کا اثر زیادہ دکھائی دیتا ہے ۔
کہانی لوگوں اردگرد صحافی,سنسنی_خیز کہانی دے سکنے والے لوگوں کے اردگرد صحافی زیادہ یکجا رہتے ہیں ۔
اصولوں آدرشوں اقدار ذکر,اصولوں ، آدرشوں اور اقدار کا ذکر کرنا بےمعنی سا لگتا ہے ۔
ٹیلی_ویژن کمپیوٹر انقلاب نسل تفکرات دور,ٹیلی_ویژن اور کمپیوٹر انقلاب نے نئی نسل کو تفکرات سے دور کیا ہے ۔
ذرائع تنزلی دنیا ممالک مسائل,اخباری ذرائع میں آئی تنزلی نے دنیا کے مختلف ممالک میں مسائل کو بڑھایا بھی ہے ۔
سیاستدانوں سچائی سامنا ہمت,سیاستدانوں میں سچائی کا سامنا کرنے کی ہمت نہیں رہ گئی ہے ۔
ڈھنگ نااتّفاقی تنقید سیاستداں کمی,جمہوری ڈھنگ سے نااتّفاقی اور تنقید کو سننے اور سہنے والے سیاستداں کی کمی ہوتی جا رہی ہے ۔
بدعنوانی انتظامیہ سیاست سیاستدانوں کمپنیوں صحافیوں طبقے جال,بدعنوانی فقط انتظامیہ اور سیاست میں ہی نہیں ہے ، بلکہ سیاستدانوں اور کارپوریٹ کمپنیوں نے صحافیوں کے ایک طبقے کو اپنے جال میں پھنسایا ہے ۔
اخباروں گڑبڑ بحران دھیان,اخباروں میں ایک سب سے بڑی گڑبڑ یہ ہوئی ہے کہ فوری بحران پر زیادہ دھیان دیا جانے لگا ہے ۔
وقت پہلے ہندوستان پاکستان جنگ حالات ہتھیاروں استعمال بات ہتھیاروں تباہی ذکر تفصیل,کچھ وقت پہلے جب ہندوستان اور پاکستان کے درمیان جنگ ہونے کے حالات بن گئے تھے اور ایٹمی ہتھیاروں کے استعمال کی بات آئی تو ان ہتھیاروں سے ہونے والی تباہی کا ذکر تفصیل سے چھپنے لگا ۔
معاملہ موضوع تذکرہ,لیکن جیسے ہی معاملہ نرم پڑا ، اس موضوع کا تذکرہ بند ہو گیا ۔
تنظیموں دنیا حمایت نتائج,دہشتگرد تنظیموں کو دنیا میں جہاں کہیں بھی حمایت دی گئی اس کے نتائج دینے والے کے لئے بھی مہلک ثابت ہوئے ۔
خبروں وسیلوں ذمہ_داری مفاد دھیان خبریں مضامین,خبروں کے وسیلوں کی ذمہ_داری یہ ہے کہ وہ دوررس مفاد کو دھیان میں رکھ کر مسلسل خبریں اور مضامین دیتے رہیں ۔
حال برسوں صحافت خطرہ مفاد,حال ہی کے برسوں میں صحافت کے لئے ایک بڑا خطرہ تجارتی مفاد کے سبب پیدا ہوا ہے ۔
ہندوستان اخباروں پہلے اخباروں رویہ,ہندوستان کے اخباروں سے پہلے امریکی اخباروں میں یہ رویہ دیکھنے کو ملا ۔
اخباروں اخبار مدیر منتظم,امریکی اخباروں میں اخبار کے لئے مدیر کے بجائے اعلیٰ منتظم رکھے جانے لگے ۔
مینجمنٹ محکمہ فاصل عبور,مینجمنٹ اور ادارتی محکمہ کے درمیان رہنے والی خط فاصل عبور کی جانے لگیں ۔
اخبار تاریخ دستاویز,اخبار کو تاریخ کا خام دستاویز کہا جاتا رہا ہے ۔
تاریخ_نویس دستاویز جان,لیکن تاریخ_نویس کو اس دستاویز میں جان پیدا کرنی ہوتی ہے ۔
تجربہ حادثات تاریخ روپ پیش,اس کا تجربہ کرنا ہوتا ہے اور حادثات کو تاریخ کے روپ میں پیش کرنا ہوتا ہے ۔
صحافی دستاویز تاریخ_نویس,پھر بھی صحافی ہونے کے باعث اس دستاویز کو تیار کرنا تاریخ_نویس سے کم اہم نہیں ہے ۔
واقعات سماعت وقت پہلے صحافی نتائج,مجرمانہ واقعات پر عدالتی سماعت کے وقت یا اس سے پہلے ہی صحافی اپنے نتائج سنانے لگتے ہیں ۔
قتل جرم سماعت,قتل کے جرم پر ہو رہی سماعت میں روزانہ نہ تو کوئی جیت سکتا ہے اور نہ ہی کوئی ہار سکتا ہے ۔
قتل معاملے تفریح شکل,بہیمانہ قتل کے معاملے تفریح کی شکل نہیں لے سکتے ہیں ۔
شہزادی ڈائنا موت میڈیا حادثہ استعمال,شہزادی ڈائنا کی موت کو بھی مغربی میڈیا نے ایک تفریحی بکاو حادثہ کی طرح استعمال کیا ۔
ہندوستان دنوں شیوانی بھٹناگر قتل معاملے دن پولس افسر روی کانت شرما اہلیہ سدھا شرما بیانوں ٹیلی_ویژن طریقے پیش,ہندوستان میں گزشتہ دنوں شیوانی بھٹناگر قتل معاملے سے متعلق ہر دن پولس افسر روی کانت شرما کی اہلیہ سدھا شرما کے بیانوں کو ٹیلی_ویژن پر سنسی_خیز طریقے سے پیش کیا جاتا رہا ۔
صدرجمہوریہ کرشن کانت رسومات بعد نگم بودھ گھاٹ وزیراعظم چندرشیکھر طرح سوال ٹیلی_ویژن نامہ_نگار,سابق صدرجمہوریہ کرشن کانت کی آخری رسومات کے فوراً بعد نگم بودھ گھاٹ سے نکلنے پر سابق وزیراعظم چندرشیکھر سے اسی طرح کے سوال ٹیلی_ویژن نامہ_نگار پوچھتے دکھائی دئے ۔
کرشن کانت دوست طرح سوال ساتھ,آنجہانی کرشن کانت کے گہرے دوست سے اس طرح کا سوال انھیں مغموم کرنے کے ساتھ بےعزت کرنے جیسا ہی تھا ۔
