dropped,sentences
نیکیتا سمجھاؤں سنجیدگی لینے ضرورت ہے,نیکیتا ! میں تمھیں کیسے سمجھاؤں کہ یہ سب اتنا سنجیدگی سے لینے کی ضرورت نہیں ہے ۔
سوچتے ہو ہے چلتا ہوں,یہ سب تم جتنا سوچتے ہو ، اس سے کہیں زیادہ سنگین ہے ، چلتا ہوں ۔
نیکیتا ملو گی,نیکیتا ! پھر کب ملو گی ۔
,کبھی نہیں ۔
اتفاق,اتفاق سے کبھی نہیں ؟
اتفاق,اتفاق سے بھی نہِیں ۔
نیکیتا چلی گئی,کیا نیکیتا چلی گئی ؟
معافی مانگنا چاہتی تھی کل جانے کہہ دیا,میں تو اس سے معافی مانگنا چاہتی تھی ، کل نہ جانے میں اسے کیا کیا کہہ دیا ۔
ہو گیا منا,یہ مجھ سے کیا ہو گیا منا ؟
جانتی تھی کہہ رہی ہوں سمجھتی پیار کرنے لگی ہوں,میں خود جانتی تھی کہ میں کہہ رہی ہوں لیکن میں سمجھتی کہ میں تم سے پیار کرنے لگی ہوں ۔
منّا,مجھ سے ؟ ہاں منّا !
پیار کرتی ہوں پانے کر سکتی ہوں,میں تم سے پیار کرتی ہوں اور تمھیں پانے کے لئے کچھ بھی کر سکتی ہوں ۔
یقین ہو رہا موہنی لڑکی پیار کر سکتی ہے لڑکی NULL کالج لڑکا قتل کر سکتا ہے,مجھے یقین نہیں ہو رہا موہنی کہ کوئی لڑکی مجھ سے اتنا پیار کر سکتی ہے اور وہ بھی تمھارے جیسی لڑکی جس کے لئے کالج کا کوئی بھی لڑکا قتل تک کر سکتا ہے ۔
مسکرا دو ہے,تم میرے لئے مسکرا دو وہی کافی ہے ۔
موہنی یقین ہو رہا ہے پیار خوشبو بھٹک رہا ہوں قریب ہوگی,موہنی ! مجھے یقین نہیں ہو رہا ہے کہ پیار کی جس انجانی خوشبو میں ، میں بھٹک رہا ہوں وہ میرے اتنے قریب ہوگی ۔
منّا اپناؤگے,تو منّا ! تم مجھے اپناؤگے ؟
موہنی,ہاں موہنی ۔
موہنی کہنا چاہ رہا تھا منّا بنا رہا ہے,ہیلو ، ہیلو موہنی جی ! میں آپ سے یہ کہنا چاہ رہا تھا منّا آپ کو بیوقوف بنا رہا ہے ۔
روپئے شرط جیتنے استعمال کیا جا رہا ہے جذباتوں کھیلا جا رہا ہے,محض سو روپئے کی ایک شرط جیتنے کے لئے آپ کا استعمال کیا جا رہا ہے ، آپ کے جذباتوں سے کھیلا جا رہا ہے ۔
مذاق ہے,یہ کیا مذاق ہے ؟
خیرخواہ بھروسہ ہو آج شام گولڈن گیٹ جا کر آنکھوں دیکھ لیجئے گا,اگر اپنے خیرخواہ پر بھروسہ نہیں ہو تو آج شام گولڈن گیٹ جا کر اپنی آنکھوں سے دیکھ لیجئے گا ۔
موہنی روز روز ملاقاتیں کر دینی چاہیئے,موہنی ! اب ہمیں یہ روز روز کی ملاقاتیں کم کر دینی چاہیئے ۔
,کیوں ؟
امتحان قریب آ رہا ہے,ارے ، امتحان قریب آ رہا ہے ۔
نیوی آفیسر بننا چاہتے ہو,تم نیوی کا آفیسر بننا چاہتے ہو ؟
والد خواب تھا,ہاں ، میرے والد کا یہ ہی خواب تھا ۔
اخبارات شیئر خریدے,سبھی اخبارات نے اس کے شیئر خریدے ۔
اخبارات خدمت گاہک تھے,اخبارات ہی اس کی خدمت کے گاہک بھی تھے ۔
طرح اجارہ_داری اثر رکھا گیا,اس طرح اسے ذاتی اجارہ_داری اور غیرملکی اثر سے آزاد رکھا گیا ۔
یو_پی_آئی بڑھاوا دیا گیا,یو_پی_آئی کو بڑھاوا دیا گیا ۔
یو_پی_آئی خرچ NULL آمدنی تھی,لیکن یو_پی_آئی کا خرچ زیادہ اور آمدنی کم تھی ۔
آزادی بعد ملک زبانوں خبر خدمات شروع کرنے کوشش کی گئی,آزادی کے بعد ملک میں ہندوستانی زبانوں کی پہلی خبر خدمات شروع کرنے کی کوشش کی گئی ۔
دسمبر ۱۹۴۸ ہندوستان سماچار تشکیل ساتھ مقصد ہو گیا,دسمبر ۱۹۴۸ میں ہندوستان سماچار کی تشکیل کے ساتھ یہ مقصد پورا ہو گیا ۔
قیام لیمٹیڈ کمپنی روپ کیا گیا تھا,اس کا قیام ایک پرائیویٹ لیمٹیڈ کمپنی کے روپ میں کیا گیا تھا ۔
۱۹۵۷ کوپریٹیو کمیٹی روپ دے دیا گیا,۱۹۵۷ میں اسے ایک کوپریٹیو کمیٹی کا روپ دے دیا گیا ۔
ایجنسی ہندی زبانوں خبر دیتی تھی,یہ ایجنسی ہندی کے علاوہ نو ہندوستانی زبانوں میں خبر دیتی تھی ۔
یو_پی_آئی اختتام بعد رام ناتھ گوینکا کوششوں ۱۹۵۹ انڈین نیوز سروس خبر خدمت شروع کی گئی,یو_پی_آئی کے اختتام کے بعد رام ناتھ گوینکا کی کوششوں سے ۱۹۵۹ میں انڈین نیوز سروس ، ایک نئی خبر خدمت شروع کی گئی ۔
۱۹۶۱ کام کرنا شروع کیا ماہ بعد کام سمیٹ لیا,اس نے ۱۹۶۱ میں کام کرنا شروع کیا لیکن کچھ ہی ماہ بعد اس نے اپنا کام سمیٹ لیا ۔
۱۹۵۹ خبر ایجنسی شروع کرنے کوشش کی گئی,۱۹۵۹ میں ہی ایک اور خبر ایجنسی شروع کرنے کی کوشش کی گئی ۔
کام مغربی_بنگال وزیراعلیٰ ودھان چند رائے دلچسپی لی,اس کام میں مغربی_بنگال کے معاصر وزیراعلیٰ ڈاکٹر ودھان چند رائے نے بھی گہری دلچسپی لی ۔
اکتوبر ۱۹۶۶ خبر ایجنسی سماچار بھارتی قیام پبلک لمیٹیڈ کمپنی روپ کیا گیا,اکتوبر ۱۹۶۶ میں ایک اور لسانی خبر ایجنسی ، سماچار بھارتی کا قیام پبلک لمیٹیڈ کمپنی کے روپ میں کیا گیا ۔
سرکاروں شیئر خریدے,سات ریاستی سرکاروں نے بھی اس کے شیئر خریدے ۔
سماچار بھارتی دفاتر ٹیلی_پرنٹر مراکز الفاظ خبریں کرتی تھی,سماچار بھارتی ۱۴ دفاتر اور ۱۷ ٹیلی_پرنٹر مراکز کے ذریعہ روزانہ تقریباً ۳۰ ہزار الفاظ کی خبریں جاری کرتی تھی ۔
ایمرجنسی دوران خبر نشر اشاعت کنٹرول کرنے حکومت ملک خبر ایجنسیوں پی_ٹی_آئی یو_این_آئی ہندی ہندوستان سماچار سماچار بھارتی ملا کر سماچار ایجنسی سماچار تشکیل کرائی,ایمرجنسی کے دوران خبر کی نشر و اشاعت پر زیادہ کنٹرول لاگو کرنے کے لئے حکومت نے ملک کی دو اہم انگریزی خبر ایجنسیوں پی_ٹی_آئی اور یو_این_آئی اور ہندی کے ہندوستان سماچار اور سماچار بھارتی کو ملا کر ایک نئی سماچار ایجنسی ` سماچار ` کی تشکیل کرائی ۔
طرح خبر ایجنسیوں خبر ایجنسی کنٹرول ہو گیا,اس طرح سبھی بین_الاقوامی اور اندرونی خبر ایجنسیوں پر ایک ہی خبر ایجنسی کا کنٹرول ہو گیا ۔
ایمرجنسی بعد ۱۹۷۷ سرکار اقتدار آئی سماچار ختم کر کے حالت کر دیا,ایمرجنسی کے بعد جب ۱۹۷۷ میں عوامی سرکار اقتدار میں آئی تو اس نے ` سماچار ` کو ختم کر کے پہلی حالت کو بحال کر دیا ۔
درمیان یو_این_آئی مئی ۱۹۸۲ ہندی خدمات یونیوارتا شروع کی,اس درمیان یو_این_آئی نے مئی ۱۹۸۲ میں ہندی خدمات یونیوارتا شروع کی ۔
اخبارات خدمت لینے لگے,جلد ہی ۲۰۰ اخبارات اس کی خدمت لینے لگے ۔
شروع یونیوارتا مقصد رہا ہے خبریں خبریں زبان خبریں,شروع سے ہی یونیوارتا کا مقصد رہا ہے ، سچی خبریں ، جلد خبریں اور آپ کی زبان میں خبریں ۔
وارتا خدمات کھیل کود طرح خبریں دیتی ہیں,وارتا اپنی خدمات میں علاقائی ، قومی ، بین_الاقوامی ، معاشی ، کھیل کود سبھی طرح کی خبریں دیتی ہیں ۔
یونیوارتا وقت ہندی پیش_رو خبر ایجنسی ہے,یونیوارتا اس وقت ہندی کی پیش_رو خبر ایجنسی ہے ۔
یونیوارتا جنم سال بعد پی_ٹی_آئی ۱۹۸۶ ہندی خدمات بھاشا نام شروع کی,یونیوارتا کے جنم کے کچھ سال بعد پی_ٹی_آئی نے بھی ۱۹۸۶ میں اپنی ہندی خدمات ` بھاشا ` نام سے شروع کی ۔
بھاشا مدیر وید پرتاپ ویدک تھے,` بھاشا ` کے پہلے مدیر وید پرتاپ ویدک تھے ۔
دنیا ممالک سیاستدانوں صحافیوں درمیان رشتے رہے ہیں,دنیا کے مختلف جمہوری ممالک میں سیاستدانوں اور صحافیوں کے درمیان گہرے رشتے رہے ہیں ۔
پارٹیوں سیاستدانوں اخبار رہے ہیں,سیاسی پارٹیوں اور سیاستدانوں کے اپنے اخبار بھی رہے ہیں ۔
برطانیہ ہاوس آف کامنس قریب سال پہلے اخباروں مالک ممبر بن گئے تھے,برطانیہ کے ` ہاوس آف کامنس ` میں قریب ڈیڑھ سو سال پہلے چھ اخباروں کے مالک ممبر بن گئے تھے ۔
تعداد ہو گئی,پھر یہ تعداد دوگنی ہو گئی ۔
عوام صحافیوں چن کر پارلیمنٹ بھیجا,عوام نے بھی ۳۰ - ۴۰ صحافیوں کو چن کر پارلیمنٹ بھیجا ۔
۱۹۵۹ بعد پارلیمنٹ انتخاب امیدوار صحافی رہ چکے ہیں,۱۹۵۹ کے بعد برطانوی پارلیمنٹ کے ہر انتخاب میں ۱۰۰ سے زیادہ امیدوار صحافی رہ چکے ہیں ۔
ہندوستان سیاستدانوں صحافیوں درمیان رشتوں قواعد آج بن پائی,ہندوستان میں سیاستدانوں اور صحافیوں کے درمیان رشتوں کی کوئی قواعد آج تک نہیں بن پائی ۔
حصولِ آزادی قبل بعد برسوں سیاستدانوں آزادی جوت جگانے اخبار نکالے,حصولِ آزادی سے قبل اور بعد کے ابتدائی برسوں میں کئی سیاستدانوں نے آزادی کی جوت جگانے کے لئے اخبار نکالے ۔
اخباروں پیشہ_واریت بڑھنے لگی نظریے رشتے بنتے بگڑتے رہے,اخباروں کی پیشہ_واریت بڑھنے لگی اور اسی نظریے سے رشتے بنتے و بگڑتے رہے ۔
مدیر عہدہ پا گئے صحافی سیاستدان بن گئے,کبھی سیاسی مدیر کا عہدہ پا گئے تو کبھی اچھے صحافی سیاستدان بن گئے ۔
لوگ چکر مالکان وزراء درمیان کڑی بن کر رہ گئے,کچھ لوگ اس چکر میں مالکان اور وزراء کے درمیان محض کڑی بن کر رہ گئے ۔
اخبار مالکان صحافیوں فائدہ اٹھایا نقشہ بدلنے مکھی نکال پھینکنے دیری کی,چالاک اخبار مالکان نے ایسے صحافیوں کا فائدہ اٹھایا لیکن سیاسی نقشہ بدلنے پر انھیں مکھی کی طرح نکال پھینکنے میں دیری نہیں کی ۔
کانگریس بعد اقتدار آنے پارٹی بھارتی جنتا پارٹی رہنماوں صحافت مانا,کانگریس کے بعد اقتدار میں آنے والی اہم پارٹی بھارتی جنتا پارٹی کے رہنماوں نے بھی عہدبند صحافت کو اہم مانا ۔
قومیت نام صحافیوں اخباروں اجرت دی گئی,قومیت کے نام پر اپنے پسندیدہ صحافیوں اور اخباروں کو سب سے زیادہ اجرت دی گئی ۔
بات کوشش ہوتی رہی ہے اقتدار نکتہ_چینی کرنے سیاستداں ہو دور رکھا جائے,اس بات کی کوشش ہوتی رہی ہے کہ اقتدار کی تیکھی نکتہ_چینی کرنے والوں کو مخالف سیاستداں کی طرح جہاں تک ممکن ہو دور رکھا جائے ۔
سیاستدانوں بیماری رہی ہے نکتہ_چینی پیچھے سازش بو کرنے لگتے ہیں,سیاستدانوں میں سب سے بڑی بیماری یہ رہی ہے کہ وہ اپنی ہر نکتہ_چینی کے پیچھے سازش کی بو محسوس کرنے لگتے ہیں ۔
کانگریس راج حادثے سی_آئی_اے ہوا کر دیا جاتا تھا طرح راج سیکولرزم آدرشوں بات کرنے مجرم پیش کیا جانے لگا,کانگریس راج میں جیسے ہر چھوٹے بڑے حادثے کے لئے سی_آئی_اے کا ہوا کھڑا کر دیا جاتا تھا اسی طرح غیرکانگریسی راج میں سیکولرزم کے آدرشوں کی بات کرنے والوں کو مجرم کی طرح پیش کیا جانے لگا ۔
رہنما کاموں نکتہ_چینی سرمایہ_دار پریس سازش نام دینے لگتے ہیں,کچھ رہنما اپنے غلط کاموں کی نکتہ_چینی کو تب کے سرمایہ_دار پریس کی سازش کا نام دینے لگتے ہیں ۔
جماعت دعویٰ کر سکتی عناصر بھنانے کوشش کی,کوئی بھی سیاسی جماعت یہ دعویٰ نہیں کر سکتی کہ اس نے تقسیمی عناصر کو بھنانے کی کوشش نہیں کی ۔
صحافت طرح عناصر بڑھاوا دیا گیا,صحافت میں بھی اس طرح کے تقسیمی عناصر کو بڑھاوا دیا گیا ۔
طرح صحافت سیاست جڑ گئی,ایک طرح سے صحافت فوری سیاست سے جڑ گئی ۔
سیاست قوتیں سطح آئیں صحافت اندر گھس گئیں,لہٰذا فوری سیاست میں جو تقسیمی قوتیں سطح پر آئیں وہ صحافت میں بھی اندر تک گھس گئیں ۔
صحافت توقع کرنا عناصر سیاست کام کر رہے ہیں قابو پا لے گی ہے,اسلئے صحافت سے یہ توقع کرنا کہ جو تقسیمی عناصر سیاست میں کام کر رہے ہیں ان پر قابو پا لے گی یہ ممکن نہیں ہے ۔
اتا پتا ہے,کچھ اتا پتا معلوم ہے تیرے کو ؟
NULL اندھیرے تھوبڑا دکھا آجکل گلی نوراتری ڈانڈیا چل رہا ہے بھیڑ پہچاننا ہے,کچھ نہیں ، اور اندھیرے میں ان کا تھوبڑا تک نہیں دکھا اور آجکل گلی میں نوراتری کا ڈانڈیا چل رہا ہے ، اسے بھیڑ میں پہچاننا بھی مشکل ہے ۔
مکٹ بہاری ہے,تم میں سے مکٹ بہاری کون ہے ؟
مکٹ بہاری راشنکارڈ ٹرانسفر کروا لے صبح بعد نظر آنا,مکٹ بہاری ! چپ _ چاپ یہاں سے اپنا راشنکارڈ ٹرانسفر کروا لے اور صبح کے بعد یہاں نظر مت آنا ۔
تار آیا ہے منا بھیّا گھر آ جاؤ مصیبت آ پڑی ہے,تار آیا ہے ، منا بھیّا جلدی گھر آ جاؤ ، بہت بڑی مصیبت آ پڑی ہے ۔
دوکانیں لٹ گئی آج پولس فورس پتہ چلا لوگ تھے,ساری دوکانیں لٹ گئی اور آج تک ہماری پولس فورس کو یہ پتہ نہیں چلا کہ وہ لوگ کون تھے ؟
پتہ ہے لوٹیا نام مجرم گینگ تھی تلاش پولس پہلے ہے موہنی لے کر گیا ہے پتہ چل سکا,صرف اتنا پتہ ہے کہ لوٹیا نام کے خطرناک مجرم کی گینگ تھی ، جس کی تلاش پولس کو پہلے سے ہے ، مگر وہ موہنی کو کہاں لے کر گیا ہے اس کا پتہ تک نہیں چل سکا ۔
موٹرسائکلیں ہوئی تھیں مالکوں پتہ چلا,وہاں سے جو موٹرسائکلیں برآمد ہوئی تھیں ان کے مالکوں کا کچھ پتہ چلا ؟
سر چوری کی ہوئی موٹر سائکلیں تھیں,سر ! وہ سب چوری کی ہوئی موٹر سائکلیں تھیں ۔
سر وائرلس پیغام ملا ہے شہربدر علاقے داخل ہوا ہے,سر وائرلس پر ایک پیغام ملا ہے کہ ایک شہربدر اپنے علاقے میں داخل ہوا ہے ۔
ہے,کون ہے وہ ؟
منا نام ہے,منا نام ہے اس کا ۔
آج سال پہلے علاقے شہربدر حکم ہوا تھا,آج سے سال پہلے اس علاقے سے اسے شہربدر کا حکم ہوا تھا ۔
رہی فائل,یہ رہی اس کی فائل ۔
مہیش دیشمکھ ہے منا ہو گیا,یہ تو مہیش دیشمکھ ہے ، منا کیسے ہو گیا ؟
سر علاقے منا نام جانا جاتا ہے پہلے خون جرم سال سزا کاٹ چکا ہے,سر ! وہ اس علاقے میں منا کے نام سے جانا جاتا ہے ، اس سے پہلے خون کے جرم میں ایک سال کی سزا کاٹ چکا ہے ۔
فائل کہتی ہے مجرم ہے یادداشت کہتی ہے نوجوان تھا ملک مر مٹنے تھا,فائل کہتی ہے کہ یہ خطرناک مجرم ہے ، مگر میری یادداشت کہتی ہے کہ یہ معصوم ، جذباتی مگر جوشیلا نوجوان تھا جو اپنے ملک کے لئے مر مٹنے کو تیار تھا ۔
جانتے ہیں سر,آپ اسے جانتے ہیں سر ؟
جانتا تھا سال پہلے پوسٹنگ ناسک تھی,جانتا تھا دو سال پہلے میری پوسٹنگ ناسک میں تھی ۔
تھانے سامنے گلی بینک تھا ماں باپ نوکری کرتے تھے,میرے تھانے کے سامنے سنسان گلی میں ایک بینک تھا ، جس میں اس کے ماں _ باپ دونوں نوکری کرتے تھے ۔
دن یاد ہے دن مہیش بار ملا تھا,مجھے وہ دن ابھی تک یاد ہے جس دن میں مہیش سے پہلی بار ملا تھا ۔
بابو بابو کہا تھا بیسٹ نیوی کیڈٹ کپ جیت کر دکھاؤں گا دیکھئے,بابو جی ! بابو جی ! میں نے آپ سے کہا تھا نہ کہ میں بیسٹ نیوی کیڈٹ کا کپ جیت کر دکھاؤں گا ، دیکھئے ۔
بیسٹ نیوی کیڈٹ کپ,بیسٹ نیوی کیڈٹ کا کپ ؟
ماں بیسٹ نیوی کیڈٹ کپ ہیو ڈن ڈیڈ ہیو ڈن,ہاں ماں ! بیسٹ نیوی کیڈٹ کپ ، آئی ہیو ڈن اٹ ڈیڈ ، آئی ہیو ڈن اٹ ۔
دیشمکھ مٹھائی کھلانی پڑے گی تمنا بیٹے کر دی ہے,دیشمکھ صاحب ! اب تو مٹھائی کھلانی پڑے گی ، آپ کی تمنا آپ کے بیٹے نے پوری کر دی ہے ۔
تمنا ہوئی مہیش خواب ہونے دیجئے,ہاں ، میری تمنا تو پوری ہوئی ، اب مہیش کا خواب بھی تو پورا ہونے دیجئے ۔
بننا چاہتے ہو مہیش,کیا بننا چاہتے ہو مہیش ؟
نودل ہونا چاہتا ہوں سر ایڈمرل بننا چاہتا ہوں,میں نودل میں شامل ہونا چاہتا ہوں سر ، ایڈمرل بننا چاہتا ہوں ۔
گڈ,اچھا ، دیٹس ویری گڈ ۔
بچپن جانے دماغ گھس گیا ہے دیش مر مٹنے باتیں کرتا رہتا ہے,بچپن سے ہی نہ جانے اس کے دماغ میں کیا گھس گیا ہے ، دیش کے لئے مر مٹنے کی باتیں کرتا رہتا ہے ۔
جنم رہا ہوگا ملک آزادی ہو گیا,ضرور پچھلے جنم میں حب_الوطن رہا ہوگا ، جو ملک کی آزادی کے لئے شہید ہو گیا ۔
ماں چلتا ہوں شام گھر ملینگے,اچھا ماں میں چلتا ہوں ، شام کو گھر پر ملینگے ، اچھا ۔
دیکھو سال بینک نمک کھا رہا ہوں پیسوں حفاظت کرنا فرض ہے,دیکھو ، میں بیس سال سے اس بینک کا نمک کھا رہا ہوں اور ان کے پیسوں کی حفاظت کرنا میرا فرض ہے ۔
فرض جان دینی پڑی فکر NULL,فرض کے ليے مجھے اگر جان بھی دینی پڑی تو مجھے اس کی فکر نہیں ۔
عورت بینک اندر جا رہی ہے سر جان خطرہ ہو سکتا ہے سر,وہ عورت بینک کے اندر جا رہی ہے سر ! ان کی جان کو خطرہ ہو سکتا ہے سر ۔
کرو چلے جاوء راستے پولس ملے پاس بھیج دینا,تم ایسا کرو یہاں سے چلے جاوء ، راستے میں اگر پولس ملے تو میرے پاس بھیج دینا ۔
سر ماں بابو اندر پھنسے ہوئے ہیں چلا جاؤں,سر ! میری ماں اور بابو جی اندر پھنسے ہوئے ہیں اور میں یہاں سے چلا جاؤں ۔
دیکھو لوگوں پاس بندوقیں ہیں گولی چل سکتی ہے جان خطرہ ہو سکتا ہے سمجھے,دیکھو ان لوگوں کے پاس بندوقیں ہیں ، کبھی بھی گولی چل سکتی ہے اور تمھاری جان کو خطرہ ہو سکتا ہے ، سمجھے ۔
برائیوں گناہوں لڑنے جان دینے حق وردی ہے لوگوں NULL,کیا برائیوں اور گناہوں کے خلاف لڑنے اور جان دینے کا حق صرف آپ وردی والوں کو ہے ، ہم لوگوں کو نہیں ؟
سر,کیوں سر ؟
جان ملک نام دن لکھ دی تھی سر دن وردی پہنی تھی,ویسے میں نے اپنی جان ملک کے نام اسی دن لکھ دی تھی سر جس دن میں نے یہ وردی پہنی تھی ۔
سر عورت بچی بینک اندر جانے روکنا ہے سر,سر ! اس عورت اور بچی کو بینک کے اندر جانے سے روکنا بہت ضروری ہے سر ۔
وردی دیکھ کر ڈاکو گولی چلا سکتے ہیں جا کر عورت لے آتا ہوں سر,آپ کی وردی دیکھ کر ڈاکو گولی چلا سکتے ہیں ، میں جا کر عورت کو واپس لے آتا ہوں سر ۔
گو آرڈر سر حکم دیجئے سر,پلیز گو می آرڈر سر ! آپ مجھے حکم دیجئے ، پلیز سر ۔
مہیش خوشی دن منٹوں دنوں بدل گیا تھا زندگی مذاق کرتے دیکھا تھا,مہیش کی سب سے خوشی کا دن منٹوں میں سب سے دکھی دنوں میں بدل گیا تھا ، زندگی کو اس سے بڑا مذاق کرتے میں نے نہیں دیکھا تھا ۔
دنوں مہیش بہن لے کر ممبئ چلا گیا تھا دن بعد ہونے لگا درد سہنے طاقت بڑھ گئ ہے,کچھ دنوں میں مہیش اپنی بہن کو لے کر ممبئ چلا گیا تھا ، مگر اس دن کے بعد محسوس ہونے لگا کہ میرے درد کو سہنے کی طاقت بڑھ گئ ہے ۔
شہر کونا کونا چھان مارو باہر جانے راستے کر دو آدمی پکڑا جانا ہے,خیر ، شہر کا کونا کونا چھان مارو اور باہر جانے والے راستے بند کر دو ، اس آدمی کا پکڑا جانا میرے لیے بہت ضروری ہے ۔
جاننا چاہتا ہوں مہیش منا بن گیا,کیونکہ میں یہ جاننا چاہتا ہوں کہ یہ مہیش سے منا کیسے بن گیا ؟
جیوتی سال ہونے دن ہیں شہربدر سکہ ماتھے لگا ہوا ہے,جیوتی ! ابھی ایک سال پورے ہونے میں چار دن باقی ہیں ، ابھی تک شہربدر کا سکہ میرے ماتھے پر لگا ہوا ہے ۔
پولس پیچھے کتے پڑی ہوئی ہے جانتی ہو سزا کاٹ لیتا بمبئ آ سکتا,پولس میرے پیچھے کتے کے موافق پڑی ہوئی ہے اور تم جانتی ہو جب تک میں سزا کاٹ نہیں لیتا ، میں بمبئ واپس نہیں آ سکتا ۔
بتاؤ بلایا,بتاؤ کس کے لئے بلایا مجھے ؟
اہمیت سوالات ڈھنگ لکھتا تھا,یہ عوامی اہمیت کے سوالات پر بہت موثر ڈھنگ سے لکھتا تھا ۔
ادارے پونا کانگریس بلانے فیصلہ کیا تھا,اسی ادارے نے پونا میں کانگریس بلانے کا فیصلہ کیا تھا ۔
مہاراشٹر زندگی قسم مدیر مہادیو گوند راناڈے اندوپرکاش لکھتے تھے,مہاراشٹر کے عوامی زندگی کے ایک قسم سے عادی مدیر جناب مہادیو گوند راناڈے بھی اس میں اور ` اندوپرکاش ` میں لکھتے تھے ۔
کولہاپور دیوان مضمون شائع کرنے تلک آگرکر سزا ہوئی بعد ۱۸۹۷ پونا پلیگ پھیلا کمشنر رینڈ مظالم برداشت ہو گئے لوک مانیہ تلک مئی ۱۸۹۷ مضمون لکھا تھا بیماری بہانا ہے حقیقت سرکار لوگوں روح کچلنا چاہتی ہے,کولہاپور کے دیوان کے خلاف ایک مضمون شائع کرنے پر جناب تلک اور جناب آگرکر کو سزا ہوئی اور بعد میں جب ۱۸۹۷ میں پونا میں پلیگ پھیلا اور کمشنر رینڈ کے مظالم ناقابل برداشت ہو گئے تو لوک مانیہ تلک نے ۴ مئی ، ۱۸۹۷ میں ایک مضمون لکھا تھا - ` بیماری تو بہانا ہے ، حقیقت میں سرکار لوگوں کی روح کو کچلنا چاہتی ہے ۔
رینڈ ہیں کر رہے ہیں سرکار حکم کر رہے ہیں حکومت پاس گذارش کرنا,مسٹر رینڈ متشدد ہیں اور جو کچھ وہ کر رہے ہیں وہ سرکار کے حکم سے ہی کر رہے ہیں اسلئے حکومت کے پاس گذارش کرنا بیکار ہے ۔
طرح مضامین بعد چاپیکر بھائیوں جون رینڈ قتل کر دیا تھا,اس طرح کے مضامین کے بعد چاپیکر بھائیوں نے ۲۲ جون کو جناب رینڈ کا قتل کر دیا تھا ۔
دیکھتے ہیں لوگوں کانگریس دن آزادی کام نمائندوں فہرست مقام دیا گیا ہے اخبارات مدیر تھے,اس طرح ہم دیکھتے ہیں کہ جن لوگوں کو ہندوستانی قومی کانگریس کے پہلے دن آزادی کے کام میں نمائندوں کی فہرست میں اول مقام دیا گیا ہے وہ ہندوستانی اخبارات کے کچھ مدیر تھے ۔
بات اینی بیسنٹ لکھی ہو ہے,یہ بات صرف محترمہ اینی بیسنٹ نے ہی لکھی ہو ، ایسا نہیں ہے ۔
مدیران اخبارات ہونا مانا گیا,لیکن ان مدیران اور اخبارات کا فقط موجود ہونا ہی کافی نہیں مانا گیا ۔
کانگریس تجویز مدراس ہندو مدیر جی سبرمنیم ایّر پیش کیا تھا مانگ کی گئی تھی سرکار انتظامیہ جانچ کمیشن کرے,پہلی کانگریس کی پہلی تجویز مدراس کے ' ہندو ' کے مدیر جی سبرمنیم ایّر نے پیش کیا تھا ، جس میں یہ مانگ کی گئی تھی کہ سرکار ہندوستانی انتظامیہ کی جانچ کے لئے ایک کمیشن مقرر کرے ۔
بیسنٹ کہا تھا مدراس لیڈروں NULL دوراندیشی رکھنے رہنما تھے ستائش تقریر تجاویز پیش کیا آج ہےں,محترمہ بیسنٹ نے ان کے متعلق کہا تھا کہ وہ مدراس کے لیڈروں میں سب سے بہادر اور دوراندیشی رکھنے والے رہنما تھے اور انھوں نے جس لائق ستائش تقریر کے ذریعہ اول تجاویز پیش کیا وہ بہت کچھ آج بھی اتنی ہی اہم ہےں ۔
مدن موہن مالویہ دینک ہندوستان ادارت کی ہفتہ_وار روزنامہ ابھیودے دلی ہندوستان ٹائمس روزنامہ خاکہ حاصل ہوا,محترم مدن موہن مالویہ جنھوں نے ` دینک ہندوستان ` کی ادارت کی اور ہفتہ_وار اور روزنامہ ` ابھیودے ` اور دلی کے ہندوستان ٹائمس کو قومی روزنامہ کا خاکہ حاصل ہوا ۔
پنڈت موتی لال نہرو لیڈر روزنامہ ڈائرکٹر صدر تھے لیڈر ضمانت مانگی گئی تھی کہا تھا گھر اینٹ ہے لیڈر مرنے دونگا,پنڈت موتی لال نہرو ` لیڈر ` روزنامہ کے ڈائرکٹر کے پہلے صدر تھے اور ` لیڈر ` سے ضمانت مانگی گئی تھی تو انھوں نے کہا تھا کہ جب تک میرے گھر میں ایک بھی اینٹ ہے تب تک میں ` لیڈر ` کو مرنے نہیں دونگا ۔
انڈپنڈنٹ روزنامہ قیام کیا,انھوں نے ` انڈپنڈنٹ ` روزنامہ کا قیام کیا ۔
لالا لاجپت رائے ترغیب پنجابی وندےماترم پیپُل نام روزنامے لاہور نکلے,لالا لاجپت رائے کی ترغیب سے ` پنجابی ` ، ` وندےماترم ` اور ` پیپُل ` نام کے تین روزنامے لاہور سے نکلے ۔
تحریک تعلق ہے ہندوستان تحریک بندوق بم ساتھ NULL اخبارات شروع ہوئ,جہاں تک انقلابی تحریک کا تعلق ہے ، ہندوستان کی انقلابی تحریک بندوق اور بم کے ساتھ نہیں ، اخبارات سے شروع ہوئ ۔
نام ہیں,جن میں کچھ نام نہایت فخریہ ہیں ۔
غدر اخبار انقلاب سفیر تھا,خود ` غدر ` اخبار اپنے آپ میں انقلاب کا بڑا سفیر تھا ۔
