dropped,sentences
کی کے کئی ہیں ۔,راجا خُشگال کی شاعری کے کئی رنگ ہیں ۔
کبھی وہ ` کا ` میں بدلتے کو کرتے ہیں تو کبھی ` ` میں ایک کی کہتے ہیں ۔,کبھی وہ ` دنیا کا چہرا ` شاعری میں بدلتے چہروں کو بیاں کرتے ہیں تو کبھی ` بھوٹئے ` نظموں میں ایک تہذیب کی کہانی کہتے ہیں ۔
` کا ` چھوٹی سی ہے لیکن ایک بہت بڑا ہے ۔,` میل کا پتھر ` چھوٹی سی نظم ہے لیکن ایک مطلب بہت بڑا ہے ۔
کے کو بھی وہ اور مانتے ہیں ۔,میل کے پتھروں کو بھی وہ راہبر اور ہمسفر مانتے ہیں ۔
اسی طرح ` اننت میں مون ` ( آنجہانی شمشیرجی کے لئے عزت کے ساتھ ) کی شعری زبان سادی اور آسان ہے لیکن شعری پن بالکل خالی نہیں ۔,اسی طرح ` اننت میں مون ` ( آنجہانی شمشیرجی کے لئے عزت کے ساتھ ) کی شعری زبان سادی اور آسان ہے لیکن شعری پن بالکل خالی نہیں ۔
انھوں نے جو بھی محسوس کیا اسے اور کے آسان میں کا دے دیا ۔,انھوں نے جو بھی محسوس کیا اسے عزت اور وقار کے ساتھ آسان زبان میں شاعری کا روپ دے دیا ۔
اگر کا ہے تو کا ایک ہے ۔,لفظ اگر اظہار کا ذریعہ ہے تو رقص اظہار کا ایک طرز ہے ۔
، اور سے جڑ کر سے ہمارے کو بناتا آیا ہے ۔,سُر ، تال اور لے سے جڑ کر رقص صدیوں سے ہمارے جذبات کو زباں بناتا آیا ہے ۔
بدلے یا NULL,موسم بدلے یا ماحول
ہر کے مطابق ایک علاحدہ نے ہمارے کی کو متمول کیا ہے ۔,ہر موقعے کے مطابق ایک علاحدہ رقص نے ہمارے ملک کی روایات کو متمول کیا ہے ۔
ان کا تب اور بھی صاف آتا ہے جب کے سے ہی ایک کو پہچانا جانے لگتا ہے ۔,ان روایات کا تعاون تب اور بھی صاف نظر آتا ہے جب رقص کے نام سے ہی ایک ریاست کو پہچانا جانے لگتا ہے ۔
حالانکہ ہر کے کی اپنی کی بھی بہت ہے ۔,حالانکہ ہر علم کے ساتھ فنکار کی اپنی علمیت کی بھی بہت اہمیت ہے ۔
جب کوئی بھی اچھا دیتا ہے تو اس سے مضبوط ہوتی ہے ۔,جب کوئی بھی اچھا فنکار پیشکش دیتا ہے تو اس سے روایت مضبوط ہوتی ہے ۔
اس میں کی بھی اپنی ہے کیونکہ کا جتنا اونچا ہوگا اتنی ہی عمدہ ہوگی ۔,اس میں تلاش کی بھی اپنی اہمیت ہے کیونکہ فنکار کا تخیل جتنا اونچا ہوگا پیشکش اتنی ہی عمدہ ہوگی ۔
پھر چاہے کو پر لائیں یا کسی اور کو اپنے سے جوڑیں ۔,پھر چاہے رادھاوکرشن کو اسٹیج پر لائیں یا کسی اور عنوان کو اپنے فن سے جوڑیں ۔
بیشک نئے کے نئے میں رنگ چکے ہیں لیکن اس کے ہی یہ بھی دلچسپ ہے کہ کلاسکی اور جیسے قدیم میں لینے والوں کی بڑھ رہی ہے ۔,بیشک نئے زمانے کے لوگ نئے رنگ میں رنگ چکے ہیں لیکن اس کے ساتھ ہی یہ بھی دلچسپ ہے کہ کلاسکی موسیقی اور رقص جیسے قدیم فن میں دلچسپی لینے والوں کی تعداد بڑھ رہی ہے ۔
اس کی سب سے بڑی کا سے کرنا کہا جائے گا ۔,اس کی سب سے بڑی وجہ فنکاروں کا گہرائی سے کام کرنا کہا جائے گا ۔
تہذیبی سے جڑے کے اپنے کے لئے ، اور ہو تو اس کا ہمیشہ مناسب رہتا ہے ۔,تہذیبی سرگرمیوں سے جڑے فنکار کے اندر اپنے فن کے لئے عزت ، وقار اور لگن ہو تو اس کا طرز ہمیشہ مناسب رہتا ہے ۔
یہی ہماری سماجی کی ہے ۔,یہی ہماری سماجی تہذیب کی پہچان ہے ۔
کا کلاسکی پوری میں مشہور ہے ۔,ہندوستان کا کلاسکی رقص پوری دنیا میں مشہور ہے ۔
ویسے بھی کی کوئی نہیں ہوتی ہے ۔,ویسے بھی رقص کی کوئی سرحد نہیں ہوتی ہے ۔
اگر ہمارے میں یہ قدیم ہے تو بھر میں اس میں ڈوبنے والوں کی بھی کوئی نہیں ہے ۔,اگر ہمارے ملک میں یہ قدیم روایت ہے تو دنیا بھر میں اس میں ڈوبنے والوں کی بھی کوئی کمی نہیں ہے ۔
کے بھلے ہی اس کے میں زیادہ نہیں آئی ہے لیکن اس میں کا جو ہے وہ دلچسپ ہے ۔,وقت کے ساتھ بھلے ہی اس کے طرز میں زیادہ تبدیلی نہیں آئی ہے لیکن اس میں حرکات وسکنات کا جو مرکب ہے وہ دلچسپ ہے ۔
کی میں `` `` بھی ہے ۔,قانون کی زبان میں `` گناہ `` بھی جرم ہے ۔
اسیلئے جرائم کا سیدھا و ، و اور سے ہے ۔,اسیلئے جرائم حادثات کا سیدھا تعلق شخص و سماج ، ملک و عہد اور مذہب سے ہے ۔
میں رہنے والا ہر براہراست یا بالاواسطہ سے سے متاثر ہوتا ہے ۔,سماج میں رہنے والا ہر شخص براہراست یا بالاواسطہ طور سے جرائم سے متاثر ہوتا ہے ۔
ان کے لئے نیک نہیں بنتے بلکہ بن جاتے ہیں ۔,ان کے لئے نیک حوادث خبر نہیں بنتے بلکہ حوادث خبر بن جاتے ہیں ۔
کا کرتے وقت کا بہت ہی سے کرنا پڑتا ہے ۔,خبر کا تعین کرتے وقت جرائم خبر کا تعین بہت ہی احتیاط سے کرنا پڑتا ہے ۔
اسیلئے ` کھوجی ` میں خاص رکھتا ہے ۔,اسیلئے ` کھوجی صحافت ` میں جرائم نامہ_نگار خاص اہمیت رکھتا ہے ۔
مغربی میں تو بہت ہی سینئر مانا جاتا ہے ۔,مغربی ممالک میں تو کرائم رپورٹر بہت ہی سینئر نامہ_نگار مانا جاتا ہے ۔
اور کی اس کو دی جاتی ہے جسے کے ہر اور کا پورا پورا ہو ۔,اور جرائم کی رپورٹنگ اس نامہ_نگار کو دی جاتی ہے جسے صحافت کے ہر شعبہ اور پہلو کا پورا پورا علم ہو ۔
ایک میں کو جمع کرنے والا نہایت اہم مانا جاتا ہے ۔,ایک روزنامہ اخبار میں جرائم اخباروں کو جمع کرنے والا نامہ_نگار نہایت اہم ممبر مانا جاتا ہے ۔
جہاں سبھی کے لئے اہم ہوتے ہیں وہیں ، اس میں الگ رکھتی ہے ۔,جہاں سبھی اخبار کے لئے اہم ہوتے ہیں وہیں ، جرائم خبر اس میں الگ مقام رکھتی ہے ۔
لیکن میں بڑے کے میں سماجی یا شہری سے کرنے والے کو الگ کر دیا گیا ۔,لیکن بعد میں بڑے گروپوں کے اخبارات میں سماجی یا شہری نامہ_نگاروں سے جرائم خبر جمع کرنے والے نامہ_نگار کو الگ کر دیا گیا ۔
سے متعلق کے نے اب جو پکڑا ہوا ہے اس سے نہایت خاص اور اہم میں کچھ بھر گئی ہے ۔,جرائم سے متعلق خبروں کے مجموعه نے اب جو پہلو پکڑا ہوا ہے اس سے نہایت خاص اور اہم کام میں کچھ سیاہی بھر گئی ہے ۔
بھی اسے خاص نہیں دیتا ۔,اخبار انتظامیہ بھی اسے خاص عزت نہیں دیتا ۔
ایک اچھے کی اور کی کے حسّی بھی تیز ہونا چاہیئے ۔,ایک اچھے نامہ_نگار کی آنکھ اور کان کی قوت کے ساتھ حسّی قوت بھی تیز ہونا چاہیئے ۔
چھٹی کی پر کے کے وہ میں ہونے والے کا لگا سکتا ہے اور پچھلے کا موجودہ کے بیٹھا سکتا ہے ۔,چھٹی حس کی طاقت پر جرم کے واقعہ کے ساتھ وہ مستقبل میں ہونے والے حادثے کا اندازہ لگا سکتا ہے اور پچھلے حادثات کا موجودہ حوادث کے ساتھ تال_میل بیٹھا سکتا ہے ۔
ساتھ ہی اس کی اور اتنا واضح ہونا چاہیئے کہ جو کچھ وہ ظاہر کرنا چاہتا ہو اس کی بالکل وہی رکھتی ہو ۔,ساتھ ہی اس کی زبان اور اسلوب اتنا واضح ہونا چاہیئے کہ جو کچھ وہ ظاہر کرنا چاہتا ہو اس کی رپورٹ بالکل وہی معنیٰ رکھتی ہو ۔
کو اپنے کا ہونا چاہیئے ۔,نامہ_نگار کو اپنے حدود کا علم ہونا چاہیئے ۔
وہ فقط کی کر رہا ہے اور اس کی میں وہ نہیں ہے ۔,وہ فقط جرائم واقعات کی رپورٹنگ کر رہا ہے اور اس کی حد میں وہ مدیر نہیں ہے ۔
اسے لکھتے ہوئے کرنے سے بچنا چاہیئے ۔,اسے خبر لکھتے ہوئے تبصرہ کرنے سے بچنا چاہیئے ۔
کرنا ، یا کے بطور مناسب ہوتا ہے ۔,تبصرہ کرنا مدیر ، نائب مدیر یا مضمون_نگار کے بطور مناسب ہوتا ہے ۔
جس کی لکھنی ہو اس کو نچوڑ کر پہلے یا دوسرے میں ڈال دینا چاہیئے ۔,جس حادثہ کی خبر لکھنی ہو اس کو نچوڑ کر پہلے یا دوسرے پیراگراف میں ڈال دینا چاہیئے ۔
یہی کا ` ` ہوگا ۔,یہی جرائم خبر کا ` انٹرو ` ہوگا ۔
کو بوجھل ہونے سے بچانے کے لئے طور سے اپنی نہیں بڑھانی چاہیئے ۔,خبر کو بوجھل ہونے سے بچانے کے لئے غیرضروری طور سے اپنی خبر نہیں بڑھانی چاہیئے ۔
کو جسمانی سے چست ہونا چاہیئے اور جائے پر جانے کے لئے تیار رہنا چاہیئے ۔,نامہ_نگار کو جسمانی طور سے چست ہونا چاہیئے اور جائے حادثہ پر جانے کے لئے تیار رہنا چاہیئے ۔
لیکن اس سے اگر ممکن ہو تو اپنے سے اور جائے کی لازمی یکجا کر لینی چاہیئے ۔,لیکن اس سے قبل اگر ممکن ہو تو اپنے ذرائع سے جرم اور جائے وقوعہ کی لازمی جانکاری یکجا کر لینی چاہیئے ۔
ایسا فقط اسی میں کیا جانا چاہیئے جب دوبارہ دینے کی اور ہو ۔,ایسا فقط اسی حالت میں کیا جانا چاہیئے جب دوبارہ رپورٹ دینے کی سہولت اور وقت ہو ۔
اس کو گزشتہ میں بھی کیا جا سکتا ہے ۔,اس رپورٹنگ کو گزشتہ شماروں میں بھی استعمال کیا جا سکتا ہے ۔
سے متعلق لینے والا جو فقط کی پر منحصر کرتا ہے کامیاب نہیں ہو سکتا ۔,جرائم سے متعلق خبر لینے والا جو نامہ_نگار فقط پولس کی اطلاع پر منحصر کرتا ہے کامیاب نامہ_نگار نہیں ہو سکتا ۔
اسے یکجا کرنے کے لئے اپنے یکجا کرنا چاہیئے جس سے وہ زیادہ سے زیادہ لیکن حقیقی کر سکے ۔,اسے اطلاعات یکجا کرنے کے لئے اپنے ذرائع یکجا کرنا چاہیئے جس سے وہ زیادہ سے زیادہ لیکن حقیقی معلومات حاصل کر سکے ۔
اسلئے کے کو بھی اس سے کرنے کی ہونا چاہیئے ۔,اسلئے نامہ_نگار کے ذرائع کو بھی اس سے رابطہ کرنے کی معلومات ہونا چاہیئے ۔
متعدد کی کو اس کے سے ہوتی ہے ۔,متعدد واقعات کی اطلاع جرائم نامہ_نگار کو اس کے ذرائع سے حاصل ہوتی ہے ۔
جائے کا لیتے ہوئے کو وہاں کی سے - نہیں کرنا چاہیئے ۔,جائے حادثہ کا جائزہ لیتے ہوئے نامہ_نگار کو وہاں کی اشیا سے چھیڑ - چھاڑ نہیں کرنا چاہیئے ۔
اس سے مٹ جانے کا رہتا ہے ۔,اس سے حقائق مٹ جانے کا خطرہ رہتا ہے ۔
اس کی پر آ سکتی ہے ۔,اس کی ذمہ_داری نامہ_نگار پر آ سکتی ہے ۔
اسے چشم_دید اور کے رہنے والے سے سبھی اپنے سے چیت کر کی میں جانے کی کرنی چاہیئے ۔,اسے چشم_دید گواہوں اور حادثہ کے آس پاس رہنے والے لوگوں سے سبھی اپنے طور سے بات چیت کر حادثات کی گہرائی میں جانے کی کوشش کرنی چاہیئے ۔
اس سے عموماً کو اضافی مل جاتے ہیں ۔,اس سے عموماً جرائم نامہ_نگار کو اضافی حقائق مل جاتے ہیں ۔
کی میں سبھی کے شامل ہونا چاہیئے ۔,نامہ_نگار کی رپورٹ میں سبھی قسم کے حقائق شامل ہونا چاہیئے ۔
اس میں انسانی اور مادی شامل ہونا چاہیئے ۔,اس میں انسانی اور مادی حقائق شامل ہونا چاہیئے ۔
کا اس کے کی بھی چاہتا ہے NULL اسلئے اس کا ہوتے رہنا چاہیئے ۔,اخبار کا قاری اس حادثہ کے بعد کی بھی جانکاری چاہتا ہے اسلئے اس کا فالواپ ہوتے رہنا چاہیئے ۔
اپنی کو سنسی_خیز بنانے کے لئے کو کے کو توڑنے مروڑنے سے بچنا چاہیئے ۔,اپنی رپورٹ کو سنسی_خیز بنانے کے لئے جرائم نامہ_نگار کو حادثہ کے حقائق کو توڑنے مروڑنے سے بچنا چاہیئے ۔
اسے کے یکجا کرنے یا کی دیگر سے بھی کر لینی چاہیئے ۔,اسے حقائق کے یکجا کرنے یا اطلاعات کی دیگر ذرائع سے بھی جانچ کر لینی چاہیئے ۔
یہ اچھی سے لینا چاہیئے کہ وہ ابتدائی اطلاعاتی ( ) کو کبھی مکمل نہیں مانتا ۔,یہ بات اچھی طرح سے سمجھ لینا چاہیئے کہ وہ نامہ_نگار ابتدائی اطلاعاتی رپورٹ ( ایف آئی آر ) کو کبھی مکمل رپورٹ نہیں مانتا ۔
ابتدائی اطلاعاتی فقط کی اور ہی ہے ۔,ابتدائی اطلاعاتی رپورٹ فقط حادثہ کی جانکاری اور شکایت ہی ہے ۔
اتنا ہی نہیں اگر میں کسی کو پایا گیا تب بھی لازمی نہیں کہ متعلقہ ہو ۔,اتنا ہی نہیں اگر پولس جانچ میں کسی کو ملزم پایا گیا تب بھی لازمی نہیں کہ متعلقہ شخص گناہ_گار ہو ۔
ہونے یا نہ ہونے کا فقط ہی کر سکتی ہے ۔,ملزم ہونے یا نہ ہونے کا فیصلہ فقط عدالت ہی کر سکتی ہے ۔
کسی کے کے متعلق لکھتے ہوئے رکھنا چاہیئے کہ کسی سے کم نہیں ۔,کسی کے کردار کے متعلق لکھتے ہوئے دھیان رکھنا چاہیئے کہ کردارکشی کسی قتل سے کم نہیں ۔
میں کی ہونی چاہیئے ۔,پرومو میں اشتھار کی زبان ہونی چاہیئے ۔
مثلاً کچھ کے متعلق میں بتاوں تو آپ نے کئی اشتھاری میں دیکھے یا سنے ہونگے ۔,مثلاً کچھ اشتھار کے متعلق میں بتاوں تو آپ نے کئی تشہیر اشتھاری روپ میں دیکھے یا سنے ہونگے ۔
مثلاً ، کے کا ' ہی لینا ، یا پھر کی میں ، ' ٹھنڈا ' ۔,مثلاً ، فینا کے پرچار کا ' فینا ہی لینا ، یا پھر کوکاکولا کی تشہیر میں ، ' ٹھنڈا مطلب کوکاکولا ' ۔
میرا ہے ۔,میرا ٹاپک ہے پوجا ۔
ہم ہر ایک کی کرتے ہیں ۔,ہم ہر ایک صبح واہے گرو کی پوجا کرتے ہیں ۔
کہتے ہیں کہ کرنے سے خوش ہو جائینگے اور ہماری کرینگے ۔,پاپا کہتے ہیں کہ پوجا کرنے سے واہے گرو خوش ہو جائینگے اور ہماری حفاظت کرینگے ۔
کہتی ہیں کہ کرنے سے خوش ہو جائینگی اور ہمیں بڑا چھوڑ جائینگی ۔,ممی کہتی ہیں کہ پوجا کرنے سے دادی خوش ہو جائینگی اور ہمیں بڑا مکان چھوڑ جائینگی ۔
میری پسندیدہ ہے اور میری بیسٹ کا بھی ہے ۔,پوجابھٹ میری پسندیدہ اداکارہ ہے اور میری بیسٹ فرینڈ کا نام بھی پوجا ہے ۔
وہ ہے جو ہم کو اتنا کرتی ہے کہ کبھی کبھی ہم خود اس کو نہیں پاتے ۔,ماں وہ ہے جو ہم کو اتنا پیار کرتی ہے کہ کبھی کبھی ہم خود اس پیار کو سمجھ نہیں پاتے ۔
وہ ہے جو ہم کو NULL دلاتی ہے کہ ہم کتنے اچھے ہیں ، NULL ہم سے اچھا اور کوئی ہے ہی نہیں ۔,ماں وہ ہے جو ہم کو احساس دلاتی ہے کہ ہم کتنے اچھے ہیں ، ہم سے اچھا اور کوئی ہے ہی نہیں ۔
وہ ہے جس کی ہماری سے ہے ، NULL جس کا ہمارے سے ہے ۔,ماں وہ ہے جس کی خوشی ہماری ہنسی سے ہے ، جس کا دکھ ہمارے دکھ سے ہے ۔
وہ ہے جس کے بنا ہم جی نہیں سکتے ۔,ماں وہ ہے جس کے بنا ہم جی نہیں سکتے ۔
سب کچھ ہے ، NULL بس ہمارے نہیں NULL ۔,ماں سب کچھ ہے ، بس ہمارے پاس نہیں ۔
لیکن ہمارے ہیں اور وہ بھی کافی اچھے ہیں ۔,لیکن ہمارے پاس پاپا ہیں اور وہ بھی کافی اچھے ہیں ۔
ہے ! وہ اپنے جی ہیں نا جی ، ان کا آیا تھا ۔,پتا ہے راہول ! وہ اپنے شرما جی ہیں نا شرما جی ، ان کا فون آیا تھا ۔
وہ ، اپنے کے ، انھوں نے بھیجا ہے ۔,وہ ، اپنے دہلی کے پڑوسی ، انھوں نے رشتہ بھیجا ہے ۔
ویسے وہ کہہ رہے تھے کہ خوبصورت ہے ، NULL سلیقہ_مند ہے ۔,ویسے وہ کہہ رہے تھے کہ لڑکی خوبصورت ہے ، سلیقہ_مند ہے ۔
میں نے تو صاف کر دیا ۔,میں نے تو صاف انکار کر دیا ۔
میں ویسے بھی کون سا غلط کرتی ہوں ؟,میں ویسے بھی کون سا کام غلط کرتی ہوں ؟
اب سلیقہ_مند ہے تو کیا ہوا ، NULL خوبصورت ہے تو کیا ہوا ؟,اب لڑکی سلیقہ_مند ہے تو کیا ہوا ، خوبصورت ہے تو کیا ہوا ؟
ہر ہی ہوتی ہے ، NULL خوبصورت ہی ہوتی ہے ۔,ہر لڑکی آجکل سلیقےمند ہی ہوتی ہے ، خوبصورت ہی ہوتی ہے ۔
تم دوسری نہیں کرو گے ؟,تم دوسری شادی نہیں کرو گے ؟
! ہم ایک جیتے ہیں ، NULL ایک مرتے ہیں ، بھی ایک ہی ہوتی ہے اور بھی ایک ہی ہوتا ہے ، NULL باربار نہیں ہوتا ۔,ماں ! ہم ایک بار جیتے ہیں ، ایک بار مرتے ہیں ، شادی بھی ایک ہی بار ہوتی ہے اور پیار بھی ایک ہی بار ہوتا ہے ، باربار نہیں ہوتا ۔
تم تو اپنے آپ کو سنبھال لو گے ، لیکن ؟,تم تو اپنے آپ کو سنبھال لو گے بیٹے ، لیکن انجلی ؟
تمھیں نہیں لگتا اسے ایک کی ہے ؟,تمھیں نہیں لگتا اسے ایک ماں کی ضرورت ہے ؟
وہ ٹھیک ہے ، کیونکہ اس کے وہ ہے جو میرے بھی نہیں ، NULL اس کی کی NULL ۔,وہ ٹھیک ہے ، کیونکہ اس کے پاس وہ ہے جو میرے پاس بھی نہیں ، اس کی ماں کی چٹھیاں NULL ۔
میری پیاری ، ۔,میری پیاری انجلی ، ہیپی برتھڈے ۔
تم آٹھ کی ہو گئی ہو ، اور مجھے ہے کہ تم بالکل اپنے جیسی ہو ۔,آج تم آٹھ سال کی ہو گئی ہو ، اور مجھے یقین ہے کہ تم بالکل اپنے پاپا جیسی ہو ۔
وہی ، NULL وہی ، ہے نا ؟,وہی آنکھیں ، وہی چہرہ ، ہے نا انجلی ؟
نہیں ، میں آپ کے جیسی ہوں ۔,نہیں ، میں آپ کے جیسی ہوں ۔
کیا تمھارے ابھی بھی کو پہن کر سوتے ہیں ؟,کیا تمھارے پاپا ابھی بھی رات کو جوتے پہن کر سوتے ہیں ؟
ان کی یہ کب جائیگی ؟,ان کی یہ عادت کب جائیگی ؟
میں تمھیں ایک سنانے جا رہی ہوں ۔,آج میں تمھیں ایک کہانی سنانے جا رہی ہوں ۔
اس میں میں ہوں ، تمھارے ہیں اور NULL ۔,اس کہانی میں میں ہوں ، تمھارے پاپا ہیں اور انجلی NULL ۔
صبح مجھ سے اٹھا نہیں جاتا ہے ۔,صبح صبح مجھ سے اٹھا نہیں جاتا ہے ۔
اٹھا نہیں جاتا یا تم ڈر گئے تھے ؟,اٹھا نہیں جاتا یا تم ڈر گئے تھے ؟
ہے ! کسی سے نہیں ڈرتا ہے ۔,ہے ! راہول کھنّہ کسی سے نہیں ڈرتا ہے ۔
لیکن سے روز میں ضرور ہارتا ہے ۔,لیکن انجلی شرما سے روز باسکیٹ_بال میں ضرور ہارتا ہے ۔
کی طرح مت چلّاؤ ۔,لڑکیوں کی طرح مت چلّاؤ ۔
اے ! مجھے مت بلاؤ ۔,اے ! مجھے لڑکی مت بلاؤ ۔
تم تو ہو ہی نہیں ۔,تم تو لڑکی ہو ہی نہیں ۔
ایٹلیسٹ ، میں ان اسٹوپڈ کی طرح نہیں ہوں ، جن کے تم بھاگتے رہتے ہو ۔,ایٹلیسٹ ، میں ان اسٹوپڈ لڑکیوں کی طرح نہیں ہوں ، جن کے پیچھے تم بھاگتے رہتے ہو ۔
میں کے نہیں بھاگتا ، NULL میرے بھاگتی ہیں ۔,میں لڑکیوں کے پیچھے نہیں بھاگتا ، لڑکیاں میرے پیچھے بھاگتی ہیں ۔
کب دلدار بن جائے نہیں چلتا ۔,یار کب دلدار بن جائے پتہ نہیں چلتا ۔
تم کچھ کہہ رہے تھے ؟,تم کچھ کہہ رہے تھے ملہوترہ ؟
میں تو ایسے ہی کہہ رہا تھا کہ میں شاٹ پہننا منع ہے ۔,میں تو ایسے ہی کہہ رہا تھا کہ کالج میں شاٹ اسکرٹ پہننا منع ہے ۔
لیکن یہ تو کا ہے ، ۔,لیکن یہ تو آجکل کا فیشن ہے ، ملہوترہ ۔
لیکن ، تم بہت بورنگ پہنتے ہو ۔,لیکن ملہوترہ ، تم بہت بورنگ کپڑے پہنتے ہو ۔
جب تک تو زندہ تھیں ، تب تک تو میں ان کے لئے کبھی ۔ کبھی فینسی پہن لیتا تھا ۔,جب تک تو مسز ملہوترہ زندہ تھیں ، تب تک تو میں ان کے لئے کبھی ۔ کبھی فینسی کپڑے پہن لیتا تھا ۔
کیا ہے ، NULL آپ بہت خوش آ رہے ہو ؟,کیا بات ہے سر ، آج آپ بہت خوش نظر آ رہے ہو ؟
میری واپس آ رہی ہے نا ، اسلئے ۔,آج میری بیٹی واپس آ رہی ہے نا ، اسلئے ۔
سے واپس آ رہی ہے ۔,ٹینا لندن سے واپس آ رہی ہے آج ۔
ہاں ، وہ وہاں میں پڑھتی تھی ۔,ہاں ، وہ وہاں آکسفورڈ یونیورسٹی میں پڑھتی تھی ۔
کے لئے بےحد پسندیدہ رہی اس میں کے لئے ان خاص کے علاوہ کرتی اس کی بھی رہی جس کی کی سے ہوئی ہے ۔,فن شائقین کے لئے بےحد پسندیدہ رہی اس نمائش میں لوگوں کے لئے ان خاص تصاویر کے علاوہ رقص کرتی اس خاتون کی تصویر بھی رہی جس کی مورتی موہن_جوداڑو کی کھدائی سے حاصل ہوئی ہے ۔
وہیں اور کی افسانوی میں سے ایک کی کو بھی نے پسند کیا ۔,وہیں نٹراجن اور کرناٹک کی افسانوی مورتیوں میں سے ایک نندی_بیل کی تصویر کو بھی لوگوں نے پسند کیا ۔
میں کی بھی ہے جس میں ان کے کے الگ الگ کو سے لیا گیا ہے NULL ہی ان میں کچھ فنی بھی شامل ہیں ۔,نمائش میں بھگوان بدھ کی تصویر بھی ہے جس میں ان کے چہرے کے الگ الگ تاثرات کو مجسموں سے لیا گیا ہے ساتھ ہی ان میں کچھ فنی نمونے بھی شامل ہیں ۔
کے غرور کے میں کو بھی نے سے سجایا ہے ۔,بھگوان وشنو کے غرور کے ساتھ تصاویر میں اشوک استمبھ کو بھی فنکار نے لکیروں سے سجایا ہے ۔
یہ بہترین تک چلے گی ۔,یہ بہترین پینٹنگ نمائش ۲۹ مئی تک چلے گی ۔
سے متعلق میں مسلسل ہو رہے کے کون ہے ذمہ_دار ۔,خواتین سے متعلق واردات میں مسلسل ہو رہے اضافے کے پیچھے کون ہے ذمہ_دار ۔
، ، ، یا پھر ۔,انتظامیہ ، پولس ، قانون ، سماج یا پھر سرکار ۔
ان کے پر پہنچنا تو ابھی تک ممکن نہیں ہو پایا ہے لیکن جب نے ان کو و کے میں پر کیا تو ان میں چھپی کو جاننے کی میں دکھائے دئے ۔,ان سوالوں کے نتائج پر پہنچنا تو ابھی تک ممکن نہیں ہو پایا ہے لیکن جب نوجوان فنکاروں نے ان سوالوں کو طنز و مزاح کے روپ میں اسٹیج پر پیش کیا تو ناظرین ان میں چھپی سچائی کو جاننے کی کوشش میں دکھائے دئے ۔
میں دکھایا گیا ` ` کے نے خاص پر سمجھنے کی کی ۔,مکت_دھارا آڈیٹوریم میں دکھایا گیا ڈرامہ ` جنتادربار ` کے دوران ناظرین نے خاص طور پر سمجھنے کی کوشش کی ۔
غیرسرکاری کے ذریعہ منعقد سالانہ کے تحت اس کی نے کی ۔,غیرسرکاری ادارے کے ذریعہ منعقد سالانہ پروگرام مسکراہٹ ۲۰۱۳ کے تحت اس ناٹک کی ہدایتکاری راجیوسنہا نے کی ۔
میں NULL دکھایا گیا جب ایک غریب کو بنایا جاتا ہے تو میں آئی خود کے ہوئے کے لئے مانگتی ہے ۔,ڈرامے میں دکھایا گیا جب ایک غریب بھکاری کو کائنسلر بنایا جاتا ہے تو سماعت میں آئی خاتون خود کے ساتھ ہوئے زدوکوب کے لئے مدد مانگتی ہے ۔
کے کو بتایا جاتا ہے اور کیا جاتا ہے کہ اس کے لئے کون ذمہ_دار ہے NULL وہ کو ٹھہراتے ہیں ۔,سماعت کے دوران ماں-باپ کو بتایا جاتا ہے اور سوال کیا جاتا ہے کہ اس کے لئے کون ذمہ_دار ہے وہ سماج کو ملزم ٹھہراتے ہیں ۔
کے کو ذمہ_دار بتاتے ہے ۔,سماج کے ٹھیکیدار انتظامیہ کو ذمہ_دار بتاتے ہے ۔
وہیں کو اور کو ۔,وہیں انتظامیہ قانون کو اور قانون سرکار کو ۔
اس میں کے ذریعہ اپنی کے مطابق میں کرنے کی کو بھی طنزیہ کے ذریعہ کیا گیا ۔,اس طرح آخر میں حکومت کے ذریعہ اپنی سہولیت کے مطابق قانون میں ترمیم کرنے کی کوشش کو بھی طنزیہ مکالمات کے ذریعہ پیش کیا گیا ۔
کے اہم میں ، ، و نے اپنی سے متاثر کیا ۔,ڈرامے کے اہم فنکاروں میں ریشوسنہا ، سنجیوملک ، سوپنل راج_گورو و ودّیاوشوناتھن نے اپنی فنکاری سے متاثر کیا ۔
کے تعاون سے کے ، و کے ذریعہ منعقدہ ۳۰ ویں بھارتی کو میں ہوئی ۔,ساہتیہ-کلا-پریشد کے تعاون سے دلی حکومت کے محکمہءفن ، ثقافت و السنہ کے ذریعہ منعقدہ ۳۰ ویں بھارتی ندو ناٹیہ اتسو تقریب پیر کو شری رام سینٹر میں شروع ہوئی ۔
کے پہلے ناکام کی لازوال بن چکی ` ` کی کی گئی ۔,تقریب کے پہلے دن ناکام محبت کی لازوال علامت بن چکی ` لیلیٰ_مجنوں ` کی کہانی پیش کی گئی ۔
تک چلنے والے اس میں ایک تک کئی نامی کی میں کئی بہترین کو کیا جائے گا ۔,۲۵ مارچ تک چلنے والے اس میلے میں ایک ہفتے تک کئی نامی ہدایتکاروں کی ہدایتکاری میں کئی بہترین ڈراموں کو پیش کیا جائے گا ۔
کے لکھے ` ` کی نے کیا ہے ۔,ناتھرام گوڑ کے لکھے ڈرامے ` لیلامجنوں ` کی ہدایت این ایس ڈی گریجوئیٹ انل چودھری نے کیا ہے ۔
