dropped,sentences
నా సిపాయి వెళ్లి ఆమెను ఆపివేసినాడు .,నా సిపాయి ముందుకు వెళ్లి ఆమెను ఆపివేసినాడు .
అని అడిగాను .,అని అడిగాను .
ఆమె కదిలించింది .,ఆమె చేతివేళ్లను కదిలించింది .
నాకు ఏమీ కాలేదు .,నాకు ఏమీ అర్ధం కాలేదు .
ఆమె అర్ధమయిపోయింది .,ఆమె నడక అర్ధమయిపోయింది .
కానీ నేను మళ్లీ పలికించాను .,కానీ నేను ప్రశ్న మళ్లీ పలికించాను .
ఆమె ఏంటో మాట్లాడసాగింది .,ఆమె ఏంటో మాట్లాడసాగింది .
నేను ఆలోచించసాగాను .,నేను ఆలోచించసాగాను .
ఈమె నన్ను చేయుటలేదు కదా ?,ఈమె నన్ను పిచ్చివాణ్ణి చేయుటలేదు కదా ?
అయితే వంటి ప్రదేశంలో ఒంటరిగా ఏమి చేస్తోంది ?,అయితే లాహోర్ వంటి ప్రదేశంలో ఒంటరిగా ఏమి చేస్తోంది ?
ఈమెకు ఏమి పని ?,ఇక్కడ ఈమెకు ఏమి పని ?
"నేను ఆలోచనలలోనే మునిగిపోయాను , నా సిపాయి ఖాసిం రెండు ఏదో సైగ చేశాడు .","నేను ఆలోచనలలోనే మునిగిపోయాను , నా సిపాయి ఖాసిం రెండు చేతులతో ఏదో సైగ చేశాడు ."
"ఇట్లా అన్నాడు "" అయిపోయింది .","ఇట్లా అన్నాడు "" అయిపోయింది ."
కాశ్మీరు అయిపోయిందని .,కాశ్మీరు పని అయిపోయిందని .
గాఢంగా నిట్టూర్పు విడిచింది .,స్త్రీ గాఢంగా నిట్టూర్పు విడిచింది .
నాకు ఆమె కాశ్మీరు అని అర్ధమైంది .,నాకు ఆమె కాశ్మీరు స్త్రీ అని అర్ధమైంది .
ఆమె తన చేయి వేయనీయటం .,ఆమె తన మూటమీద చేయి వేయనీయటం .
పెరిగింది .,అనుమానం పెరిగింది .
మళ్లీ అడిగాడు .,ఖాసిం మళ్లీ అడిగాడు .
అయినా సరిగా రాలేదు .,అయినా సమాధానం సరిగా రాలేదు .
ఆమె పెద్దగా విడిచింది .,ఆమె పెద్దగా నిట్టూర్పు విడిచింది .
అతని వెదుకుతూ వచ్చింది .,అతని వెదుకుతూ లాహోర్ వచ్చింది .
తిరిగి రాలేదు .,తిరిగి వెనక్కి రాలేదు .
ఆమె అతనికి చాలా రాసింది .,ఆమె అతనికి చాలా ఉత్తరాలు రాసింది .
అయినా రాలేదు .,అయినా ఇంటికి రాలేదు .
అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని చెప్పినాడు .,ఇప్పుడు అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని చెప్పినాడు .
మాటను ఆమె అంగీకరించింది .,పీర్హుస్సేన్ మాటను ఆమె అంగీకరించింది .
చాలా సందేహిస్తూ తన విప్పింది .,చాలా సందేహిస్తూ తన మూటను విప్పింది .
మూట కొంచెం తడితడిగా ఉంది .,మూట గుడ్డ కొంచెం తడితడిగా ఉంది .
ఆ గుడ్డలలోనే చాలా క్రితం చేసిన రొట్టె పిండి పిండి అయింది .,ఆ గుడ్డలలోనే చాలా రోజుల క్రితం చేసిన రొట్టె పిండి పిండి అయింది .
కాశ్మీర్ సంప్రదాయంతో ఒక ఉన్నది .,కాశ్మీర్ సంప్రదాయంతో ఒక జాకెట్ ఉన్నది .
"అక్కడక్కడ పూలు , కుట్టబడి .","అక్కడక్కడ పూలు , ఆకులు కుట్టబడి ."
ఆమె జాకెట్ మడతలను నెమ్మదిగా తెరచింది .,ఆమె జాకెట్ మడతలను నెమ్మది నెమ్మదిగా తెరచింది .
ఆమె దానిని చూపించవద్దనుకుంటుంది .,ఆమె దానిని చూపించవద్దనుకుంటుంది .
ఆమె తన ఒక కత్తిని బయటకు తీసింది .,ఆమె తన బుట్టలోంచి ఒక కత్తిని బయటకు తీసింది .
చెప్పలేదు .,సమాధానం చెప్పలేదు .
"ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" అంది .","ఆఖరికి ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" అంది ."
గ్రామం కాలు పెట్టలేదు .,గ్రామం ఇంతవరకు కాలు పెట్టలేదు .
ఈ లాహోర్ ఒంటరిగా వచ్చింది .,ఈ రోజు లాహోర్ ఒంటరిగా వచ్చింది .
తన వెతకటానికి వచ్చానని అంటుంది .,తన భర్తను వెతకటానికి వచ్చానని అంటుంది .
ఎవరి తెలియదు అంటుంది .,ఎవరి చిరునామా తెలియదు అంటుంది .
ఆమె ఉంది .,ఆమె కత్తి ఉంది .
చాలా జటిలంగా ఉంది .,విషయం చాలా జటిలంగా ఉంది .
నా జటిలమవుతుంది .,నా అనుమానం జటిలమవుతుంది .
ఈమే చాలా మోసకారిగా కనిపిస్తుంది .,ఈమే చాలా మోసకారిగా కనిపిస్తుంది .
భర్త అడిగితే లాహోర్లో ఉన్నాడని చెపుతోంది .,భర్త చిరునామా అడిగితే లాహోర్లో ఉన్నాడని చెపుతోంది .
భర్త ఆమెకు తెలియదు .,భర్త చిరునామ ఆమెకు తెలియదు .
తెలియకుండా ఎలా,చిరునామా తెలియకుండా ఎలా
నాకు అనుమానమే .,నాకు ఇప్పుడు అనుమానమే .
ఆమెకు తెలిసి .,ఆమెకు చిరునామా తెలిసి .
బహుశా ఆమె తన వెదుకుట ?,బహుశా ఆమె తన భర్తను వెదుకుట ?
సహాయంతో ఆమెతో మాట్లాడుతున్నాను .,పీర్హుస్సేన్ సహాయంతో ఆమెతో మాట్లాడుతున్నాను .
30 గడిచిపోయాయి .,30 సంవత్సరాలు గడిచిపోయాయి .
నా భర్త లాహోర్ వచ్చాడు .,నా భర్త ఫజ్జా లాహోర్ వచ్చాడు .
గ్రామంలోని ఇతర యువకులలా అతను డబ్బు పెద్ద పోయి సంపాదించాలనుకున్నాడు .,గ్రామంలోని ఇతర యువకులలా అతను డబ్బు పెద్ద పట్టణం పోయి సంపాదించాలనుకున్నాడు .
"నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా ఉంది .","అప్పుడు నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా ఉంది ."
సాగు చేసుకోవడానికి ఉంది .,సాగు చేసుకోవడానికి భూమి ఉంది .
మనం కష్టపడి చేద్దాం .,మనం కష్టపడి పని చేద్దాం .
"ఇది మనకు సరిపోతుంది ""","ఇది మనకు సరిపోతుంది """
మా నచ్చచెప్పింది .,మా అత్తగారు నచ్చచెప్పింది .
నేను అప్పటికి .,నేను అప్పటికి చిన్నదాన్ని .
అందరూ వెళ్తున్నారు .,అందరూ వెళ్తున్నారు .
నేను వెళ్లకూడదన్నారు .,నేను వెళ్లకూడదన్నారు .
ఏడునెలలకు పువ్వులు పూస్తాయి .,ఏడునెలలకు ఆపిల్ పువ్వులు పూస్తాయి .
"పుసేసరకి నేను తిరిగి "" అని చెప్పి బయలుదేరి .","పువ్వులు పుసేసరకి నేను తిరిగి "" అని చెప్పి బయలుదేరి ."
నేను ఏడుస్తూ ఉండేదాన్ని .,నేను ఏడుస్తూ ఉండేదాన్ని .
పొలంలో మేమే నడిపించేవాళ్లం .,పొలంలో నాగలి మేమే నడిపించేవాళ్లం .
కోపం వచ్చేది .,అత్తగారికి కోపం వచ్చేది .
""" కొడుకు పుట్టకపోతే బాగుండేది "" అని అనేది .",""" ఇటువంటివాడికంటే కొడుకు పుట్టకపోతే బాగుండేది "" అని అనేది ."
ఒక గడిచింది .,ఒక సంవత్సరం గడిచింది .
నేను ఏడుస్తూనే .,నేను రోజు ఏడుస్తూనే .
కురియటంతోనే అందరూ ఇంటికి తిరిగి .,మంచు కురియటంతోనే అందరూ ఇంటికి తిరిగి .
నా రాలేదు .,నా భర్త రాలేదు .
రహమాన్ వచ్చాడు .,రహమాన్ లాహోర్ వచ్చాడు .
వస్తూ ఉత్తరం ఒకటి తెచ్చాడు .,వస్తూ ఫజ్జా ఉత్తరం ఒకటి తెచ్చాడు .
""" నన్ను పోలీసులు ఒక అన్యాయంగా పట్టుకున్నారు .",""" నన్ను పోలీసులు ఒక విషయంలో అన్యాయంగా పట్టుకున్నారు ."
రెండు అమ్మేసాం .,రెండు గేదెలు అమ్మేసాం .
అమ్మకు చేసింది .,అమ్మకు జబ్బు చేసింది .
నేను ఏడుస్తున్నాను .,నేను ఏడుస్తున్నాను .
నాకు వేస్తుంది .,నాకు భయం వేస్తుంది .
నీవు త్వరగా రా .,నీవు త్వరగా ఇంటికి రా .
నన్ను తిడుతుంది .,అత్తగారు నన్ను తిడుతుంది .
నేను నిన్ను పంపించానని అంది .,నేను నిన్ను పంపించానని అంది .
నీవు నాతో గొడవపడి వెళ్లిపోయావంటుంది .,నీవు నాతో గొడవపడి వెళ్లిపోయావంటుంది .
ఇక్కడ ఒంటరిగా పని జరగటం .,ఇప్పుడు ఇక్కడ ఒంటరిగా పని జరగటం .
నీవు లేకుండా చాలా కష్టంగా ఉంది .,నీవు లేకుండా చాలా కష్టంగా ఉంది .
""" రశీదు వచ్చింది .",""" డబ్బుకి రశీదు వచ్చింది ."
వేలిముద్ర ఉంది .,క్రింద వేలిముద్ర ఉంది .
సాక్షి ఉంది .,సాక్షి సంతకం ఉంది .
ఉత్తరానికి రాలేదు .,ఉత్తరానికి జవాబు రాలేదు .
తిరిగి రాలేదు .,ఫజ్జా తిరిగి రాలేదు .
ఇంతలో అత్తగారికి చేసి మరణించింది .,ఇంతలో అత్తగారికి జబ్బు చేసి మరణించింది .
పెళ్లి తరువాత అయింది .,పారు పెళ్లి తరువాత అయింది .
వారికి ఇద్దరు కలిగారు .,వారికి ఇద్దరు పిల్లలు కలిగారు .
కూతురు చేస్తుంది .,కూతురు ఇంటిపని చేస్తుంది .
కొడుకు పుట్టాడు .,కూతురికి కొడుకు పుట్టాడు .
భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా ఉన్నారు .,మామ్_చూ భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా ఉన్నారు .
ఒక మనిషి ఉత్తరం తెచ్చాడు .,లాహోర్ ఒక మనిషి ఉత్తరం తెచ్చాడు .
నేను పడ్డాను .,నేను జబ్బు పడ్డాను .
ఖర్చులకు లేదు .,ఖర్చులకు డబ్బు లేదు .
చాలా కష్టంగా ఉంది .,చాలా కష్టంగా ఉంది .
ఎలాగైనా డబ్బు పంపించు .,ఎలాగైనా ఖర్చులకు డబ్బు పంపించు .
నేను వచ్చేస్తాను .,నేను వచ్చేస్తాను .
అని రాసి .,అని రాసి .
నేను మళ్లీ అమ్మేసాను .,నేను మళ్లీ గేదెను అమ్మేసాను .
రెండు సగం ధరకే అమ్మేసాను .,రెండు చెట్లు సగం ధరకే అమ్మేసాను .
రాయించాను .,ఉత్తరం రాయించాను .
""" నేను ఒంటరిగా ఉన్నాను .",""" ఇప్పుడు నేను ఒంటరిగా ఉన్నాను ."
మీ చనిపోయింది .,మీ తల్లికూడా చనిపోయింది .
నాకు శత్రువులు అవుతున్నారు .,గ్రామస్థులంతా నాకు శత్రువులు అవుతున్నారు .
లేకుండా ఏమి జీవితం NULL ?,భర్త లేకుండా ఏమి జీవితం NULL ?
కొందరు కొనేసుకుంటున్నారు .,కొందరు పొలాలు కొనేసుకుంటున్నారు .
"ఇద్దరు , ముగ్గురు ఉన్నారు .","ఇద్దరు , ముగ్గురు పిల్లలు ఉన్నారు ."
అందరు చేసేవారే .,అందరు పనులు చేసేవారే .
నాకు ఎవరూ లేరు .,నాకు ఎవరూ లేరు .
ఇప్పుడు నాకు వేస్తుంది .,ఇప్పుడు నాకు భయం వేస్తుంది .
నేను పడిఉన్నాను .,నేను జబ్బు పడిఉన్నాను .
నీ నాకు అవసరం లేదు .,నీ సంపాదన నాకు అవసరం లేదు .
నీవు చాలు .,నీవు చాలు .
""" వారి వచ్చింది .",""" వారి ఉత్తరం వచ్చింది ."
నేను పడ్డాను -,నేను కంగారు పడ్డాను -
""" నేను తప్పకుండా వస్తాను .",""" నేను తప్పకుండా వస్తాను ."
నిన్ను తీసుకువస్తాను .,నిన్ను లాహోర్ తీసుకువస్తాను .
నీవు ఏమి పెట్టుకోవద్దు .,నీవు ఏమి బెంగ పెట్టుకోవద్దు .
"నీకు చేయిస్తాను "" అని జవాబు ఉంది .","నీకు నగలు చేయిస్తాను "" అని జవాబు ఉంది ."
ఆమె తిరిగి రాయించింది .,ఆమె తిరిగి ఉత్తరం రాయించింది .
""" నీవు వచ్చేయి .",""" నీవు ఇంటికి వచ్చేయి ."
ఇంటిలో ఉండటమే NULL .,ఇంటిలో ఉండటమే మంచిది NULL .
", పొలాలకు నష్టం కలుగుతుంది .","పశువులు , పొలాలకు నష్టం కలుగుతుంది ."
నీవు వస్తే అంతా బాగవుతుంది .,నీవు వస్తే అంతా బాగవుతుంది .
నేను ఇంకా ఉన్నాను .,నేను ఇంకా వయస్సులోనే ఉన్నాను .
మనకి కల్గుతారు .,మనకి పిల్లలు కల్గుతారు .
"అప్పుడు అంతా ఉంటుంది "" అని రాయించింది .","అప్పుడు అంతా ఉంటుంది "" అని ఉత్తరం రాయించింది ."
కానీ ఎవరూ రాలేదు .,కానీ ఎవరూ రాలేదు .
మళ్లీ రాలేదు .,ఉత్తరం మళ్లీ రాలేదు .
నేను చాలాసార్లు పడ్డాను .,నేను చాలాసార్లు జబ్బు పడ్డాను .
ఎవరూ రాలేదు .,ఇంట్లోకి ఎవరూ రాలేదు .
నీళ్లు నింపి ఇచ్చేవాడు .,మామ్_చూ నీళ్లు నింపి ఇచ్చేవాడు .
గేదే తీసి పట్టుకుపోయేవాడు .,గేదే పాలు తీసి పట్టుకుపోయేవాడు .
"అన్నాడు - "" నీవు రావని ,","మామ్_చూ అన్నాడు - "" నీవు రావని ,"
ఏమి చేస్తావు ?,అప్పుడు ఏమి చేస్తావు ?
నన్ను చేసుకో .,నన్ను పెళ్లి చేసుకో .
నా ఉన్నాడు .,నా కొడుకు ఉన్నాడు .
సంపాదించి పెడతాడు .,ఇద్దరికీ సంపాదించి పెడతాడు .
నీకు పుడితే బావుంటుంది .,నీకు పిల్లలు పుడితే బావుంటుంది .
"లేకపోతే ఏమి చేస్తావు ? "" అన్నాడు .","లేకపోతే ఏమి చేస్తావు ? "" అన్నాడు ."
నేను ఏడవటం మొదలుపెట్టాను .,నేను ఏడవటం మొదలుపెట్టాను .
అతను వస్తాడు .,అతను వస్తాడు .
అప్పుడే నా అవుతుంది .,అప్పుడే నా ఇల్లు అవుతుంది .
తులసీ NULL రాములూ NULL .,తులసీ రాములూ ఆలుమగలు NULL .
వాళ్లది NULL .,వాళ్లది సిరిపురం NULL .
ఇద్దరు NULL .,ఇద్దరు కూతుళ్లు NULL .
పెద్ద పెళ్లి చేశారు .,పెద్ద కూతురికి పెళ్లి చేశారు .
", రాములు కూలికి పోతారు .","తులసి , రాములు కూలికి పోతారు ."
పని చేయందే గడవదు .,పని చేయందే పూట గడవదు .
పది తులసికి బాగాలేదు .,పది రోజుల తులసికి బాగాలేదు .
సరిగా లేదు .,నిద్ర సరిగా లేదు .
లేవలేదు .,పొద్దున్నే లేవలేదు .
పనిచేస్తుంది .,కాసేపు పనిచేస్తుంది .
తిరిగినట్టు అవుతుంది .,కళ్లు తిరిగినట్టు అవుతుంది .
అలసటగా ఉంటుంది .,అలసటగా ఉంటుంది .
మాటిమాటికి పడుతుంది .,మాటిమాటికి చిరాకు పడుతుంది .
తులసి లేవలేదు .,ఆరోజు తులసి లేవలేదు .
వంట పెట్టలేదు .,వంట మొదలు పెట్టలేదు .
రాములుకు NULL .,రాములుకు తొందర NULL .
విసురుగా వెళ్లిపోయాడు .,రాములు విసురుగా వెళ్లిపోయాడు .
బాధగానే ఉంది .,తులసికి బాధగానే ఉంది .
అయినా ఏమీ చేయలేదు .,అయినా ఏమీ చేయలేదు .
తలనొప్పిగా ఉంది .,తలనొప్పిగా ఉంది .
పోశాయి .,చెమటలు పోశాయి .
అలసటగా ఉంది .,అలసటగా ఉంది .
బరువుగా ఉన్నాయి .,కళ్లు బరువుగా ఉన్నాయి .
మెల్లగా లేచింది .,తులసి మెల్లగా లేచింది .
చేద్దామని లేచింది .,వంట చేద్దామని లేచింది .
తిరిగింది .,తల తిరిగింది .
పడబోయి పట్టుకుంది .,పడబోయి గుంజ పట్టుకుంది .
చదువుకున్నది .,సీత చదువుకున్నది .
తులసిని పట్టుకుంది .,సీత తులసిని పట్టుకుంది .
ఏమీ అయింది అని అడిగింది .,ఏమీ అయింది అని తులసిని అడిగింది .
అంతా చెప్పింది .,తులసి అంతా చెప్పింది .
పరవాలేదు అని తులసిని లేపింది .,పరవాలేదు అని సీత తులసిని లేపింది .
తీసుకుని పోయింది .,ఆస్పత్రికి తీసుకుని పోయింది .
చాలామంది ఉన్నారు .,అక్కడ చాలామంది ఉన్నారు .
డాక్టరు చూస్తున్నారు .,డాక్టరు ఎదురు చూస్తున్నారు .
వచ్చింది .,డాక్టరమ్మ వచ్చింది .
రోగులను చూడటం పెట్టింది .,రోగులను చూడటం మొదలు పెట్టింది .
రెండు గడిచాయి .,రెండు గంటలు గడిచాయి .
వంతు వచ్చింది .,తులసి వంతు వచ్చింది .
తులసి నాడి చూసింది .,డాక్టరమ్మ తులసి నాడి చూసింది .
చూసింది .,కళ్లు చూసింది .
చూసింది .,నాలిక చూసింది .
మిషను కట్టింది .,చేతికి మిషను కట్టింది .
చూసింది .,అంకెలు చూసింది .
ఏమీ అనలేదు .,తులసి ఏమీ అనలేదు .
లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని అంది .,లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత అంది .
డాక్టరమ్మ మెచ్చుకుంది .,డాక్టరమ్మ సీతను మెచ్చుకుంది .
సాయంగా ఉన్నందుకు మెచ్చుకుంది .,సాయంగా ఉన్నందుకు మెచ్చుకుంది .
భయపడకు,భయపడకు
నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ అంది .,నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో అంది .
మన శరీరంలో ఉంటుంది .,మన శరీరంలో రక్తం ఉంటుంది .
శరీరమంతా ఉంటాయి .,శరీరమంతా రక్తనాళాలు ఉంటాయి .
గోడల్లో కొవ్వు చేరుతుంది .,రక్తనాళాల గోడల్లో కొవ్వు చేరుతుంది .
దాంతో ఇరుకవుతాయి .,దాంతో రక్తనాళాలు ఇరుకవుతాయి .
అప్పుడు పోవటానికి ఆటంకం అవుతుంది .,అప్పుడు రక్తం పోవటానికి ఆటంకం అవుతుంది .
బలం పడుతుంది .,గోడలమీద బలం పడుతుంది .
దాంతో ఎక్కువ అవుతుంది .,దాంతో రక్తపోటు ఎక్కువ అవుతుంది .
దాన్నే అంటారు .,దాన్నే బీపి అంటారు .
ఇది ఎక్కువ ఉన్నా కష్టమే NULL .,ఇది ఎక్కువ ఉన్నా కష్టమే NULL .
తక్కువ ఉన్నా కష్టమే NULL .,తక్కువ ఉన్నా కష్టమే NULL .
ఆకు కూరలు తినాలి .,అన్నంలో ఆకు కూరలు తినాలి .
తగ్గించాలి .,ఉప్పు తగ్గించాలి .
పోవాలి .,నిద్ర పోవాలి .
పెట్టుకోకూడదు .,దిగులు పెట్టుకోకూడదు .
వాడకం తగ్గించాలి .,నూనె వాడకం తగ్గించాలి .
ప్రశాంతంగా ఉంచుకోవాలి .,మనసు ప్రశాంతంగా ఉంచుకోవాలి .
ఈ వేసుకో .,ఈ గోలీలు వేసుకో .
రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ రాసి .,రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ చీటి రాసి .
ఆలోచిస్తూ చేరింది .,ఆలోచిస్తూ గుడిసె చేరింది .
పడుకోబెట్టి సీత వెళ్లింది .,తులసిని పడుకోబెట్టి సీత వెళ్లింది .
తన ఇంటికొచ్చి కొంచెం తెచ్చింది .,తన ఇంటికొచ్చి కొంచెం అన్నం తెచ్చింది .
తినిపించింది .,తులసికి తినిపించింది .
పడుకుంది .,తులసి పడుకుంది .
సాయంకాలం వచ్చాడు .,సాయంకాలం రాములు వచ్చాడు .
రాములుకు అన్నం పెట్టింది .,సీత రాములుకు అన్నం పెట్టింది .
తులసిని చూపించాను .,తులసిని ఆసుపత్రిలో చూపించాను .
డాక్టరమ్మ రాసి .,డాక్టరమ్మ చీటి రాసి .
రాములు చూశాడు .,రాములు చీటీ చూశాడు .
మందుల పోయాడు .,మందుల షాపుకు పోయాడు .
తెచ్చాడు .,గోలీలు తెచ్చాడు .
ఒకటి ఇచ్చాడు .,ఒకటి తులసికి ఇచ్చాడు .
వేసుకుంది .,తులసి వేసుకుంది .
గడిచాయి .,పదిరోజులు గడిచాయి .
తులసికి నయమయింది .,ఇప్పుడు తులసికి నయమయింది .
పడింది .,కుదుట పడింది .
లేచి చేయగలుగుతున్నది .,లేచి వంట చేయగలుగుతున్నది .
చేసుకుంటుంది .,పనీపాట చేసుకుంటుంది .
తెచ్చిన అయిపోయాయి .,తెచ్చిన గోలీలు అయిపోయాయి .
తగ్గిందని గోలీలు మానేసింది .,తులసి తగ్గిందని గోలీలు మానేసింది .
గడిచింది .,వారం గడిచింది .
మళ్లీ మొదలయింది .,మళ్లీ దడ మొదలయింది .
నొప్పిగా ఉంటోంది .,తల నొప్పిగా ఉంటోంది .
పట్టించుకోలేదు .,తులసి పట్టించుకోలేదు .
అలాగే చేసుకుంటోంది పనికి పోతోంది .,అలాగే పని చేసుకుంటోంది పనికి పోతోంది .
కొన్ని రోజులు లేవలేక పోయింది .,కొన్ని రోజులు తులసి లేవలేక పోయింది .
దిగలేక పోయింది .,మంచం దిగలేక పోయింది .
లేస్తే తూలి పడిపోతోంది .,లేస్తే తూలి పడిపోతోంది .
ఎటూ తోచలేదు .,రాములుకు ఎటూ తోచలేదు .
పాత చీటి చూసింది .,డాక్టరమ్మ పాత చీటి చూసింది .
తులసి చేతికి పెట్టింది .,తులసి చేతికి మిషను పెట్టింది .
చూసింది .,చీటి చూసింది .
వేసుకుంటున్నావా అని అడిగింది .,గోలీలు వేసుకుంటున్నావా అని అడిగింది .
తులసి లేదని అడ్డంగా ఊపింది .,తులసి లేదని అడ్డంగా తల ఊపింది .
ఎందుకు మానేశావు మానకూడదు .,ఎందుకు మానేశావు మానకూడదు .
చెప్పినదాకా మానకూడదు . అని అంది .,చెప్పినదాకా మానకూడదు . అని డాక్టరమ్మ అంది .
ఇది వస్తుందా . అని రాములు అడిగాడు .,ఇది ఆడవాళ్లకే వస్తుందా . అని రాములు అడిగాడు .
రక్తపోటు వస్తుందా ?,రక్తపోటు ఆడవాళ్లకే వస్తుందా ?
ఇది నలభై ఏళ్లుదాటాక వస్తుంది .,ఇది నలభై ఏళ్లుదాటాక వస్తుంది .
అందరికీ రావచ్చు .,ఆడామగా అందరికీ రావచ్చు .
కానీ ఎక్కువ NULL .,కానీ ఆడవాళ్లలో ఎక్కువ NULL .
నియమాలు ఎక్కువ NULL .,ఆడవాళ్లకు నియమాలు ఎక్కువ NULL .
వాళ్లమీద ఎక్కువ NULL .,వాళ్లమీద ఒత్తిడి ఎక్కువ NULL .
అందుకే వాళ్లకు వస్తుంది .,అందుకే వాళ్లకు రక్తపోటు వస్తుంది .
ఎలా వస్తుంది .,రక్తపోటు ఎలా వస్తుంది .
అని అడిగాడు .,అని రాములు అడిగాడు .
ఎలా వస్తుంది ?,రక్తపోటు ఎలా వస్తుంది ?
మనకు ఉంటుంది .,మనకు గుండె ఉంటుంది .
ఇది శరీరంలో అన్ని భాగాలకూ పంపుతుంది .,ఇది శరీరంలో అన్ని భాగాలకూ రక్తం పంపుతుంది .
మనం బతికి ఉన్నంత ఇలా జరుగుతుంది .,మనం బతికి ఉన్నంత కాలం ఇలా జరుగుతుంది .
వయసు పెరిగాక రక్తనాళాలలో కలుగుతుంది .,వయసు పెరిగాక రక్తనాళాలలో అడ్డు కలుగుతుంది .
ఇది అక్కడ చేరడం కలుగుతుంది .,ఇది అక్కడ కొవ్వు చేరడం కలుగుతుంది .
మనం దేని బాగా ఆలోచిస్తాం .,అప్పుడప్పుడు మనం దేని బాగా ఆలోచిస్తాం .
పెరుగుతుంది .,రక్తపోటు పెరుగుతుంది .
సాధారణంగా ఉండవలసినంత .,సాధారణంగా ఉండవలసినంత .
ఇది ఎక్కువ ఉన్నా NULL .,ఇది ఎక్కువ ఉన్నా ప్రమాదం NULL .
తక్కువ ఉన్నా NULL .,తక్కువ ఉన్నా ప్రమాదం NULL .
వాడాలి .,మందులు వాడాలి .
మానేయకూడదు,మానేయకూడదు
ఎందుకు వస్తుంది .,రక్తపోటు ఎందుకు వస్తుంది .
మనసుమీద పడితే వస్తుంది .,మనసుమీద ఒత్తిడి పడితే వస్తుంది .
చాలకుంటే వస్తుంది .,నిద్ర చాలకుంటే వస్తుంది .
ఎక్కువ తింటే వస్తుంది .,ఉప్పు ఎక్కువ తింటే వస్తుంది .
ఎక్కువ పెరిగితే వస్తుంది .,బరువు ఎక్కువ పెరిగితే వస్తుంది .
చక్కెర ఉంటే వస్తుంది .,చక్కెర జబ్బు ఉంటే వస్తుంది .
"తల్లికి , తండ్రికి ఉంటే వస్తుంది .","తల్లికి , తండ్రికి రక్తపోటు ఉంటే వస్తుంది ."
సరైన శ్రద్ధ తీసుకోకుండా గుండె రావచ్చు .,సరైన శ్రద్ధ తీసుకోకుండా గుండె జబ్బు రావచ్చు .
జబ్బు రావచ్చు .,మూత్రపిండాల జబ్బు రావచ్చు .
రావచ్చు .,పక్షవాతం రావచ్చు .
రక్తనాళాలు చిట్లుతాయి .,మెదడులో రక్తనాళాలు చిట్లుతాయి .
మసకబారుతుంది .,చూపు మసకబారుతుంది .
తులసిని తీసుకుని ఇంటికి వచ్చాడు .,రాములు తులసిని తీసుకుని ఇంటికి వచ్చాడు .
రాములుకు విషయాలు తెలిశాయి .,ఇప్పుడు రాములుకు విషయాలు తెలిశాయి .
తెలిశాయి .,తులసికి తెలిశాయి .
మందులు వాడితే అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .,మందులు వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .
ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .,ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .
40 ఏళ్లు దాటాక చేయించుకోవాలి .,40 ఏళ్లు దాటాక పరీక్షలు చేయించుకోవాలి .
శరీరం పెరగకుండా చూసుకోవాలి .,శరీరం బరువు పెరగకుండా చూసుకోవాలి .
ఎక్కువ ఉన్నా ప్రమాదమే NULL .,రక్తపోటు ఎక్కువ ఉన్నా ప్రమాదమే NULL .
తక్కువ ఉన్నా NULL .,తక్కువ ఉన్నా ప్రమాదమే NULL .
మానకూడదు .,మందులు మానకూడదు .
జాగ్రత్తలు పాటించాలి .,తిండిలో జాగ్రత్తలు పాటించాలి .
కోటపాడు ఒక NULL .,కోటపాడు ఒక ఊరు NULL .
ఆ ఊళ్లో ఒక రైతు NULL .,ఆ ఊళ్లో సూరిబాబు ఒక రైతు NULL .
పంట బాగా ఉంది .,పాడి పంట బాగా ఉంది .
NULL కోళ్లు చాలా ఉన్నాయి .,పశువులు కోళ్లు చాలా ఉన్నాయి .
సూరిబాబు శారద NULL .,సూరిబాబు కూతురు శారద NULL .
అయింది .,పెళ్లి అయింది .
బయట తిరగాలి .,రోజూ బయట తిరగాలి .
తీసుకోవాలి .,గాలి తీసుకోవాలి .
ఒంటికి బలం NULL అని అంది .,ఒంటికి బలం అని డాక్టరు అంది .
