dropped,sentences
నెలలు నిండుతాయి .,తొమ్మిది నెలలు నిండుతాయి .
సంచి గోడలు కదులుతాయి .,బిడ్డ సంచి గోడలు కదులుతాయి .
పోను గోడలు నొక్కుకుంటాయి .,పోను పోను గోడలు నొక్కుకుంటాయి .
పురుటి నొప్పులు మొదలవుతాయి .,తల్లికి పురుటి నొప్పులు మొదలవుతాయి .
కొన్ని గంటలు ఉంటాయి .,ఇలా కొన్ని గంటలు ఉంటాయి .
ఒత్తిడి చేయడంతో ఉమ్మసంచి చితికి .,బిడ్డ ఒత్తిడి చేయడంతో ఉమ్మసంచి చితికి .
తీసినట్టు .,తలుపులు తీసినట్టు .
ఎక్కువ అవుతాయి .,నొప్పులు ఎక్కువ అవుతాయి .
బయట పడుతుంది .,బిడ్డ బయట పడుతుంది .
తల వస్తుంది .,ముందు తల వస్తుంది .
తలను అందుకుంటుంది .,డాక్టరమ్మ తలను అందుకుంటుంది .
తీస్తుంది .,నెమ్మదిగా తీస్తుంది .
బొడ్డు తాడు కోస్తుంది పొట్టమీద బొడ్డు మచ్చ మిగులుతుంది .,వెంటనే బొడ్డు తాడు కోస్తుంది పొట్టమీద బొడ్డు మచ్చ మిగులుతుంది .
బిడ్డకు గాలి కావాలి .,ఇపుడు బిడ్డకు గాలి కావాలి .
మొదటిసారిగా ఊపిరి తీసుకుంటుంది .,బిడ్డ మొదటిసారిగా ఊపిరి తీసుకుంటుంది .
బిడ్డకు ఊపిరి అందదు .,అప్పుడప్పుడు బిడ్డకు ఊపిరి అందదు .
డాక్టరు బిడ్డ తల కిందకు వేస్తుంది .,అప్పుడు డాక్టరు బిడ్డ తల కిందకు వేస్తుంది .
పట్టుకొని వీపు తడుతుంది .,కాళ్లను పట్టుకొని వీపు తడుతుంది .
బిడ్డ తల ముందు రాదు .,ఒక్కోసారి బిడ్డ తల ముందు రాదు .
NULL తొడలు ముందు వస్తాయి .,చేతులు తొడలు ముందు వస్తాయి .
ఆపరేషన్ చేయాలి .,అప్పుడు ఆపరేషన్ చేయాలి .
చేసి బిడ్డను బయటకు తీయాలి .,అలా చేసి బిడ్డను బయటకు తీయాలి .
కవలలు పుడతారు .,ఒక్కోసారి కవలలు పుడతారు .
గుడ్డు చీలితే ఆ కవలలు ఒకే ఉంటారు .,ఒక గుడ్డు చీలితే ఆ కవలలు ఒకే ఉంటారు .
పిండం అయితే వేరే పోలికలతో పుడతారు .,విడిగా పిండం అయితే వేరే పోలికలతో పుడతారు .
తల్లికీ బిడ్డకూ గండమే NULL NULL ఇప్పుడు మంచి మందులు వచ్చాయి .,పురుడు తల్లికీ బిడ్డకూ గండమే ఇప్పుడు మంచి మందులు వచ్చాయి .
భయం లేదు .,కనుక భయం లేదు .
NULL పిల్లకు బాధ తప్పదు .,తల్లికి పిల్లకు బాధ తప్పదు .
పాప ఏడుస్తుంది .,పుట్టగానే పాప ఏడుస్తుంది .
బయటకు రాగానే వేరే వాతావరణం NULL . NULL కళ్లకు వెలుగు తగిలి ఏడుస్తుంది .,కారణం బయటకు రాగానే వేరే వాతావరణం NULL . కళ్లకు వెలుగు తగిలి ఏడుస్తుంది .
గదిలో వెలుతురు తగ్గించాలి .,పురుడు గదిలో వెలుతురు తగ్గించాలి .
తల్లి పొట్టమీద ఉంచాలి .,పుట్టగానే తల్లి పొట్టమీద ఉంచాలి .
వేడినీళ్లతో కడగాలి .,నులి వేడినీళ్లతో కడగాలి .
తుండుతో తుడవాలి .,మెత్తని తుండుతో తుడవాలి .
దగ్గరగా ఆనించాలి .,తల్లికి దగ్గరగా ఆనించాలి .
ఇంతదాక తల్లి గుండె చప్పుడు వినింది .,బిడ్డ ఇంతదాక తల్లి గుండె చప్పుడు వినింది .
నెలలు వినింది .,తొమ్మిది నెలలు వినింది .
దగ్గరగా ఉంచాలి .,అందుకే దగ్గరగా ఉంచాలి .
తల్లికి ముర్రుపాలు వస్తాయి .,మొదట తల్లికి ముర్రుపాలు వస్తాయి .
బిడ్డను బలంగా ఉంచుతాయి .,ఇవి బిడ్డను బలంగా ఉంచుతాయి .
రాకుండా కాపడతాయి .,రోగాలు రాకుండా కాపడతాయి .
పట్టాలి .,రొమ్ము పట్టాలి .
అంతా వింది .,శారద అంతా వింది .
సంగతులు తెలుసుకుంది .,చాలా సంగతులు తెలుసుకుంది .
నాగాపురం NULL .,రాములుది నాగాపురం NULL .
కూతురు రమ చదువుకుంది .,రాములు కూతురు రమ చదువుకుంది .
ఏళ్లు నిండాయి .,ఇరవై ఏళ్లు నిండాయి .
చేయాలి .,కూతురికి చేయాలి .
ఆలోచించాడు .,రాములు ఆలోచించాడు .
వెతికాడు .,కొడుకుల వెతికాడు .
కంటికి రంగడు కనిపించాడు .,రాములు కంటికి రంగడు కనిపించాడు .
రాఘవులు కొడుకు NULL .,రంగడు రాఘవులు కొడుకు NULL .
సంపాదించాడు .,బోలెడంత సంపాదించాడు .
ఎకరాల పొలం ఉంది .,పది ఎకరాల పొలం ఉంది .
రమకు సరైన జోడి NULL .,రంగడు రమకు సరైన జోడి NULL .
కొదువలేదు . అని రాములు ఆలోచన NULL .,తిండికి కొదువలేదు . అని రాములు ఆలోచన NULL .
చేతిలో పెరిగాడు .,మామ చేతిలో పెరిగాడు .
అబ్బింది .,చదువు అబ్బింది .
గోపాలంనే చేసుకోవాలని NULL ఉంది .,రమకు గోపాలంనే చేసుకోవాలని NULL ఉంది .
నాయనతో అంది .,విషయం నాయనతో అంది .
సంపద ఉండాలి .,కాని సంపద ఉండాలి .
ఎందుకు NULL .,చదువు ఎందుకు NULL .
ఉండాలి .,చదువు ఉండాలి .
తెలివిని పెంచుతుంది .,చదువు తెలివిని పెంచుతుంది .
ఏదైనా జయించగలం . అని రమ నాయనతో అంది .,చదువుతో ఏదైనా జయించగలం . అని రమ నాయనతో అంది .
ఏరకంగా ఆదుకుంటుంది .,చదువు ఏరకంగా ఆదుకుంటుంది .
"గోపాలంను , రంగడిని పిలిపించాడు .","రాములు గోపాలంను , రంగడిని పిలిపించాడు ."
ఒక పందెం పెడతాను .,నేను ఒక పందెం పెడతాను .
", రంగడు సరే అని తల ఊపారు","గోపాలం , రంగడు సరే అని తల ఊపారు"
చెరి ఒక మూట అందించింది .,రమ చెరి ఒక మూట అందించింది .
నగల మూటలు NULL .,ఇవి నగల మూటలు NULL .
తాత పొరుగూరిలో ఉంటాడు .,మా తాత పొరుగూరిలో ఉంటాడు .
మూటలను మా తాతకు అందించాలి .,ఈ మూటలను మా తాతకు అందించాలి .
చెరి ఒక చీటీ ఇచ్చింది .,మూటలతోపాటు చెరి ఒక చీటీ ఇచ్చింది .
వెళ్లే దారిలో అడవి ఉంది .,ఊరికి వెళ్లే దారిలో అడవి ఉంది .
గుడి ఉంది .,తోవలో గుడి ఉంది .
గుళ్లో గడపండి . అని రమ అంది .,చీకటివేళ గుళ్లో గడపండి . అని రమ అంది .
", రంగడు మూటలతో బయలుదేరారు .","గోపాలం , రంగడు మూటలతో బయలుదేరారు ."
పందెం గెలవాలని ఉంది .,గోపాలంకు పందెం గెలవాలని ఉంది .
పందెం గెలవాలని .,రంగడికీ పందెం గెలవాలని .
చేసుకోవాలని .,రమను చేసుకోవాలని .
సాగించారు .,నడక సాగించారు .
నడిచారు .,పగలంతా నడిచారు .
పడింది .,చీకటి పడింది .
గుడి కనపడింది .,దారిలో గుడి కనపడింది .
ఏమీ ఉందో చూడాలని .,చీటిలో ఏమీ ఉందో చూడాలని .
రంగడు చీటి తీసాడు .,పడుకునేముందు రంగడు చీటి తీసాడు .
రాసి ఉందో గోపాలంను అడగాలని .,ఏం రాసి ఉందో గోపాలంను అడగాలని .
తనకు చదువు రాదని తెలిసిపోతుంది .,కాని తనకు చదువు రాదని తెలిసిపోతుంది .
అడగలేదు .,అందుకే అడగలేదు .
ని జేబులోనే ఉంచాడు .,చీటీ ని జేబులోనే ఉంచాడు .
మూట ఉంచుకుని నిద్రపోయాడు .,తలకింద మూట ఉంచుకుని నిద్రపోయాడు .
గోపాలం చీటి తీశాడు .,కొంతసేపటికి గోపాలం చీటి తీశాడు .
దొంగల భయం NULL అని రాసి .,గుళ్లో దొంగల భయం అని రాసి .
నిద్రపోలేదు .,గోపాలం నిద్రపోలేదు .
పూజారి ఇంటికి పోయాడు .,గుడి పూజారి ఇంటికి పోయాడు .
దాచి అడిగాడు .,మూటను దాచి అడిగాడు .
మూటను లోపల దాచాడు .,పూజారి మూటను లోపల దాచాడు .
గోపాలం గుడికి చేరాడు .,తరవాత గోపాలం గుడికి చేరాడు .
చీకటి పడింది .,బాగా చీకటి పడింది .
వచ్చారు .,దొంగలు వచ్చారు .
తలకింది మూట తీశారు .,రంగడి తలకింది మూట తీశారు .
తీసుకుని పారిపోయారు .,నగలు తీసుకుని పారిపోయారు .
రాళ్ళు పోగుచేశారు .,పోతూపోతూ రాళ్ళు పోగుచేశారు .
మూటలో ఉంచారు .,రంగడి మూటలో ఉంచారు .
జరిగినా రంగడు లేవలేదు .,ఇదంతా జరిగినా రంగడు లేవలేదు .
అలసిపోయాడు .,బాగా అలసిపోయాడు .
గోపాలం మూటకోసం చూశారు .,దొంగలు గోపాలం మూటకోసం చూశారు .
మూట కనిపించలేదు .,కాని మూట కనిపించలేదు .
రంగడి నగలతో పారిపోయారు .,దొంగలు రంగడి నగలతో పారిపోయారు .
", రంగడు లేచారు .","గోపాలం , రంగడు లేచారు ."
పూజారిని కలిశాడు .,గోపాలం పూజారిని కలిశాడు .
తీసుకొని గుడికి చేరాడు .,మూట తీసుకొని గుడికి చేరాడు .
చీటీలో దొంగల భయం NULL అని రాసి .,తన చీటీలో దొంగల భయం అని రాసి .
తన మూట చూశాడు .,రంగడు తన మూట చూశాడు .
రాళ్లు అగుపించాయి .,లోపల రాళ్లు అగుపించాయి .
లేవు .,నగలు లేవు .
జేబులో చీటి గోపాలంకు ఇచ్చాడు .,తన జేబులో చీటి గోపాలంకు ఇచ్చాడు .
చదివాడు .,గోపాలం చదివాడు .
భయం NULL అనే రాసి .,దొంగల భయం అనే రాసి .
చేసేది తన ఊరు చేరాడు .,రంగడు చేసేది తన ఊరు చేరాడు .
తన మూటను రమ తాతకు అందించాడు .,గోపాలం తన మూటను రమ తాతకు అందించాడు .
పందెం గెలిచాడు .,గోపాలం పందెం గెలిచాడు .
చదువే గోపాలంను కాపాడింది .,తన చదువే గోపాలంను కాపాడింది .
ఒప్పుకున్నాడు .,రాములు ఒప్పుకున్నాడు .
రమ పెళ్లి చేశాడు .,గోపాలంతో రమ పెళ్లి చేశాడు .
ఊరు శివపురం NULL .,ఆ ఊరు శివపురం NULL .
గోపాలం NULL .,కొడుకు గోపాలం NULL .
పనీపాట లేకుండా తిరిగేవాడు .,గోపాలం పనీపాట లేకుండా తిరిగేవాడు .
పని చూసుకో .,ఏదయినా పని చూసుకో .
పోతే ఎలా బతుకుతావు .,మేం పోతే ఎలా బతుకుతావు .
మందలించారు .,అని మందలించారు .
అలిగాడు .,గోపాలం అలిగాడు .
వచ్చింది .,రోషం వచ్చింది .
బాగా తిరిగాడు .,పని బాగా తిరిగాడు .
సంతోషించాడు .,సోములు సంతోషించాడు .
", సీతాలు యాదగిరి కూతురు NULL .","రమ , సీతాలు యాదగిరి కూతురు NULL ."
పొరుగూరు NULL .,యాదగిరిది పొరుగూరు NULL .
సంపాదించాడు .,బాగా సంపాదించాడు .
గోపాలంను NULL తమతో తీసుకుపోవాలని .,రమను గోపాలంను తమతో తీసుకుపోవాలని .
అడిగాడు .,అదే అడిగాడు .
సంతోషం అయింది .,రమకు సంతోషం అయింది .
NULL అలివేలుకు కొడుకు కోడలు NULL తమతో ఉండాలని ఉంది .,సోములుకు అలివేలుకు కొడుకు కోడలు తమతో ఉండాలని ఉంది .
గోపాలం మేం సొంత ఊరు వదలం అన్నాడు .,అందుకే గోపాలం మేం సొంత ఊరు వదలం అన్నాడు .
బాధగా ఉంది .,రమకు బాధగా ఉంది .
ఏమీ అనలేదు .,అయినా ఏమీ అనలేదు .
యాదగిరి సీతాలు NULL తమ ఊరు చేరారు .,చేసేది యాదగిరి సీతాలు తమ ఊరు చేరారు .
NULL గోపాలంను యాదగిరి తీసుకుపోయాడు .,రమను గోపాలంను యాదగిరి తీసుకుపోయాడు .
రోజులు గడిపారు .,రెండు రోజులు గడిపారు .
హాయిగా ఉంది .,రమకు హాయిగా ఉంది .
ఊరు రావాలని .,ఆ ఊరు రావాలని .
గోపాలంతో అంది .,అదే గోపాలంతో అంది .
వినలేదు .,గోపాలం వినలేదు .
NULL రమ తిరిగి తమ ఊరికి చేరారు .,గోపాలం రమ తిరిగి తమ ఊరికి చేరారు .
రోజుల అలాగే ఉంది .,మూడు రోజుల అలాగే ఉంది .
బాధ పెరిగింది .,రానురానూ బాధ పెరిగింది .
నయం కాలేదు .,అయినా నయం కాలేదు .
రోజు రోజుకు పెరిగింది .,గోపాలంకు రోజు రోజుకు పెరిగింది .
NULL అలివేలుకు కంగారుగా ఉంది .,సోములుకు అలివేలుకు కంగారుగా ఉంది .
ఎటూ తోచడం .,రమకు ఎటూ తోచడం .
బాధ అలాగే ఉంది .,గోపాలంకు బాధ అలాగే ఉంది .
తినేవాడు .,తిండి తినేవాడు .
అరిగేది .,తింటే అరిగేది .
NULL అలివేలుకూ అనుమానం NULL .,సోములుకూ అలివేలుకూ అనుమానం NULL .
అత్తా NULL మామే చేశారు .,గోపాలం అత్తా మామే చేశారు .
అనుమానం NULL .,అని అనుమానం NULL .
గోపాలంను తీసుకుపోయారు .,దీపావళికి గోపాలంను తీసుకుపోయారు .
నాటి ఇదే వరుస NULL .,ఆ నాటి ఇదే వరుస NULL .
ఏదో చేశారు .,తీసుకుపోయి ఏదో చేశారు .
ఏదో తినిపించాడు .,వీడికి ఏదో తినిపించాడు .
తమకు కాకుండా చేయాలి . అనే ఇలా చేశారు . అని సోములు అలివేలు NULL అనుమానం NULL .,గోపాలంను తమకు కాకుండా చేయాలి . అనే ఇలా చేశారు . అని సోములు అలివేలు అనుమానం NULL .
నాయనకు కబురు చేసింది .,రమ నాయనకు కబురు చేసింది .
గోపాలంను చూశాడు .,యాదగిరి గోపాలంను చూశాడు .
ఉన్నాడు .,నీరసంగా ఉన్నాడు .
ఊరికి తీసుకుపోతాను .,మా ఊరికి తీసుకుపోతాను .
చూపెడతాను .,దవాఖానాలో చూపెడతాను .
మందులు వాడాలి .,మంచి మందులు వాడాలి .
సోములుతో అన్నాడు .,అని సోములుతో అన్నాడు .
NULL అలివేలుకు కోపంగా ఉంది .,సోములుకు అలివేలుకు కోపంగా ఉంది .
యాదగిరి పనే NULL .,ఇదంతా యాదగిరి పనే NULL .
కొడుకు మాకు కాకుండా చూడాలని .,మా కొడుకు మాకు కాకుండా చూడాలని .
మందు తినిపించారు .,మీరే మందు తినిపించారు .
బాధలో అన్నారు .,అని బాధలో అన్నారు .
తీసుకుపోవాలి .,దవాఖానాకు తీసుకుపోవాలి .
నయం కాదు . అని యాదగిరి ఎంతో బతిమాలాడు .,విబూదికి నయం కాదు . అని యాదగిరి ఎంతో బతిమాలాడు .
బతిమాలాడు .,యాదగిరి బతిమాలాడు .
దవాఖానా అవసరం లేదు .,మీ దవాఖానా అవసరం లేదు .
ఊరి దాసుకు చూపెడతాను .,మా ఊరి దాసుకు చూపెడతాను .
చేతివాటం మంచిది NULL .,దాసు చేతివాటం మంచిది NULL .
పెడతాడు .,విబూది పెడతాడు .
సోకితే తొందరగా నయం అవుతుంది .,ఏదయినా సోకితే తొందరగా నయం అవుతుంది .
పెడితే వెంటనే తెలిసిపోతుంది .,మందు పెడితే వెంటనే తెలిసిపోతుంది .
దాసుకు అంత మహిమ ఉన్నది .,మా దాసుకు అంత మహిమ ఉన్నది .
సోములు అన్నాడు .,అని సోములు అన్నాడు .
దాసుకు అంతా తెలిపాడు .,సోములు దాసుకు అంతా తెలిపాడు .
రమను గోపాలంను NULL పిలిచాడు .,వాడు రమను గోపాలంను పిలిచాడు .
వేశాడు .,ముగ్గు వేశాడు .
అన్నాడు .,ఏదేదో అన్నాడు .
.,కూచోబెట్టాడు .
రోజంతా చేశాడు .,ఇట్లా రోజంతా చేశాడు .
మూట కట్టాడు ముగ్గులో ఉంచాడు .,వాటిని మూట కట్టాడు ముగ్గులో ఉంచాడు .
చదువుతున్నాడు .,ఇంకా చదువుతున్నాడు .
బాగా నీరసపడి .,గోపాలం బాగా నీరసపడి .
తూలుతున్నారు .,అందుకే తూలుతున్నారు .
దాటింది వాడు ఇక అయిపోయింది .,పదకొండు దాటింది వాడు ఇక అయిపోయింది .
పోతున్నాను .,నేను పోతున్నాను .
మూటను మూడు రోజులు కదిలించకూడదు .,ఈ మూటను మూడు రోజులు కదిలించకూడదు .
ఉన్నది .,విబూది ఉన్నది .
రోజు అది తినాలి .,నాలుగవ రోజు అది తినాలి .
. అని వెళ్లిపోయాడు .,తగ్గిపోతుంది . అని వెళ్లిపోయాడు .
నీరసం తగ్గలేదు .,గోపాలంకు నీరసం తగ్గలేదు .
రోజుకు పెరిగింది .,రోజు రోజుకు పెరిగింది .
రోజులు అయింది .,మూడు రోజులు అయింది .
రోజు మూట తీశారు .,నాలుగవ రోజు మూట తీశారు .
రమ నగలు కనిపించలేదు .,కానీ రమ నగలు కనిపించలేదు .
లబోదిబోమన్నారు .,అందరూ లబోదిబోమన్నారు .
దాసు పోయాడు .,సోములు దాసు పోయాడు .
చూశాడు .,ఉరంతా చూశాడు .
కనిపించలేదు .,దాసు కనిపించలేదు .
ఖాళీ చేశాడు . అని చెప్పారు .,ఇల్లు ఖాళీ చేశాడు . అని చెప్పారు .
నోట మాట రాలేదు .,సోములుకు నోట మాట రాలేదు .
నగలు పోయాయి .,అటు నగలు పోయాయి .
గోపాలంకు తగ్గలేదు .,ఇటు గోపాలంకు తగ్గలేదు .
మోసం తెలిసింది .,దాసు మోసం తెలిసింది .
అనుమానం తీరింది .,సోములు అనుమానం తీరింది .
భయం భయంగా ఉంది .,రమకు భయం భయంగా ఉంది .
పిలిపించింది .,నాయనను పిలిపించింది .
సోములును సముదాయించాడు .,యాదగిరి సోములును సముదాయించాడు .
ఒప్పించాడు .,చివరకు ఒప్పించాడు .
దవాఖానాలో చూపెట్టారు .,గోపాలంను దవాఖానాలో చూపెట్టారు .
ముదిరింది .,రోగం ముదిరింది .
ఏమి చేశారు .,ఇంతదాకా ఏమి చేశారు .
బలం లేకుండా .,శరీరంలో బలం లేకుండా .
నమ్మకాలతో కోలుకోకుండా . అని దవాఖానాలో తిట్టారు .,మీ నమ్మకాలతో కోలుకోకుండా . అని దవాఖానాలో తిట్టారు .
ఎంతో బతిమాలాడు .,సోములు ఎంతో బతిమాలాడు .
సరయిన మందులు వాడారు .,దవాఖానాలో సరయిన మందులు వాడారు .
రోజులకు నయం అయింది .,కొన్ని రోజులకు నయం అయింది .
సోములుకు మోసం తెలిసివచ్చింది,దీంతో సోములుకు మోసం తెలిసివచ్చింది
పేరు వెంకటేశు NULL .,నా పేరు వెంకటేశు NULL .
ఊరు పతంగి NULL .,మా ఊరు పతంగి NULL .
నాకు ఒక దుకాణం ఉంది .,పతంగిలో నాకు ఒక దుకాణం ఉంది .
మా ఊరే NULL .,రాజలింగుది మా ఊరే NULL .
ఎదురెదురుగా ఉంటాం .,మేం ఎదురెదురుగా ఉంటాం .
దుకాణం ఉంది .,రాజలింగుకు దుకాణం ఉంది .
అసూయ NULL .,నేనంటే అసూయ NULL .
పోటీపడేవాడు .,నాతో పోటీపడేవాడు .
బాగా సంపాదించాలని ఆశ NULL .,నాకంటే బాగా సంపాదించాలని ఆశ NULL .
చేరదీసేవాడు .,పనిలేనివారిని చేరదీసేవాడు .
కొనడానికి తెలివి కావాలి .,సరుకులు కొనడానికి తెలివి కావాలి .
తెలివి కావాలి .,అమ్మడానికి తెలివి కావాలి .
పనికి రాదు . అని నేను రాజలింగుతో అన్నాను .,దురాశ పనికి రాదు . అని నేను రాజలింగుతో అన్నాను .
రాజలింగు నా మాట వినలేదు .,అయినా రాజలింగు నా మాట వినలేదు .
నేను మిరపకాయలు కొన్నాను .,ఒకసారి నేను మిరపకాయలు కొన్నాను .
కాలంలో కొన్నాను .,పంట కాలంలో కొన్నాను .
సంచులు కొన్నాను .,పది సంచులు కొన్నాను .
ఎండిన తరవాత దాచాను .,బాగా ఎండిన తరవాత దాచాను .
గదిలో ఉంచాను .,ఏడాది గదిలో ఉంచాను .
ఏడు పంటలు పండలేదు .,మరుసటి ఏడు పంటలు పండలేదు .
పంట సరిగా రాలేదు .,మిరప పంట సరిగా రాలేదు .
మిరపకాయల ధర పెరిగింది .,అనుకోకుండా మిరపకాయల ధర పెరిగింది .
పెరిగింది .,బాగా పెరిగింది .
కొన్నదానికి మూడింతలు పెరిగింది .,నేను కొన్నదానికి మూడింతలు పెరిగింది .
పదిసంచులు అమ్మాను .,నా పదిసంచులు అమ్మాను .
లాభం గడించాను .,మంచి లాభం గడించాను .
నోట ఈ నోట పాకింది .,ఇది నోట ఈ నోట పాకింది .
తెలిసింది .,రాజలింగుకు తెలిసింది .
సంపాదించాలి .,తెలివిగా సంపాదించాలి .
కొని నిలవ ఉంచాలి .,సరుకు కొని నిలవ ఉంచాలి .
ఉప్పు సంచులు ఖరీదు చేశాడు .,వంద ఉప్పు సంచులు ఖరీదు చేశాడు .
చేరవేశాడు .,ఇంటికి చేరవేశాడు .
గదిలో సంచులు ఉంచాడు .,ఒక గదిలో సంచులు ఉంచాడు .
వేశాడు .,తాళం వేశాడు .
నెలలు గడిచాయి .,ఆరు నెలలు గడిచాయి .
ఒకసారి తాళం తీసిచూశాడు .,రాజలింగు ఒకసారి తాళం తీసిచూశాడు .
బాగా తడిసిపోయాయి .,సంచులు బాగా తడిసిపోయాయి .
సంచులు పాడయినవి .,సగం సంచులు పాడయినవి .
ఉప్పు కరిగిపోయింది .,సగం ఉప్పు కరిగిపోయింది .
ఏడు బాగా వానలు కురిశాయి .,ఆ ఏడు బాగా వానలు కురిశాయి .
గదిలో తడి చేరింది .,అందుకే గదిలో తడి చేరింది .
తడిసిపోయాయి .,సంచులు తడిసిపోయాయి .
లబోదిబోమన్నాడు .,రాజలింగు లబోదిబోమన్నాడు .
మిగిలింది అమ్మాడు .,చేసేది మిగిలింది అమ్మాడు .
సంచుల పసుపుని ఆరు నెలలు ఉంచాను .,పది సంచుల పసుపుని ఆరు నెలలు ఉంచాను .
లాభం చేకూరింది .,నాలుగింతలు లాభం చేకూరింది .
పైసలతో మా ఇంటామెకు నగలు చేయించాను .,ఆ పైసలతో మా ఇంటామెకు నగలు చేయించాను .
విషయం రాజలింగుకు తెలిసింది .,ఈ విషయం రాజలింగుకు తెలిసింది .
కంటిమీద కునుకు లేదు .,రాజలింగుకు కంటిమీద కునుకు లేదు .
కావాలని ఇంటామె ఒకటే పోరు NULL .,నగలు కావాలని ఇంటామె ఒకటే పోరు NULL .
ఈ సారి ఉల్లిపాయలు కొని దాచాడు .,రాజలింగు ఈ సారి ఉల్లిపాయలు కొని దాచాడు .
మురుగు వాసన NULL .,ఒకటే మురుగు వాసన NULL .
మురిగిపోయాయి .,ఉల్లిపాయలు మురిగిపోయాయి .
ఉల్లిపాయలు పాడయిపోయాయి .,ఎండలకు ఉల్లిపాయలు పాడయిపోయాయి .
ఉల్లిపాయలు పారవేశాడు .,చేసేది ఉల్లిపాయలు పారవేశాడు .
రెండు గేదెల పాడి NULL కాని రోజుకు లీటరు పాలు రావు .,పేరుకు రెండు గేదెల పాడి కాని రోజుకు లీటరు పాలు రావు .
ఒకటి పాడిది NULL .,ఇప్పుడు ఒకటి పాడిది NULL .
చూడిది NULL .,ఒకటి చూడిది NULL .
పాలు తానే పితుకుతాడు .,రాములు పాలు తానే పితుకుతాడు .
మేపుతాడు .,గేదెలను మేపుతాడు .
పాడి పెరగలేదు .,అయినా పాడి పెరగలేదు .
ఉదయం ఎండుగడ్డి పెడతాడు .,రోజు ఉదయం ఎండుగడ్డి పెడతాడు .
కుడితి పెడతాడు .,ఒకసారి కుడితి పెడతాడు .
పచ్చిమేత పెడతాడు .,ఇంకోసారి పచ్చిమేత పెడతాడు .
పాలు పెరగలేదు .,అయినా పాలు పెరగలేదు .
ఏం తోచలేదు .,రాములుకు ఏం తోచలేదు .
మంచి ఆహారం కాదు .,ఎండుగడ్డి మంచి ఆహారం కాదు .
కడుపు నిండుతుంది . కానీ అందులో పోషకవిలువలు లేవు .,అది కడుపు నిండుతుంది . కానీ అందులో పోషకవిలువలు లేవు .
పాల దిగుబడి గుణంలేదు .,దానిలో పాల దిగుబడి గుణంలేదు .
పెరగాలంటే - పాడి పశువుల మేత సరఐన మోతాదులో ఉండాలి .,పాలు పెరగాలంటే - పాడి పశువుల మేత సరఐన మోతాదులో ఉండాలి .
మేతలో అన్ని రకాల పోషకాలు ఉండాలి .,ఆ మేతలో అన్ని రకాల పోషకాలు ఉండాలి .
ఫీడు NULL .,ఇదే ఫీడు NULL .
దినుసులు బాగా ఉండాలి .,దాణాలో దినుసులు బాగా ఉండాలి .
మొక్కజొన్న ఉండాలి .,దానిలో మొక్కజొన్న ఉండాలి .
పొడి తవుడు ఉండాలి .,పప్పుల పొడి తవుడు ఉండాలి .
తవుడు ఉండాలి .,గోధుమ తవుడు ఉండాలి .
ఎలా తయారు చేయాలి - దాణాను కొలతలతో పెట్టాలి .,ఫీడు ఎలా తయారు చేయాలి - దాణాను కొలతలతో పెట్టాలి .
పశువులకు ఒకేలాగా ఉండకూడదు .,అన్ని పశువులకు ఒకేలాగా ఉండకూడదు .
గేదెలకు ఒక రకంగా ఉండాలి .,పాడి గేదెలకు ఒక రకంగా ఉండాలి .
గేదెలకు ఒక రకంగా ఉండాలి .,చూడి గేదెలకు ఒక రకంగా ఉండాలి .
ఒక రకంగా ఉండాలి .,ఆవులకు ఒక రకంగా ఉండాలి .
ఒకరకంగా ఉండాలి .,ఎద్దులకు ఒకరకంగా ఉండాలి .
ఉండాలి .,రకరకాలుగా ఉండాలి .
వయసును చూడాలి .,పశువు వయసును చూడాలి .
చూడాలి .,బరువును చూడాలి .
ముక్కలుగా చేయాలి .,గడ్డిని ముక్కలుగా చేయాలి .
పెట్టాలి .,పశువులకు పెట్టాలి .
పశువులను కడగాలి .,పాడి పశువులను కడగాలి .
దాణాలో మూడుకిలోల మొక్కజొన్నలు ఉండాలి .,పదికిలో దాణాలో మూడుకిలోల మొక్కజొన్నలు ఉండాలి .
కిలోల పల్లిచెక్క ఉండాలి .,రెండు కిలోల పల్లిచెక్క ఉండాలి .
లవణాలు ఒక కిలో ఉండాలి .,ఖనిజ లవణాలు ఒక కిలో ఉండాలి .
ఒక కిలో ఉండాలి .,ఉప్పు ఒక కిలో ఉండాలి .
పాలు పెరుగుతాయి .,ఇలా పాలు పెరుగుతాయి .
గేదెలకు ఫీడు ఎలా పెట్టాలి ?,చూడి గేదెలకు ఫీడు ఎలా పెట్టాలి ?
గేదెలకు ఫీడు పోవాలి .,చూడి గేదెలకు ఫీడు పోవాలి .
రెండింతలు పెట్టాలి .,ముందు రెండింతలు పెట్టాలి .
మాసాల ముందు రెండింతలు పెట్టాలి .,మూడు మాసాల ముందు రెండింతలు పెట్టాలి .
రోజుల ముందు ఫీడు ఆపాలి .,మూడు రోజుల ముందు ఫీడు ఆపాలి .
పచ్చిమేత పెట్టాలి .,బాగా పచ్చిమేత పెట్టాలి .
చెక్కలతో మేపకూడదు .,నూనె చెక్కలతో మేపకూడదు .
అసలు పనికిరాదు .,తవుడు అసలు పనికిరాదు .
మెత్తని మేత పెట్టాలి .,దూడలకు మెత్తని మేత పెట్టాలి .
బరువు తెలుసుకుంటూ .,దూడల బరువు తెలుసుకుంటూ .
