dropped,sentences
కాశ్మీరు పని,కాశ్మీరు పని అయిపోయిందని .
స్త్రీ నిట్టూర్పు,స్త్రీ గాఢంగా నిట్టూర్పు విడిచింది .
కాశ్మీరు స్త్రీ,నాకు ఆమె కాశ్మీరు స్త్రీ అని అర్ధమైంది .
మూటమీద చేయి,ఆమె తన మూటమీద చేయి వేయనీయటం .
అనుమానం,అనుమానం పెరిగింది .
ఖాసిం,ఖాసిం మళ్లీ అడిగాడు .
సమాధానం,అయినా సమాధానం సరిగా రాలేదు .
నిట్టూర్పు,ఆమె పెద్దగా నిట్టూర్పు విడిచింది .
లాహోర్,అతని వెదుకుతూ లాహోర్ వచ్చింది .
వెనక్కి,తిరిగి వెనక్కి రాలేదు .
ఉత్తరాలు,ఆమె అతనికి చాలా ఉత్తరాలు రాసింది .
ఇంటికి,అయినా ఇంటికి రాలేదు .
ఇప్పుడు ఇక్కడకు,ఇప్పుడు అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని చెప్పినాడు .
పీర్హుస్సేన్ మాటను,పీర్హుస్సేన్ మాటను ఆమె అంగీకరించింది .
మూటను,చాలా సందేహిస్తూ తన మూటను విప్పింది .
మూట గుడ్డ,మూట గుడ్డ కొంచెం తడితడిగా ఉంది .
గుడ్డలలోనే రోజుల క్రితం రొట్టె పిండి పిండి,ఆ గుడ్డలలోనే చాలా రోజుల క్రితం చేసిన రొట్టె పిండి పిండి అయింది .
కాశ్మీర్ సంప్రదాయంతో జాకెట్,కాశ్మీర్ సంప్రదాయంతో ఒక జాకెట్ ఉన్నది .
అక్కడక్కడ పూలు ఆకులు,"అక్కడక్కడ పూలు , ఆకులు కుట్టబడి ."
జాకెట్ మడతలను నెమ్మది,ఆమె జాకెట్ మడతలను నెమ్మది నెమ్మదిగా తెరచింది .
,ఆమె దానిని చూపించవద్దనుకుంటుంది .
బుట్టలోంచి కత్తిని బయటకు,ఆమె తన బుట్టలోంచి ఒక కత్తిని బయటకు తీసింది .
సమాధానం,సమాధానం చెప్పలేదు .
ఆఖరికి ముఖం,"ఆఖరికి ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" అంది ."
గ్రామం ఇంతవరకు కాలు,గ్రామం ఇంతవరకు కాలు పెట్టలేదు .
రోజు లాహోర్,ఈ రోజు లాహోర్ ఒంటరిగా వచ్చింది .
భర్తను,తన భర్తను వెతకటానికి వచ్చానని అంటుంది .
చిరునామా,ఎవరి చిరునామా తెలియదు అంటుంది .
కత్తి,ఆమె కత్తి ఉంది .
విషయం,విషయం చాలా జటిలంగా ఉంది .
అనుమానం,నా అనుమానం జటిలమవుతుంది .
,ఈమే చాలా మోసకారిగా కనిపిస్తుంది .
భర్త చిరునామా లాహోర్లో,భర్త చిరునామా అడిగితే లాహోర్లో ఉన్నాడని చెపుతోంది .
భర్త చిరునామ,భర్త చిరునామ ఆమెకు తెలియదు .
చిరునామా,చిరునామా తెలియకుండా ఎలా
ఇప్పుడు అనుమానమే,నాకు ఇప్పుడు అనుమానమే .
చిరునామా,ఆమెకు చిరునామా తెలిసి .
భర్తను,బహుశా ఆమె తన భర్తను వెదుకుట ?
పీర్హుస్సేన్ సహాయంతో,పీర్హుస్సేన్ సహాయంతో ఆమెతో మాట్లాడుతున్నాను .
సంవత్సరాలు,30 సంవత్సరాలు గడిచిపోయాయి .
భర్త ఫజ్జా లాహోర్,నా భర్త ఫజ్జా లాహోర్ వచ్చాడు .
గ్రామంలోని యువకులలా డబ్బు పట్టణం,గ్రామంలోని ఇతర యువకులలా అతను డబ్బు పెద్ద పట్టణం పోయి సంపాదించాలనుకున్నాడు .
అప్పుడు పెద్దవాళ్లు,"అప్పుడు నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా ఉంది ."
సాగు భూమి,సాగు చేసుకోవడానికి భూమి ఉంది .
పని,మనం కష్టపడి పని చేద్దాం .
,"ఇది మనకు సరిపోతుంది """
అత్తగారు,మా అత్తగారు నచ్చచెప్పింది .
అప్పటికి చిన్నదాన్ని,నేను అప్పటికి చిన్నదాన్ని .
,అందరూ వెళ్తున్నారు .
,నేను వెళ్లకూడదన్నారు .
ఏడునెలలకు ఆపిల్ పువ్వులు,ఏడునెలలకు ఆపిల్ పువ్వులు పూస్తాయి .
పువ్వులు,"పువ్వులు పుసేసరకి నేను తిరిగి "" అని చెప్పి బయలుదేరి ."
,నేను ఏడుస్తూ ఉండేదాన్ని .
పొలంలో నాగలి,పొలంలో నాగలి మేమే నడిపించేవాళ్లం .
అత్తగారికి కోపం,అత్తగారికి కోపం వచ్చేది .
ఇటువంటివాడికంటే కొడుకు,""" ఇటువంటివాడికంటే కొడుకు పుట్టకపోతే బాగుండేది "" అని అనేది ."
సంవత్సరం,ఒక సంవత్సరం గడిచింది .
రోజు,నేను రోజు ఏడుస్తూనే .
మంచు ఇంటికి,మంచు కురియటంతోనే అందరూ ఇంటికి తిరిగి .
భర్త,నా భర్త రాలేదు .
రహమాన్ లాహోర్,రహమాన్ లాహోర్ వచ్చాడు .
ఫజ్జా ఉత్తరం,వస్తూ ఫజ్జా ఉత్తరం ఒకటి తెచ్చాడు .
పోలీసులు విషయంలో,""" నన్ను పోలీసులు ఒక విషయంలో అన్యాయంగా పట్టుకున్నారు ."
గేదెలు,రెండు గేదెలు అమ్మేసాం .
అమ్మకు జబ్బు,అమ్మకు జబ్బు చేసింది .
,నేను ఏడుస్తున్నాను .
భయం,నాకు భయం వేస్తుంది .
ఇంటికి,నీవు త్వరగా ఇంటికి రా .
అత్తగారు,అత్తగారు నన్ను తిడుతుంది .
,నేను నిన్ను పంపించానని అంది .
,నీవు నాతో గొడవపడి వెళ్లిపోయావంటుంది .
ఇప్పుడు ఇక్కడ పని,ఇప్పుడు ఇక్కడ ఒంటరిగా పని జరగటం .
,నీవు లేకుండా చాలా కష్టంగా ఉంది .
డబ్బుకి రశీదు,""" డబ్బుకి రశీదు వచ్చింది ."
క్రింద వేలిముద్ర,క్రింద వేలిముద్ర ఉంది .
సాక్షి సంతకం,సాక్షి సంతకం ఉంది .
ఉత్తరానికి జవాబు,ఉత్తరానికి జవాబు రాలేదు .
ఫజ్జా,ఫజ్జా తిరిగి రాలేదు .
ఇంతలో అత్తగారికి జబ్బు,ఇంతలో అత్తగారికి జబ్బు చేసి మరణించింది .
పారు పెళ్లి తరువాత,పారు పెళ్లి తరువాత అయింది .
ఇద్దరు పిల్లలు,వారికి ఇద్దరు పిల్లలు కలిగారు .
కూతురు ఇంటిపని,కూతురు ఇంటిపని చేస్తుంది .
కూతురికి కొడుకు,కూతురికి కొడుకు పుట్టాడు .
మామ్_చూ భార్య పిల్లలు,మామ్_చూ భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా ఉన్నారు .
లాహోర్ మనిషి ఉత్తరం,లాహోర్ ఒక మనిషి ఉత్తరం తెచ్చాడు .
జబ్బు,నేను జబ్బు పడ్డాను .
ఖర్చులకు డబ్బు,ఖర్చులకు డబ్బు లేదు .
,చాలా కష్టంగా ఉంది .
ఖర్చులకు డబ్బు,ఎలాగైనా ఖర్చులకు డబ్బు పంపించు .
,నేను వచ్చేస్తాను .
,అని రాసి .
గేదెను,నేను మళ్లీ గేదెను అమ్మేసాను .
చెట్లు ధరకే,రెండు చెట్లు సగం ధరకే అమ్మేసాను .
ఉత్తరం,ఉత్తరం రాయించాను .
ఇప్పుడు,""" ఇప్పుడు నేను ఒంటరిగా ఉన్నాను ."
తల్లికూడా,మీ తల్లికూడా చనిపోయింది .
గ్రామస్థులంతా శత్రువులు,గ్రామస్థులంతా నాకు శత్రువులు అవుతున్నారు .
భర్త జీవితం,భర్త లేకుండా ఏమి జీవితం NULL ?
పొలాలు,కొందరు పొలాలు కొనేసుకుంటున్నారు .
ఇద్దరు ముగ్గురు పిల్లలు,"ఇద్దరు , ముగ్గురు పిల్లలు ఉన్నారు ."
పనులు,అందరు పనులు చేసేవారే .
,నాకు ఎవరూ లేరు .
ఇప్పుడు భయం,ఇప్పుడు నాకు భయం వేస్తుంది .
జబ్బు,నేను జబ్బు పడిఉన్నాను .
సంపాదన అవసరం,నీ సంపాదన నాకు అవసరం లేదు .
,నీవు చాలు .
ఉత్తరం,""" వారి ఉత్తరం వచ్చింది ."
కంగారు,నేను కంగారు పడ్డాను -
,""" నేను తప్పకుండా వస్తాను ."
లాహోర్,నిన్ను లాహోర్ తీసుకువస్తాను .
బెంగ,నీవు ఏమి బెంగ పెట్టుకోవద్దు .
నగలు జవాబు,"నీకు నగలు చేయిస్తాను "" అని జవాబు ఉంది ."
ఉత్తరం,ఆమె తిరిగి ఉత్తరం రాయించింది .
ఇంటికి,""" నీవు ఇంటికి వచ్చేయి ."
ఇంటిలో మంచిది,ఇంటిలో ఉండటమే మంచిది NULL .
పశువులు పొలాలకు నష్టం,"పశువులు , పొలాలకు నష్టం కలుగుతుంది ."
,నీవు వస్తే అంతా బాగవుతుంది .
వయస్సులోనే,నేను ఇంకా వయస్సులోనే ఉన్నాను .
పిల్లలు,మనకి పిల్లలు కల్గుతారు .
అప్పుడు ఉత్తరం,"అప్పుడు అంతా ఉంటుంది "" అని ఉత్తరం రాయించింది ."
,కానీ ఎవరూ రాలేదు .
ఉత్తరం,ఉత్తరం మళ్లీ రాలేదు .
చాలాసార్లు జబ్బు,నేను చాలాసార్లు జబ్బు పడ్డాను .
ఇంట్లోకి,ఇంట్లోకి ఎవరూ రాలేదు .
మామ్_చూ నీళ్లు,మామ్_చూ నీళ్లు నింపి ఇచ్చేవాడు .
గేదే పాలు,గేదే పాలు తీసి పట్టుకుపోయేవాడు .
మామ్_చూ,"మామ్_చూ అన్నాడు - "" నీవు రావని ,"
అప్పుడు,అప్పుడు ఏమి చేస్తావు ?
పెళ్లి,నన్ను పెళ్లి చేసుకో .
కొడుకు,నా కొడుకు ఉన్నాడు .
ఇద్దరికీ,ఇద్దరికీ సంపాదించి పెడతాడు .
పిల్లలు,నీకు పిల్లలు పుడితే బావుంటుంది .
,"లేకపోతే ఏమి చేస్తావు ? "" అన్నాడు ."
,నేను ఏడవటం మొదలుపెట్టాను .
,అతను వస్తాడు .
అప్పుడే ఇల్లు,అప్పుడే నా ఇల్లు అవుతుంది .
తులసీ రాములూ ఆలుమగలు,తులసీ రాములూ ఆలుమగలు NULL .
వాళ్లది సిరిపురం,వాళ్లది సిరిపురం NULL .
ఇద్దరు కూతుళ్లు,ఇద్దరు కూతుళ్లు NULL .
కూతురికి పెళ్లి,పెద్ద కూతురికి పెళ్లి చేశారు .
తులసి రాములు కూలికి,"తులసి , రాములు కూలికి పోతారు ."
పని పూట,పని చేయందే పూట గడవదు .
రోజుల తులసికి,పది రోజుల తులసికి బాగాలేదు .
నిద్ర,నిద్ర సరిగా లేదు .
పొద్దున్నే,పొద్దున్నే లేవలేదు .
కాసేపు,కాసేపు పనిచేస్తుంది .
కళ్లు,కళ్లు తిరిగినట్టు అవుతుంది .
,అలసటగా ఉంటుంది .
చిరాకు,మాటిమాటికి చిరాకు పడుతుంది .
ఆరోజు తులసి,ఆరోజు తులసి లేవలేదు .
వంట మొదలు,వంట మొదలు పెట్టలేదు .
రాములుకు తొందర,రాములుకు తొందర NULL .
రాములు,రాములు విసురుగా వెళ్లిపోయాడు .
తులసికి,తులసికి బాధగానే ఉంది .
,అయినా ఏమీ చేయలేదు .
,తలనొప్పిగా ఉంది .
చెమటలు,చెమటలు పోశాయి .
,అలసటగా ఉంది .
కళ్లు,కళ్లు బరువుగా ఉన్నాయి .
తులసి,తులసి మెల్లగా లేచింది .
వంట,వంట చేద్దామని లేచింది .
తల,తల తిరిగింది .
గుంజ,పడబోయి గుంజ పట్టుకుంది .
సీత,సీత చదువుకున్నది .
సీత తులసిని,సీత తులసిని పట్టుకుంది .
తులసిని,ఏమీ అయింది అని తులసిని అడిగింది .
తులసి,తులసి అంతా చెప్పింది .
సీత తులసిని,పరవాలేదు అని సీత తులసిని లేపింది .
ఆస్పత్రికి,ఆస్పత్రికి తీసుకుని పోయింది .
అక్కడ,అక్కడ చాలామంది ఉన్నారు .
డాక్టరు ఎదురు,డాక్టరు ఎదురు చూస్తున్నారు .
డాక్టరమ్మ,డాక్టరమ్మ వచ్చింది .
రోగులను మొదలు,రోగులను చూడటం మొదలు పెట్టింది .
గంటలు,రెండు గంటలు గడిచాయి .
తులసి వంతు,తులసి వంతు వచ్చింది .
డాక్టరమ్మ తులసి నాడి,డాక్టరమ్మ తులసి నాడి చూసింది .
కళ్లు,కళ్లు చూసింది .
నాలిక,నాలిక చూసింది .
చేతికి మిషను,చేతికి మిషను కట్టింది .
అంకెలు,అంకెలు చూసింది .
తులసి,తులసి ఏమీ అనలేదు .
సీత,లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత అంది .
డాక్టరమ్మ సీతను,డాక్టరమ్మ సీతను మెచ్చుకుంది .
,సాయంగా ఉన్నందుకు మెచ్చుకుంది .
,భయపడకు
డాక్టరమ్మ తులసితో,నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో అంది .
శరీరంలో రక్తం,మన శరీరంలో రక్తం ఉంటుంది .
శరీరమంతా రక్తనాళాలు,శరీరమంతా రక్తనాళాలు ఉంటాయి .
రక్తనాళాల గోడల్లో కొవ్వు,రక్తనాళాల గోడల్లో కొవ్వు చేరుతుంది .
రక్తనాళాలు,దాంతో రక్తనాళాలు ఇరుకవుతాయి .
అప్పుడు రక్తం ఆటంకం,అప్పుడు రక్తం పోవటానికి ఆటంకం అవుతుంది .
గోడలమీద బలం,గోడలమీద బలం పడుతుంది .
రక్తపోటు,దాంతో రక్తపోటు ఎక్కువ అవుతుంది .
బీపి,దాన్నే బీపి అంటారు .
,ఇది ఎక్కువ ఉన్నా కష్టమే NULL .
,తక్కువ ఉన్నా కష్టమే NULL .
అన్నంలో ఆకు కూరలు,అన్నంలో ఆకు కూరలు తినాలి .
ఉప్పు,ఉప్పు తగ్గించాలి .
నిద్ర,నిద్ర పోవాలి .
దిగులు,దిగులు పెట్టుకోకూడదు .
నూనె వాడకం,నూనె వాడకం తగ్గించాలి .
మనసు,మనసు ప్రశాంతంగా ఉంచుకోవాలి .
గోలీలు,ఈ గోలీలు వేసుకో .
రోజుకు డాక్టరమ్మ చీటి,రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ చీటి రాసి .
గుడిసె,ఆలోచిస్తూ గుడిసె చేరింది .
తులసిని సీత,తులసిని పడుకోబెట్టి సీత వెళ్లింది .
అన్నం,తన ఇంటికొచ్చి కొంచెం అన్నం తెచ్చింది .
తులసికి,తులసికి తినిపించింది .
తులసి,తులసి పడుకుంది .
సాయంకాలం రాములు,సాయంకాలం రాములు వచ్చాడు .
సీత రాములుకు అన్నం,సీత రాములుకు అన్నం పెట్టింది .
తులసిని ఆసుపత్రిలో,తులసిని ఆసుపత్రిలో చూపించాను .
డాక్టరమ్మ చీటి,డాక్టరమ్మ చీటి రాసి .
రాములు చీటీ,రాములు చీటీ చూశాడు .
మందుల షాపుకు,మందుల షాపుకు పోయాడు .
గోలీలు,గోలీలు తెచ్చాడు .
తులసికి,ఒకటి తులసికి ఇచ్చాడు .
తులసి,తులసి వేసుకుంది .
పదిరోజులు,పదిరోజులు గడిచాయి .
ఇప్పుడు తులసికి,ఇప్పుడు తులసికి నయమయింది .
కుదుట,కుదుట పడింది .
వంట,లేచి వంట చేయగలుగుతున్నది .
పనీపాట,పనీపాట చేసుకుంటుంది .
గోలీలు,తెచ్చిన గోలీలు అయిపోయాయి .
తులసి గోలీలు,తులసి తగ్గిందని గోలీలు మానేసింది .
వారం,వారం గడిచింది .
దడ,మళ్లీ దడ మొదలయింది .
తల,తల నొప్పిగా ఉంటోంది .
తులసి,తులసి పట్టించుకోలేదు .
పని పనికి,అలాగే పని చేసుకుంటోంది పనికి పోతోంది .
రోజులు తులసి,కొన్ని రోజులు తులసి లేవలేక పోయింది .
మంచం,మంచం దిగలేక పోయింది .
,లేస్తే తూలి పడిపోతోంది .
రాములుకు,రాములుకు ఎటూ తోచలేదు .
డాక్టరమ్మ చీటి,డాక్టరమ్మ పాత చీటి చూసింది .
తులసి చేతికి మిషను,తులసి చేతికి మిషను పెట్టింది .
చీటి,చీటి చూసింది .
గోలీలు,గోలీలు వేసుకుంటున్నావా అని అడిగింది .
తులసి తల,తులసి లేదని అడ్డంగా తల ఊపింది .
,ఎందుకు మానేశావు మానకూడదు .
డాక్టరమ్మ,చెప్పినదాకా మానకూడదు . అని డాక్టరమ్మ అంది .
ఆడవాళ్లకే రాములు,ఇది ఆడవాళ్లకే వస్తుందా . అని రాములు అడిగాడు .
రక్తపోటు ఆడవాళ్లకే,రక్తపోటు ఆడవాళ్లకే వస్తుందా ?
,ఇది నలభై ఏళ్లుదాటాక వస్తుంది .
ఆడామగా,ఆడామగా అందరికీ రావచ్చు .
ఆడవాళ్లలో,కానీ ఆడవాళ్లలో ఎక్కువ NULL .
ఆడవాళ్లకు నియమాలు,ఆడవాళ్లకు నియమాలు ఎక్కువ NULL .
ఒత్తిడి,వాళ్లమీద ఒత్తిడి ఎక్కువ NULL .
రక్తపోటు,అందుకే వాళ్లకు రక్తపోటు వస్తుంది .
రక్తపోటు,రక్తపోటు ఎలా వస్తుంది .
రాములు,అని రాములు అడిగాడు .
రక్తపోటు,రక్తపోటు ఎలా వస్తుంది ?
గుండె,మనకు గుండె ఉంటుంది .
శరీరంలో భాగాలకూ రక్తం,ఇది శరీరంలో అన్ని భాగాలకూ రక్తం పంపుతుంది .
కాలం,మనం బతికి ఉన్నంత కాలం ఇలా జరుగుతుంది .
వయసు రక్తనాళాలలో అడ్డు,వయసు పెరిగాక రక్తనాళాలలో అడ్డు కలుగుతుంది .
అక్కడ కొవ్వు,ఇది అక్కడ కొవ్వు చేరడం కలుగుతుంది .
అప్పుడప్పుడు,అప్పుడప్పుడు మనం దేని బాగా ఆలోచిస్తాం .
రక్తపోటు,రక్తపోటు పెరుగుతుంది .
,సాధారణంగా ఉండవలసినంత .
ప్రమాదం,ఇది ఎక్కువ ఉన్నా ప్రమాదం NULL .
ప్రమాదం,తక్కువ ఉన్నా ప్రమాదం NULL .
మందులు,మందులు వాడాలి .
,మానేయకూడదు
రక్తపోటు,రక్తపోటు ఎందుకు వస్తుంది .
మనసుమీద ఒత్తిడి,మనసుమీద ఒత్తిడి పడితే వస్తుంది .
నిద్ర,నిద్ర చాలకుంటే వస్తుంది .
ఉప్పు,ఉప్పు ఎక్కువ తింటే వస్తుంది .
బరువు,బరువు ఎక్కువ పెరిగితే వస్తుంది .
చక్కెర జబ్బు,చక్కెర జబ్బు ఉంటే వస్తుంది .
తల్లికి తండ్రికి రక్తపోటు,"తల్లికి , తండ్రికి రక్తపోటు ఉంటే వస్తుంది ."
శ్రద్ధ గుండె జబ్బు,సరైన శ్రద్ధ తీసుకోకుండా గుండె జబ్బు రావచ్చు .
మూత్రపిండాల జబ్బు,మూత్రపిండాల జబ్బు రావచ్చు .
పక్షవాతం,పక్షవాతం రావచ్చు .
మెదడులో రక్తనాళాలు,మెదడులో రక్తనాళాలు చిట్లుతాయి .
చూపు,చూపు మసకబారుతుంది .
రాములు తులసిని ఇంటికి,రాములు తులసిని తీసుకుని ఇంటికి వచ్చాడు .
ఇప్పుడు రాములుకు విషయాలు,ఇప్పుడు రాములుకు విషయాలు తెలిశాయి .
తులసికి,తులసికి తెలిశాయి .
మందులు రక్తపోటు అదుపులో,మందులు వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .
ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష,ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .
ఏళ్లు పరీక్షలు,40 ఏళ్లు దాటాక పరీక్షలు చేయించుకోవాలి .
శరీరం బరువు,శరీరం బరువు పెరగకుండా చూసుకోవాలి .
రక్తపోటు,రక్తపోటు ఎక్కువ ఉన్నా ప్రమాదమే NULL .
ప్రమాదమే,తక్కువ ఉన్నా ప్రమాదమే NULL .
మందులు,మందులు మానకూడదు .
తిండిలో జాగ్రత్తలు,తిండిలో జాగ్రత్తలు పాటించాలి .
కోటపాడు ఊరు,కోటపాడు ఒక ఊరు NULL .
ఊళ్లో సూరిబాబు రైతు,ఆ ఊళ్లో సూరిబాబు ఒక రైతు NULL .
పాడి పంట,పాడి పంట బాగా ఉంది .
పశువులు కోళ్లు,పశువులు కోళ్లు చాలా ఉన్నాయి .
సూరిబాబు కూతురు శారద,సూరిబాబు కూతురు శారద NULL .
పెళ్లి,పెళ్లి అయింది .
రోజూ బయట,రోజూ బయట తిరగాలి .
గాలి,గాలి తీసుకోవాలి .
ఒంటికి బలం డాక్టరు,ఒంటికి బలం అని డాక్టరు అంది .
శారద గాలికి,అందుకే శారద గాలికి తిరుగుతున్నది .
కోడిని,అలా తిరగడంలో ఒక కోడిని చూసింది .
రోజులు,చాలా రోజులు అలాగే ఉంది .
కోడి,ఆ కోడి లేవడం లేదు .
మేతకు,మేతకు పోవడం లేదు .
గుడ్లు,అలా గుడ్లు పగిలాయి .
పిల్లలు బయటకి,పిల్లలు బయటకి వచ్చాయి .
,వాటిని వదలి .
పశువుల పాకలో ఆవు చూడితో,పశువుల పాకలో ఆవు చూడితో ఉంది .
ఆవు కడుపు,ఆవు కడుపు పెరిగింది .
రోజు ఆవు,ఒక రోజు ఆవు ఈనింది .
దూడ కింద,దూడ కింద పడి లేచింది .
పొదుగు పాలు,పొదుగు పాలు తాగింది .
ఆవు దూడను,ఆవు దూడను నాకుతోంది .
సందేహం,ఆమెకు సందేహం కలిగింది .
కోడి గుడ్డు,కోడి గుడ్డు పెడుతుంది .
గుడ్డులో పిల్ల,గుడ్డులో పిల్ల NULL .
ఆవు కడుపులో దూడ,ఆవు కడుపులో దూడ NULL .
తేడా,ఈ తేడా ఎందుకు NULL ?
అమ్మ,నన్ను మా అమ్మ కన్నది .
పిల్లను,నేను నా పిల్లను కనాలి .
గుడ్డులో పిల్లకు కడుపులో పిల్లకు తిండి,"గుడ్డులో పిల్లకు , కడుపులో పిల్లకు తిండి ఎలా NULL ?"
సంగతులు,ఈ సంగతులు తెలుసుకోవాలి .
రోజు డాక్టరు,ఆ రోజు డాక్టరు వచ్చింది .
శారద,శారద అడిగింది
డాక్టరు వివరాలు,డాక్టరు వివరాలు చెప్పింది .
ఆహారం కడుపులో బిడ్డకు,నువ్వు తినే ఆహారం నీ కడుపులో బిడ్డకు అందుతుంది .
గుడ్డులో ఆహారం నిలవ,ఆ గుడ్డులో ఆహారం నిలవ ఉంటుంది .
బలమైంది,అది చాలా బలమైంది NULL .
పిల్ల ఆహారం,పిల్ల ఈ ఆహారం తీసుకుంటుంది .
తరవాత బయట,తరవాత బయట పడుతుంది .
కడుపులోని ఆవు దూడకు ఆహారం తల్లి ఆవు,కడుపులోని ఆవు దూడకు ఆహారం తల్లి ఆవు అందుతుంది .
రక్తంతో,రక్తంతో ఇది అందుతుంది .
ఊపిరి,ఊపిరి ఇలాగే అందుతుంది .
దూడ బయట,దూడ ఎదిగాక బయట పడుతుంది .
,మనం అలాగే కంటాం .
బిడ్డ తల్లి కడుపులో,బిడ్డ తల్లి కడుపులో పెరుగుతుంది .
నెలలు కడుపులో,తొమ్మిది నెలలు కడుపులో ఉంటుంది .
నెలలు అవయవాలు,నెలలు నిండేసరికి అవయవాలు ఎదుగుతాయి .
ఉమ్మనీరు పిండానికి దెబ్బ,ఈ ఉమ్మనీరు పిండానికి దెబ్బ తగలనివ్వదు .
పిండాన్ని,జాగ్రత్తగా పిండాన్ని కాపాడుతుంది .
తల్లిని పిండాన్ని బొడ్డు తాడు,తల్లిని పిండాన్ని కలిపేదే బొడ్డు తాడు NULL .
బొడ్డు తాడు లోపలి పిండానికి,బొడ్డు తాడు లోపలి పిండానికి అన్నీ చేరుస్తుంది .
ఆహారం గాలి తల్లి బిడ్డకు,ఆహారం గాలి తల్లి బిడ్డకు చేరుస్తుంది .
మాయ బిడ్డ బయటకు,మాయ బిడ్డ పుట్టినపుడు బయటకు వస్తుంది .
నెలలకు పిండం చూపుడు వేలంత,మూడు నెలలకు పిండం చూపుడు వేలంత ఉంటుంది .
బరువు గ్రాములు,బరువు 20 గ్రాములు ఉంటుంది .
అవయవాలు,అవయవాలు కొంచెం తయారవుతాయి .
ఎముకలగూడు కండరాలు నాడులు,ఎముకలగూడు కనబడుతుంది కండరాలు నాడులు కనబడతాయి .
రక్తనాళాలు,రక్తనాళాలు కనబడతాయి .
కడుపులో బిడ్డ ఇప్పుడు,కడుపులో బిడ్డ ఉందని ఇప్పుడు అనిపిస్తుంది .
తల్లి ఆహారం,తల్లి మంచి ఆహారం తినాలి .
పాలు,పాలు తాగాలి .
బిడ్డ కడుపులో,బిడ్డ కడుపులో తిరుగుతూ .
నెల,అయిదో నెల వస్తుంది .
బరువు గ్రాములు,బరువు 300 గ్రాములు ఉంటుంది .
కాళ్లతో,కాళ్లతో తంతూ .
,చురుకుగా తిరుగుతూ .
నెల,ఏడో నెల వస్తుంది .
బిడ్డ,బిడ్డ ఇంకా పెరుగుతుంది .
కడుపులో,కడుపులో తిరుగుతూ .
కాలం తల ముందు,చాలా కాలం తల ముందు ఉంచుతుంది .
బిడ్డ సంచిని బిడ్డ సంచి,బిడ్డ ఉన్న సంచిని బిడ్డ సంచి అంటారు .
బిడ్డ సంచిలోనే ఉమ్మనీరు,బిడ్డ సంచిలోనే ఉమ్మనీరు ఉంటుంది .
నెలలు,తొమ్మిది నెలలు నిండుతాయి .
బిడ్డ సంచి గోడలు,బిడ్డ సంచి గోడలు కదులుతాయి .
గోడలు,పోను పోను గోడలు నొక్కుకుంటాయి .
తల్లికి పురుటి నొప్పులు,తల్లికి పురుటి నొప్పులు మొదలవుతాయి .
గంటలు,ఇలా కొన్ని గంటలు ఉంటాయి .
బిడ్డ ఒత్తిడి ఉమ్మసంచి,బిడ్డ ఒత్తిడి చేయడంతో ఉమ్మసంచి చితికి .
తలుపులు,తలుపులు తీసినట్టు .
నొప్పులు,నొప్పులు ఎక్కువ అవుతాయి .
బిడ్డ బయట,బిడ్డ బయట పడుతుంది .
ముందు తల,ముందు తల వస్తుంది .
డాక్టరమ్మ తలను,డాక్టరమ్మ తలను అందుకుంటుంది .
,నెమ్మదిగా తీస్తుంది .
వెంటనే బొడ్డు తాడు పొట్టమీద బొడ్డు మచ్చ,వెంటనే బొడ్డు తాడు కోస్తుంది పొట్టమీద బొడ్డు మచ్చ మిగులుతుంది .
ఇపుడు బిడ్డకు గాలి,ఇపుడు బిడ్డకు గాలి కావాలి .
బిడ్డ ఊపిరి,బిడ్డ మొదటిసారిగా ఊపిరి తీసుకుంటుంది .
అప్పుడప్పుడు బిడ్డకు ఊపిరి,అప్పుడప్పుడు బిడ్డకు ఊపిరి అందదు .
అప్పుడు డాక్టరు బిడ్డ తల కిందకు,అప్పుడు డాక్టరు బిడ్డ తల కిందకు వేస్తుంది .
కాళ్లను వీపు,కాళ్లను పట్టుకొని వీపు తడుతుంది .
ఒక్కోసారి బిడ్డ తల ముందు,ఒక్కోసారి బిడ్డ తల ముందు రాదు .
చేతులు తొడలు ముందు,చేతులు తొడలు ముందు వస్తాయి .
అప్పుడు ఆపరేషన్,అప్పుడు ఆపరేషన్ చేయాలి .
బిడ్డను బయటకు,అలా చేసి బిడ్డను బయటకు తీయాలి .
ఒక్కోసారి కవలలు,ఒక్కోసారి కవలలు పుడతారు .
గుడ్డు కవలలు,ఒక గుడ్డు చీలితే ఆ కవలలు ఒకే ఉంటారు .
పిండం పోలికలతో,విడిగా పిండం అయితే వేరే పోలికలతో పుడతారు .
