dropped,sentences
తిరిగింది .,తల తిరిగింది .
పడబోయి పట్టుకుంది .,పడబోయి గుంజ పట్టుకుంది .
చదువుకున్నది .,సీత చదువుకున్నది .
పట్టుకుంది .,సీత తులసిని పట్టుకుంది .
ఏమీ అయింది అని అడిగింది .,ఏమీ అయింది అని తులసిని అడిగింది .
అంతా చెప్పింది .,తులసి అంతా చెప్పింది .
పరవాలేదు అని లేపింది .,పరవాలేదు అని సీత తులసిని లేపింది .
తీసుకుని పోయింది .,ఆస్పత్రికి తీసుకుని పోయింది .
చాలామంది ఉన్నారు .,అక్కడ చాలామంది ఉన్నారు .
చూస్తున్నారు .,డాక్టరు ఎదురు చూస్తున్నారు .
వచ్చింది .,డాక్టరమ్మ వచ్చింది .
చూడటం పెట్టింది .,రోగులను చూడటం మొదలు పెట్టింది .
రెండు గడిచాయి .,రెండు గంటలు గడిచాయి .
వచ్చింది .,తులసి వంతు వచ్చింది .
చూసింది .,డాక్టరమ్మ తులసి నాడి చూసింది .
చూసింది .,కళ్లు చూసింది .
చూసింది .,నాలిక చూసింది .
కట్టింది .,చేతికి మిషను కట్టింది .
చూసింది .,అంకెలు చూసింది .
ఏమీ అనలేదు .,తులసి ఏమీ అనలేదు .
లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని అంది .,లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత అంది .
మెచ్చుకుంది .,డాక్టరమ్మ సీతను మెచ్చుకుంది .
సాయంగా ఉన్నందుకు మెచ్చుకుంది .,సాయంగా ఉన్నందుకు మెచ్చుకుంది .
భయపడకు,భయపడకు
నేను చెప్పినది చెయ్యి . అని అంది .,నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో అంది .
మన ఉంటుంది .,మన శరీరంలో రక్తం ఉంటుంది .
ఉంటాయి .,శరీరమంతా రక్తనాళాలు ఉంటాయి .
చేరుతుంది .,రక్తనాళాల గోడల్లో కొవ్వు చేరుతుంది .
దాంతో ఇరుకవుతాయి .,దాంతో రక్తనాళాలు ఇరుకవుతాయి .
పోవటానికి అవుతుంది .,అప్పుడు రక్తం పోవటానికి ఆటంకం అవుతుంది .
పడుతుంది .,గోడలమీద బలం పడుతుంది .
దాంతో ఎక్కువ అవుతుంది .,దాంతో రక్తపోటు ఎక్కువ అవుతుంది .
దాన్నే అంటారు .,దాన్నే బీపి అంటారు .
ఇది ఎక్కువ ఉన్నా కష్టమే NULL .,ఇది ఎక్కువ ఉన్నా కష్టమే NULL .
తక్కువ ఉన్నా కష్టమే NULL .,తక్కువ ఉన్నా కష్టమే NULL .
తినాలి .,అన్నంలో ఆకు కూరలు తినాలి .
తగ్గించాలి .,ఉప్పు తగ్గించాలి .
పోవాలి .,నిద్ర పోవాలి .
పెట్టుకోకూడదు .,దిగులు పెట్టుకోకూడదు .
తగ్గించాలి .,నూనె వాడకం తగ్గించాలి .
ప్రశాంతంగా ఉంచుకోవాలి .,మనసు ప్రశాంతంగా ఉంచుకోవాలి .
ఈ వేసుకో .,ఈ గోలీలు వేసుకో .
ఒకటి చాలు . అని రాసి .,రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ చీటి రాసి .
ఆలోచిస్తూ చేరింది .,ఆలోచిస్తూ గుడిసె చేరింది .
పడుకోబెట్టి వెళ్లింది .,తులసిని పడుకోబెట్టి సీత వెళ్లింది .
తన ఇంటికొచ్చి కొంచెం తెచ్చింది .,తన ఇంటికొచ్చి కొంచెం అన్నం తెచ్చింది .
తినిపించింది .,తులసికి తినిపించింది .
పడుకుంది .,తులసి పడుకుంది .
వచ్చాడు .,సాయంకాలం రాములు వచ్చాడు .
పెట్టింది .,సీత రాములుకు అన్నం పెట్టింది .
చూపించాను .,తులసిని ఆసుపత్రిలో చూపించాను .
రాసి .,డాక్టరమ్మ చీటి రాసి .
చూశాడు .,రాములు చీటీ చూశాడు .
పోయాడు .,మందుల షాపుకు పోయాడు .
తెచ్చాడు .,గోలీలు తెచ్చాడు .
ఒకటి ఇచ్చాడు .,ఒకటి తులసికి ఇచ్చాడు .
వేసుకుంది .,తులసి వేసుకుంది .
గడిచాయి .,పదిరోజులు గడిచాయి .
నయమయింది .,ఇప్పుడు తులసికి నయమయింది .
పడింది .,కుదుట పడింది .
లేచి చేయగలుగుతున్నది .,లేచి వంట చేయగలుగుతున్నది .
చేసుకుంటుంది .,పనీపాట చేసుకుంటుంది .
తెచ్చిన అయిపోయాయి .,తెచ్చిన గోలీలు అయిపోయాయి .
తగ్గిందని మానేసింది .,తులసి తగ్గిందని గోలీలు మానేసింది .
గడిచింది .,వారం గడిచింది .
మళ్లీ మొదలయింది .,మళ్లీ దడ మొదలయింది .
నొప్పిగా ఉంటోంది .,తల నొప్పిగా ఉంటోంది .
పట్టించుకోలేదు .,తులసి పట్టించుకోలేదు .
అలాగే చేసుకుంటోంది పోతోంది .,అలాగే పని చేసుకుంటోంది పనికి పోతోంది .
కొన్ని లేవలేక పోయింది .,కొన్ని రోజులు తులసి లేవలేక పోయింది .
దిగలేక పోయింది .,మంచం దిగలేక పోయింది .
లేస్తే తూలి పడిపోతోంది .,లేస్తే తూలి పడిపోతోంది .
ఎటూ తోచలేదు .,రాములుకు ఎటూ తోచలేదు .
పాత చూసింది .,డాక్టరమ్మ పాత చీటి చూసింది .
పెట్టింది .,తులసి చేతికి మిషను పెట్టింది .
చూసింది .,చీటి చూసింది .
వేసుకుంటున్నావా అని అడిగింది .,గోలీలు వేసుకుంటున్నావా అని అడిగింది .
లేదని అడ్డంగా ఊపింది .,తులసి లేదని అడ్డంగా తల ఊపింది .
ఎందుకు మానేశావు మానకూడదు .,ఎందుకు మానేశావు మానకూడదు .
చెప్పినదాకా మానకూడదు . అని అంది .,చెప్పినదాకా మానకూడదు . అని డాక్టరమ్మ అంది .
ఇది వస్తుందా . అని అడిగాడు .,ఇది ఆడవాళ్లకే వస్తుందా . అని రాములు అడిగాడు .
వస్తుందా ?,రక్తపోటు ఆడవాళ్లకే వస్తుందా ?
ఇది నలభై ఏళ్లుదాటాక వస్తుంది .,ఇది నలభై ఏళ్లుదాటాక వస్తుంది .
అందరికీ రావచ్చు .,ఆడామగా అందరికీ రావచ్చు .
కానీ ఎక్కువ NULL .,కానీ ఆడవాళ్లలో ఎక్కువ NULL .
ఎక్కువ NULL .,ఆడవాళ్లకు నియమాలు ఎక్కువ NULL .
వాళ్లమీద ఎక్కువ NULL .,వాళ్లమీద ఒత్తిడి ఎక్కువ NULL .
అందుకే వాళ్లకు వస్తుంది .,అందుకే వాళ్లకు రక్తపోటు వస్తుంది .
ఎలా వస్తుంది .,రక్తపోటు ఎలా వస్తుంది .
అని అడిగాడు .,అని రాములు అడిగాడు .
ఎలా వస్తుంది ?,రక్తపోటు ఎలా వస్తుంది ?
మనకు ఉంటుంది .,మనకు గుండె ఉంటుంది .
ఇది అన్ని పంపుతుంది .,ఇది శరీరంలో అన్ని భాగాలకూ రక్తం పంపుతుంది .
మనం బతికి ఉన్నంత ఇలా జరుగుతుంది .,మనం బతికి ఉన్నంత కాలం ఇలా జరుగుతుంది .
పెరిగాక కలుగుతుంది .,వయసు పెరిగాక రక్తనాళాలలో అడ్డు కలుగుతుంది .
ఇది చేరడం కలుగుతుంది .,ఇది అక్కడ కొవ్వు చేరడం కలుగుతుంది .
మనం దేని బాగా ఆలోచిస్తాం .,అప్పుడప్పుడు మనం దేని బాగా ఆలోచిస్తాం .
పెరుగుతుంది .,రక్తపోటు పెరుగుతుంది .
సాధారణంగా ఉండవలసినంత .,సాధారణంగా ఉండవలసినంత .
ఇది ఎక్కువ ఉన్నా NULL .,ఇది ఎక్కువ ఉన్నా ప్రమాదం NULL .
తక్కువ ఉన్నా NULL .,తక్కువ ఉన్నా ప్రమాదం NULL .
వాడాలి .,మందులు వాడాలి .
మానేయకూడదు,మానేయకూడదు
ఎందుకు వస్తుంది .,రక్తపోటు ఎందుకు వస్తుంది .
పడితే వస్తుంది .,మనసుమీద ఒత్తిడి పడితే వస్తుంది .
చాలకుంటే వస్తుంది .,నిద్ర చాలకుంటే వస్తుంది .
ఎక్కువ తింటే వస్తుంది .,ఉప్పు ఎక్కువ తింటే వస్తుంది .
ఎక్కువ పెరిగితే వస్తుంది .,బరువు ఎక్కువ పెరిగితే వస్తుంది .
ఉంటే వస్తుంది .,చక్కెర జబ్బు ఉంటే వస్తుంది .
", ఉంటే వస్తుంది .","తల్లికి , తండ్రికి రక్తపోటు ఉంటే వస్తుంది ."
సరైన తీసుకోకుండా రావచ్చు .,సరైన శ్రద్ధ తీసుకోకుండా గుండె జబ్బు రావచ్చు .
రావచ్చు .,మూత్రపిండాల జబ్బు రావచ్చు .
రావచ్చు .,పక్షవాతం రావచ్చు .
చిట్లుతాయి .,మెదడులో రక్తనాళాలు చిట్లుతాయి .
మసకబారుతుంది .,చూపు మసకబారుతుంది .
తీసుకుని వచ్చాడు .,రాములు తులసిని తీసుకుని ఇంటికి వచ్చాడు .
తెలిశాయి .,ఇప్పుడు రాములుకు విషయాలు తెలిశాయి .
తెలిశాయి .,తులసికి తెలిశాయి .
వాడితే ఉంటుంది . అని తెలుసుకున్నారు .,మందులు వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .
చేయించుకోవాలి .,ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .
40 దాటాక చేయించుకోవాలి .,40 ఏళ్లు దాటాక పరీక్షలు చేయించుకోవాలి .
పెరగకుండా చూసుకోవాలి .,శరీరం బరువు పెరగకుండా చూసుకోవాలి .
ఎక్కువ ఉన్నా ప్రమాదమే NULL .,రక్తపోటు ఎక్కువ ఉన్నా ప్రమాదమే NULL .
తక్కువ ఉన్నా NULL .,తక్కువ ఉన్నా ప్రమాదమే NULL .
మానకూడదు .,మందులు మానకూడదు .
పాటించాలి .,తిండిలో జాగ్రత్తలు పాటించాలి .
ఒక NULL .,కోటపాడు ఒక ఊరు NULL .
ఆ ఒక NULL .,ఆ ఊళ్లో సూరిబాబు ఒక రైతు NULL .
బాగా ఉంది .,పాడి పంట బాగా ఉంది .
NULL చాలా ఉన్నాయి .,పశువులు కోళ్లు చాలా ఉన్నాయి .
NULL .,సూరిబాబు కూతురు శారద NULL .
అయింది .,పెళ్లి అయింది .
తిరగాలి .,రోజూ బయట తిరగాలి .
తీసుకోవాలి .,గాలి తీసుకోవాలి .
NULL అని అంది .,ఒంటికి బలం అని డాక్టరు అంది .
అందుకే తిరుగుతున్నది .,అందుకే శారద గాలికి తిరుగుతున్నది .
అలా తిరగడంలో ఒక చూసింది .,అలా తిరగడంలో ఒక కోడిని చూసింది .
చాలా అలాగే ఉంది .,చాలా రోజులు అలాగే ఉంది .
ఆ లేవడం లేదు .,ఆ కోడి లేవడం లేదు .
పోవడం లేదు .,మేతకు పోవడం లేదు .
అలా పగిలాయి .,అలా గుడ్లు పగిలాయి .
వచ్చాయి .,పిల్లలు బయటకి వచ్చాయి .
వాటిని వదలి .,వాటిని వదలి .
ఉంది .,పశువుల పాకలో ఆవు చూడితో ఉంది .
పెరిగింది .,ఆవు కడుపు పెరిగింది .
ఒక ఈనింది .,ఒక రోజు ఆవు ఈనింది .
పడి లేచింది .,దూడ కింద పడి లేచింది .
తాగింది .,పొదుగు పాలు తాగింది .
నాకుతోంది .,ఆవు దూడను నాకుతోంది .
ఆమెకు కలిగింది .,ఆమెకు సందేహం కలిగింది .
పెడుతుంది .,కోడి గుడ్డు పెడుతుంది .
NULL .,గుడ్డులో పిల్ల NULL .
NULL .,ఆవు కడుపులో దూడ NULL .
ఈ ఎందుకు NULL ?,ఈ తేడా ఎందుకు NULL ?
నన్ను మా కన్నది .,నన్ను మా అమ్మ కన్నది .
నేను నా కనాలి .,నేను నా పిల్లను కనాలి .
", ఎలా NULL ?","గుడ్డులో పిల్లకు , కడుపులో పిల్లకు తిండి ఎలా NULL ?"
ఈ తెలుసుకోవాలి .,ఈ సంగతులు తెలుసుకోవాలి .
ఆ వచ్చింది .,ఆ రోజు డాక్టరు వచ్చింది .
అడిగింది,శారద అడిగింది
చెప్పింది .,డాక్టరు వివరాలు చెప్పింది .
నువ్వు తినే నీ అందుతుంది .,నువ్వు తినే ఆహారం నీ కడుపులో బిడ్డకు అందుతుంది .
ఆ ఉంటుంది .,ఆ గుడ్డులో ఆహారం నిలవ ఉంటుంది .
అది చాలా NULL .,అది చాలా బలమైంది NULL .
ఈ తీసుకుంటుంది .,పిల్ల ఈ ఆహారం తీసుకుంటుంది .
పడుతుంది .,తరవాత బయట పడుతుంది .
అందుతుంది .,కడుపులోని ఆవు దూడకు ఆహారం తల్లి ఆవు అందుతుంది .
ఇది అందుతుంది .,రక్తంతో ఇది అందుతుంది .
ఇలాగే అందుతుంది .,ఊపిరి ఇలాగే అందుతుంది .
ఎదిగాక పడుతుంది .,దూడ ఎదిగాక బయట పడుతుంది .
మనం అలాగే కంటాం .,మనం అలాగే కంటాం .
పెరుగుతుంది .,బిడ్డ తల్లి కడుపులో పెరుగుతుంది .
తొమ్మిది ఉంటుంది .,తొమ్మిది నెలలు కడుపులో ఉంటుంది .
నిండేసరికి ఎదుగుతాయి .,నెలలు నిండేసరికి అవయవాలు ఎదుగుతాయి .
ఈ తగలనివ్వదు .,ఈ ఉమ్మనీరు పిండానికి దెబ్బ తగలనివ్వదు .
జాగ్రత్తగా కాపాడుతుంది .,జాగ్రత్తగా పిండాన్ని కాపాడుతుంది .
NULL కలిపేదే NULL .,తల్లిని పిండాన్ని కలిపేదే బొడ్డు తాడు NULL .
అన్నీ చేరుస్తుంది .,బొడ్డు తాడు లోపలి పిండానికి అన్నీ చేరుస్తుంది .
NULL చేరుస్తుంది .,ఆహారం గాలి తల్లి బిడ్డకు చేరుస్తుంది .
పుట్టినపుడు వస్తుంది .,మాయ బిడ్డ పుట్టినపుడు బయటకు వస్తుంది .
మూడు ఉంటుంది .,మూడు నెలలకు పిండం చూపుడు వేలంత ఉంటుంది .
20 ఉంటుంది .,బరువు 20 గ్రాములు ఉంటుంది .
కొంచెం తయారవుతాయి .,అవయవాలు కొంచెం తయారవుతాయి .
కనబడుతుంది NULL NULL కనబడతాయి .,ఎముకలగూడు కనబడుతుంది కండరాలు నాడులు కనబడతాయి .
కనబడతాయి .,రక్తనాళాలు కనబడతాయి .
ఉందని అనిపిస్తుంది .,కడుపులో బిడ్డ ఉందని ఇప్పుడు అనిపిస్తుంది .
మంచి తినాలి .,తల్లి మంచి ఆహారం తినాలి .
తాగాలి .,పాలు తాగాలి .
తిరుగుతూ .,బిడ్డ కడుపులో తిరుగుతూ .
అయిదో వస్తుంది .,అయిదో నెల వస్తుంది .
300 ఉంటుంది .,బరువు 300 గ్రాములు ఉంటుంది .
తంతూ .,కాళ్లతో తంతూ .
చురుకుగా తిరుగుతూ .,చురుకుగా తిరుగుతూ .
ఏడో వస్తుంది .,ఏడో నెల వస్తుంది .
ఇంకా పెరుగుతుంది .,బిడ్డ ఇంకా పెరుగుతుంది .
తిరుగుతూ .,కడుపులో తిరుగుతూ .
చాలా ఉంచుతుంది .,చాలా కాలం తల ముందు ఉంచుతుంది .
ఉన్న అంటారు .,బిడ్డ ఉన్న సంచిని బిడ్డ సంచి అంటారు .
ఉంటుంది .,బిడ్డ సంచిలోనే ఉమ్మనీరు ఉంటుంది .
తొమ్మిది నిండుతాయి .,తొమ్మిది నెలలు నిండుతాయి .
కదులుతాయి .,బిడ్డ సంచి గోడలు కదులుతాయి .
పోను పోను నొక్కుకుంటాయి .,పోను పోను గోడలు నొక్కుకుంటాయి .
మొదలవుతాయి .,తల్లికి పురుటి నొప్పులు మొదలవుతాయి .
ఇలా కొన్ని ఉంటాయి .,ఇలా కొన్ని గంటలు ఉంటాయి .
చేయడంతో చితికి .,బిడ్డ ఒత్తిడి చేయడంతో ఉమ్మసంచి చితికి .
తీసినట్టు .,తలుపులు తీసినట్టు .
ఎక్కువ అవుతాయి .,నొప్పులు ఎక్కువ అవుతాయి .
పడుతుంది .,బిడ్డ బయట పడుతుంది .
వస్తుంది .,ముందు తల వస్తుంది .
అందుకుంటుంది .,డాక్టరమ్మ తలను అందుకుంటుంది .
నెమ్మదిగా తీస్తుంది .,నెమ్మదిగా తీస్తుంది .
కోస్తుంది మిగులుతుంది .,వెంటనే బొడ్డు తాడు కోస్తుంది పొట్టమీద బొడ్డు మచ్చ మిగులుతుంది .
కావాలి .,ఇపుడు బిడ్డకు గాలి కావాలి .
మొదటిసారిగా తీసుకుంటుంది .,బిడ్డ మొదటిసారిగా ఊపిరి తీసుకుంటుంది .
అందదు .,అప్పుడప్పుడు బిడ్డకు ఊపిరి అందదు .
వేస్తుంది .,అప్పుడు డాక్టరు బిడ్డ తల కిందకు వేస్తుంది .
పట్టుకొని తడుతుంది .,కాళ్లను పట్టుకొని వీపు తడుతుంది .
రాదు .,ఒక్కోసారి బిడ్డ తల ముందు రాదు .
NULL వస్తాయి .,చేతులు తొడలు ముందు వస్తాయి .
చేయాలి .,అప్పుడు ఆపరేషన్ చేయాలి .
అలా చేసి తీయాలి .,అలా చేసి బిడ్డను బయటకు తీయాలి .
పుడతారు .,ఒక్కోసారి కవలలు పుడతారు .
ఒక చీలితే ఆ ఒకే ఉంటారు .,ఒక గుడ్డు చీలితే ఆ కవలలు ఒకే ఉంటారు .
విడిగా అయితే వేరే పుడతారు .,విడిగా పిండం అయితే వేరే పోలికలతో పుడతారు .
NULL NULL మంచి వచ్చాయి .,పురుడు తల్లికీ బిడ్డకూ గండమే ఇప్పుడు మంచి మందులు వచ్చాయి .
కనుక లేదు .,కనుక భయం లేదు .
NULL తప్పదు .,తల్లికి పిల్లకు బాధ తప్పదు .
పుట్టగానే ఏడుస్తుంది .,పుట్టగానే పాప ఏడుస్తుంది .
రాగానే వేరే NULL . NULL తగిలి ఏడుస్తుంది .,కారణం బయటకు రాగానే వేరే వాతావరణం NULL . కళ్లకు వెలుగు తగిలి ఏడుస్తుంది .
తగ్గించాలి .,పురుడు గదిలో వెలుతురు తగ్గించాలి .
పుట్టగానే ఉంచాలి .,పుట్టగానే తల్లి పొట్టమీద ఉంచాలి .
నులి కడగాలి .,నులి వేడినీళ్లతో కడగాలి .
మెత్తని తుడవాలి .,మెత్తని తుండుతో తుడవాలి .
దగ్గరగా ఆనించాలి .,తల్లికి దగ్గరగా ఆనించాలి .
ఇంతదాక వినింది .,బిడ్డ ఇంతదాక తల్లి గుండె చప్పుడు వినింది .
తొమ్మిది వినింది .,తొమ్మిది నెలలు వినింది .
అందుకే దగ్గరగా ఉంచాలి .,అందుకే దగ్గరగా ఉంచాలి .
వస్తాయి .,మొదట తల్లికి ముర్రుపాలు వస్తాయి .
ఇవి బలంగా ఉంచుతాయి .,ఇవి బిడ్డను బలంగా ఉంచుతాయి .
రాకుండా కాపడతాయి .,రోగాలు రాకుండా కాపడతాయి .
పట్టాలి .,రొమ్ము పట్టాలి .
అంతా వింది .,శారద అంతా వింది .
చాలా తెలుసుకుంది .,చాలా సంగతులు తెలుసుకుంది .
NULL .,రాములుది నాగాపురం NULL .
చదువుకుంది .,రాములు కూతురు రమ చదువుకుంది .
ఇరవై నిండాయి .,ఇరవై ఏళ్లు నిండాయి .
చేయాలి .,కూతురికి చేయాలి .
ఆలోచించాడు .,రాములు ఆలోచించాడు .
వెతికాడు .,కొడుకుల వెతికాడు .
కనిపించాడు .,రాములు కంటికి రంగడు కనిపించాడు .
NULL .,రంగడు రాఘవులు కొడుకు NULL .
బోలెడంత సంపాదించాడు .,బోలెడంత సంపాదించాడు .
పది ఉంది .,పది ఎకరాల పొలం ఉంది .
సరైన NULL .,రంగడు రమకు సరైన జోడి NULL .
కొదువలేదు . అని NULL .,తిండికి కొదువలేదు . అని రాములు ఆలోచన NULL .
పెరిగాడు .,మామ చేతిలో పెరిగాడు .
అబ్బింది .,చదువు అబ్బింది .
చేసుకోవాలని NULL ఉంది .,రమకు గోపాలంనే చేసుకోవాలని NULL ఉంది .
అంది .,విషయం నాయనతో అంది .
కాని ఉండాలి .,కాని సంపద ఉండాలి .
చదువు ఎందుకు NULL .,చదువు ఎందుకు NULL .
ఉండాలి .,చదువు ఉండాలి .
పెంచుతుంది .,చదువు తెలివిని పెంచుతుంది .
ఏదైనా జయించగలం . అని అంది .,చదువుతో ఏదైనా జయించగలం . అని రమ నాయనతో అంది .
ఏరకంగా ఆదుకుంటుంది .,చదువు ఏరకంగా ఆదుకుంటుంది .
", పిలిపించాడు .","రాములు గోపాలంను , రంగడిని పిలిపించాడు ."
నేను ఒక పెడతాను .,నేను ఒక పందెం పెడతాను .
", సరే అని ఊపారు","గోపాలం , రంగడు సరే అని తల ఊపారు"
ఒక అందించింది .,రమ చెరి ఒక మూట అందించింది .
ఇవి NULL .,ఇవి నగల మూటలు NULL .
మా ఉంటాడు .,మా తాత పొరుగూరిలో ఉంటాడు .
ఈ మా అందించాలి .,ఈ మూటలను మా తాతకు అందించాలి .
ఒక ఇచ్చింది .,మూటలతోపాటు చెరి ఒక చీటీ ఇచ్చింది .
వెళ్లే ఉంది .,ఊరికి వెళ్లే దారిలో అడవి ఉంది .
ఉంది .,తోవలో గుడి ఉంది .
గడపండి . అని అంది .,చీకటివేళ గుళ్లో గడపండి . అని రమ అంది .
", బయలుదేరారు .","గోపాలం , రంగడు మూటలతో బయలుదేరారు ."
గెలవాలని ఉంది .,గోపాలంకు పందెం గెలవాలని ఉంది .
గెలవాలని .,రంగడికీ పందెం గెలవాలని .
చేసుకోవాలని .,రమను చేసుకోవాలని .
సాగించారు .,నడక సాగించారు .
నడిచారు .,పగలంతా నడిచారు .
పడింది .,చీకటి పడింది .
కనపడింది .,దారిలో గుడి కనపడింది .
ఏమీ ఉందో చూడాలని .,చీటిలో ఏమీ ఉందో చూడాలని .
పడుకునేముందు తీసాడు .,పడుకునేముందు రంగడు చీటి తీసాడు .
ఏం రాసి ఉందో అడగాలని .,ఏం రాసి ఉందో గోపాలంను అడగాలని .
కాని తనకు రాదని తెలిసిపోతుంది .,కాని తనకు చదువు రాదని తెలిసిపోతుంది .
అందుకే అడగలేదు .,అందుకే అడగలేదు .
ఉంచాడు .,చీటీ ని జేబులోనే ఉంచాడు .
ఉంచుకుని నిద్రపోయాడు .,తలకింద మూట ఉంచుకుని నిద్రపోయాడు .
తీశాడు .,కొంతసేపటికి గోపాలం చీటి తీశాడు .
NULL అని రాసి .,గుళ్లో దొంగల భయం అని రాసి .
నిద్రపోలేదు .,గోపాలం నిద్రపోలేదు .
పోయాడు .,గుడి పూజారి ఇంటికి పోయాడు .
దాచి అడిగాడు .,మూటను దాచి అడిగాడు .
దాచాడు .,పూజారి మూటను లోపల దాచాడు .
చేరాడు .,తరవాత గోపాలం గుడికి చేరాడు .
బాగా పడింది .,బాగా చీకటి పడింది .
వచ్చారు .,దొంగలు వచ్చారు .
తీశారు .,రంగడి తలకింది మూట తీశారు .
తీసుకుని పారిపోయారు .,నగలు తీసుకుని పారిపోయారు .
పోతూపోతూ పోగుచేశారు .,పోతూపోతూ రాళ్ళు పోగుచేశారు .
ఉంచారు .,రంగడి మూటలో ఉంచారు .
ఇదంతా జరిగినా లేవలేదు .,ఇదంతా జరిగినా రంగడు లేవలేదు .
బాగా అలసిపోయాడు .,బాగా అలసిపోయాడు .
చూశారు .,దొంగలు గోపాలం మూటకోసం చూశారు .
కాని కనిపించలేదు .,కాని మూట కనిపించలేదు .
పారిపోయారు .,దొంగలు రంగడి నగలతో పారిపోయారు .
", లేచారు .","గోపాలం , రంగడు లేచారు ."
కలిశాడు .,గోపాలం పూజారిని కలిశాడు .
తీసుకొని చేరాడు .,మూట తీసుకొని గుడికి చేరాడు .
తన NULL అని రాసి .,తన చీటీలో దొంగల భయం అని రాసి .
తన చూశాడు .,రంగడు తన మూట చూశాడు .
అగుపించాయి .,లోపల రాళ్లు అగుపించాయి .
లేవు .,నగలు లేవు .
తన ఇచ్చాడు .,తన జేబులో చీటి గోపాలంకు ఇచ్చాడు .
చదివాడు .,గోపాలం చదివాడు .
NULL అనే రాసి .,దొంగల భయం అనే రాసి .
చేసేది తన చేరాడు .,రంగడు చేసేది తన ఊరు చేరాడు .
తన అందించాడు .,గోపాలం తన మూటను రమ తాతకు అందించాడు .
గెలిచాడు .,గోపాలం పందెం గెలిచాడు .
తన కాపాడింది .,తన చదువే గోపాలంను కాపాడింది .
ఒప్పుకున్నాడు .,రాములు ఒప్పుకున్నాడు .
చేశాడు .,గోపాలంతో రమ పెళ్లి చేశాడు .
ఆ NULL .,ఆ ఊరు శివపురం NULL .
NULL .,కొడుకు గోపాలం NULL .
లేకుండా తిరిగేవాడు .,గోపాలం పనీపాట లేకుండా తిరిగేవాడు .
ఏదయినా చూసుకో .,ఏదయినా పని చూసుకో .
మేం పోతే ఎలా బతుకుతావు .,మేం పోతే ఎలా బతుకుతావు .
అని మందలించారు .,అని మందలించారు .
అలిగాడు .,గోపాలం అలిగాడు .
వచ్చింది .,రోషం వచ్చింది .
బాగా తిరిగాడు .,పని బాగా తిరిగాడు .
సంతోషించాడు .,సోములు సంతోషించాడు .
", NULL .","రమ , సీతాలు యాదగిరి కూతురు NULL ."
NULL .,యాదగిరిది పొరుగూరు NULL .
బాగా సంపాదించాడు .,బాగా సంపాదించాడు .
NULL తమతో తీసుకుపోవాలని .,రమను గోపాలంను తమతో తీసుకుపోవాలని .
అదే అడిగాడు .,అదే అడిగాడు .
అయింది .,రమకు సంతోషం అయింది .
NULL NULL తమతో ఉండాలని ఉంది .,సోములుకు అలివేలుకు కొడుకు కోడలు తమతో ఉండాలని ఉంది .
అందుకే మేం వదలం అన్నాడు .,అందుకే గోపాలం మేం సొంత ఊరు వదలం అన్నాడు .
బాధగా ఉంది .,రమకు బాధగా ఉంది .
అయినా ఏమీ అనలేదు .,అయినా ఏమీ అనలేదు .
చేసేది NULL తమ చేరారు .,చేసేది యాదగిరి సీతాలు తమ ఊరు చేరారు .
NULL తీసుకుపోయాడు .,రమను గోపాలంను యాదగిరి తీసుకుపోయాడు .
రెండు గడిపారు .,రెండు రోజులు గడిపారు .
హాయిగా ఉంది .,రమకు హాయిగా ఉంది .
ఆ రావాలని .,ఆ ఊరు రావాలని .
అదే అంది .,అదే గోపాలంతో అంది .
వినలేదు .,గోపాలం వినలేదు .
NULL తిరిగి తమ చేరారు .,గోపాలం రమ తిరిగి తమ ఊరికి చేరారు .
మూడు అలాగే ఉంది .,మూడు రోజుల అలాగే ఉంది .
రానురానూ పెరిగింది .,రానురానూ బాధ పెరిగింది .
అయినా కాలేదు .,అయినా నయం కాలేదు .
పెరిగింది .,గోపాలంకు రోజు రోజుకు పెరిగింది .
NULL కంగారుగా ఉంది .,సోములుకు అలివేలుకు కంగారుగా ఉంది .
ఎటూ తోచడం .,రమకు ఎటూ తోచడం .
అలాగే ఉంది .,గోపాలంకు బాధ అలాగే ఉంది .
తినేవాడు .,తిండి తినేవాడు .
తింటే అరిగేది .,తింటే అరిగేది .
NULL NULL .,సోములుకూ అలివేలుకూ అనుమానం NULL .
NULL చేశారు .,గోపాలం అత్తా మామే చేశారు .
అని NULL .,అని అనుమానం NULL .
తీసుకుపోయారు .,దీపావళికి గోపాలంను తీసుకుపోయారు .
ఆ ఇదే NULL .,ఆ నాటి ఇదే వరుస NULL .
తీసుకుపోయి ఏదో చేశారు .,తీసుకుపోయి ఏదో చేశారు .
వీడికి ఏదో తినిపించాడు .,వీడికి ఏదో తినిపించాడు .
తమకు కాకుండా చేయాలి . అనే ఇలా చేశారు . అని NULL NULL .,గోపాలంను తమకు కాకుండా చేయాలి . అనే ఇలా చేశారు . అని సోములు అలివేలు అనుమానం NULL .
చేసింది .,రమ నాయనకు కబురు చేసింది .
