dropped,sentences
వెళ్లి ఆపివేసినాడు,నా సిపాయి ముందుకు వెళ్లి ఆమెను ఆపివేసినాడు .
అడిగాను,అని అడిగాను .
కదిలించింది,ఆమె చేతివేళ్లను కదిలించింది .
కాలేదు,నాకు ఏమీ అర్ధం కాలేదు .
అర్ధమయిపోయింది,ఆమె నడక అర్ధమయిపోయింది .
పలికించాను,కానీ నేను ప్రశ్న మళ్లీ పలికించాను .
మాట్లాడసాగింది,ఆమె ఏంటో మాట్లాడసాగింది .
ఆలోచించసాగాను,నేను ఆలోచించసాగాను .
చేయుటలేదు,ఈమె నన్ను పిచ్చివాణ్ణి చేయుటలేదు కదా ?
చేస్తోంది,అయితే లాహోర్ వంటి ప్రదేశంలో ఒంటరిగా ఏమి చేస్తోంది ?
,ఇక్కడ ఈమెకు ఏమి పని ?
మునిగిపోయాను చేశాడు,"నేను ఆలోచనలలోనే మునిగిపోయాను , నా సిపాయి ఖాసిం రెండు చేతులతో ఏదో సైగ చేశాడు ."
అన్నాడు అయిపోయింది,"ఇట్లా అన్నాడు "" అయిపోయింది ."
అయిపోయిందని,కాశ్మీరు పని అయిపోయిందని .
విడిచింది,స్త్రీ గాఢంగా నిట్టూర్పు విడిచింది .
అర్ధమైంది,నాకు ఆమె కాశ్మీరు స్త్రీ అని అర్ధమైంది .
వేయనీయటం,ఆమె తన మూటమీద చేయి వేయనీయటం .
పెరిగింది,అనుమానం పెరిగింది .
అడిగాడు,ఖాసిం మళ్లీ అడిగాడు .
రాలేదు,అయినా సమాధానం సరిగా రాలేదు .
విడిచింది,ఆమె పెద్దగా నిట్టూర్పు విడిచింది .
వెదుకుతూ వచ్చింది,అతని వెదుకుతూ లాహోర్ వచ్చింది .
తిరిగి రాలేదు,తిరిగి వెనక్కి రాలేదు .
రాసింది,ఆమె అతనికి చాలా ఉత్తరాలు రాసింది .
రాలేదు,అయినా ఇంటికి రాలేదు .
తీసుకొని వెళ్లటానికి వెతుకుతూ వచ్చిందని చెప్పినాడు,ఇప్పుడు అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని చెప్పినాడు .
అంగీకరించింది,పీర్హుస్సేన్ మాటను ఆమె అంగీకరించింది .
సందేహిస్తూ విప్పింది,చాలా సందేహిస్తూ తన మూటను విప్పింది .
ఉంది,మూట గుడ్డ కొంచెం తడితడిగా ఉంది .
చేసిన అయింది,ఆ గుడ్డలలోనే చాలా రోజుల క్రితం చేసిన రొట్టె పిండి పిండి అయింది .
ఉన్నది,కాశ్మీర్ సంప్రదాయంతో ఒక జాకెట్ ఉన్నది .
కుట్టబడి,"అక్కడక్కడ పూలు , ఆకులు కుట్టబడి ."
తెరచింది,ఆమె జాకెట్ మడతలను నెమ్మది నెమ్మదిగా తెరచింది .
చూపించవద్దనుకుంటుంది,ఆమె దానిని చూపించవద్దనుకుంటుంది .
తీసింది,ఆమె తన బుట్టలోంచి ఒక కత్తిని బయటకు తీసింది .
చెప్పలేదు,సమాధానం చెప్పలేదు .
ముడుచుకొని వచ్చిందని అంది,"ఆఖరికి ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" అంది ."
పెట్టలేదు,గ్రామం ఇంతవరకు కాలు పెట్టలేదు .
వచ్చింది,ఈ రోజు లాహోర్ ఒంటరిగా వచ్చింది .
వెతకటానికి వచ్చానని అంటుంది,తన భర్తను వెతకటానికి వచ్చానని అంటుంది .
తెలియదు అంటుంది,ఎవరి చిరునామా తెలియదు అంటుంది .
ఉంది,ఆమె కత్తి ఉంది .
ఉంది,విషయం చాలా జటిలంగా ఉంది .
జటిలమవుతుంది,నా అనుమానం జటిలమవుతుంది .
కనిపిస్తుంది,ఈమే చాలా మోసకారిగా కనిపిస్తుంది .
అడిగితే ఉన్నాడని చెపుతోంది,భర్త చిరునామా అడిగితే లాహోర్లో ఉన్నాడని చెపుతోంది .
తెలియదు,భర్త చిరునామ ఆమెకు తెలియదు .
తెలియకుండా,చిరునామా తెలియకుండా ఎలా
,నాకు ఇప్పుడు అనుమానమే .
తెలిసి,ఆమెకు చిరునామా తెలిసి .
వెదుకుట,బహుశా ఆమె తన భర్తను వెదుకుట ?
మాట్లాడుతున్నాను,పీర్హుస్సేన్ సహాయంతో ఆమెతో మాట్లాడుతున్నాను .
గడిచిపోయాయి,30 సంవత్సరాలు గడిచిపోయాయి .
వచ్చాడు,నా భర్త ఫజ్జా లాహోర్ వచ్చాడు .
పోయి సంపాదించాలనుకున్నాడు,గ్రామంలోని ఇతర యువకులలా అతను డబ్బు పెద్ద పట్టణం పోయి సంపాదించాలనుకున్నాడు .
అన్నాను ఇచ్చింది ఉంది,"అప్పుడు నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా ఉంది ."
చేసుకోవడానికి ఉంది,సాగు చేసుకోవడానికి భూమి ఉంది .
కష్టపడి చేద్దాం,మనం కష్టపడి పని చేద్దాం .
సరిపోతుంది,"ఇది మనకు సరిపోతుంది """
నచ్చచెప్పింది,మా అత్తగారు నచ్చచెప్పింది .
,నేను అప్పటికి చిన్నదాన్ని .
వెళ్తున్నారు,అందరూ వెళ్తున్నారు .
వెళ్లకూడదన్నారు,నేను వెళ్లకూడదన్నారు .
పూస్తాయి,ఏడునెలలకు ఆపిల్ పువ్వులు పూస్తాయి .
పుసేసరకి తిరిగి చెప్పి బయలుదేరి,"పువ్వులు పుసేసరకి నేను తిరిగి "" అని చెప్పి బయలుదేరి ."
ఏడుస్తూ ఉండేదాన్ని,నేను ఏడుస్తూ ఉండేదాన్ని .
నడిపించేవాళ్లం,పొలంలో నాగలి మేమే నడిపించేవాళ్లం .
వచ్చేది,అత్తగారికి కోపం వచ్చేది .
పుట్టకపోతే బాగుండేది అనేది,""" ఇటువంటివాడికంటే కొడుకు పుట్టకపోతే బాగుండేది "" అని అనేది ."
గడిచింది,ఒక సంవత్సరం గడిచింది .
ఏడుస్తూనే,నేను రోజు ఏడుస్తూనే .
కురియటంతోనే తిరిగి,మంచు కురియటంతోనే అందరూ ఇంటికి తిరిగి .
రాలేదు,నా భర్త రాలేదు .
వచ్చాడు,రహమాన్ లాహోర్ వచ్చాడు .
వస్తూ తెచ్చాడు,వస్తూ ఫజ్జా ఉత్తరం ఒకటి తెచ్చాడు .
పట్టుకున్నారు,""" నన్ను పోలీసులు ఒక విషయంలో అన్యాయంగా పట్టుకున్నారు ."
అమ్మేసాం,రెండు గేదెలు అమ్మేసాం .
చేసింది,అమ్మకు జబ్బు చేసింది .
ఏడుస్తున్నాను,నేను ఏడుస్తున్నాను .
వేస్తుంది,నాకు భయం వేస్తుంది .
రా,నీవు త్వరగా ఇంటికి రా .
తిడుతుంది,అత్తగారు నన్ను తిడుతుంది .
పంపించానని అంది,నేను నిన్ను పంపించానని అంది .
గొడవపడి వెళ్లిపోయావంటుంది,నీవు నాతో గొడవపడి వెళ్లిపోయావంటుంది .
జరగటం,ఇప్పుడు ఇక్కడ ఒంటరిగా పని జరగటం .
లేకుండా ఉంది,నీవు లేకుండా చాలా కష్టంగా ఉంది .
వచ్చింది,""" డబ్బుకి రశీదు వచ్చింది ."
ఉంది,క్రింద వేలిముద్ర ఉంది .
ఉంది,సాక్షి సంతకం ఉంది .
రాలేదు,ఉత్తరానికి జవాబు రాలేదు .
తిరిగి రాలేదు,ఫజ్జా తిరిగి రాలేదు .
చేసి మరణించింది,ఇంతలో అత్తగారికి జబ్బు చేసి మరణించింది .
అయింది,పారు పెళ్లి తరువాత అయింది .
కలిగారు,వారికి ఇద్దరు పిల్లలు కలిగారు .
చేస్తుంది,కూతురు ఇంటిపని చేస్తుంది .
పుట్టాడు,కూతురికి కొడుకు పుట్టాడు .
చనిపోయినా ఉన్నారు,మామ్_చూ భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా ఉన్నారు .
తెచ్చాడు,లాహోర్ ఒక మనిషి ఉత్తరం తెచ్చాడు .
పడ్డాను,నేను జబ్బు పడ్డాను .
లేదు,ఖర్చులకు డబ్బు లేదు .
ఉంది,చాలా కష్టంగా ఉంది .
పంపించు,ఎలాగైనా ఖర్చులకు డబ్బు పంపించు .
వచ్చేస్తాను,నేను వచ్చేస్తాను .
రాసి,అని రాసి .
అమ్మేసాను,నేను మళ్లీ గేదెను అమ్మేసాను .
అమ్మేసాను,రెండు చెట్లు సగం ధరకే అమ్మేసాను .
రాయించాను,ఉత్తరం రాయించాను .
ఉన్నాను,""" ఇప్పుడు నేను ఒంటరిగా ఉన్నాను ."
చనిపోయింది,మీ తల్లికూడా చనిపోయింది .
అవుతున్నారు,గ్రామస్థులంతా నాకు శత్రువులు అవుతున్నారు .
లేకుండా NULL,భర్త లేకుండా ఏమి జీవితం NULL ?
కొనేసుకుంటున్నారు,కొందరు పొలాలు కొనేసుకుంటున్నారు .
ఉన్నారు,"ఇద్దరు , ముగ్గురు పిల్లలు ఉన్నారు ."
చేసేవారే,అందరు పనులు చేసేవారే .
లేరు,నాకు ఎవరూ లేరు .
వేస్తుంది,ఇప్పుడు నాకు భయం వేస్తుంది .
పడిఉన్నాను,నేను జబ్బు పడిఉన్నాను .
లేదు,నీ సంపాదన నాకు అవసరం లేదు .
చాలు,నీవు చాలు .
వచ్చింది,""" వారి ఉత్తరం వచ్చింది ."
పడ్డాను,నేను కంగారు పడ్డాను -
తప్పకుండా వస్తాను,""" నేను తప్పకుండా వస్తాను ."
తీసుకువస్తాను,నిన్ను లాహోర్ తీసుకువస్తాను .
పెట్టుకోవద్దు,నీవు ఏమి బెంగ పెట్టుకోవద్దు .
చేయిస్తాను ఉంది,"నీకు నగలు చేయిస్తాను "" అని జవాబు ఉంది ."
తిరిగి రాయించింది,ఆమె తిరిగి ఉత్తరం రాయించింది .
వచ్చేయి,""" నీవు ఇంటికి వచ్చేయి ."
ఉండటమే NULL,ఇంటిలో ఉండటమే మంచిది NULL .
కలుగుతుంది,"పశువులు , పొలాలకు నష్టం కలుగుతుంది ."
వస్తే బాగవుతుంది,నీవు వస్తే అంతా బాగవుతుంది .
ఉన్నాను,నేను ఇంకా వయస్సులోనే ఉన్నాను .
కల్గుతారు,మనకి పిల్లలు కల్గుతారు .
ఉంటుంది రాయించింది,"అప్పుడు అంతా ఉంటుంది "" అని ఉత్తరం రాయించింది ."
రాలేదు,కానీ ఎవరూ రాలేదు .
రాలేదు,ఉత్తరం మళ్లీ రాలేదు .
పడ్డాను,నేను చాలాసార్లు జబ్బు పడ్డాను .
రాలేదు,ఇంట్లోకి ఎవరూ రాలేదు .
నింపి ఇచ్చేవాడు,మామ్_చూ నీళ్లు నింపి ఇచ్చేవాడు .
తీసి పట్టుకుపోయేవాడు,గేదే పాలు తీసి పట్టుకుపోయేవాడు .
అన్నాడు రావని,"మామ్_చూ అన్నాడు - "" నీవు రావని ,"
చేస్తావు,అప్పుడు ఏమి చేస్తావు ?
చేసుకో,నన్ను పెళ్లి చేసుకో .
ఉన్నాడు,నా కొడుకు ఉన్నాడు .
సంపాదించి పెడతాడు,ఇద్దరికీ సంపాదించి పెడతాడు .
పుడితే బావుంటుంది,నీకు పిల్లలు పుడితే బావుంటుంది .
లేకపోతే చేస్తావు అన్నాడు,"లేకపోతే ఏమి చేస్తావు ? "" అన్నాడు ."
ఏడవటం మొదలుపెట్టాను,నేను ఏడవటం మొదలుపెట్టాను .
వస్తాడు,అతను వస్తాడు .
అవుతుంది,అప్పుడే నా ఇల్లు అవుతుంది .
NULL,తులసీ రాములూ ఆలుమగలు NULL .
NULL,వాళ్లది సిరిపురం NULL .
NULL,ఇద్దరు కూతుళ్లు NULL .
చేశారు,పెద్ద కూతురికి పెళ్లి చేశారు .
పోతారు,"తులసి , రాములు కూలికి పోతారు ."
చేయందే గడవదు,పని చేయందే పూట గడవదు .
బాగాలేదు,పది రోజుల తులసికి బాగాలేదు .
లేదు,నిద్ర సరిగా లేదు .
లేవలేదు,పొద్దున్నే లేవలేదు .
పనిచేస్తుంది,కాసేపు పనిచేస్తుంది .
తిరిగినట్టు అవుతుంది,కళ్లు తిరిగినట్టు అవుతుంది .
ఉంటుంది,అలసటగా ఉంటుంది .
పడుతుంది,మాటిమాటికి చిరాకు పడుతుంది .
లేవలేదు,ఆరోజు తులసి లేవలేదు .
పెట్టలేదు,వంట మొదలు పెట్టలేదు .
NULL,రాములుకు తొందర NULL .
వెళ్లిపోయాడు,రాములు విసురుగా వెళ్లిపోయాడు .
ఉంది,తులసికి బాధగానే ఉంది .
అయినా చేయలేదు,అయినా ఏమీ చేయలేదు .
ఉంది,తలనొప్పిగా ఉంది .
పోశాయి,చెమటలు పోశాయి .
ఉంది,అలసటగా ఉంది .
ఉన్నాయి,కళ్లు బరువుగా ఉన్నాయి .
లేచింది,తులసి మెల్లగా లేచింది .
చేద్దామని లేచింది,వంట చేద్దామని లేచింది .
తిరిగింది,తల తిరిగింది .
పడబోయి పట్టుకుంది,పడబోయి గుంజ పట్టుకుంది .
చదువుకున్నది,సీత చదువుకున్నది .
పట్టుకుంది,సీత తులసిని పట్టుకుంది .
అయింది అడిగింది,ఏమీ అయింది అని తులసిని అడిగింది .
చెప్పింది,తులసి అంతా చెప్పింది .
పరవాలేదు లేపింది,పరవాలేదు అని సీత తులసిని లేపింది .
తీసుకుని పోయింది,ఆస్పత్రికి తీసుకుని పోయింది .
ఉన్నారు,అక్కడ చాలామంది ఉన్నారు .
చూస్తున్నారు,డాక్టరు ఎదురు చూస్తున్నారు .
వచ్చింది,డాక్టరమ్మ వచ్చింది .
చూడటం పెట్టింది,రోగులను చూడటం మొదలు పెట్టింది .
గడిచాయి,రెండు గంటలు గడిచాయి .
వచ్చింది,తులసి వంతు వచ్చింది .
చూసింది,డాక్టరమ్మ తులసి నాడి చూసింది .
చూసింది,కళ్లు చూసింది .
చూసింది,నాలిక చూసింది .
కట్టింది,చేతికి మిషను కట్టింది .
చూసింది,అంకెలు చూసింది .
అనలేదు,తులసి ఏమీ అనలేదు .
లేవలేక పడుకుంది తీసుకుని వచ్చాను అంది,లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత అంది .
మెచ్చుకుంది,డాక్టరమ్మ సీతను మెచ్చుకుంది .
ఉన్నందుకు మెచ్చుకుంది,సాయంగా ఉన్నందుకు మెచ్చుకుంది .
భయపడకు,భయపడకు
చెప్పినది చెయ్యి అంది,నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో అంది .
ఉంటుంది,మన శరీరంలో రక్తం ఉంటుంది .
ఉంటాయి,శరీరమంతా రక్తనాళాలు ఉంటాయి .
చేరుతుంది,రక్తనాళాల గోడల్లో కొవ్వు చేరుతుంది .
ఇరుకవుతాయి,దాంతో రక్తనాళాలు ఇరుకవుతాయి .
పోవటానికి అవుతుంది,అప్పుడు రక్తం పోవటానికి ఆటంకం అవుతుంది .
పడుతుంది,గోడలమీద బలం పడుతుంది .
అవుతుంది,దాంతో రక్తపోటు ఎక్కువ అవుతుంది .
అంటారు,దాన్నే బీపి అంటారు .
ఉన్నా NULL,ఇది ఎక్కువ ఉన్నా కష్టమే NULL .
ఉన్నా NULL,తక్కువ ఉన్నా కష్టమే NULL .
తినాలి,అన్నంలో ఆకు కూరలు తినాలి .
తగ్గించాలి,ఉప్పు తగ్గించాలి .
పోవాలి,నిద్ర పోవాలి .
పెట్టుకోకూడదు,దిగులు పెట్టుకోకూడదు .
తగ్గించాలి,నూనె వాడకం తగ్గించాలి .
ఉంచుకోవాలి,మనసు ప్రశాంతంగా ఉంచుకోవాలి .
వేసుకో,ఈ గోలీలు వేసుకో .
చాలు రాసి,రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ చీటి రాసి .
ఆలోచిస్తూ చేరింది,ఆలోచిస్తూ గుడిసె చేరింది .
పడుకోబెట్టి వెళ్లింది,తులసిని పడుకోబెట్టి సీత వెళ్లింది .
ఇంటికొచ్చి తెచ్చింది,తన ఇంటికొచ్చి కొంచెం అన్నం తెచ్చింది .
తినిపించింది,తులసికి తినిపించింది .
పడుకుంది,తులసి పడుకుంది .
వచ్చాడు,సాయంకాలం రాములు వచ్చాడు .
పెట్టింది,సీత రాములుకు అన్నం పెట్టింది .
చూపించాను,తులసిని ఆసుపత్రిలో చూపించాను .
రాసి,డాక్టరమ్మ చీటి రాసి .
చూశాడు,రాములు చీటీ చూశాడు .
పోయాడు,మందుల షాపుకు పోయాడు .
తెచ్చాడు,గోలీలు తెచ్చాడు .
ఇచ్చాడు,ఒకటి తులసికి ఇచ్చాడు .
వేసుకుంది,తులసి వేసుకుంది .
గడిచాయి,పదిరోజులు గడిచాయి .
నయమయింది,ఇప్పుడు తులసికి నయమయింది .
పడింది,కుదుట పడింది .
లేచి చేయగలుగుతున్నది,లేచి వంట చేయగలుగుతున్నది .
చేసుకుంటుంది,పనీపాట చేసుకుంటుంది .
తెచ్చిన అయిపోయాయి,తెచ్చిన గోలీలు అయిపోయాయి .
తగ్గిందని మానేసింది,తులసి తగ్గిందని గోలీలు మానేసింది .
గడిచింది,వారం గడిచింది .
మొదలయింది,మళ్లీ దడ మొదలయింది .
ఉంటోంది,తల నొప్పిగా ఉంటోంది .
పట్టించుకోలేదు,తులసి పట్టించుకోలేదు .
చేసుకుంటోంది పోతోంది,అలాగే పని చేసుకుంటోంది పనికి పోతోంది .
లేవలేక పోయింది,కొన్ని రోజులు తులసి లేవలేక పోయింది .
దిగలేక పోయింది,మంచం దిగలేక పోయింది .
లేస్తే తూలి పడిపోతోంది,లేస్తే తూలి పడిపోతోంది .
తోచలేదు,రాములుకు ఎటూ తోచలేదు .
చూసింది,డాక్టరమ్మ పాత చీటి చూసింది .
పెట్టింది,తులసి చేతికి మిషను పెట్టింది .
చూసింది,చీటి చూసింది .
వేసుకుంటున్నావా అడిగింది,గోలీలు వేసుకుంటున్నావా అని అడిగింది .
లేదని ఊపింది,తులసి లేదని అడ్డంగా తల ఊపింది .
మానేశావు మానకూడదు,ఎందుకు మానేశావు మానకూడదు .
చెప్పినదాకా మానకూడదు అంది,చెప్పినదాకా మానకూడదు . అని డాక్టరమ్మ అంది .
వస్తుందా అడిగాడు,ఇది ఆడవాళ్లకే వస్తుందా . అని రాములు అడిగాడు .
వస్తుందా,రక్తపోటు ఆడవాళ్లకే వస్తుందా ?
ఏళ్లుదాటాక వస్తుంది,ఇది నలభై ఏళ్లుదాటాక వస్తుంది .
రావచ్చు,ఆడామగా అందరికీ రావచ్చు .
NULL,కానీ ఆడవాళ్లలో ఎక్కువ NULL .
NULL,ఆడవాళ్లకు నియమాలు ఎక్కువ NULL .
NULL,వాళ్లమీద ఒత్తిడి ఎక్కువ NULL .
వస్తుంది,అందుకే వాళ్లకు రక్తపోటు వస్తుంది .
వస్తుంది,రక్తపోటు ఎలా వస్తుంది .
అడిగాడు,అని రాములు అడిగాడు .
వస్తుంది,రక్తపోటు ఎలా వస్తుంది ?
ఉంటుంది,మనకు గుండె ఉంటుంది .
పంపుతుంది,ఇది శరీరంలో అన్ని భాగాలకూ రక్తం పంపుతుంది .
బతికి ఉన్నంత జరుగుతుంది,మనం బతికి ఉన్నంత కాలం ఇలా జరుగుతుంది .
పెరిగాక కలుగుతుంది,వయసు పెరిగాక రక్తనాళాలలో అడ్డు కలుగుతుంది .
చేరడం కలుగుతుంది,ఇది అక్కడ కొవ్వు చేరడం కలుగుతుంది .
ఆలోచిస్తాం,అప్పుడప్పుడు మనం దేని బాగా ఆలోచిస్తాం .
పెరుగుతుంది,రక్తపోటు పెరుగుతుంది .
ఉండవలసినంత,సాధారణంగా ఉండవలసినంత .
ఉన్నా NULL,ఇది ఎక్కువ ఉన్నా ప్రమాదం NULL .
ఉన్నా NULL,తక్కువ ఉన్నా ప్రమాదం NULL .
వాడాలి,మందులు వాడాలి .
మానేయకూడదు,మానేయకూడదు
వస్తుంది,రక్తపోటు ఎందుకు వస్తుంది .
పడితే వస్తుంది,మనసుమీద ఒత్తిడి పడితే వస్తుంది .
చాలకుంటే వస్తుంది,నిద్ర చాలకుంటే వస్తుంది .
తింటే వస్తుంది,ఉప్పు ఎక్కువ తింటే వస్తుంది .
పెరిగితే వస్తుంది,బరువు ఎక్కువ పెరిగితే వస్తుంది .
ఉంటే వస్తుంది,చక్కెర జబ్బు ఉంటే వస్తుంది .
ఉంటే వస్తుంది,"తల్లికి , తండ్రికి రక్తపోటు ఉంటే వస్తుంది ."
తీసుకోకుండా రావచ్చు,సరైన శ్రద్ధ తీసుకోకుండా గుండె జబ్బు రావచ్చు .
రావచ్చు,మూత్రపిండాల జబ్బు రావచ్చు .
రావచ్చు,పక్షవాతం రావచ్చు .
చిట్లుతాయి,మెదడులో రక్తనాళాలు చిట్లుతాయి .
మసకబారుతుంది,చూపు మసకబారుతుంది .
తీసుకుని వచ్చాడు,రాములు తులసిని తీసుకుని ఇంటికి వచ్చాడు .
తెలిశాయి,ఇప్పుడు రాములుకు విషయాలు తెలిశాయి .
తెలిశాయి,తులసికి తెలిశాయి .
వాడితే ఉంటుంది తెలుసుకున్నారు,మందులు వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .
చేయించుకోవాలి,ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .
దాటాక చేయించుకోవాలి,40 ఏళ్లు దాటాక పరీక్షలు చేయించుకోవాలి .
పెరగకుండా చూసుకోవాలి,శరీరం బరువు పెరగకుండా చూసుకోవాలి .
ఉన్నా NULL,రక్తపోటు ఎక్కువ ఉన్నా ప్రమాదమే NULL .
ఉన్నా NULL,తక్కువ ఉన్నా ప్రమాదమే NULL .
మానకూడదు,మందులు మానకూడదు .
పాటించాలి,తిండిలో జాగ్రత్తలు పాటించాలి .
NULL,కోటపాడు ఒక ఊరు NULL .
NULL,ఆ ఊళ్లో సూరిబాబు ఒక రైతు NULL .
ఉంది,పాడి పంట బాగా ఉంది .
ఉన్నాయి,పశువులు కోళ్లు చాలా ఉన్నాయి .
NULL,సూరిబాబు కూతురు శారద NULL .
అయింది,పెళ్లి అయింది .
తిరగాలి,రోజూ బయట తిరగాలి .
తీసుకోవాలి,గాలి తీసుకోవాలి .
అంది,ఒంటికి బలం అని డాక్టరు అంది .
తిరుగుతున్నది,అందుకే శారద గాలికి తిరుగుతున్నది .
తిరగడంలో చూసింది,అలా తిరగడంలో ఒక కోడిని చూసింది .
ఉంది,చాలా రోజులు అలాగే ఉంది .
లేవడం లేదు,ఆ కోడి లేవడం లేదు .
పోవడం లేదు,మేతకు పోవడం లేదు .
పగిలాయి,అలా గుడ్లు పగిలాయి .
వచ్చాయి,పిల్లలు బయటకి వచ్చాయి .
వదలి,వాటిని వదలి .
ఉంది,పశువుల పాకలో ఆవు చూడితో ఉంది .
పెరిగింది,ఆవు కడుపు పెరిగింది .
ఈనింది,ఒక రోజు ఆవు ఈనింది .
పడి లేచింది,దూడ కింద పడి లేచింది .
తాగింది,పొదుగు పాలు తాగింది .
నాకుతోంది,ఆవు దూడను నాకుతోంది .
కలిగింది,ఆమెకు సందేహం కలిగింది .
పెడుతుంది,కోడి గుడ్డు పెడుతుంది .
NULL,గుడ్డులో పిల్ల NULL .
NULL,ఆవు కడుపులో దూడ NULL .
NULL,ఈ తేడా ఎందుకు NULL ?
కన్నది,నన్ను మా అమ్మ కన్నది .
కనాలి,నేను నా పిల్లను కనాలి .
NULL,"గుడ్డులో పిల్లకు , కడుపులో పిల్లకు తిండి ఎలా NULL ?"
తెలుసుకోవాలి,ఈ సంగతులు తెలుసుకోవాలి .
వచ్చింది,ఆ రోజు డాక్టరు వచ్చింది .
అడిగింది,శారద అడిగింది
చెప్పింది,డాక్టరు వివరాలు చెప్పింది .
తినే అందుతుంది,నువ్వు తినే ఆహారం నీ కడుపులో బిడ్డకు అందుతుంది .
ఉంటుంది,ఆ గుడ్డులో ఆహారం నిలవ ఉంటుంది .
NULL,అది చాలా బలమైంది NULL .
తీసుకుంటుంది,పిల్ల ఈ ఆహారం తీసుకుంటుంది .
పడుతుంది,తరవాత బయట పడుతుంది .
అందుతుంది,కడుపులోని ఆవు దూడకు ఆహారం తల్లి ఆవు అందుతుంది .
అందుతుంది,రక్తంతో ఇది అందుతుంది .
అందుతుంది,ఊపిరి ఇలాగే అందుతుంది .
ఎదిగాక పడుతుంది,దూడ ఎదిగాక బయట పడుతుంది .
కంటాం,మనం అలాగే కంటాం .
పెరుగుతుంది,బిడ్డ తల్లి కడుపులో పెరుగుతుంది .
ఉంటుంది,తొమ్మిది నెలలు కడుపులో ఉంటుంది .
నిండేసరికి ఎదుగుతాయి,నెలలు నిండేసరికి అవయవాలు ఎదుగుతాయి .
తగలనివ్వదు,ఈ ఉమ్మనీరు పిండానికి దెబ్బ తగలనివ్వదు .
కాపాడుతుంది,జాగ్రత్తగా పిండాన్ని కాపాడుతుంది .
కలిపేదే NULL,తల్లిని పిండాన్ని కలిపేదే బొడ్డు తాడు NULL .
చేరుస్తుంది,బొడ్డు తాడు లోపలి పిండానికి అన్నీ చేరుస్తుంది .
చేరుస్తుంది,ఆహారం గాలి తల్లి బిడ్డకు చేరుస్తుంది .
పుట్టినపుడు వస్తుంది,మాయ బిడ్డ పుట్టినపుడు బయటకు వస్తుంది .
ఉంటుంది,మూడు నెలలకు పిండం చూపుడు వేలంత ఉంటుంది .
ఉంటుంది,బరువు 20 గ్రాములు ఉంటుంది .
తయారవుతాయి,అవయవాలు కొంచెం తయారవుతాయి .
కనబడుతుంది కనబడతాయి,ఎముకలగూడు కనబడుతుంది కండరాలు నాడులు కనబడతాయి .
కనబడతాయి,రక్తనాళాలు కనబడతాయి .
ఉందని అనిపిస్తుంది,కడుపులో బిడ్డ ఉందని ఇప్పుడు అనిపిస్తుంది .
తినాలి,తల్లి మంచి ఆహారం తినాలి .
తాగాలి,పాలు తాగాలి .
తిరుగుతూ,బిడ్డ కడుపులో తిరుగుతూ .
వస్తుంది,అయిదో నెల వస్తుంది .
ఉంటుంది,బరువు 300 గ్రాములు ఉంటుంది .
తంతూ,కాళ్లతో తంతూ .
తిరుగుతూ,చురుకుగా తిరుగుతూ .
వస్తుంది,ఏడో నెల వస్తుంది .
పెరుగుతుంది,బిడ్డ ఇంకా పెరుగుతుంది .
తిరుగుతూ,కడుపులో తిరుగుతూ .
ఉంచుతుంది,చాలా కాలం తల ముందు ఉంచుతుంది .
ఉన్న అంటారు,బిడ్డ ఉన్న సంచిని బిడ్డ సంచి అంటారు .
ఉంటుంది,బిడ్డ సంచిలోనే ఉమ్మనీరు ఉంటుంది .
నిండుతాయి,తొమ్మిది నెలలు నిండుతాయి .
కదులుతాయి,బిడ్డ సంచి గోడలు కదులుతాయి .
పోను పోను నొక్కుకుంటాయి,పోను పోను గోడలు నొక్కుకుంటాయి .
మొదలవుతాయి,తల్లికి పురుటి నొప్పులు మొదలవుతాయి .
ఉంటాయి,ఇలా కొన్ని గంటలు ఉంటాయి .
చేయడంతో చితికి,బిడ్డ ఒత్తిడి చేయడంతో ఉమ్మసంచి చితికి .
తీసినట్టు,తలుపులు తీసినట్టు .
ఎక్కువ అవుతాయి,నొప్పులు ఎక్కువ అవుతాయి .
పడుతుంది,బిడ్డ బయట పడుతుంది .
వస్తుంది,ముందు తల వస్తుంది .
అందుకుంటుంది,డాక్టరమ్మ తలను అందుకుంటుంది .
తీస్తుంది,నెమ్మదిగా తీస్తుంది .
కోస్తుంది మిగులుతుంది,వెంటనే బొడ్డు తాడు కోస్తుంది పొట్టమీద బొడ్డు మచ్చ మిగులుతుంది .
కావాలి,ఇపుడు బిడ్డకు గాలి కావాలి .
తీసుకుంటుంది,బిడ్డ మొదటిసారిగా ఊపిరి తీసుకుంటుంది .
అందదు,అప్పుడప్పుడు బిడ్డకు ఊపిరి అందదు .
