dropped,sentences
చేసింది . రమ కబురు నాయనకు,రమ నాయనకు కబురు చేసింది .
యాదగిరి గోపాలంను చూశాడు .,యాదగిరి గోపాలంను చూశాడు .
ఉన్నాడు నీరసంగా .,నీరసంగా ఉన్నాడు .
ఊరికి మా . తీసుకుపోతాను,మా ఊరికి తీసుకుపోతాను .
దవాఖానాలో . చూపెడతాను,దవాఖానాలో చూపెడతాను .
మంచి . వాడాలి మందులు,మంచి మందులు వాడాలి .
అని . సోములుతో అన్నాడు,అని సోములుతో అన్నాడు .
. కోపంగా సోములుకు NULL ఉంది అలివేలుకు,సోములుకు అలివేలుకు కోపంగా ఉంది .
NULL ఇదంతా యాదగిరి పనే .,ఇదంతా యాదగిరి పనే NULL .
కొడుకు మాకు . చూడాలని కాకుండా మా,మా కొడుకు మాకు కాకుండా చూడాలని .
తినిపించారు మందు మీరే .,మీరే మందు తినిపించారు .
అని . అన్నారు బాధలో,అని బాధలో అన్నారు .
దవాఖానాకు . తీసుకుపోవాలి,దవాఖానాకు తీసుకుపోవాలి .
ఎంతో విబూదికి . యాదగిరి అని కాదు . నయం బతిమాలాడు,విబూదికి నయం కాదు . అని యాదగిరి ఎంతో బతిమాలాడు .
యాదగిరి . బతిమాలాడు,యాదగిరి బతిమాలాడు .
లేదు దవాఖానా మీ అవసరం .,మీ దవాఖానా అవసరం లేదు .
ఊరి చూపెడతాను దాసుకు . మా,మా ఊరి దాసుకు చూపెడతాను .
చేతివాటం . NULL మంచిది దాసు,దాసు చేతివాటం మంచిది NULL .
పెడతాడు విబూది .,విబూది పెడతాడు .
అవుతుంది . నయం ఏదయినా సోకితే తొందరగా,ఏదయినా సోకితే తొందరగా నయం అవుతుంది .
. మందు వెంటనే పెడితే తెలిసిపోతుంది,మందు పెడితే వెంటనే తెలిసిపోతుంది .
మహిమ మా . అంత ఉన్నది దాసుకు,మా దాసుకు అంత మహిమ ఉన్నది .
. అని అన్నాడు సోములు,అని సోములు అన్నాడు .
అంతా . దాసుకు సోములు తెలిపాడు,సోములు దాసుకు అంతా తెలిపాడు .
పిలిచాడు రమను NULL గోపాలంను వాడు .,వాడు రమను గోపాలంను పిలిచాడు .
. ముగ్గు వేశాడు,ముగ్గు వేశాడు .
ఏదేదో . అన్నాడు,ఏదేదో అన్నాడు .
. కూచోబెట్టాడు,కూచోబెట్టాడు .
రోజంతా చేశాడు . ఇట్లా,ఇట్లా రోజంతా చేశాడు .
. మూట వాటిని ముగ్గులో ఉంచాడు కట్టాడు,వాటిని మూట కట్టాడు ముగ్గులో ఉంచాడు .
. ఇంకా చదువుతున్నాడు,ఇంకా చదువుతున్నాడు .
గోపాలం నీరసపడి బాగా .,గోపాలం బాగా నీరసపడి .
అందుకే . తూలుతున్నారు,అందుకే తూలుతున్నారు .
పదకొండు దాటింది . ఇక అయిపోయింది వాడు,పదకొండు దాటింది వాడు ఇక అయిపోయింది .
నేను . పోతున్నాను,నేను పోతున్నాను .
ఈ కదిలించకూడదు రోజులు . మూడు మూటను,ఈ మూటను మూడు రోజులు కదిలించకూడదు .
. ఉన్నది విబూది,విబూది ఉన్నది .
తినాలి రోజు నాలుగవ . అది,నాలుగవ రోజు అది తినాలి .
వెళ్లిపోయాడు . అని తగ్గిపోతుంది .,తగ్గిపోతుంది . అని వెళ్లిపోయాడు .
నీరసం గోపాలంకు తగ్గలేదు .,గోపాలంకు నీరసం తగ్గలేదు .
రోజుకు పెరిగింది . రోజు,రోజు రోజుకు పెరిగింది .
రోజులు . అయింది మూడు,మూడు రోజులు అయింది .
మూట నాలుగవ . రోజు తీశారు,నాలుగవ రోజు మూట తీశారు .
రమ కానీ . నగలు కనిపించలేదు,కానీ రమ నగలు కనిపించలేదు .
అందరూ లబోదిబోమన్నారు .,అందరూ లబోదిబోమన్నారు .
దాసు . పోయాడు సోములు,సోములు దాసు పోయాడు .
చూశాడు . ఉరంతా,ఉరంతా చూశాడు .
. కనిపించలేదు దాసు,దాసు కనిపించలేదు .
. చెప్పారు ఖాళీ చేశాడు . ఇల్లు అని,ఇల్లు ఖాళీ చేశాడు . అని చెప్పారు .
మాట రాలేదు . సోములుకు నోట,సోములుకు నోట మాట రాలేదు .
పోయాయి అటు . నగలు,అటు నగలు పోయాయి .
గోపాలంకు తగ్గలేదు ఇటు .,ఇటు గోపాలంకు తగ్గలేదు .
. మోసం తెలిసింది దాసు,దాసు మోసం తెలిసింది .
. అనుమానం తీరింది సోములు,సోములు అనుమానం తీరింది .
భయం . రమకు భయంగా ఉంది,రమకు భయం భయంగా ఉంది .
. పిలిపించింది నాయనను,నాయనను పిలిపించింది .
సముదాయించాడు సోములును యాదగిరి .,యాదగిరి సోములును సముదాయించాడు .
చివరకు ఒప్పించాడు .,చివరకు ఒప్పించాడు .
గోపాలంను చూపెట్టారు దవాఖానాలో .,గోపాలంను దవాఖానాలో చూపెట్టారు .
ముదిరింది రోగం .,రోగం ముదిరింది .
. ఏమి చేశారు ఇంతదాకా,ఇంతదాకా ఏమి చేశారు .
శరీరంలో లేకుండా బలం .,శరీరంలో బలం లేకుండా .
. . అని నమ్మకాలతో తిట్టారు మీ దవాఖానాలో కోలుకోకుండా,మీ నమ్మకాలతో కోలుకోకుండా . అని దవాఖానాలో తిట్టారు .
సోములు బతిమాలాడు . ఎంతో,సోములు ఎంతో బతిమాలాడు .
. మందులు దవాఖానాలో వాడారు సరయిన,దవాఖానాలో సరయిన మందులు వాడారు .
అయింది కొన్ని నయం . రోజులకు,కొన్ని రోజులకు నయం అయింది .
మోసం సోములుకు తెలిసివచ్చింది దీంతో,దీంతో సోములుకు మోసం తెలిసివచ్చింది
NULL . పేరు వెంకటేశు నా,నా పేరు వెంకటేశు NULL .
ఊరు NULL పతంగి మా .,మా ఊరు పతంగి NULL .
నాకు పతంగిలో ఒక దుకాణం . ఉంది,పతంగిలో నాకు ఒక దుకాణం ఉంది .
. మా రాజలింగుది NULL ఊరే,రాజలింగుది మా ఊరే NULL .
మేం ఎదురెదురుగా ఉంటాం .,మేం ఎదురెదురుగా ఉంటాం .
రాజలింగుకు దుకాణం . ఉంది,రాజలింగుకు దుకాణం ఉంది .
నేనంటే . అసూయ NULL,నేనంటే అసూయ NULL .
నాతో . పోటీపడేవాడు,నాతో పోటీపడేవాడు .
. ఆశ నాకంటే సంపాదించాలని NULL బాగా,నాకంటే బాగా సంపాదించాలని ఆశ NULL .
పనిలేనివారిని . చేరదీసేవాడు,పనిలేనివారిని చేరదీసేవాడు .
తెలివి సరుకులు కొనడానికి . కావాలి,సరుకులు కొనడానికి తెలివి కావాలి .
కావాలి . అమ్మడానికి తెలివి,అమ్మడానికి తెలివి కావాలి .
అన్నాను . రాదు దురాశ అని నేను . పనికి రాజలింగుతో,దురాశ పనికి రాదు . అని నేను రాజలింగుతో అన్నాను .
నా రాజలింగు వినలేదు . మాట అయినా,అయినా రాజలింగు నా మాట వినలేదు .
. ఒకసారి నేను మిరపకాయలు కొన్నాను,ఒకసారి నేను మిరపకాయలు కొన్నాను .
. కాలంలో పంట కొన్నాను,పంట కాలంలో కొన్నాను .
కొన్నాను . సంచులు పది,పది సంచులు కొన్నాను .
తరవాత . బాగా దాచాను ఎండిన,బాగా ఎండిన తరవాత దాచాను .
గదిలో . ఏడాది ఉంచాను,ఏడాది గదిలో ఉంచాను .
. మరుసటి పంటలు ఏడు పండలేదు,మరుసటి ఏడు పంటలు పండలేదు .
పంట మిరప రాలేదు . సరిగా,మిరప పంట సరిగా రాలేదు .
మిరపకాయల పెరిగింది అనుకోకుండా ధర .,అనుకోకుండా మిరపకాయల ధర పెరిగింది .
పెరిగింది . బాగా,బాగా పెరిగింది .
. పెరిగింది నేను కొన్నదానికి మూడింతలు,నేను కొన్నదానికి మూడింతలు పెరిగింది .
అమ్మాను . పదిసంచులు నా,నా పదిసంచులు అమ్మాను .
లాభం గడించాను . మంచి,మంచి లాభం గడించాను .
ఈ పాకింది ఇది నోట . నోట,ఇది నోట ఈ నోట పాకింది .
రాజలింగుకు తెలిసింది .,రాజలింగుకు తెలిసింది .
. సంపాదించాలి తెలివిగా,తెలివిగా సంపాదించాలి .
ఉంచాలి సరుకు నిలవ . కొని,సరుకు కొని నిలవ ఉంచాలి .
వంద ఖరీదు చేశాడు ఉప్పు సంచులు .,వంద ఉప్పు సంచులు ఖరీదు చేశాడు .
ఇంటికి చేరవేశాడు .,ఇంటికి చేరవేశాడు .
సంచులు ఒక ఉంచాడు గదిలో .,ఒక గదిలో సంచులు ఉంచాడు .
వేశాడు . తాళం,తాళం వేశాడు .
. ఆరు గడిచాయి నెలలు,ఆరు నెలలు గడిచాయి .
రాజలింగు తాళం . తీసిచూశాడు ఒకసారి,రాజలింగు ఒకసారి తాళం తీసిచూశాడు .
బాగా తడిసిపోయాయి . సంచులు,సంచులు బాగా తడిసిపోయాయి .
పాడయినవి సగం సంచులు .,సగం సంచులు పాడయినవి .
ఉప్పు . కరిగిపోయింది సగం,సగం ఉప్పు కరిగిపోయింది .
వానలు . ఆ బాగా ఏడు కురిశాయి,ఆ ఏడు బాగా వానలు కురిశాయి .
అందుకే గదిలో . తడి చేరింది,అందుకే గదిలో తడి చేరింది .
సంచులు తడిసిపోయాయి .,సంచులు తడిసిపోయాయి .
. లబోదిబోమన్నాడు రాజలింగు,రాజలింగు లబోదిబోమన్నాడు .
చేసేది . మిగిలింది అమ్మాడు,చేసేది మిగిలింది అమ్మాడు .
పసుపుని పది . ఆరు నెలలు ఉంచాను సంచుల,పది సంచుల పసుపుని ఆరు నెలలు ఉంచాను .
చేకూరింది నాలుగింతలు . లాభం,నాలుగింతలు లాభం చేకూరింది .
పైసలతో మా ఆ నగలు . ఇంటామెకు చేయించాను,ఆ పైసలతో మా ఇంటామెకు నగలు చేయించాను .
తెలిసింది రాజలింగుకు . ఈ విషయం,ఈ విషయం రాజలింగుకు తెలిసింది .
రాజలింగుకు కంటిమీద . కునుకు లేదు,రాజలింగుకు కంటిమీద కునుకు లేదు .
పోరు ఒకటే కావాలని NULL . నగలు ఇంటామె,నగలు కావాలని ఇంటామె ఒకటే పోరు NULL .
రాజలింగు దాచాడు ఈ . ఉల్లిపాయలు సారి కొని,రాజలింగు ఈ సారి ఉల్లిపాయలు కొని దాచాడు .
ఒకటే NULL మురుగు . వాసన,ఒకటే మురుగు వాసన NULL .
ఉల్లిపాయలు . మురిగిపోయాయి,ఉల్లిపాయలు మురిగిపోయాయి .
. ఎండలకు ఉల్లిపాయలు పాడయిపోయాయి,ఎండలకు ఉల్లిపాయలు పాడయిపోయాయి .
ఉల్లిపాయలు పారవేశాడు చేసేది .,చేసేది ఉల్లిపాయలు పారవేశాడు .
గేదెల రోజుకు . రెండు పేరుకు పాడి NULL లీటరు కాని రావు పాలు,పేరుకు రెండు గేదెల పాడి కాని రోజుకు లీటరు పాలు రావు .
NULL ఇప్పుడు . ఒకటి పాడిది,ఇప్పుడు ఒకటి పాడిది NULL .
ఒకటి చూడిది NULL .,ఒకటి చూడిది NULL .
తానే పితుకుతాడు పాలు రాములు .,రాములు పాలు తానే పితుకుతాడు .
మేపుతాడు గేదెలను .,గేదెలను మేపుతాడు .
. అయినా పెరగలేదు పాడి,అయినా పాడి పెరగలేదు .
ఎండుగడ్డి పెడతాడు ఉదయం . రోజు,రోజు ఉదయం ఎండుగడ్డి పెడతాడు .
కుడితి . ఒకసారి పెడతాడు,ఒకసారి కుడితి పెడతాడు .
. పచ్చిమేత ఇంకోసారి పెడతాడు,ఇంకోసారి పచ్చిమేత పెడతాడు .
పాలు పెరగలేదు అయినా .,అయినా పాలు పెరగలేదు .
రాములుకు . ఏం తోచలేదు,రాములుకు ఏం తోచలేదు .
ఎండుగడ్డి కాదు . మంచి ఆహారం,ఎండుగడ్డి మంచి ఆహారం కాదు .
. లేవు కడుపు అది . పోషకవిలువలు అందులో కానీ నిండుతుంది,అది కడుపు నిండుతుంది . కానీ అందులో పోషకవిలువలు లేవు .
. దిగుబడి గుణంలేదు పాల దానిలో,దానిలో పాల దిగుబడి గుణంలేదు .
మోతాదులో పాలు సరఐన పెరగాలంటే ఉండాలి . మేత - పాడి పశువుల,పాలు పెరగాలంటే - పాడి పశువుల మేత సరఐన మోతాదులో ఉండాలి .
మేతలో ఉండాలి అన్ని పోషకాలు ఆ రకాల .,ఆ మేతలో అన్ని రకాల పోషకాలు ఉండాలి .
. NULL ఫీడు ఇదే,ఇదే ఫీడు NULL .
. బాగా దాణాలో దినుసులు ఉండాలి,దాణాలో దినుసులు బాగా ఉండాలి .
. ఉండాలి దానిలో మొక్కజొన్న,దానిలో మొక్కజొన్న ఉండాలి .
పప్పుల ఉండాలి తవుడు పొడి .,పప్పుల పొడి తవుడు ఉండాలి .
ఉండాలి . తవుడు గోధుమ,గోధుమ తవుడు ఉండాలి .
దాణాను కొలతలతో చేయాలి తయారు పెట్టాలి ఎలా - . ఫీడు,ఫీడు ఎలా తయారు చేయాలి - దాణాను కొలతలతో పెట్టాలి .
. ఉండకూడదు పశువులకు అన్ని ఒకేలాగా,అన్ని పశువులకు ఒకేలాగా ఉండకూడదు .
రకంగా పాడి . గేదెలకు ఒక ఉండాలి,పాడి గేదెలకు ఒక రకంగా ఉండాలి .
ఒక రకంగా గేదెలకు . ఉండాలి చూడి,చూడి గేదెలకు ఒక రకంగా ఉండాలి .
ఆవులకు . రకంగా ఒక ఉండాలి,ఆవులకు ఒక రకంగా ఉండాలి .
. ఒకరకంగా ఉండాలి ఎద్దులకు,ఎద్దులకు ఒకరకంగా ఉండాలి .
రకరకాలుగా . ఉండాలి,రకరకాలుగా ఉండాలి .
చూడాలి వయసును పశువు .,పశువు వయసును చూడాలి .
బరువును చూడాలి .,బరువును చూడాలి .
చేయాలి ముక్కలుగా గడ్డిని .,గడ్డిని ముక్కలుగా చేయాలి .
పశువులకు . పెట్టాలి,పశువులకు పెట్టాలి .
. పశువులను కడగాలి పాడి,పాడి పశువులను కడగాలి .
మొక్కజొన్నలు పదికిలో మూడుకిలోల ఉండాలి దాణాలో .,పదికిలో దాణాలో మూడుకిలోల మొక్కజొన్నలు ఉండాలి .
పల్లిచెక్క రెండు ఉండాలి కిలోల .,రెండు కిలోల పల్లిచెక్క ఉండాలి .
కిలో ఖనిజ . ఒక ఉండాలి లవణాలు,ఖనిజ లవణాలు ఒక కిలో ఉండాలి .
కిలో ఒక ఉప్పు ఉండాలి .,ఉప్పు ఒక కిలో ఉండాలి .
పెరుగుతాయి . ఇలా పాలు,ఇలా పాలు పెరుగుతాయి .
చూడి ? ఎలా ఫీడు పెట్టాలి గేదెలకు,చూడి గేదెలకు ఫీడు ఎలా పెట్టాలి ?
ఫీడు గేదెలకు చూడి పోవాలి .,చూడి గేదెలకు ఫీడు పోవాలి .
ముందు రెండింతలు . పెట్టాలి,ముందు రెండింతలు పెట్టాలి .
ముందు మూడు . పెట్టాలి రెండింతలు మాసాల,మూడు మాసాల ముందు రెండింతలు పెట్టాలి .
. రోజుల ఆపాలి ఫీడు ముందు మూడు,మూడు రోజుల ముందు ఫీడు ఆపాలి .
పెట్టాలి పచ్చిమేత బాగా .,బాగా పచ్చిమేత పెట్టాలి .
నూనె చెక్కలతో . మేపకూడదు,నూనె చెక్కలతో మేపకూడదు .
. పనికిరాదు అసలు తవుడు,తవుడు అసలు పనికిరాదు .
. మెత్తని పెట్టాలి మేత దూడలకు,దూడలకు మెత్తని మేత పెట్టాలి .
. బరువు దూడల తెలుసుకుంటూ,దూడల బరువు తెలుసుకుంటూ .
నెమ్మదిగా . చేయాలి అలవాటు దాణాకు,నెమ్మదిగా దాణాకు అలవాటు చేయాలి .
చేయాలి అలవాటు . ఎండుగడ్డికి,ఎండుగడ్డికి అలవాటు చేయాలి .
? పోషక ఎలా విలువలను దాణాలో పెంచాలి,దాణాలో పోషక విలువలను ఎలా పెంచాలి ?
యూరియాను . కొందరు తీసుకుంటారు,కొందరు యూరియాను తీసుకుంటారు .
అమోనియాను . తీసుకుంటారు లేకుంటే,లేకుంటే అమోనియాను తీసుకుంటారు .
కలుపుతారు నీళ్లలో .,నీళ్లలో కలుపుతారు .
ఇలా . చల్లుతారు నీళ్లను,ఇలా నీళ్లను చల్లుతారు .
బాగా గడ్డి చల్లుతారు కుప్పలమీద .,గడ్డి కుప్పలమీద బాగా చల్లుతారు .
కుప్పలను తరువాత తీసుకుంటారు గడ్డి ఆ .,తరువాత ఆ గడ్డి కుప్పలను తీసుకుంటారు .
దానిలో . పెద్ద పెడతారు తొట్టిలాంటి,పెద్ద తొట్టిలాంటి దానిలో పెడతారు .
బరువు మీద . పెడతారు,మీద బరువు పెడతారు .
పెడతారు . అణగ,అణగ పెడతారు .
కొన్ని ఇలా రోజులు ఉంచుతారు .,ఇలా కొన్ని రోజులు ఉంచుతారు .
పెరుగుతుంది ప్రోటీను . శాతం ఇలా,ఇలా ప్రోటీను శాతం పెరుగుతుంది .
. చూడాలి గాలి కాని చొరకుండా,కాని గాలి చొరకుండా చూడాలి .
అప్పుడే ప్రొటీను శాతం పెరుగుతుంది .,అప్పుడే ప్రొటీను శాతం పెరుగుతుంది .
తగ్గిపోతుంది . లేకుంటే,లేకుంటే తగ్గిపోతుంది .
. డబ్బాను కొత్తగా చేశారు ఒక తయారు,కొత్తగా ఒక డబ్బాను తయారు చేశారు .
ఉంచుతారు . చొప్పను ఇందులో,చొప్పను ఇందులో ఉంచుతారు .
. గ్యాసుగా పంపుతారు లోపలికి అమోనియాను,అమోనియాను గ్యాసుగా లోపలికి పంపుతారు .
రోజులు ఉంచుతారు మూసి ఇలా 14 .,ఇలా 14 రోజులు మూసి ఉంచుతారు .
పెరుగుతాయి గడ్డి . ఇలా పోషకవిలువలు,ఇలా గడ్డి పోషకవిలువలు పెరుగుతాయి .
14 శాతం . రోజులకు తగ్గుతుంది ప్రోటీను,14 రోజులకు ప్రోటీను శాతం తగ్గుతుంది .
ప్రోటీను అమోనియాతో పెంచవచ్చు విలువ దాణా . ఇలా,ఇలా అమోనియాతో దాణా ప్రోటీను విలువ పెంచవచ్చు .
మూడింతలు పెంచవచ్చు .,మూడింతలు పెంచవచ్చు .
నెలల . 6 దాణాను ఉంచవచ్చు నిలవ ఈ,ఈ దాణాను 6 నెలల నిలవ ఉంచవచ్చు .
ఎక్కువ ఉంటుంది నత్రజని . శాతం ఇందులో,ఇందులో నత్రజని శాతం ఎక్కువ ఉంటుంది .
చేరారు . బతుకుతెరువుకోసం పట్నం,బతుకుతెరువుకోసం పట్నం చేరారు .
చేరేనాటికి సీతాలుకు ఇద్దరు . పట్నం NULL పిల్లలు,పట్నం చేరేనాటికి సీతాలుకు ఇద్దరు పిల్లలు NULL .
వయస్సులో చిన్న పెళ్లయింది . సీతాలుకు,సీతాలుకు చిన్న వయస్సులో పెళ్లయింది .
బలమైన తిండి కానుపులకు . లేదు తగ్గట్టు,కానుపులకు తగ్గట్టు బలమైన తిండి లేదు .
తిండి రోజు మొదట . పెట్టేది పిల్లలకు,రోజు మొదట పిల్లలకు తిండి పెట్టేది .
మిగిలితే తాను తినేది .,మిగిలితే తాను తినేది .
పడుకునేది పస్తులు లేకపోతే .,లేకపోతే పస్తులు పడుకునేది .
తయారయింది . అందుకే అప్పుడే ముసలిదానిలా,అందుకే అప్పుడే ముసలిదానిలా తయారయింది .
. వంగిపోయింది నడుం,నడుం వంగిపోయింది .
ఎప్పుడూ నడుమ సీతాలు ఉంటున్నది ఈ నీరసంగా .,ఈ నడుమ సీతాలు ఎప్పుడూ నీరసంగా ఉంటున్నది .
. ఉండదు ఆకలి,ఆకలి ఉండదు .
. ఏ పని చేయ చేతకాదు,ఏ పని చేయ చేతకాదు .
దగ్గు కొంచెం వచ్చేది . మొదట్లో,మొదట్లో కొంచెం దగ్గు వచ్చేది .
దగ్గుతూ ఉంటుంది ఎప్పుడూ . ఖళ్లుఖళ్లుమని,ఎప్పుడూ ఖళ్లుఖళ్లుమని దగ్గుతూ ఉంటుంది .
తోచడం ఏం . రాములుకు చెయ్యాలో,రాములుకు ఏం చెయ్యాలో తోచడం .
సీతాలును . చేశాడు పరీక్ష డాక్టరు,డాక్టరు సీతాలును పరీక్ష చేశాడు .
తీయించి ఛాతీ . ఫోటో చూశాడు,ఛాతీ ఫోటో తీయించి చూశాడు .
పంపి . పరీక్షకు ఉమ్మి చూశాడు,ఉమ్మి పరీక్షకు పంపి చూశాడు .
అని సీతాలుకు చివరకు క్షయ NULL చెప్పాడు . రోగం,చివరకు సీతాలుకు క్షయ రోగం అని చెప్పాడు .
ఆగలేదు ఏడుపు రాములుకు .,రాములుకు ఏడుపు ఆగలేదు .
డాక్టరు రాములును ఊరడించాడు .,డాక్టరు రాములును ఊరడించాడు .
లేదు ఆ భయం ఇప్పుడు .,ఇప్పుడు ఆ భయం లేదు .
రోగం . నయమవుతుంది,రోగం నయమవుతుంది .
జబ్బు సీతాలుకు . ముదరలేదు,సీతాలుకు జబ్బు ముదరలేదు .
రోజులు తీసుకోవాలి మందులు చాలా . కానీ,కానీ చాలా రోజులు మందులు తీసుకోవాలి .
ఎక్కువే NULL . మందుల ఖరీదు,మందుల ఖరీదు ఎక్కువే NULL .
చెప్పారు . అని డాక్టరుగారు,అని డాక్టరుగారు చెప్పారు .
మా సీతాలుకే ఈ . వచ్చింది ఎందుకు జబ్బు,మా సీతాలుకే ఈ జబ్బు ఎందుకు వచ్చింది .
ఉంది బలహీనంగా . చాలా సీతాలు,సీతాలు చాలా బలహీనంగా ఉంది .
చాలా . NULL బరువు తక్కువ,బరువు చాలా తక్కువ NULL .
శక్తి శరీరంలో తట్టుకునే ఆమె తగ్గిపోయింది రోగాన్ని .,ఆమె శరీరంలో రోగాన్ని తట్టుకునే శక్తి తగ్గిపోయింది .
వచ్చింది అందుకే ఆమెకి . జబ్బు ఈ,అందుకే ఈ జబ్బు ఆమెకి వచ్చింది .
వస్తుందా జబ్బు ? పెద్ధవాళ్లకే ఈ,ఈ జబ్బు పెద్ధవాళ్లకే వస్తుందా ?
పిల్లలకు ? రావచ్చా,పిల్లలకు రావచ్చా ?
చిన్నా NULL లేదు . పెద్దా,పెద్దా చిన్నా లేదు .
అందరికీ . రావచ్చు,అందరికీ రావచ్చు .
ఎక్కువ రావచ్చు ఇది చంటిపిల్లలకు .,చంటిపిల్లలకు ఇది ఎక్కువ రావచ్చు .
పిల్లలకు వెన్నెముకలో వస్తే . గూని ఇది రావచ్చు,పిల్లలకు వెన్నెముకలో ఇది వస్తే గూని రావచ్చు .
రాకుండా పిల్లలు తట్టుకోగలరు ఆరోగ్యంగా ఉన్న . జబ్బు ఈ,ఆరోగ్యంగా ఉన్న పిల్లలు ఈ జబ్బు రాకుండా తట్టుకోగలరు .
పుట్టిన పిల్లలకు బరువుతో . జబ్బు ఈ రావచ్చు తక్కువ,తక్కువ బరువుతో పుట్టిన పిల్లలకు ఈ జబ్బు రావచ్చు .
రాకుండా ఇప్పించాలి ఈ జబ్బు పిల్లలకు టీకాలు,ఈ జబ్బు రాకుండా పిల్లలకు టీకాలు ఇప్పించాలి
దొరుకుతాయి ఆసుపత్రుల్లో ఈ . టీకాలు అన్ని,ఈ టీకాలు అన్ని ఆసుపత్రుల్లో దొరుకుతాయి .
ఇప్పించాలి టీకాను . ఈ పుట్టగానే,ఈ టీకాను పుట్టగానే ఇప్పించాలి .
మరొకరికి అంటుకుంటుందా క్షయ ఒకరి ?,క్షయ ఒకరి మరొకరికి అంటుకుంటుందా ?
. కంటికి పురుగులు కనపడవు ఈ,ఈ పురుగులు కంటికి కనపడవు .
క్షయ . గాలిలో ఇవి ఉన్నవాళ్లు దగ్గినపుడు చేరతాయి,క్షయ ఉన్నవాళ్లు దగ్గినపుడు ఇవి గాలిలో చేరతాయి .
చేరతాయి . గాలిలో ఉమ్మి,ఉమ్మి గాలిలో చేరతాయి .
పీల్చినవారికి గాలిని . క్షయ రావచ్చు ఈ,ఈ గాలిని పీల్చినవారికి క్షయ రావచ్చు .
డాక్టరు మందులు . రాసిచ్చాడు,డాక్టరు మందులు రాసిచ్చాడు .
సీతాలును ఇంటికి . తీసుకువచ్చాడు రాములు,రాములు సీతాలును ఇంటికి తీసుకువచ్చాడు .
కోడలు . చేయనీయలేదు అత్తను ఏపని,కోడలు అత్తను ఏపని చేయనీయలేదు .
తీరిక . సీతాలుకు దొరికేటట్టు,సీతాలుకు తీరిక దొరికేటట్టు .
తీస్తారు . నూనె అవిసెల,అవిసెల నూనె తీస్తారు .
పనికిరాదు నూనె వంటకు అవిసె కాని .,కాని అవిసె నూనె వంటకు పనికిరాదు .
నూనెను ఈ వాడతారు ఎక్కువగా . పరిశ్రమలలో,ఈ నూనెను ఎక్కువగా పరిశ్రమలలో వాడతారు .
ఇతర ఎక్కువగా వాడుతున్నారు . వార్నీస్లు తయారీలో రంగుల మరియు,వార్నీస్లు మరియు ఇతర రంగుల తయారీలో ఎక్కువగా వాడుతున్నారు .
ఉపయోగపడుతుంది మిగిలే . పొట్టు ఎరువుగా తీసిన నూనె,నూనె తీసిన మిగిలే పొట్టు ఎరువుగా ఉపయోగపడుతుంది .
ఉంది ఈ ఎక్కువగా మన అవసరం . ఎంతైనా రాష్ట్రంలో పండించడం పంటను,ఈ పంటను మన రాష్ట్రంలో ఎక్కువగా పండించడం ఎంతైనా అవసరం ఉంది .
- రబీ పంటకాలం అవిసె ముఖ్యంగా పంట నేలలు . పంట,పంటకాలం - నేలలు అవిసె పంట ముఖ్యంగా రబీ పంట .
పంటకాలం సుమారు నెలలు 4 దీని .,దీని పంటకాలం సుమారు 4 నెలలు .
నాటితే వారంలో అక్టోబరు . కోతకు రెండవ రెండవ వారంలో ఫిబ్రవరి వస్తుంది,అక్టోబరు రెండవ వారంలో నాటితే ఫిబ్రవరి రెండవ వారంలో కోతకు వస్తుంది .
పంటను ఈ నేలల్లోను పండించవచ్చు . అన్నిరకాల,ఈ పంటను అన్నిరకాల నేలల్లోను పండించవచ్చు .
పంటకు నిలిచి ఎక్కువ నేలలు నీళ్లు పనికిరావు . ఈ,ఎక్కువ నీళ్లు నిలిచి నేలలు ఈ పంటకు పనికిరావు .
హెక్టారుకు ఒక విత్తనాలు కిలోగ్రాములు ఈ కావాలి 30 .,ఈ విత్తనాలు ఒక హెక్టారుకు 30 కిలోగ్రాములు కావాలి .
మొలకెత్తుతాయి బాగా గింజలు దీనివల్ల .,దీనివల్ల గింజలు బాగా మొలకెత్తుతాయి .
రోగాల . బారినుండి కాపాడుకోవచ్చు,రోగాల బారినుండి కాపాడుకోవచ్చు .
ఒకటిన్నర ఒక కిలోగ్రాము గ్రాముల కలపాలి మందు విత్తనాలకు . అవిసె బావిస్టన్,ఒక కిలోగ్రాము అవిసె విత్తనాలకు ఒకటిన్నర గ్రాముల బావిస్టన్ మందు కలపాలి .
మందు థైరామ్ గ్రాముల 3 _ లేకుంటే . కలపాలి,లేకుంటే 3 గ్రాముల థైరామ్ _ మందు కలపాలి .
వచ్చే దీని అరికట్టివచ్చు రోగాలను . విత్తనాల,దీని విత్తనాల వచ్చే రోగాలను అరికట్టివచ్చు .
నేలను సార్లు 3 లేక . విత్తనాలు పంట దున్నాలి అవిసె 2 వేసే ముందు వేసే పద్ధతి,విత్తనాలు వేసే పద్ధతి అవిసె పంట వేసే ముందు నేలను 2 లేక 3 సార్లు దున్నాలి .
మొక్కలు దున్నాలి జానెడు ఎదగాలంటే లోతు .,మొక్కలు ఎదగాలంటే జానెడు లోతు దున్నాలి .
వేయవలసి చాళ్లలో అవిసె . పంటను,అవిసె పంటను చాళ్లలో వేయవలసి .
