dropped,sentences
ఏమి తెలివి NULL NULL ఇట్లా .,ఇది ఏమి తెలివి ఇట్లా చంపుతున్నారు .
తాయెత్తు NULL అంటూ ప్రాణం .,తాళ్లూ తాయెత్తు అంటూ ప్రాణం తీస్తున్నారు .
కళ్లు తెరచి దవాఖానాకు .,ఇకనైనా కళ్లు తెరచి దవాఖానాకు పదండి .
రోగం వస్తే డాక్టరును చూడాలి గాని పిచ్చి నమ్మకాలతో పిల్లను .,వంటికి రోగం వస్తే డాక్టరును చూడాలి గాని పిచ్చి నమ్మకాలతో పిల్లను చంపేస్తారా .
డాక్టరు అమ్మాయిని చూశాడు NULL రోగం ముదిరింది NULL ఇంక బస్తీకి .,దవాఖానాలో డాక్టరు అమ్మాయిని చూశాడు రోగం ముదిరింది ఇంక బస్తీకి పొమ్మన్నాడు .
అమ్మ ఏడిచింది,కన్నీటితో అమ్మ కూలబడి ఏడిచింది
పడి నాన్న .,కంగారు పడి నాన్న బతిమిలాడుకున్నాడు .
మాకు ఏం .,ఇక మాకు ఏం తోచలేదు .
మీ దగ్గరకి వచ్చాం ఏదో మీ దయ సామీ బిడ్డను .,ఇటు మీ దగ్గరకి వచ్చాం ఏదో మీ దయ సామీ బిడ్డను దక్కించండి .
బాధతో కాళ్లావేళ్లా పడసాగె NULL డాక్టరు పదపదమని బస్తీ అపుడు .,కన్నతండ్రి బాధతో కాళ్లావేళ్లా పడసాగె డాక్టరు పదపదమని బస్తీ అపుడు తీసుకుపోయె .
రోగం .,తరగని రోగం ముదిరింది .
.,ఇంత ముంచుకొచ్చింది .
మందులు వేస్తే ఎపుడో .,ముందే మందులు వేస్తే ఎపుడో సరిపోయేది .
పడిన బాధ చూసి అందరూ .,మల్లి పడిన బాధ చూసి అందరూ భయపడినారు .
తరువాత ఎపుడూ ఆ ఊరిలో తాయెత్తులు .,ఆ తరువాత ఎపుడూ ఆ ఊరిలో తాయెత్తులు నమ్మలేదు .
ఈ మామ కాపాడెను నా తల్లిని అంటుంటే నవ్వాడు,చదువుకున్న ఈ మామ కాపాడెను నా తల్లిని అంటుంటే రామయ్య నవ్వాడు
దొంగతనం చాలా ఎక్కువగా .,గంజాయి దొంగతనం చాలా ఎక్కువగా జరుగుతుండేది .
.,పోలిసులు కలవరపడేవారు .
", రాత్రి విశ్రాంతి , సుఖం .","పగలు , రాత్రి విశ్రాంతి , సుఖం ఉండేది ."
ముసలమ్మను చూడగానే నాకు అనుమానం .,ఆ ముసలమ్మను చూడగానే నాకు అనుమానం కలిగింది .
రోజుల పోలిసు శాఖలో పని .,చాలా రోజుల పోలిసు శాఖలో పని చేస్తున్నాను .
కచ్చితమైన ఆధారాలు లేకపోయినప్పటికి .,అనుమానించుటకు కచ్చితమైన ఆధారాలు లేకపోయినప్పటికి అనుమానిస్తాను .
విషయం ఏమి .,ఆశ్చర్యపడవలసిన విషయం ఏమి లేదు .
మోసగాళ్లు ఆ ముసలమ్మ గంజాయి పంపించే ఆలోచన .,ఎవరైనా మోసగాళ్లు ఆ ముసలమ్మ గంజాయి పంపించే ఆలోచన చేయవచ్చు .
చేతితో దుప్పటి .,రెండవ చేతితో దుప్పటి పట్టుకుంది .
నావైపు చూసింది కాని మాట వినిపించలేదేమో తన ఆలోచనలలో నడుస్తూ .,ఒకసారి నావైపు చూసింది కాని మాట వినిపించలేదేమో తన ఆలోచనలలో నడుస్తూ వెళుతుంది .
అనుమానం మరీ ఎక్కువ .,నా అనుమానం మరీ ఎక్కువ ఐంది .
వినిపించుకోకుండానే ఆమె .,మళ్లి వినిపించుకోకుండానే ఆమె వెళ్లిపోతుంది .
సిపాయి ముందుకు వెళ్లి ఆమెను .,నా సిపాయి ముందుకు వెళ్లి ఆమెను ఆపివేసినాడు .
.,అని అడిగాను .
చేతివేళ్లను .,ఆమె చేతివేళ్లను కదిలించింది .
ఏమీ అర్ధం .,నాకు ఏమీ అర్ధం కాలేదు .
నడక .,ఆమె నడక అర్ధమయిపోయింది .
నేను ప్రశ్న మళ్లీ .,కానీ నేను ప్రశ్న మళ్లీ పలికించాను .
ఏంటో .,ఆమె ఏంటో మాట్లాడసాగింది .
.,నేను ఆలోచించసాగాను .
నన్ను పిచ్చివాణ్ణి చేయుటలేదు ?,ఈమె నన్ను పిచ్చివాణ్ణి చేయుటలేదు కదా ?
లాహోర్ వంటి ప్రదేశంలో ఒంటరిగా ఏమి ?,అయితే లాహోర్ వంటి ప్రదేశంలో ఒంటరిగా ఏమి చేస్తోంది ?
ఈమెకు ఏమి ?,ఇక్కడ ఈమెకు ఏమి పని ?
"ఆలోచనలలోనే మునిగిపోయాను , నా సిపాయి ఖాసిం రెండు చేతులతో ఏదో సైగ .","నేను ఆలోచనలలోనే మునిగిపోయాను , నా సిపాయి ఖాసిం రెండు చేతులతో ఏదో సైగ చేశాడు ."
"అన్నాడు "" .","ఇట్లా అన్నాడు "" అయిపోయింది ."
పని .,కాశ్మీరు పని అయిపోయిందని .
గాఢంగా నిట్టూర్పు .,స్త్రీ గాఢంగా నిట్టూర్పు విడిచింది .
ఆమె కాశ్మీరు స్త్రీ అని .,నాకు ఆమె కాశ్మీరు స్త్రీ అని అర్ధమైంది .
తన మూటమీద చేయి .,ఆమె తన మూటమీద చేయి వేయనీయటం .
.,అనుమానం పెరిగింది .
మళ్లీ .,ఖాసిం మళ్లీ అడిగాడు .
సమాధానం సరిగా .,అయినా సమాధానం సరిగా రాలేదు .
పెద్దగా నిట్టూర్పు .,ఆమె పెద్దగా నిట్టూర్పు విడిచింది .
వెదుకుతూ లాహోర్ .,అతని వెదుకుతూ లాహోర్ వచ్చింది .
వెనక్కి .,తిరిగి వెనక్కి రాలేదు .
అతనికి చాలా ఉత్తరాలు .,ఆమె అతనికి చాలా ఉత్తరాలు రాసింది .
ఇంటికి .,అయినా ఇంటికి రాలేదు .
అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని .,ఇప్పుడు అతనిని తీసుకొని వెళ్లటానికి వెతుకుతూ ఇక్కడకు స్వయంగా వచ్చిందని చెప్పినాడు .
మాటను ఆమె .,పీర్హుస్సేన్ మాటను ఆమె అంగీకరించింది .
సందేహిస్తూ తన మూటను .,చాలా సందేహిస్తూ తన మూటను విప్పింది .
గుడ్డ కొంచెం తడితడిగా .,మూట గుడ్డ కొంచెం తడితడిగా ఉంది .
గుడ్డలలోనే చాలా రోజుల క్రితం చేసిన రొట్టె పిండి పిండి .,ఆ గుడ్డలలోనే చాలా రోజుల క్రితం చేసిన రొట్టె పిండి పిండి అయింది .
సంప్రదాయంతో ఒక జాకెట్ .,కాశ్మీర్ సంప్రదాయంతో ఒక జాకెట్ ఉన్నది .
"పూలు , ఆకులు .","అక్కడక్కడ పూలు , ఆకులు కుట్టబడి ."
జాకెట్ మడతలను నెమ్మది నెమ్మదిగా .,ఆమె జాకెట్ మడతలను నెమ్మది నెమ్మదిగా తెరచింది .
దానిని .,ఆమె దానిని చూపించవద్దనుకుంటుంది .
తన బుట్టలోంచి ఒక కత్తిని బయటకు .,ఆమె తన బుట్టలోంచి ఒక కత్తిని బయటకు తీసింది .
.,సమాధానం చెప్పలేదు .
"ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" .","ఆఖరికి ముఖం ముడుచుకొని "" అలాగే ఎలాగో వచ్చిందని "" అంది ."
ఇంతవరకు కాలు .,గ్రామం ఇంతవరకు కాలు పెట్టలేదు .
రోజు లాహోర్ ఒంటరిగా .,ఈ రోజు లాహోర్ ఒంటరిగా వచ్చింది .
భర్తను వెతకటానికి వచ్చానని .,తన భర్తను వెతకటానికి వచ్చానని అంటుంది .
చిరునామా తెలియదు .,ఎవరి చిరునామా తెలియదు అంటుంది .
కత్తి .,ఆమె కత్తి ఉంది .
చాలా జటిలంగా .,విషయం చాలా జటిలంగా ఉంది .
అనుమానం .,నా అనుమానం జటిలమవుతుంది .
చాలా మోసకారిగా .,ఈమే చాలా మోసకారిగా కనిపిస్తుంది .
చిరునామా అడిగితే లాహోర్లో ఉన్నాడని .,భర్త చిరునామా అడిగితే లాహోర్లో ఉన్నాడని చెపుతోంది .
చిరునామ ఆమెకు .,భర్త చిరునామ ఆమెకు తెలియదు .
ఎలా,చిరునామా తెలియకుండా ఎలా
ఇప్పుడు .,నాకు ఇప్పుడు అనుమానమే .
చిరునామా .,ఆమెకు చిరునామా తెలిసి .
ఆమె తన భర్తను ?,బహుశా ఆమె తన భర్తను వెదుకుట ?
సహాయంతో ఆమెతో .,పీర్హుస్సేన్ సహాయంతో ఆమెతో మాట్లాడుతున్నాను .
సంవత్సరాలు .,30 సంవత్సరాలు గడిచిపోయాయి .
భర్త ఫజ్జా లాహోర్ .,నా భర్త ఫజ్జా లాహోర్ వచ్చాడు .
ఇతర యువకులలా అతను డబ్బు పెద్ద పట్టణం పోయి .,గ్రామంలోని ఇతర యువకులలా అతను డబ్బు పెద్ద పట్టణం పోయి సంపాదించాలనుకున్నాడు .
"నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా .","అప్పుడు నేను అన్నాను "" మనకు పెద్దవాళ్లు ఇచ్చింది చాలా ఉంది ."
చేసుకోవడానికి భూమి .,సాగు చేసుకోవడానికి భూమి ఉంది .
కష్టపడి పని .,మనం కష్టపడి పని చేద్దాం .
"మనకు ""","ఇది మనకు సరిపోతుంది """
అత్తగారు .,మా అత్తగారు నచ్చచెప్పింది .
అప్పటికి .,నేను అప్పటికి చిన్నదాన్ని .
.,అందరూ వెళ్తున్నారు .
.,నేను వెళ్లకూడదన్నారు .
ఆపిల్ పువ్వులు .,ఏడునెలలకు ఆపిల్ పువ్వులు పూస్తాయి .
"పుసేసరకి నేను తిరిగి "" అని చెప్పి .","పువ్వులు పుసేసరకి నేను తిరిగి "" అని చెప్పి బయలుదేరి ."
ఏడుస్తూ .,నేను ఏడుస్తూ ఉండేదాన్ని .
నాగలి మేమే .,పొలంలో నాగలి మేమే నడిపించేవాళ్లం .
కోపం .,అత్తగారికి కోపం వచ్చేది .
"ఇటువంటివాడికంటే కొడుకు పుట్టకపోతే బాగుండేది "" అని .",""" ఇటువంటివాడికంటే కొడుకు పుట్టకపోతే బాగుండేది "" అని అనేది ."
సంవత్సరం .,ఒక సంవత్సరం గడిచింది .
రోజు .,నేను రోజు ఏడుస్తూనే .
కురియటంతోనే అందరూ ఇంటికి .,మంచు కురియటంతోనే అందరూ ఇంటికి తిరిగి .
భర్త .,నా భర్త రాలేదు .
లాహోర్ .,రహమాన్ లాహోర్ వచ్చాడు .
ఫజ్జా ఉత్తరం ఒకటి .,వస్తూ ఫజ్జా ఉత్తరం ఒకటి తెచ్చాడు .
నన్ను పోలీసులు ఒక విషయంలో అన్యాయంగా .,""" నన్ను పోలీసులు ఒక విషయంలో అన్యాయంగా పట్టుకున్నారు ."
గేదెలు .,రెండు గేదెలు అమ్మేసాం .
జబ్బు .,అమ్మకు జబ్బు చేసింది .
.,నేను ఏడుస్తున్నాను .
భయం .,నాకు భయం వేస్తుంది .
త్వరగా ఇంటికి .,నీవు త్వరగా ఇంటికి రా .
నన్ను .,అత్తగారు నన్ను తిడుతుంది .
నిన్ను పంపించానని .,నేను నిన్ను పంపించానని అంది .
నాతో గొడవపడి .,నీవు నాతో గొడవపడి వెళ్లిపోయావంటుంది .
ఇక్కడ ఒంటరిగా పని .,ఇప్పుడు ఇక్కడ ఒంటరిగా పని జరగటం .
లేకుండా చాలా కష్టంగా .,నీవు లేకుండా చాలా కష్టంగా ఉంది .
డబ్బుకి రశీదు .,""" డబ్బుకి రశీదు వచ్చింది ."
వేలిముద్ర .,క్రింద వేలిముద్ర ఉంది .
సంతకం .,సాక్షి సంతకం ఉంది .
జవాబు .,ఉత్తరానికి జవాబు రాలేదు .
తిరిగి .,ఫజ్జా తిరిగి రాలేదు .
అత్తగారికి జబ్బు చేసి .,ఇంతలో అత్తగారికి జబ్బు చేసి మరణించింది .
పెళ్లి తరువాత .,పారు పెళ్లి తరువాత అయింది .
ఇద్దరు పిల్లలు .,వారికి ఇద్దరు పిల్లలు కలిగారు .
ఇంటిపని .,కూతురు ఇంటిపని చేస్తుంది .
కొడుకు .,కూతురికి కొడుకు పుట్టాడు .
భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా .,మామ్_చూ భార్య చనిపోయినా పిల్లలు అతనికి తోడుగా ఉన్నారు .
ఒక మనిషి ఉత్తరం .,లాహోర్ ఒక మనిషి ఉత్తరం తెచ్చాడు .
జబ్బు .,నేను జబ్బు పడ్డాను .
డబ్బు .,ఖర్చులకు డబ్బు లేదు .
కష్టంగా .,చాలా కష్టంగా ఉంది .
ఖర్చులకు డబ్బు .,ఎలాగైనా ఖర్చులకు డబ్బు పంపించు .
.,నేను వచ్చేస్తాను .
.,అని రాసి .
మళ్లీ గేదెను .,నేను మళ్లీ గేదెను అమ్మేసాను .
చెట్లు సగం ధరకే .,రెండు చెట్లు సగం ధరకే అమ్మేసాను .
.,ఉత్తరం రాయించాను .
ఇప్పుడు నేను ఒంటరిగా .,""" ఇప్పుడు నేను ఒంటరిగా ఉన్నాను ."
తల్లికూడా .,మీ తల్లికూడా చనిపోయింది .
నాకు శత్రువులు .,గ్రామస్థులంతా నాకు శత్రువులు అవుతున్నారు .
లేకుండా ఏమి జీవితం ?,భర్త లేకుండా ఏమి జీవితం NULL ?
పొలాలు .,కొందరు పొలాలు కొనేసుకుంటున్నారు .
", ముగ్గురు పిల్లలు .","ఇద్దరు , ముగ్గురు పిల్లలు ఉన్నారు ."
పనులు .,అందరు పనులు చేసేవారే .
ఎవరూ .,నాకు ఎవరూ లేరు .
నాకు భయం .,ఇప్పుడు నాకు భయం వేస్తుంది .
జబ్బు .,నేను జబ్బు పడిఉన్నాను .
సంపాదన నాకు అవసరం .,నీ సంపాదన నాకు అవసరం లేదు .
.,నీవు చాలు .
వారి ఉత్తరం .,""" వారి ఉత్తరం వచ్చింది ."
కంగారు -,నేను కంగారు పడ్డాను -
నేను తప్పకుండా .,""" నేను తప్పకుండా వస్తాను ."
లాహోర్ .,నిన్ను లాహోర్ తీసుకువస్తాను .
ఏమి బెంగ .,నీవు ఏమి బెంగ పెట్టుకోవద్దు .
"నగలు చేయిస్తాను "" అని జవాబు .","నీకు నగలు చేయిస్తాను "" అని జవాబు ఉంది ."
తిరిగి ఉత్తరం .,ఆమె తిరిగి ఉత్తరం రాయించింది .
నీవు ఇంటికి .,""" నీవు ఇంటికి వచ్చేయి ."
ఉండటమే మంచిది .,ఇంటిలో ఉండటమే మంచిది NULL .
", పొలాలకు నష్టం .","పశువులు , పొలాలకు నష్టం కలుగుతుంది ."
వస్తే అంతా .,నీవు వస్తే అంతా బాగవుతుంది .
ఇంకా వయస్సులోనే .,నేను ఇంకా వయస్సులోనే ఉన్నాను .
పిల్లలు .,మనకి పిల్లలు కల్గుతారు .
"అంతా ఉంటుంది "" అని ఉత్తరం .","అప్పుడు అంతా ఉంటుంది "" అని ఉత్తరం రాయించింది ."
ఎవరూ .,కానీ ఎవరూ రాలేదు .
మళ్లీ .,ఉత్తరం మళ్లీ రాలేదు .
చాలాసార్లు జబ్బు .,నేను చాలాసార్లు జబ్బు పడ్డాను .
ఎవరూ .,ఇంట్లోకి ఎవరూ రాలేదు .
నీళ్లు నింపి .,మామ్_చూ నీళ్లు నింపి ఇచ్చేవాడు .
పాలు తీసి .,గేదే పాలు తీసి పట్టుకుపోయేవాడు .
"అన్నాడు - "" నీవు ,","మామ్_చూ అన్నాడు - "" నీవు రావని ,"
ఏమి ?,అప్పుడు ఏమి చేస్తావు ?
పెళ్లి .,నన్ను పెళ్లి చేసుకో .
కొడుకు .,నా కొడుకు ఉన్నాడు .
సంపాదించి .,ఇద్దరికీ సంపాదించి పెడతాడు .
పిల్లలు పుడితే .,నీకు పిల్లలు పుడితే బావుంటుంది .
"ఏమి చేస్తావు ? "" .","లేకపోతే ఏమి చేస్తావు ? "" అన్నాడు ."
ఏడవటం .,నేను ఏడవటం మొదలుపెట్టాను .
.,అతను వస్తాడు .
నా ఇల్లు .,అప్పుడే నా ఇల్లు అవుతుంది .
NULL రాములూ ఆలుమగలు .,తులసీ రాములూ ఆలుమగలు NULL .
సిరిపురం .,వాళ్లది సిరిపురం NULL .
కూతుళ్లు .,ఇద్దరు కూతుళ్లు NULL .
కూతురికి పెళ్లి .,పెద్ద కూతురికి పెళ్లి చేశారు .
", రాములు కూలికి .","తులసి , రాములు కూలికి పోతారు ."
చేయందే పూట .,పని చేయందే పూట గడవదు .
రోజుల తులసికి .,పది రోజుల తులసికి బాగాలేదు .
సరిగా .,నిద్ర సరిగా లేదు .
.,పొద్దున్నే లేవలేదు .
.,కాసేపు పనిచేస్తుంది .
తిరిగినట్టు .,కళ్లు తిరిగినట్టు అవుతుంది .
.,అలసటగా ఉంటుంది .
చిరాకు .,మాటిమాటికి చిరాకు పడుతుంది .
తులసి .,ఆరోజు తులసి లేవలేదు .
మొదలు .,వంట మొదలు పెట్టలేదు .
తొందర .,రాములుకు తొందర NULL .
విసురుగా .,రాములు విసురుగా వెళ్లిపోయాడు .
బాధగానే .,తులసికి బాధగానే ఉంది .
ఏమీ .,అయినా ఏమీ చేయలేదు .
.,తలనొప్పిగా ఉంది .
.,చెమటలు పోశాయి .
.,అలసటగా ఉంది .
బరువుగా .,కళ్లు బరువుగా ఉన్నాయి .
మెల్లగా .,తులసి మెల్లగా లేచింది .
చేద్దామని .,వంట చేద్దామని లేచింది .
.,తల తిరిగింది .
గుంజ .,పడబోయి గుంజ పట్టుకుంది .
.,సీత చదువుకున్నది .
తులసిని .,సీత తులసిని పట్టుకుంది .
అయింది అని తులసిని .,ఏమీ అయింది అని తులసిని అడిగింది .
అంతా .,తులసి అంతా చెప్పింది .
అని సీత తులసిని .,పరవాలేదు అని సీత తులసిని లేపింది .
తీసుకుని .,ఆస్పత్రికి తీసుకుని పోయింది .
చాలామంది .,అక్కడ చాలామంది ఉన్నారు .
ఎదురు .,డాక్టరు ఎదురు చూస్తున్నారు .
.,డాక్టరమ్మ వచ్చింది .
చూడటం మొదలు .,రోగులను చూడటం మొదలు పెట్టింది .
గంటలు .,రెండు గంటలు గడిచాయి .
వంతు .,తులసి వంతు వచ్చింది .
తులసి నాడి .,డాక్టరమ్మ తులసి నాడి చూసింది .
.,కళ్లు చూసింది .
.,నాలిక చూసింది .
మిషను .,చేతికి మిషను కట్టింది .
.,అంకెలు చూసింది .
ఏమీ .,తులసి ఏమీ అనలేదు .
పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత .,లేవలేక పడుకుంది నేనే తీసుకుని వచ్చాను . అని సీత అంది .
సీతను .,డాక్టరమ్మ సీతను మెచ్చుకుంది .
ఉన్నందుకు .,సాయంగా ఉన్నందుకు మెచ్చుకుంది .
భయపడకు,భయపడకు
చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో .,నేను చెప్పినది చెయ్యి . అని డాక్టరమ్మ తులసితో అంది .
శరీరంలో రక్తం .,మన శరీరంలో రక్తం ఉంటుంది .
రక్తనాళాలు .,శరీరమంతా రక్తనాళాలు ఉంటాయి .
గోడల్లో కొవ్వు .,రక్తనాళాల గోడల్లో కొవ్వు చేరుతుంది .
రక్తనాళాలు .,దాంతో రక్తనాళాలు ఇరుకవుతాయి .
రక్తం పోవటానికి ఆటంకం .,అప్పుడు రక్తం పోవటానికి ఆటంకం అవుతుంది .
బలం .,గోడలమీద బలం పడుతుంది .
రక్తపోటు ఎక్కువ .,దాంతో రక్తపోటు ఎక్కువ అవుతుంది .
బీపి .,దాన్నే బీపి అంటారు .
ఎక్కువ ఉన్నా కష్టమే .,ఇది ఎక్కువ ఉన్నా కష్టమే NULL .
ఉన్నా కష్టమే .,తక్కువ ఉన్నా కష్టమే NULL .
ఆకు కూరలు .,అన్నంలో ఆకు కూరలు తినాలి .
.,ఉప్పు తగ్గించాలి .
.,నిద్ర పోవాలి .
.,దిగులు పెట్టుకోకూడదు .
వాడకం .,నూనె వాడకం తగ్గించాలి .
ప్రశాంతంగా .,మనసు ప్రశాంతంగా ఉంచుకోవాలి .
గోలీలు .,ఈ గోలీలు వేసుకో .
ఒకటి చాలు . అని డాక్టరమ్మ చీటి .,రోజుకు ఒకటి చాలు . అని డాక్టరమ్మ చీటి రాసి .
గుడిసె .,ఆలోచిస్తూ గుడిసె చేరింది .
పడుకోబెట్టి సీత .,తులసిని పడుకోబెట్టి సీత వెళ్లింది .
ఇంటికొచ్చి కొంచెం అన్నం .,తన ఇంటికొచ్చి కొంచెం అన్నం తెచ్చింది .
.,తులసికి తినిపించింది .
.,తులసి పడుకుంది .
రాములు .,సాయంకాలం రాములు వచ్చాడు .
రాములుకు అన్నం .,సీత రాములుకు అన్నం పెట్టింది .
ఆసుపత్రిలో .,తులసిని ఆసుపత్రిలో చూపించాను .
చీటి .,డాక్టరమ్మ చీటి రాసి .
చీటీ .,రాములు చీటీ చూశాడు .
షాపుకు .,మందుల షాపుకు పోయాడు .
.,గోలీలు తెచ్చాడు .
తులసికి .,ఒకటి తులసికి ఇచ్చాడు .
.,తులసి వేసుకుంది .
.,పదిరోజులు గడిచాయి .
తులసికి .,ఇప్పుడు తులసికి నయమయింది .
.,కుదుట పడింది .
వంట .,లేచి వంట చేయగలుగుతున్నది .
.,పనీపాట చేసుకుంటుంది .
గోలీలు .,తెచ్చిన గోలీలు అయిపోయాయి .
తగ్గిందని గోలీలు .,తులసి తగ్గిందని గోలీలు మానేసింది .
.,వారం గడిచింది .
దడ .,మళ్లీ దడ మొదలయింది .
నొప్పిగా .,తల నొప్పిగా ఉంటోంది .
.,తులసి పట్టించుకోలేదు .
పని చేసుకుంటోంది పనికి .,అలాగే పని చేసుకుంటోంది పనికి పోతోంది .
రోజులు తులసి లేవలేక .,కొన్ని రోజులు తులసి లేవలేక పోయింది .
దిగలేక .,మంచం దిగలేక పోయింది .
తూలి .,లేస్తే తూలి పడిపోతోంది .
ఎటూ .,రాములుకు ఎటూ తోచలేదు .
పాత చీటి .,డాక్టరమ్మ పాత చీటి చూసింది .
చేతికి మిషను .,తులసి చేతికి మిషను పెట్టింది .
.,చీటి చూసింది .
వేసుకుంటున్నావా అని .,గోలీలు వేసుకుంటున్నావా అని అడిగింది .
లేదని అడ్డంగా తల .,తులసి లేదని అడ్డంగా తల ఊపింది .
మానేశావు .,ఎందుకు మానేశావు మానకూడదు .
మానకూడదు . అని డాక్టరమ్మ .,చెప్పినదాకా మానకూడదు . అని డాక్టరమ్మ అంది .
ఆడవాళ్లకే వస్తుందా . అని రాములు .,ఇది ఆడవాళ్లకే వస్తుందా . అని రాములు అడిగాడు .
ఆడవాళ్లకే ?,రక్తపోటు ఆడవాళ్లకే వస్తుందా ?
నలభై ఏళ్లుదాటాక .,ఇది నలభై ఏళ్లుదాటాక వస్తుంది .
అందరికీ .,ఆడామగా అందరికీ రావచ్చు .
ఆడవాళ్లలో ఎక్కువ .,కానీ ఆడవాళ్లలో ఎక్కువ NULL .
నియమాలు ఎక్కువ .,ఆడవాళ్లకు నియమాలు ఎక్కువ NULL .
ఒత్తిడి ఎక్కువ .,వాళ్లమీద ఒత్తిడి ఎక్కువ NULL .
వాళ్లకు రక్తపోటు .,అందుకే వాళ్లకు రక్తపోటు వస్తుంది .
ఎలా .,రక్తపోటు ఎలా వస్తుంది .
రాములు .,అని రాములు అడిగాడు .
ఎలా ?,రక్తపోటు ఎలా వస్తుంది ?
గుండె .,మనకు గుండె ఉంటుంది .
శరీరంలో అన్ని భాగాలకూ రక్తం .,ఇది శరీరంలో అన్ని భాగాలకూ రక్తం పంపుతుంది .
బతికి ఉన్నంత కాలం ఇలా .,మనం బతికి ఉన్నంత కాలం ఇలా జరుగుతుంది .
పెరిగాక రక్తనాళాలలో అడ్డు .,వయసు పెరిగాక రక్తనాళాలలో అడ్డు కలుగుతుంది .
అక్కడ కొవ్వు చేరడం .,ఇది అక్కడ కొవ్వు చేరడం కలుగుతుంది .
మనం దేని బాగా .,అప్పుడప్పుడు మనం దేని బాగా ఆలోచిస్తాం .
.,రక్తపోటు పెరుగుతుంది .
.,సాధారణంగా ఉండవలసినంత .
ఎక్కువ ఉన్నా ప్రమాదం .,ఇది ఎక్కువ ఉన్నా ప్రమాదం NULL .
ఉన్నా ప్రమాదం .,తక్కువ ఉన్నా ప్రమాదం NULL .
.,మందులు వాడాలి .
మానేయకూడదు,మానేయకూడదు
ఎందుకు .,రక్తపోటు ఎందుకు వస్తుంది .
ఒత్తిడి పడితే .,మనసుమీద ఒత్తిడి పడితే వస్తుంది .
చాలకుంటే .,నిద్ర చాలకుంటే వస్తుంది .
ఎక్కువ తింటే .,ఉప్పు ఎక్కువ తింటే వస్తుంది .
ఎక్కువ పెరిగితే .,బరువు ఎక్కువ పెరిగితే వస్తుంది .
జబ్బు ఉంటే .,చక్కెర జబ్బు ఉంటే వస్తుంది .
", తండ్రికి రక్తపోటు ఉంటే .","తల్లికి , తండ్రికి రక్తపోటు ఉంటే వస్తుంది ."
శ్రద్ధ తీసుకోకుండా గుండె జబ్బు .,సరైన శ్రద్ధ తీసుకోకుండా గుండె జబ్బు రావచ్చు .
జబ్బు .,మూత్రపిండాల జబ్బు రావచ్చు .
.,పక్షవాతం రావచ్చు .
రక్తనాళాలు .,మెదడులో రక్తనాళాలు చిట్లుతాయి .
.,చూపు మసకబారుతుంది .
తులసిని తీసుకుని ఇంటికి .,రాములు తులసిని తీసుకుని ఇంటికి వచ్చాడు .
రాములుకు విషయాలు .,ఇప్పుడు రాములుకు విషయాలు తెలిశాయి .
.,తులసికి తెలిశాయి .
వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని .,మందులు వాడితే రక్తపోటు అదుపులో ఉంటుంది . అని తెలుసుకున్నారు .
ఒకసారి రక్తపోటు పరీక్ష .,ఏడాదికి ఒకసారి రక్తపోటు పరీక్ష చేయించుకోవాలి .
ఏళ్లు దాటాక పరీక్షలు .,40 ఏళ్లు దాటాక పరీక్షలు చేయించుకోవాలి .
బరువు పెరగకుండా .,శరీరం బరువు పెరగకుండా చూసుకోవాలి .
ఎక్కువ ఉన్నా ప్రమాదమే .,రక్తపోటు ఎక్కువ ఉన్నా ప్రమాదమే NULL .
ఉన్నా ప్రమాదమే .,తక్కువ ఉన్నా ప్రమాదమే NULL .
.,మందులు మానకూడదు .
జాగ్రత్తలు .,తిండిలో జాగ్రత్తలు పాటించాలి .
ఒక ఊరు .,కోటపాడు ఒక ఊరు NULL .
ఊళ్లో సూరిబాబు ఒక రైతు .,ఆ ఊళ్లో సూరిబాబు ఒక రైతు NULL .
పంట బాగా .,పాడి పంట బాగా ఉంది .
NULL కోళ్లు చాలా .,పశువులు కోళ్లు చాలా ఉన్నాయి .
కూతురు శారద .,సూరిబాబు కూతురు శారద NULL .
.,పెళ్లి అయింది .
బయట .,రోజూ బయట తిరగాలి .
.,గాలి తీసుకోవాలి .
బలం NULL అని డాక్టరు .,ఒంటికి బలం అని డాక్టరు అంది .
శారద గాలికి .,అందుకే శారద గాలికి తిరుగుతున్నది .
తిరగడంలో ఒక కోడిని .,అలా తిరగడంలో ఒక కోడిని చూసింది .
రోజులు అలాగే .,చాలా రోజులు అలాగే ఉంది .
కోడి లేవడం .,ఆ కోడి లేవడం లేదు .
పోవడం .,మేతకు పోవడం లేదు .
గుడ్లు .,అలా గుడ్లు పగిలాయి .
బయటకి .,పిల్లలు బయటకి వచ్చాయి .
.,వాటిని వదలి .
పాకలో ఆవు చూడితో .,పశువుల పాకలో ఆవు చూడితో ఉంది .
కడుపు .,ఆవు కడుపు పెరిగింది .
రోజు ఆవు .,ఒక రోజు ఆవు ఈనింది .
కింద పడి .,దూడ కింద పడి లేచింది .
